,lat,lon,SPEEDLML
0,33.0,-116.875,4.082045
1,33.0,-116.25,5.7405396
2,33.0,-115.625,4.7364106
3,33.0,-115.0,4.937229
4,33.5,-117.5,3.8285465
5,33.5,-116.875,3.8034563
6,33.5,-116.25,4.501615
7,33.5,-115.625,4.183339
8,33.5,-115.0,5.217097
9,34.0,-118.125,3.6731586
10,34.0,-117.5,3.7175386
11,34.0,-116.875,4.0974765
12,34.0,-116.25,4.8703723
13,34.0,-115.625,4.3709254
14,34.0,-115.0,4.9180818
15,34.5,-120.0,8.837052
16,34.5,-119.375,6.0349145
17,34.5,-118.75,6.0946393
18,34.5,-118.125,5.4907107
19,34.5,-117.5,4.856774
20,34.5,-116.875,5.0682187
21,34.5,-116.25,5.802171
22,34.5,-115.625,4.6667347
23,34.5,-115.0,4.889704
24,35.0,-120.625,8.400947
25,35.0,-120.0,6.728313
26,35.0,-119.375,6.1350994
27,35.0,-118.75,6.924539
28,35.0,-118.125,7.485552
29,35.0,-117.5,6.2682843
30,35.0,-116.875,5.684532
31,35.0,-116.25,4.6333175
32,35.0,-115.625,4.8736672
33,35.0,-115.0,5.361494
34,35.5,-120.625,6.5477977
35,35.5,-120.0,5.7946115
36,35.5,-119.375,4.972564
37,35.5,-118.75,4.728841
38,35.5,-118.125,7.487863
39,35.5,-117.5,6.039383
40,35.5,-116.875,5.353725
41,35.5,-116.25,4.705124
42,35.5,-115.625,5.393255
43,36.0,-121.25,8.518336
44,36.0,-120.625,7.2554393
45,36.0,-120.0,7.471867
46,36.0,-119.375,5.443928
47,36.0,-118.75,4.6715207
48,36.0,-118.125,5.211486
49,36.0,-117.5,4.8275056
50,36.0,-116.875,4.3026114
51,36.0,-116.25,4.918903
52,36.5,-121.875,5.916935
53,36.5,-121.25,6.704085
54,36.5,-120.625,8.584903
55,36.5,-120.0,8.768496
56,36.5,-119.375,4.773107
57,36.5,-118.75,3.9934566
58,36.5,-118.125,3.9398432
59,36.5,-117.5,3.7636988
60,36.5,-116.875,3.941312
61,37.0,-121.875,5.564978
62,37.0,-121.25,7.069475
63,37.0,-120.625,8.293294
64,37.0,-120.0,7.214268
65,37.0,-119.375,4.438068
66,37.0,-118.75,4.144223
67,37.0,-118.125,3.501693
68,37.0,-117.5,3.7243016
69,37.5,-121.875,6.792373
70,37.5,-121.25,7.746891
71,37.5,-120.625,7.249472
72,37.5,-120.0,5.0341287
73,37.5,-119.375,4.02594
74,37.5,-118.75,4.2742743
75,37.5,-118.125,3.392485
76,38.0,-122.5,7.3602467
77,38.0,-121.875,8.486734
78,38.0,-121.25,6.8274503
79,38.0,-120.625,5.2624106
80,38.0,-120.0,4.138599
81,38.0,-119.375,3.8276193
82,38.0,-118.75,3.8770392
83,38.5,-123.125,7.6725726
84,38.5,-122.5,5.8679276
85,38.5,-121.875,5.8059344
86,38.5,-121.25,5.2832255
87,38.5,-120.625,3.795955
88,38.5,-120.0,3.8040082
89,38.5,-119.375,3.4742167
90,39.0,-123.125,5.321076
91,39.0,-122.5,4.4367237
92,39.0,-121.875,3.7270138
93,39.0,-121.25,3.8586638
94,39.0,-120.625,3.3547418
95,39.5,-123.75,4.696026
96,39.5,-123.125,4.1516576
97,39.5,-122.5,4.293582
98,39.5,-121.875,3.658435
99,39.5,-121.25,3.3631287
100,39.5,-120.625,3.5647671
101,40.0,-123.75,3.630046
102,40.0,-123.125,3.6513727
103,40.0,-122.5,3.6919072
104,40.0,-121.875,4.220858
105,40.0,-121.25,3.5871828
106,40.0,-120.625,3.8327858
107,40.0,-120.0,4.7717505
108,40.5,-124.375,4.340198
109,40.5,-123.75,3.124755
110,40.5,-123.125,3.8727589
111,40.5,-122.5,3.4023645
112,40.5,-121.875,4.6229653
113,40.5,-121.25,4.309503
114,40.5,-120.625,3.9061067
115,40.5,-120.0,4.260027
116,41.0,-123.75,2.529626
117,41.0,-123.125,3.0683258
118,41.0,-122.5,2.6193202
119,41.0,-121.875,4.526116
120,41.0,-121.25,4.849713
121,41.0,-120.625,4.450931
122,41.0,-120.0,4.126055
123,41.5,-123.75,2.387595
124,41.5,-123.125,2.649058
125,41.5,-122.5,2.5847461
126,41.5,-121.875,3.2200155
127,41.5,-121.25,4.4419127
128,41.5,-120.625,4.8711495
129,41.5,-120.0,4.5523143
130,42.0,-123.125,2.8155773
131,42.0,-122.5,3.4028003
132,42.0,-121.875,3.564605
