,lat,lon,SPEEDLML
0,33.0,-116.875,6.3697834
1,33.0,-116.25,6.452732
2,33.0,-115.625,9.290179
3,33.0,-115.0,11.451747
4,33.5,-117.5,5.5971045
5,33.5,-116.875,5.8954544
6,33.5,-116.25,8.055584
7,33.5,-115.625,10.549451
8,33.5,-115.0,11.755779
9,34.0,-118.125,7.075009
10,34.0,-117.5,8.70372
11,34.0,-116.875,9.9695635
12,34.0,-116.25,10.659228
13,34.0,-115.625,10.629099
14,34.0,-115.0,11.663777
15,34.5,-120.0,7.084911
16,34.5,-119.375,6.15832
17,34.5,-118.75,7.3997493
18,34.5,-118.125,9.309852
19,34.5,-117.5,10.049301
20,34.5,-116.875,10.780675
21,34.5,-116.25,10.961646
22,34.5,-115.625,10.417885
23,34.5,-115.0,11.941125
24,35.0,-120.625,6.6133265
25,35.0,-120.0,6.0909004
26,35.0,-119.375,5.261835
27,35.0,-118.75,4.9746366
28,35.0,-118.125,7.9044337
29,35.0,-117.5,10.031172
30,35.0,-116.875,10.334701
31,35.0,-116.25,10.194774
32,35.0,-115.625,11.852445
33,35.0,-115.0,13.536797
34,35.5,-120.625,5.446565
35,35.5,-120.0,5.0563245
36,35.5,-119.375,4.984969
37,35.5,-118.75,4.059521
38,35.5,-118.125,6.030421
39,35.5,-117.5,9.738666
40,35.5,-116.875,10.107831
41,35.5,-116.25,9.805584
42,35.5,-115.625,9.578251
43,36.0,-121.25,5.2454534
44,36.0,-120.625,5.771789
45,36.0,-120.0,5.9561996
46,36.0,-119.375,5.0814815
47,36.0,-118.75,4.6820445
48,36.0,-118.125,6.985352
49,36.0,-117.5,9.922542
50,36.0,-116.875,9.142967
51,36.0,-116.25,9.345263
52,36.5,-121.875,3.996724
53,36.5,-121.25,4.756395
54,36.5,-120.625,6.434665
55,36.5,-120.0,6.442821
56,36.5,-119.375,5.537592
57,36.5,-118.75,5.802591
58,36.5,-118.125,7.5091667
59,36.5,-117.5,7.658125
60,36.5,-116.875,8.925336
61,37.0,-121.875,4.439723
62,37.0,-121.25,5.3669744
63,37.0,-120.625,6.255518
64,37.0,-120.0,5.599211
65,37.0,-119.375,6.523602
66,37.0,-118.75,8.025079
67,37.0,-118.125,6.6161366
68,37.0,-117.5,9.309469
69,37.5,-121.875,5.5132194
70,37.5,-121.25,6.168608
71,37.5,-120.625,6.3185196
72,37.5,-120.0,6.3779054
73,37.5,-119.375,8.309611
74,37.5,-118.75,7.657457
75,37.5,-118.125,7.4686093
76,38.0,-122.5,5.54306
77,38.0,-121.875,6.712099
78,38.0,-121.25,5.8068185
79,38.0,-120.625,6.586928
80,38.0,-120.0,8.009146
81,38.0,-119.375,8.284021
82,38.0,-118.75,5.8150992
83,38.5,-123.125,5.5409884
84,38.5,-122.5,6.947243
85,38.5,-121.875,7.838019
86,38.5,-121.25,6.320169
87,38.5,-120.625,7.7432556
88,38.5,-120.0,8.081441
89,38.5,-119.375,5.4148917
90,39.0,-123.125,4.342069
91,39.0,-122.5,7.7137146
92,39.0,-121.875,7.6371384
93,39.0,-121.25,6.08005
94,39.0,-120.625,7.555656
95,39.5,-123.75,5.027428
96,39.5,-123.125,3.7493427
97,39.5,-122.5,7.742908
98,39.5,-121.875,7.1688995
99,39.5,-121.25,6.6772494
100,39.5,-120.625,6.9986496
101,40.0,-123.75,4.966634
102,40.0,-123.125,3.918986
103,40.0,-122.5,7.349605
104,40.0,-121.875,7.7078404
105,40.0,-121.25,6.4008956
106,40.0,-120.625,5.5408435
107,40.0,-120.0,3.790942
108,40.5,-124.375,7.5524745
109,40.5,-123.75,3.873634
110,40.5,-123.125,3.3083382
111,40.5,-122.5,5.0911427
112,40.5,-121.875,6.6367946
113,40.5,-121.25,6.0309625
114,40.5,-120.625,4.8724027
115,40.5,-120.0,4.0567374
116,41.0,-123.75,3.25017
117,41.0,-123.125,3.0283623
118,41.0,-122.5,4.6799865
119,41.0,-121.875,5.463059
120,41.0,-121.25,5.2844844
121,41.0,-120.625,5.019446
122,41.0,-120.0,4.6993823
123,41.5,-123.75,3.6446056
124,41.5,-123.125,2.8717668
125,41.5,-122.5,3.2344453
126,41.5,-121.875,4.7099113
127,41.5,-121.25,4.773412
128,41.5,-120.625,4.612787
129,41.5,-120.0,4.1473074
130,42.0,-123.125,2.8889897
131,42.0,-122.5,2.9193232
132,42.0,-121.875,3.837596
