,lat,lon,SPEEDLML
0,33.0,-116.875,3.5656555
1,33.0,-116.25,2.0800295
2,33.0,-115.625,3.100731
3,33.0,-115.0,4.0868864
4,33.5,-117.5,3.7046967
5,33.5,-116.875,2.9645422
6,33.5,-116.25,2.4421914
7,33.5,-115.625,3.2541993
8,33.5,-115.0,3.4614573
9,34.0,-118.125,3.55431
10,34.0,-117.5,3.3765857
11,34.0,-116.875,2.9592316
12,34.0,-116.25,2.5851607
13,34.0,-115.625,2.7195785
14,34.0,-115.0,3.1283576
15,34.5,-120.0,5.9398823
16,34.5,-119.375,5.111192
17,34.5,-118.75,4.464953
18,34.5,-118.125,4.2330985
19,34.5,-117.5,3.756532
20,34.5,-116.875,3.3689406
21,34.5,-116.25,2.5813982
22,34.5,-115.625,3.2076626
23,34.5,-115.0,4.3241653
24,35.0,-120.625,4.441492
25,35.0,-120.0,4.4877667
26,35.0,-119.375,4.0989876
27,35.0,-118.75,3.5760891
28,35.0,-118.125,4.2074265
29,35.0,-117.5,3.8672812
30,35.0,-116.875,3.4740868
31,35.0,-116.25,2.0003798
32,35.0,-115.625,3.2951195
33,35.0,-115.0,4.816794
34,35.5,-120.625,2.7866573
35,35.5,-120.0,3.2465093
36,35.5,-119.375,3.3459713
37,35.5,-118.75,2.8692567
38,35.5,-118.125,4.0022216
39,35.5,-117.5,2.8222325
40,35.5,-116.875,2.6635778
41,35.5,-116.25,2.5912468
42,35.5,-115.625,2.7879658
43,36.0,-121.25,3.6881535
44,36.0,-120.625,3.1340034
45,36.0,-120.0,4.274217
46,36.0,-119.375,2.9714317
47,36.0,-118.75,3.278374
48,36.0,-118.125,3.6843462
49,36.0,-117.5,2.6959126
50,36.0,-116.875,1.9409488
51,36.0,-116.25,2.272104
52,36.5,-121.875,2.8872185
53,36.5,-121.25,3.1545067
54,36.5,-120.625,4.5123405
55,36.5,-120.0,4.46859
56,36.5,-119.375,3.3594341
57,36.5,-118.75,2.9267027
58,36.5,-118.125,2.9703465
59,36.5,-117.5,2.7715461
60,36.5,-116.875,2.442961
61,37.0,-121.875,2.7809525
62,37.0,-121.25,3.7475312
63,37.0,-120.625,4.430305
64,37.0,-120.0,3.379484
65,37.0,-119.375,3.3568554
66,37.0,-118.75,3.290119
67,37.0,-118.125,2.4699342
68,37.0,-117.5,2.7670748
69,37.5,-121.875,3.5181792
70,37.5,-121.25,4.2531343
71,37.5,-120.625,3.9717681
72,37.5,-120.0,3.3415182
73,37.5,-119.375,3.093764
74,37.5,-118.75,3.6853933
75,37.5,-118.125,2.921198
76,38.0,-122.5,4.4382067
77,38.0,-121.875,4.086448
78,38.0,-121.25,3.5859575
79,38.0,-120.625,3.9102952
80,38.0,-120.0,3.3618155
81,38.0,-119.375,2.9955914
82,38.0,-118.75,4.101982
83,38.5,-123.125,6.2475433
84,38.5,-122.5,5.4685726
85,38.5,-121.875,3.7975438
86,38.5,-121.25,3.3019092
87,38.5,-120.625,3.6564443
88,38.5,-120.0,3.1809092
89,38.5,-119.375,3.4613755
90,39.0,-123.125,4.3660655
91,39.0,-122.5,5.885945
92,39.0,-121.875,4.6113086
93,39.0,-121.25,3.1081793
94,39.0,-120.625,3.1237907
95,39.5,-123.75,5.8256545
96,39.5,-123.125,3.6758435
97,39.5,-122.5,6.3428664
98,39.5,-121.875,5.128829
99,39.5,-121.25,3.8638153
100,39.5,-120.625,3.1296003
101,40.0,-123.75,5.174068
102,40.0,-123.125,4.3088346
103,40.0,-122.5,7.846232
104,40.0,-121.875,5.8245893
105,40.0,-121.25,4.085112
106,40.0,-120.625,2.9221818
107,40.0,-120.0,3.2440293
108,40.5,-124.375,12.541088
109,40.5,-123.75,4.854418
110,40.5,-123.125,4.363028
111,40.5,-122.5,5.727043
112,40.5,-121.875,6.3755074
113,40.5,-121.25,4.4204617
114,40.5,-120.625,3.8668616
115,40.5,-120.0,3.4140012
116,41.0,-123.75,4.9929175
117,41.0,-123.125,4.8387
118,41.0,-122.5,5.8454156
119,41.0,-121.875,5.842838
120,41.0,-121.25,4.7562785
121,41.0,-120.625,5.08875
122,41.0,-120.0,5.9822793
123,41.5,-123.75,6.5594773
124,41.5,-123.125,5.2506275
125,41.5,-122.5,5.0706525
126,41.5,-121.875,5.968359
127,41.5,-121.25,6.0209584
128,41.5,-120.625,5.1895194
129,41.5,-120.0,5.737189
130,42.0,-123.125,5.4253297
131,42.0,-122.5,4.685536
132,42.0,-121.875,5.0890036
