,lat,lon,SPEEDLML
0,33.0,-116.875,5.7241406
1,33.0,-116.25,8.89944
2,33.0,-115.625,6.7737317
3,33.0,-115.0,6.6393776
4,33.5,-117.5,4.426417
5,33.5,-116.875,5.462828
6,33.5,-116.25,5.821842
7,33.5,-115.625,5.6970844
8,33.5,-115.0,6.752238
9,34.0,-118.125,4.284407
10,34.0,-117.5,4.956804
11,34.0,-116.875,5.9777927
12,34.0,-116.25,5.692041
13,34.0,-115.625,4.809446
14,34.0,-115.0,5.597374
15,34.5,-120.0,4.997402
16,34.5,-119.375,3.4728863
17,34.5,-118.75,3.8906786
18,34.5,-118.125,5.8344846
19,34.5,-117.5,6.8180866
20,34.5,-116.875,7.974669
21,34.5,-116.25,6.39461
22,34.5,-115.625,3.8155508
23,34.5,-115.0,5.5654144
24,35.0,-120.625,5.9917903
25,35.0,-120.0,4.646771
26,35.0,-119.375,4.370965
27,35.0,-118.75,3.7371976
28,35.0,-118.125,6.645861
29,35.0,-117.5,7.9007983
30,35.0,-116.875,7.8129716
31,35.0,-116.25,5.203096
32,35.0,-115.625,4.6047263
33,35.0,-115.0,6.84444
34,35.5,-120.625,5.0788803
35,35.5,-120.0,4.862403
36,35.5,-119.375,4.4472065
37,35.5,-118.75,4.515845
38,35.5,-118.125,6.8031774
39,35.5,-117.5,7.898905
40,35.5,-116.875,8.3759
41,35.5,-116.25,6.583669
42,35.5,-115.625,7.258825
43,36.0,-121.25,5.986378
44,36.0,-120.625,4.6045
45,36.0,-120.0,5.0342517
46,36.0,-119.375,3.9483335
47,36.0,-118.75,3.1567776
48,36.0,-118.125,6.314403
49,36.0,-117.5,6.957463
50,36.0,-116.875,7.539369
51,36.0,-116.25,7.0293236
52,36.5,-121.875,6.316399
53,36.5,-121.25,5.6068015
54,36.5,-120.625,5.4006352
55,36.5,-120.0,5.3147416
56,36.5,-119.375,3.0001972
57,36.5,-118.75,2.9517097
58,36.5,-118.125,5.914238
59,36.5,-117.5,5.2903557
60,36.5,-116.875,7.370466
61,37.0,-121.875,5.836138
62,37.0,-121.25,6.0447803
63,37.0,-120.625,5.9785123
64,37.0,-120.0,4.3036366
65,37.0,-119.375,3.0533962
66,37.0,-118.75,5.28747
67,37.0,-118.125,5.2165866
68,37.0,-117.5,4.397183
69,37.5,-121.875,6.9161987
70,37.5,-121.25,6.1271462
71,37.5,-120.625,5.013225
72,37.5,-120.0,3.4573195
73,37.5,-119.375,4.309021
74,37.5,-118.75,6.4096885
75,37.5,-118.125,4.298435
76,38.0,-122.5,7.6338577
77,38.0,-121.875,7.492825
78,38.0,-121.25,5.981931
79,38.0,-120.625,4.1496005
80,38.0,-120.0,3.9555752
81,38.0,-119.375,5.463595
82,38.0,-118.75,5.307937
83,38.5,-123.125,7.805202
84,38.5,-122.5,5.8831573
85,38.5,-121.875,6.1840496
86,38.5,-121.25,6.093092
87,38.5,-120.625,4.591162
88,38.5,-120.0,4.989963
89,38.5,-119.375,4.8188214
90,39.0,-123.125,4.938181
91,39.0,-122.5,3.994847
92,39.0,-121.875,5.8134613
93,39.0,-121.25,6.5981655
94,39.0,-120.625,4.885719
95,39.5,-123.75,5.2500963
96,39.5,-123.125,3.3907843
97,39.5,-122.5,3.031349
98,39.5,-121.875,6.924274
99,39.5,-121.25,6.102449
100,39.5,-120.625,4.7239575
101,40.0,-123.75,3.784149
102,40.0,-123.125,2.318817
103,40.0,-122.5,3.9909086
104,40.0,-121.875,7.0327687
105,40.0,-121.25,4.7950525
106,40.0,-120.625,4.417629
107,40.0,-120.0,3.6261494
108,40.5,-124.375,6.0365963
109,40.5,-123.75,3.182356
110,40.5,-123.125,2.2983787
111,40.5,-122.5,3.746497
112,40.5,-121.875,4.9845953
113,40.5,-121.25,4.373449
114,40.5,-120.625,3.802214
115,40.5,-120.0,3.0997875
116,41.0,-123.75,2.2320182
117,41.0,-123.125,2.173262
118,41.0,-122.5,3.0586164
119,41.0,-121.875,3.635794
120,41.0,-121.25,4.495731
121,41.0,-120.625,3.871761
122,41.0,-120.0,3.7307177
123,41.5,-123.75,2.2356653
124,41.5,-123.125,2.377135
125,41.5,-122.5,2.9756668
126,41.5,-121.875,3.683914
127,41.5,-121.25,4.274553
128,41.5,-120.625,4.2591977
129,41.5,-120.0,4.048972
130,42.0,-123.125,2.6758146
131,42.0,-122.5,2.5207233
132,42.0,-121.875,3.7173202
