,lat,lon,SPEEDLML
0,33.0,-116.875,4.3099103
1,33.0,-116.25,7.9636855
2,33.0,-115.625,7.826156
3,33.0,-115.0,5.852407
4,33.5,-117.5,3.4951878
5,33.5,-116.875,4.290273
6,33.5,-116.25,6.2750115
7,33.5,-115.625,6.3108616
8,33.5,-115.0,6.6187763
9,34.0,-118.125,3.2099876
10,34.0,-117.5,3.3890727
11,34.0,-116.875,4.2058034
12,34.0,-116.25,5.9911113
13,34.0,-115.625,5.5676007
14,34.0,-115.0,6.031866
15,34.5,-120.0,6.542671
16,34.5,-119.375,4.35261
17,34.5,-118.75,4.662701
18,34.5,-118.125,4.746102
19,34.5,-117.5,4.4327292
20,34.5,-116.875,4.820844
21,34.5,-116.25,6.1484103
22,34.5,-115.625,5.6613984
23,34.5,-115.0,6.6366544
24,35.0,-120.625,6.824925
25,35.0,-120.0,4.577527
26,35.0,-119.375,4.156011
27,35.0,-118.75,4.841604
28,35.0,-118.125,6.098667
29,35.0,-117.5,5.161761
30,35.0,-116.875,5.4664173
31,35.0,-116.25,5.8005843
32,35.0,-115.625,6.442161
33,35.0,-115.0,7.552891
34,35.5,-120.625,4.737143
35,35.5,-120.0,3.7288122
36,35.5,-119.375,3.2138941
37,35.5,-118.75,3.65203
38,35.5,-118.125,6.064858
39,35.5,-117.5,5.4875293
40,35.5,-116.875,5.5300784
41,35.5,-116.25,5.5342484
42,35.5,-115.625,5.5344524
43,36.0,-121.25,7.33251
44,36.0,-120.625,5.170325
45,36.0,-120.0,5.1981416
46,36.0,-119.375,3.4212751
47,36.0,-118.75,3.877166
48,36.0,-118.125,5.001178
49,36.0,-117.5,5.447006
50,36.0,-116.875,5.604542
51,36.0,-116.25,5.6044235
52,36.5,-121.875,6.920702
53,36.5,-121.25,6.3604913
54,36.5,-120.625,7.080668
55,36.5,-120.0,6.6164966
56,36.5,-119.375,3.8538494
57,36.5,-118.75,3.9552069
58,36.5,-118.125,4.5179353
59,36.5,-117.5,4.4792776
60,36.5,-116.875,5.8085427
61,37.0,-121.875,6.24443
62,37.0,-121.25,6.9960365
63,37.0,-120.625,7.099472
64,37.0,-120.0,5.531608
65,37.0,-119.375,4.090341
66,37.0,-118.75,4.914251
67,37.0,-118.125,5.0709605
68,37.0,-117.5,5.7314134
69,37.5,-121.875,7.663091
70,37.5,-121.25,7.824688
71,37.5,-120.625,5.897383
72,37.5,-120.0,4.2690144
73,37.5,-119.375,4.743763
74,37.5,-118.75,6.9206405
75,37.5,-118.125,5.5384536
76,38.0,-122.5,8.672993
77,38.0,-121.875,8.836887
78,38.0,-121.25,7.48029
79,38.0,-120.625,5.4199677
80,38.0,-120.0,4.8591633
81,38.0,-119.375,6.8763566
82,38.0,-118.75,7.856592
83,38.5,-123.125,9.744812
84,38.5,-122.5,7.283317
85,38.5,-121.875,6.783197
86,38.5,-121.25,6.708225
87,38.5,-120.625,6.640578
88,38.5,-120.0,7.439972
89,38.5,-119.375,8.552646
90,39.0,-123.125,7.2749257
91,39.0,-122.5,6.330126
92,39.0,-121.875,5.0851016
93,39.0,-121.25,5.7053866
94,39.0,-120.625,7.154433
95,39.5,-123.75,7.0652275
96,39.5,-123.125,6.3258495
97,39.5,-122.5,5.976818
98,39.5,-121.875,4.0960727
99,39.5,-121.25,5.6537075
100,39.5,-120.625,7.305692
101,40.0,-123.75,5.7587204
102,40.0,-123.125,5.720855
103,40.0,-122.5,6.7184906
104,40.0,-121.875,4.48983
105,40.0,-121.25,5.570808
106,40.0,-120.625,6.9993477
107,40.0,-120.0,7.4924817
108,40.5,-124.375,8.415467
109,40.5,-123.75,5.5830064
110,40.5,-123.125,5.9443054
111,40.5,-122.5,4.828737
112,40.5,-121.875,4.4659305
113,40.5,-121.25,6.3512607
114,40.5,-120.625,6.8630652
115,40.5,-120.0,7.404114
116,41.0,-123.75,4.8046737
117,41.0,-123.125,5.199672
118,41.0,-122.5,4.289145
119,41.0,-121.875,4.0912905
120,41.0,-121.25,6.4222336
121,41.0,-120.625,7.4265976
122,41.0,-120.0,7.949185
123,41.5,-123.75,4.963746
124,41.5,-123.125,4.7207317
125,41.5,-122.5,4.8715367
126,41.5,-121.875,5.6510653
127,41.5,-121.25,6.6265984
128,41.5,-120.625,7.338221
129,41.5,-120.0,8.050675
130,42.0,-123.125,4.9937057
131,42.0,-122.5,5.2654824
132,42.0,-121.875,6.085894
