,lat,lon,SPEEDLML
0,33.0,-116.875,4.960033
1,33.0,-116.25,7.861507
2,33.0,-115.625,5.8237653
3,33.0,-115.0,5.323233
4,33.5,-117.5,3.2380517
5,33.5,-116.875,4.6317
6,33.5,-116.25,6.0291724
7,33.5,-115.625,4.877568
8,33.5,-115.0,6.232554
9,34.0,-118.125,2.754062
10,34.0,-117.5,3.3000395
11,34.0,-116.875,4.40179
12,34.0,-116.25,5.568245
13,34.0,-115.625,5.2397404
14,34.0,-115.0,5.9133677
15,34.5,-120.0,2.6597495
16,34.5,-119.375,2.4523242
17,34.5,-118.75,3.156173
18,34.5,-118.125,4.667311
19,34.5,-117.5,5.396894
20,34.5,-116.875,6.6412244
21,34.5,-116.25,6.757261
22,34.5,-115.625,5.829534
23,34.5,-115.0,6.013551
24,35.0,-120.625,2.9303133
25,35.0,-120.0,3.7976882
26,35.0,-119.375,2.9026396
27,35.0,-118.75,4.4839287
28,35.0,-118.125,6.679634
29,35.0,-117.5,8.089826
30,35.0,-116.875,8.223297
31,35.0,-116.25,6.1968117
32,35.0,-115.625,5.4100895
33,35.0,-115.0,6.6098123
34,35.5,-120.625,5.205334
35,35.5,-120.0,6.627253
36,35.5,-119.375,4.4557834
37,35.5,-118.75,4.6738505
38,35.5,-118.125,7.890985
39,35.5,-117.5,8.3900385
40,35.5,-116.875,8.947829
41,35.5,-116.25,7.0031867
42,35.5,-115.625,6.762282
43,36.0,-121.25,4.161964
44,36.0,-120.625,5.096612
45,36.0,-120.0,6.315258
46,36.0,-119.375,4.814546
47,36.0,-118.75,3.9650497
48,36.0,-118.125,6.874336
49,36.0,-117.5,6.920183
50,36.0,-116.875,7.493526
51,36.0,-116.25,7.636722
52,36.5,-121.875,4.3199606
53,36.5,-121.25,5.2769275
54,36.5,-120.625,5.441688
55,36.5,-120.0,5.721682
56,36.5,-119.375,4.182995
57,36.5,-118.75,3.6605642
58,36.5,-118.125,5.54681
59,36.5,-117.5,5.4954066
60,36.5,-116.875,6.429148
61,37.0,-121.875,4.7808194
62,37.0,-121.25,6.788305
63,37.0,-120.625,7.2181435
64,37.0,-120.0,5.5446877
65,37.0,-119.375,3.5975864
66,37.0,-118.75,4.6670427
67,37.0,-118.125,4.9812517
68,37.0,-117.5,5.607923
69,37.5,-121.875,6.7716355
70,37.5,-121.25,6.9175935
71,37.5,-120.625,5.5463166
72,37.5,-120.0,3.8232136
73,37.5,-119.375,3.3349493
74,37.5,-118.75,5.754825
75,37.5,-118.125,4.71527
76,38.0,-122.5,7.2008424
77,38.0,-121.875,8.053059
78,38.0,-121.25,6.1214547
79,38.0,-120.625,4.157759
80,38.0,-120.0,3.8899992
81,38.0,-119.375,5.233196
82,38.0,-118.75,5.6887417
83,38.5,-123.125,9.168752
84,38.5,-122.5,6.506048
85,38.5,-121.875,5.7611217
86,38.5,-121.25,5.3170323
87,38.5,-120.625,4.5483766
88,38.5,-120.0,5.3922334
89,38.5,-119.375,5.962387
90,39.0,-123.125,6.6630516
91,39.0,-122.5,5.9043765
92,39.0,-121.875,4.386925
93,39.0,-121.25,5.5884223
94,39.0,-120.625,5.1067214
95,39.5,-123.75,6.7829146
96,39.5,-123.125,5.6637077
97,39.5,-122.5,5.83439
98,39.5,-121.875,3.8821018
99,39.5,-121.25,4.8195844
100,39.5,-120.625,4.67664
101,40.0,-123.75,5.785029
102,40.0,-123.125,5.154935
103,40.0,-122.5,6.329596
104,40.0,-121.875,3.975095
105,40.0,-121.25,3.8181465
106,40.0,-120.625,4.5222225
107,40.0,-120.0,5.362145
108,40.5,-124.375,6.9797573
109,40.5,-123.75,4.9437456
110,40.5,-123.125,5.266378
111,40.5,-122.5,5.4522605
112,40.5,-121.875,5.09417
113,40.5,-121.25,4.2970204
114,40.5,-120.625,4.8199725
115,40.5,-120.0,5.5966415
116,41.0,-123.75,3.7755525
117,41.0,-123.125,4.5556426
118,41.0,-122.5,5.075436
119,41.0,-121.875,5.1765566
120,41.0,-121.25,4.8888173
121,41.0,-120.625,5.221188
122,41.0,-120.0,5.9923244
123,41.5,-123.75,3.8138905
124,41.5,-123.125,4.016527
125,41.5,-122.5,4.3134093
126,41.5,-121.875,4.88831
127,41.5,-121.25,5.312423
128,41.5,-120.625,5.4780235
129,41.5,-120.0,5.8170304
130,42.0,-123.125,3.7523725
131,42.0,-122.5,4.0863175
132,42.0,-121.875,4.6832924
