,lat,lon,SPEEDLML
0,33.0,-116.875,4.0121837
1,33.0,-116.25,7.3536096
2,33.0,-115.625,6.180019
3,33.0,-115.0,4.212546
4,33.5,-117.5,3.6337585
5,33.5,-116.875,3.9736755
6,33.5,-116.25,5.4222608
7,33.5,-115.625,4.551294
8,33.5,-115.0,4.788592
9,34.0,-118.125,2.9242828
10,34.0,-117.5,3.1965914
11,34.0,-116.875,3.9383316
12,34.0,-116.25,5.010604
13,34.0,-115.625,4.3692737
14,34.0,-115.0,4.2600446
15,34.5,-120.0,5.8453603
16,34.5,-119.375,2.7869484
17,34.5,-118.75,4.299924
18,34.5,-118.125,4.667994
19,34.5,-117.5,4.5011764
20,34.5,-116.875,5.2674985
21,34.5,-116.25,5.5075493
22,34.5,-115.625,4.5130816
23,34.5,-115.0,4.275371
24,35.0,-120.625,6.230884
25,35.0,-120.0,4.4038367
26,35.0,-119.375,5.098611
27,35.0,-118.75,5.127175
28,35.0,-118.125,6.736689
29,35.0,-117.5,6.146391
30,35.0,-116.875,5.71418
31,35.0,-116.25,4.0897727
32,35.0,-115.625,3.533492
33,35.0,-115.0,4.655251
34,35.5,-120.625,4.566527
35,35.5,-120.0,4.66031
36,35.5,-119.375,5.8478045
37,35.5,-118.75,4.273621
38,35.5,-118.125,7.2452817
39,35.5,-117.5,6.1909523
40,35.5,-116.875,4.502771
41,35.5,-116.25,3.4023383
42,35.5,-115.625,3.8293688
43,36.0,-121.25,6.7387977
44,36.0,-120.625,4.663877
45,36.0,-120.0,6.0522046
46,36.0,-119.375,6.1351304
47,36.0,-118.75,4.2251363
48,36.0,-118.125,5.728329
49,36.0,-117.5,4.9534426
50,36.0,-116.875,3.7246048
51,36.0,-116.25,3.7905483
52,36.5,-121.875,5.883827
53,36.5,-121.25,5.812378
54,36.5,-120.625,7.2499795
55,36.5,-120.0,8.13326
56,36.5,-119.375,5.2169075
57,36.5,-118.75,4.0757327
58,36.5,-118.125,4.141744
59,36.5,-117.5,3.8122938
60,36.5,-116.875,4.401073
61,37.0,-121.875,5.156236
62,37.0,-121.25,6.5841794
63,37.0,-120.625,7.99284
64,37.0,-120.0,7.0044403
65,37.0,-119.375,5.0045996
66,37.0,-118.75,3.9047606
67,37.0,-118.125,3.0245192
68,37.0,-117.5,4.525172
69,37.5,-121.875,6.563425
70,37.5,-121.25,6.932177
71,37.5,-120.625,6.6776967
72,37.5,-120.0,5.335752
73,37.5,-119.375,4.6328073
74,37.5,-118.75,3.1905673
75,37.5,-118.125,3.1678448
76,38.0,-122.5,6.6515584
77,38.0,-121.875,8.098699
78,38.0,-121.25,6.474816
79,38.0,-120.625,5.155559
80,38.0,-120.0,4.8799396
81,38.0,-119.375,3.8531497
82,38.0,-118.75,2.5653546
83,38.5,-123.125,8.423802
84,38.5,-122.5,4.979476
85,38.5,-121.875,5.8844852
86,38.5,-121.25,5.351326
87,38.5,-120.625,4.459492
88,38.5,-120.0,4.4443
89,38.5,-119.375,2.7319248
90,39.0,-123.125,5.632441
91,39.0,-122.5,3.6808283
92,39.0,-121.875,4.5728397
93,39.0,-121.25,4.986453
94,39.0,-120.625,4.5444245
95,39.5,-123.75,6.753713
96,39.5,-123.125,4.0844364
97,39.5,-122.5,3.743016
98,39.5,-121.875,4.8596644
99,39.5,-121.25,4.419849
100,39.5,-120.625,4.2922363
101,40.0,-123.75,5.4128356
102,40.0,-123.125,3.4417076
103,40.0,-122.5,3.09742
104,40.0,-121.875,5.0076847
105,40.0,-121.25,3.8724947
106,40.0,-120.625,3.6067684
107,40.0,-120.0,3.033745
108,40.5,-124.375,9.052213
109,40.5,-123.75,4.484645
110,40.5,-123.125,3.5324357
111,40.5,-122.5,2.875305
112,40.5,-121.875,4.682551
113,40.5,-121.25,3.9424753
114,40.5,-120.625,3.852375
115,40.5,-120.0,4.3247743
116,41.0,-123.75,3.2491443
117,41.0,-123.125,3.5496418
118,41.0,-122.5,3.3147318
119,41.0,-121.875,3.367561
120,41.0,-121.25,3.620493
121,41.0,-120.625,4.126275
122,41.0,-120.0,4.6688695
123,41.5,-123.75,3.1818264
124,41.5,-123.125,3.2528641
125,41.5,-122.5,2.7484858
126,41.5,-121.875,3.0993817
127,41.5,-121.25,3.7814884
128,41.5,-120.625,4.0319853
129,41.5,-120.0,4.210446
130,42.0,-123.125,3.3141918
131,42.0,-122.5,2.8806999
132,42.0,-121.875,3.149144
