,lat,lon,SPEEDLML
0,33.0,-116.875,4.8321567
1,33.0,-116.25,6.243614
2,33.0,-115.625,6.753533
3,33.0,-115.0,6.867541
4,33.5,-117.5,4.1135573
5,33.5,-116.875,3.9914625
6,33.5,-116.25,5.960427
7,33.5,-115.625,7.004549
8,33.5,-115.0,7.646253
9,34.0,-118.125,6.138254
10,34.0,-117.5,5.7409253
11,34.0,-116.875,6.250878
12,34.0,-116.25,6.7885265
13,34.0,-115.625,7.3771815
14,34.0,-115.0,8.322591
15,34.5,-120.0,9.289353
16,34.5,-119.375,8.80063
17,34.5,-118.75,10.612819
18,34.5,-118.125,9.675566
19,34.5,-117.5,7.6044793
20,34.5,-116.875,7.285046
21,34.5,-116.25,7.092584
22,34.5,-115.625,8.280489
23,34.5,-115.0,9.988572
24,35.0,-120.625,8.142225
25,35.0,-120.0,8.589801
26,35.0,-119.375,6.898354
27,35.0,-118.75,7.906984
28,35.0,-118.125,9.522098
29,35.0,-117.5,8.063472
30,35.0,-116.875,7.2402577
31,35.0,-116.25,7.4837375
32,35.0,-115.625,10.696201
33,35.0,-115.0,12.442033
34,35.5,-120.625,7.188783
35,35.5,-120.0,6.689669
36,35.5,-119.375,5.1982923
37,35.5,-118.75,4.8764753
38,35.5,-118.125,7.495008
39,35.5,-117.5,7.8020706
40,35.5,-116.875,7.4108944
41,35.5,-116.25,7.425137
42,35.5,-115.625,9.287938
43,36.0,-121.25,7.0703926
44,36.0,-120.625,7.83124
45,36.0,-120.0,7.221848
46,36.0,-119.375,4.489411
47,36.0,-118.75,4.8027415
48,36.0,-118.125,4.960238
49,36.0,-117.5,6.8769937
50,36.0,-116.875,6.826027
51,36.0,-116.25,7.8029537
52,36.5,-121.875,5.066476
53,36.5,-121.25,6.0560775
54,36.5,-120.625,7.7965026
55,36.5,-120.0,7.2727857
56,36.5,-119.375,4.3558717
57,36.5,-118.75,3.54759
58,36.5,-118.125,3.4711504
59,36.5,-117.5,4.947286
60,36.5,-116.875,6.7399316
61,37.0,-121.875,5.243687
62,37.0,-121.25,6.170378
63,37.0,-120.625,6.9320397
64,37.0,-120.0,5.4132276
65,37.0,-119.375,4.71823
66,37.0,-118.75,2.835847
67,37.0,-118.125,3.1946566
68,37.0,-117.5,6.4320683
69,37.5,-121.875,5.461206
70,37.5,-121.25,7.2286453
71,37.5,-120.625,6.6198144
72,37.5,-120.0,5.2350097
73,37.5,-119.375,3.8709657
74,37.5,-118.75,2.492232
75,37.5,-118.125,4.092876
76,38.0,-122.5,5.498198
77,38.0,-121.875,6.0951715
78,38.0,-121.25,6.284781
79,38.0,-120.625,6.180134
80,38.0,-120.0,5.42958
81,38.0,-119.375,3.8238847
82,38.0,-118.75,2.7780666
83,38.5,-123.125,6.3378253
84,38.5,-122.5,6.65383
85,38.5,-121.875,7.606775
86,38.5,-121.25,5.83194
87,38.5,-120.625,6.255113
88,38.5,-120.0,5.4072995
89,38.5,-119.375,3.734402
90,39.0,-123.125,4.3691106
91,39.0,-122.5,7.8516173
92,39.0,-121.875,8.088954
93,39.0,-121.25,5.6808133
94,39.0,-120.625,6.3246074
95,39.5,-123.75,6.273824
96,39.5,-123.125,4.242437
97,39.5,-122.5,8.166081
98,39.5,-121.875,7.5371184
99,39.5,-121.25,6.7732053
100,39.5,-120.625,6.137604
101,40.0,-123.75,5.811934
102,40.0,-123.125,4.7498765
103,40.0,-122.5,8.37466
104,40.0,-121.875,8.329454
105,40.0,-121.25,6.6751494
106,40.0,-120.625,5.1807966
107,40.0,-120.0,4.0693846
108,40.5,-124.375,7.5500417
109,40.5,-123.75,4.3559165
110,40.5,-123.125,3.7622702
111,40.5,-122.5,5.5432224
112,40.5,-121.875,7.28607
113,40.5,-121.25,6.2562003
114,40.5,-120.625,5.108228
115,40.5,-120.0,4.745079
116,41.0,-123.75,4.1126103
117,41.0,-123.125,3.661421
118,41.0,-122.5,5.1656947
119,41.0,-121.875,5.659048
120,41.0,-121.25,5.762831
121,41.0,-120.625,5.8154774
122,41.0,-120.0,5.39115
123,41.5,-123.75,4.607
124,41.5,-123.125,3.7547836
125,41.5,-122.5,3.988351
126,41.5,-121.875,4.9423666
127,41.5,-121.25,5.308539
128,41.5,-120.625,5.5600967
129,41.5,-120.0,5.2724137
130,42.0,-123.125,4.0846534
131,42.0,-122.5,3.9469433
132,42.0,-121.875,4.6467605
