,lat,lon,SPEEDLML
0,33.0,-116.875,5.353567
1,33.0,-116.25,7.852541
2,33.0,-115.625,7.611778
3,33.0,-115.0,6.52041
4,33.5,-117.5,4.8867726
5,33.5,-116.875,5.6262136
6,33.5,-116.25,6.6209617
7,33.5,-115.625,5.6336246
8,33.5,-115.0,6.2732863
9,34.0,-118.125,6.119163
10,34.0,-117.5,5.155971
11,34.0,-116.875,5.643805
12,34.0,-116.25,7.4529834
13,34.0,-115.625,6.2121124
14,34.0,-115.0,6.8944364
15,34.5,-120.0,10.018174
16,34.5,-119.375,8.619012
17,34.5,-118.75,10.600785
18,34.5,-118.125,9.352212
19,34.5,-117.5,7.7695827
20,34.5,-116.875,7.6769433
21,34.5,-116.25,8.8157835
22,34.5,-115.625,6.655546
23,34.5,-115.0,7.4813976
24,35.0,-120.625,8.842826
25,35.0,-120.0,8.074422
26,35.0,-119.375,8.827132
27,35.0,-118.75,10.980386
28,35.0,-118.125,12.452655
29,35.0,-117.5,9.1054
30,35.0,-116.875,7.7588525
31,35.0,-116.25,6.7771306
32,35.0,-115.625,6.083956
33,35.0,-115.0,7.625084
34,35.5,-120.625,7.0351014
35,35.5,-120.0,6.8761754
36,35.5,-119.375,7.1194425
37,35.5,-118.75,7.6223793
38,35.5,-118.125,11.223945
39,35.5,-117.5,6.75618
40,35.5,-116.875,4.7333064
41,35.5,-116.25,3.8033893
42,35.5,-115.625,4.1363273
43,36.0,-121.25,7.6336007
44,36.0,-120.625,6.8001018
45,36.0,-120.0,7.7919164
46,36.0,-119.375,6.902805
47,36.0,-118.75,6.2211075
48,36.0,-118.125,7.3341126
49,36.0,-117.5,3.98868
50,36.0,-116.875,3.9274304
51,36.0,-116.25,4.4497504
52,36.5,-121.875,5.5752006
53,36.5,-121.25,6.489427
54,36.5,-120.625,8.029364
55,36.5,-120.0,8.617719
56,36.5,-119.375,5.961584
57,36.5,-118.75,4.5077558
58,36.5,-118.125,5.7924213
59,36.5,-117.5,3.054281
60,36.5,-116.875,4.849132
61,37.0,-121.875,5.3230443
62,37.0,-121.25,6.472091
63,37.0,-120.625,7.765265
64,37.0,-120.0,7.8261485
65,37.0,-119.375,5.0950136
66,37.0,-118.75,5.2737846
67,37.0,-118.125,4.5713634
68,37.0,-117.5,4.1836042
69,37.5,-121.875,6.3424664
70,37.5,-121.25,7.0197577
71,37.5,-120.625,6.594368
72,37.5,-120.0,5.633738
73,37.5,-119.375,4.429286
74,37.5,-118.75,6.0198417
75,37.5,-118.125,4.822655
76,38.0,-122.5,6.840243
77,38.0,-121.875,7.5091076
78,38.0,-121.25,5.975373
79,38.0,-120.625,4.7902684
80,38.0,-120.0,4.5611854
81,38.0,-119.375,5.0138564
82,38.0,-118.75,5.9823966
83,38.5,-123.125,6.92029
84,38.5,-122.5,6.1494694
85,38.5,-121.875,5.614813
86,38.5,-121.25,4.4732122
87,38.5,-120.625,3.9475572
88,38.5,-120.0,4.6930804
89,38.5,-119.375,6.1093802
90,39.0,-123.125,5.496138
91,39.0,-122.5,5.3570733
92,39.0,-121.875,3.6814954
93,39.0,-121.25,4.151275
94,39.0,-120.625,4.320137
95,39.5,-123.75,4.2354846
96,39.5,-123.125,4.8686547
97,39.5,-122.5,4.736901
98,39.5,-121.875,4.0449023
99,39.5,-121.25,4.4965167
100,39.5,-120.625,5.0059743
101,40.0,-123.75,3.9015799
102,40.0,-123.125,4.698767
103,40.0,-122.5,2.8627462
104,40.0,-121.875,4.7533154
105,40.0,-121.25,4.833817
106,40.0,-120.625,5.76541
107,40.0,-120.0,6.2301946
108,40.5,-124.375,5.906147
109,40.5,-123.75,4.256564
110,40.5,-123.125,4.8980336
111,40.5,-122.5,3.3917818
112,40.5,-121.875,4.7918286
113,40.5,-121.25,6.0565114
114,40.5,-120.625,6.2448554
115,40.5,-120.0,6.272976
116,41.0,-123.75,3.9429328
117,41.0,-123.125,4.5051036
118,41.0,-122.5,3.8345888
119,41.0,-121.875,4.9652076
120,41.0,-121.25,6.871658
121,41.0,-120.625,7.3693943
122,41.0,-120.0,7.6095862
123,41.5,-123.75,4.408795
124,41.5,-123.125,4.6879487
125,41.5,-122.5,4.853156
126,41.5,-121.875,5.640021
127,41.5,-121.25,6.8882594
128,41.5,-120.625,7.9796677
129,41.5,-120.0,7.9588094
130,42.0,-123.125,5.307833
131,42.0,-122.5,5.3845162
132,42.0,-121.875,6.6799655
