,lat,lon,SPEEDLML
0,33.0,-116.875,4.6144137
1,33.0,-116.25,7.3850574
2,33.0,-115.625,4.7943215
3,33.0,-115.0,4.258612
4,33.5,-117.5,3.3899424
5,33.5,-116.875,4.714186
6,33.5,-116.25,5.294827
7,33.5,-115.625,4.230317
8,33.5,-115.0,5.232428
9,34.0,-118.125,2.9812648
10,34.0,-117.5,3.318508
11,34.0,-116.875,4.245641
12,34.0,-116.25,4.85309
13,34.0,-115.625,4.2697816
14,34.0,-115.0,5.2854867
15,34.5,-120.0,5.551283
16,34.5,-119.375,3.6032183
17,34.5,-118.75,3.3493588
18,34.5,-118.125,4.8106494
19,34.5,-117.5,5.1947412
20,34.5,-116.875,5.9083123
21,34.5,-116.25,5.5030437
22,34.5,-115.625,4.3418956
23,34.5,-115.0,5.558279
24,35.0,-120.625,4.8777394
25,35.0,-120.0,4.4204693
26,35.0,-119.375,3.5986273
27,35.0,-118.75,5.516931
28,35.0,-118.125,7.226364
29,35.0,-117.5,8.018699
30,35.0,-116.875,7.774195
31,35.0,-116.25,5.177789
32,35.0,-115.625,4.6531024
33,35.0,-115.0,6.399193
34,35.5,-120.625,5.5302796
35,35.5,-120.0,5.825519
36,35.5,-119.375,4.517278
37,35.5,-118.75,3.5479212
38,35.5,-118.125,8.17246
39,35.5,-117.5,7.840285
40,35.5,-116.875,8.231588
41,35.5,-116.25,6.5111384
42,35.5,-115.625,6.1789894
43,36.0,-121.25,4.890434
44,36.0,-120.625,4.924739
45,36.0,-120.0,4.802153
46,36.0,-119.375,4.0242
47,36.0,-118.75,3.2912138
48,36.0,-118.125,6.427063
49,36.0,-117.5,6.060248
50,36.0,-116.875,6.331185
51,36.0,-116.25,6.9756927
52,36.5,-121.875,4.1886783
53,36.5,-121.25,4.7288713
54,36.5,-120.625,4.7506795
55,36.5,-120.0,4.9391475
56,36.5,-119.375,3.572696
57,36.5,-118.75,3.3165808
58,36.5,-118.125,4.9740405
59,36.5,-117.5,4.877621
60,36.5,-116.875,5.5917816
61,37.0,-121.875,4.4295745
62,37.0,-121.25,5.570948
63,37.0,-120.625,5.8072715
64,37.0,-120.0,5.0715613
65,37.0,-119.375,3.901988
66,37.0,-118.75,3.7978184
67,37.0,-118.125,4.6401772
68,37.0,-117.5,4.548019
69,37.5,-121.875,5.6348376
70,37.5,-121.25,5.1550994
71,37.5,-120.625,5.0610275
72,37.5,-120.0,4.223203
73,37.5,-119.375,3.969346
74,37.5,-118.75,4.5706697
75,37.5,-118.125,4.4874635
76,38.0,-122.5,4.8223186
77,38.0,-121.875,6.267452
78,38.0,-121.25,5.0744324
79,38.0,-120.625,4.438191
80,38.0,-120.0,4.2603703
81,38.0,-119.375,4.0521846
82,38.0,-118.75,4.059829
83,38.5,-123.125,3.6993349
84,38.5,-122.5,4.8295064
85,38.5,-121.875,5.966806
86,38.5,-121.25,4.884997
87,38.5,-120.625,3.8209336
88,38.5,-120.0,3.9219215
89,38.5,-119.375,3.029351
90,39.0,-123.125,3.657643
91,39.0,-122.5,4.146126
92,39.0,-121.875,5.3906784
93,39.0,-121.25,4.7203774
94,39.0,-120.625,3.533203
95,39.5,-123.75,3.4750307
96,39.5,-123.125,3.3894837
97,39.5,-122.5,3.2690716
98,39.5,-121.875,5.8913035
99,39.5,-121.25,4.538408
100,39.5,-120.625,3.442624
101,40.0,-123.75,3.2896707
102,40.0,-123.125,3.1441853
103,40.0,-122.5,4.009587
104,40.0,-121.875,5.819426
105,40.0,-121.25,3.8252678
106,40.0,-120.625,3.9519188
107,40.0,-120.0,4.4816146
108,40.5,-124.375,5.2122517
109,40.5,-123.75,3.6295176
110,40.5,-123.125,3.2106838
111,40.5,-122.5,3.7933226
112,40.5,-121.875,4.6702476
113,40.5,-121.25,3.8767436
114,40.5,-120.625,4.8533783
115,40.5,-120.0,5.449804
116,41.0,-123.75,3.7353582
117,41.0,-123.125,3.8112872
118,41.0,-122.5,3.522215
119,41.0,-121.875,3.5389662
120,41.0,-121.25,4.294866
121,41.0,-120.625,5.3749943
122,41.0,-120.0,6.1778297
123,41.5,-123.75,4.3050957
124,41.5,-123.125,3.8276558
125,41.5,-122.5,3.4658432
126,41.5,-121.875,3.8319979
127,41.5,-121.25,4.754467
128,41.5,-120.625,5.3651633
129,41.5,-120.0,5.731357
130,42.0,-123.125,3.7539768
131,42.0,-122.5,3.7630808
132,42.0,-121.875,4.6932907
