index,spatial_ref,AvgSurfT_tavg,time,lat,lon
75,0,38.90002000000004,2015-08-07,32.875,-115.375
76,0,38.01248000000004,2015-08-07,32.875,-115.125
77,0,39.44906000000003,2015-08-07,32.875,-114.875
78,0,39.970500000000015,2015-08-07,32.875,-114.625
79,0,,2015-08-07,32.875,-114.375
80,0,,2015-08-07,33.125,-124.125
81,0,,2015-08-07,33.125,-123.875
82,0,,2015-08-07,33.125,-123.625
83,0,,2015-08-07,33.125,-123.375
84,0,,2015-08-07,33.125,-123.125
85,0,,2015-08-07,33.125,-122.875
86,0,,2015-08-07,33.125,-122.625
87,0,,2015-08-07,33.125,-122.375
88,0,,2015-08-07,33.125,-122.125
89,0,,2015-08-07,33.125,-121.875
90,0,,2015-08-07,33.125,-121.625
91,0,,2015-08-07,33.125,-121.375
92,0,,2015-08-07,33.125,-121.125
93,0,,2015-08-07,33.125,-120.875
94,0,,2015-08-07,33.125,-120.625
95,0,,2015-08-07,33.125,-120.375
96,0,,2015-08-07,33.125,-120.125
97,0,,2015-08-07,33.125,-119.875
98,0,,2015-08-07,33.125,-119.625
99,0,,2015-08-07,33.125,-119.375
100,0,,2015-08-07,33.125,-119.125
101,0,,2015-08-07,33.125,-118.875
102,0,,2015-08-07,33.125,-118.625
103,0,,2015-08-07,33.125,-118.375
104,0,,2015-08-07,33.125,-118.125
105,0,,2015-08-07,33.125,-117.875
106,0,,2015-08-07,33.125,-117.625
107,0,,2015-08-07,33.125,-117.375
108,0,24.760000000000048,2015-08-07,33.125,-117.125
109,0,24.765700000000038,2015-08-07,33.125,-116.875
110,0,21.805660000000046,2015-08-07,33.125,-116.625
111,0,29.84817000000004,2015-08-07,33.125,-116.375
112,0,35.062070000000006,2015-08-07,33.125,-116.125
113,0,38.567740000000015,2015-08-07,33.125,-115.875
114,0,40.17718000000002,2015-08-07,33.125,-115.625
115,0,39.44393000000002,2015-08-07,33.125,-115.375
116,0,38.44640000000004,2015-08-07,33.125,-115.125
117,0,37.628600000000006,2015-08-07,33.125,-114.875
118,0,,2015-08-07,33.125,-114.625
119,0,,2015-08-07,33.125,-114.375
120,0,,2015-08-07,33.375,-124.125
121,0,,2015-08-07,33.375,-123.875
122,0,,2015-08-07,33.375,-123.625
123,0,,2015-08-07,33.375,-123.375
124,0,,2015-08-07,33.375,-123.125
125,0,,2015-08-07,33.375,-122.875
126,0,,2015-08-07,33.375,-122.625
127,0,,2015-08-07,33.375,-122.375
128,0,,2015-08-07,33.375,-122.125
129,0,,2015-08-07,33.375,-121.875
130,0,,2015-08-07,33.375,-121.625
131,0,,2015-08-07,33.375,-121.375
132,0,,2015-08-07,33.375,-121.125
133,0,,2015-08-07,33.375,-120.875
134,0,,2015-08-07,33.375,-120.625
135,0,,2015-08-07,33.375,-120.375
136,0,,2015-08-07,33.375,-120.125
137,0,,2015-08-07,33.375,-119.875
138,0,,2015-08-07,33.375,-119.625
139,0,,2015-08-07,33.375,-119.375
140,0,,2015-08-07,33.375,-119.125
141,0,,2015-08-07,33.375,-118.875
142,0,,2015-08-07,33.375,-118.625
143,0,,2015-08-07,33.375,-118.375
144,0,,2015-08-07,33.375,-118.125
145,0,,2015-08-07,33.375,-117.875
146,0,,2015-08-07,33.375,-117.625
147,0,24.109280000000012,2015-08-07,33.375,-117.375
148,0,25.90870000000001,2015-08-07,33.375,-117.125
149,0,23.749400000000037,2015-08-07,33.375,-116.875
150,0,24.832970000000046,2015-08-07,33.375,-116.625
151,0,30.975459999999998,2015-08-07,33.375,-116.375
152,0,35.68243000000001,2015-08-07,33.375,-116.125
153,0,,2015-08-07,33.375,-115.875
154,0,39.42492000000004,2015-08-07,33.375,-115.625
155,0,37.789480000000026,2015-08-07,33.375,-115.375
156,0,37.657370000000014,2015-08-07,33.375,-115.125
157,0,37.83566000000002,2015-08-07,33.375,-114.875
158,0,,2015-08-07,33.375,-114.625
159,0,,2015-08-07,33.375,-114.375
160,0,,2015-08-07,33.625,-124.125
161,0,,2015-08-07,33.625,-123.875
162,0,,2015-08-07,33.625,-123.625
163,0,,2015-08-07,33.625,-123.375
164,0,,2015-08-07,33.625,-123.125
165,0,,2015-08-07,33.625,-122.875
166,0,,2015-08-07,33.625,-122.625
167,0,,2015-08-07,33.625,-122.375
168,0,,2015-08-07,33.625,-122.125
169,0,,2015-08-07,33.625,-121.875
170,0,,2015-08-07,33.625,-121.625
171,0,,2015-08-07,33.625,-121.375
172,0,,2015-08-07,33.625,-121.125
173,0,,2015-08-07,33.625,-120.875
174,0,,2015-08-07,33.625,-120.625
175,0,,2015-08-07,33.625,-120.375
176,0,,2015-08-07,33.625,-120.125
177,0,,2015-08-07,33.625,-119.875
178,0,,2015-08-07,33.625,-119.625
179,0,,2015-08-07,33.625,-119.375
180,0,,2015-08-07,33.625,-119.125
181,0,,2015-08-07,33.625,-118.875
182,0,,2015-08-07,33.625,-118.625
183,0,,2015-08-07,33.625,-118.375
184,0,,2015-08-07,33.625,-118.125
185,0,22.828300000000013,2015-08-07,33.625,-117.875
186,0,23.532160000000033,2015-08-07,33.625,-117.625
187,0,24.11736000000002,2015-08-07,33.625,-117.375
188,0,26.98675000000003,2015-08-07,33.625,-117.125
189,0,25.95703000000003,2015-08-07,33.625,-116.875
190,0,24.855000000000018,2015-08-07,33.625,-116.625
191,0,31.42180000000002,2015-08-07,33.625,-116.375
192,0,37.81262000000004,2015-08-07,33.625,-116.125
193,0,36.86600000000004,2015-08-07,33.625,-115.875
194,0,36.835350000000005,2015-08-07,33.625,-115.625
195,0,37.62417000000005,2015-08-07,33.625,-115.375
196,0,39.05224000000004,2015-08-07,33.625,-115.125
197,0,37.74940000000004,2015-08-07,33.625,-114.875
198,0,37.00320000000005,2015-08-07,33.625,-114.625
199,0,,2015-08-07,33.625,-114.375
200,0,,2015-08-07,33.875,-124.125
201,0,,2015-08-07,33.875,-123.875
202,0,,2015-08-07,33.875,-123.625
203,0,,2015-08-07,33.875,-123.375
204,0,,2015-08-07,33.875,-123.125
205,0,,2015-08-07,33.875,-122.875
206,0,,2015-08-07,33.875,-122.625
207,0,,2015-08-07,33.875,-122.375
208,0,,2015-08-07,33.875,-122.125
209,0,,2015-08-07,33.875,-121.875
210,0,,2015-08-07,33.875,-121.625
211,0,,2015-08-07,33.875,-121.375
212,0,,2015-08-07,33.875,-121.125
213,0,,2015-08-07,33.875,-120.875
214,0,,2015-08-07,33.875,-120.625
215,0,,2015-08-07,33.875,-120.375
216,0,,2015-08-07,33.875,-120.125
217,0,,2015-08-07,33.875,-119.875
218,0,,2015-08-07,33.875,-119.625
219,0,,2015-08-07,33.875,-119.375
220,0,,2015-08-07,33.875,-119.125
221,0,,2015-08-07,33.875,-118.875
222,0,,2015-08-07,33.875,-118.625
223,0,24.2183,2015-08-07,33.875,-118.375
224,0,25.45410000000004,2015-08-07,33.875,-118.125
225,0,24.95953000000003,2015-08-07,33.875,-117.875
226,0,25.79092000000003,2015-08-07,33.875,-117.625
227,0,27.172330000000045,2015-08-07,33.875,-117.375
228,0,27.583280000000002,2015-08-07,33.875,-117.125
229,0,26.054830000000038,2015-08-07,33.875,-116.875
230,0,27.86318,2015-08-07,33.875,-116.625
231,0,33.63653000000005,2015-08-07,33.875,-116.375
232,0,31.56990000000002,2015-08-07,33.875,-116.125
233,0,34.07665000000003,2015-08-07,33.875,-115.875
234,0,37.01785000000001,2015-08-07,33.875,-115.625
235,0,39.15650000000005,2015-08-07,33.875,-115.375
236,0,38.48144000000002,2015-08-07,33.875,-115.125
237,0,37.24426,2015-08-07,33.875,-114.875
238,0,36.79507000000001,2015-08-07,33.875,-114.625
239,0,,2015-08-07,33.875,-114.375
240,0,,2015-08-07,34.125,-124.125
241,0,,2015-08-07,34.125,-123.875
242,0,,2015-08-07,34.125,-123.625
243,0,,2015-08-07,34.125,-123.375
244,0,,2015-08-07,34.125,-123.125
245,0,,2015-08-07,34.125,-122.875
246,0,,2015-08-07,34.125,-122.625
247,0,,2015-08-07,34.125,-122.375
248,0,,2015-08-07,34.125,-122.125
249,0,,2015-08-07,34.125,-121.875
250,0,,2015-08-07,34.125,-121.625
251,0,,2015-08-07,34.125,-121.375
252,0,,2015-08-07,34.125,-121.125
253,0,,2015-08-07,34.125,-120.875
254,0,,2015-08-07,34.125,-120.625
255,0,,2015-08-07,34.125,-120.375
256,0,,2015-08-07,34.125,-120.125
257,0,,2015-08-07,34.125,-119.875
258,0,,2015-08-07,34.125,-119.625
259,0,,2015-08-07,34.125,-119.375
260,0,20.53860000000003,2015-08-07,34.125,-119.125
261,0,17.795600000000036,2015-08-07,34.125,-118.875
262,0,21.78066000000001,2015-08-07,34.125,-118.625
263,0,23.68673000000001,2015-08-07,34.125,-118.375
264,0,24.320430000000044,2015-08-07,34.125,-118.125
265,0,25.82406000000003,2015-08-07,34.125,-117.875
266,0,25.059140000000014,2015-08-07,34.125,-117.625
267,0,27.27657000000005,2015-08-07,34.125,-117.375
268,0,21.67986000000002,2015-08-07,34.125,-117.125
269,0,15.911519999999996,2015-08-07,34.125,-116.875
270,0,24.706700000000012,2015-08-07,34.125,-116.625
271,0,29.169640000000015,2015-08-07,34.125,-116.375
272,0,31.83322000000004,2015-08-07,34.125,-116.125
273,0,35.720060000000046,2015-08-07,34.125,-115.875
274,0,37.20672000000002,2015-08-07,34.125,-115.625
275,0,37.76986000000005,2015-08-07,34.125,-115.375
276,0,37.72000000000003,2015-08-07,34.125,-115.125
277,0,37.07086000000004,2015-08-07,34.125,-114.875
278,0,36.75643000000002,2015-08-07,34.125,-114.625
279,0,37.50988000000001,2015-08-07,34.125,-114.375
280,0,,2015-08-07,34.375,-124.125
281,0,,2015-08-07,34.375,-123.875
282,0,,2015-08-07,34.375,-123.625
283,0,,2015-08-07,34.375,-123.375
284,0,,2015-08-07,34.375,-123.125
285,0,,2015-08-07,34.375,-122.875
286,0,,2015-08-07,34.375,-122.625
287,0,,2015-08-07,34.375,-122.375
288,0,,2015-08-07,34.375,-122.125
289,0,,2015-08-07,34.375,-121.875
290,0,,2015-08-07,34.375,-121.625
291,0,,2015-08-07,34.375,-121.375
292,0,,2015-08-07,34.375,-121.125
293,0,,2015-08-07,34.375,-120.875
294,0,,2015-08-07,34.375,-120.625
295,0,,2015-08-07,34.375,-120.375
296,0,,2015-08-07,34.375,-120.125
297,0,,2015-08-07,34.375,-119.875
298,0,,2015-08-07,34.375,-119.625
299,0,18.468500000000006,2015-08-07,34.375,-119.375
300,0,19.305440000000033,2015-08-07,34.375,-119.125
301,0,20.73422000000005,2015-08-07,34.375,-118.875
302,0,20.81713000000002,2015-08-07,34.375,-118.625
303,0,19.977930000000015,2015-08-07,34.375,-118.375
304,0,18.027120000000025,2015-08-07,34.375,-118.125
305,0,18.22442000000001,2015-08-07,34.375,-117.875
306,0,18.691030000000012,2015-08-07,34.375,-117.625
307,0,24.920280000000048,2015-08-07,34.375,-117.375
308,0,23.47012000000001,2015-08-07,34.375,-117.125
309,0,23.598400000000026,2015-08-07,34.375,-116.875
310,0,27.33850000000001,2015-08-07,34.375,-116.625
311,0,30.851680000000044,2015-08-07,34.375,-116.375
312,0,33.88653000000005,2015-08-07,34.375,-116.125
313,0,37.18572,2015-08-07,34.375,-115.875
314,0,38.87880000000001,2015-08-07,34.375,-115.625
315,0,38.829499999999996,2015-08-07,34.375,-115.375
316,0,37.29806000000002,2015-08-07,34.375,-115.125
317,0,36.80865,2015-08-07,34.375,-114.875
318,0,36.71087,2015-08-07,34.375,-114.625
319,0,36.745540000000005,2015-08-07,34.375,-114.375
320,0,,2015-08-07,34.625,-124.125
321,0,,2015-08-07,34.625,-123.875
322,0,,2015-08-07,34.625,-123.625
323,0,,2015-08-07,34.625,-123.375
324,0,,2015-08-07,34.625,-123.125
325,0,,2015-08-07,34.625,-122.875
326,0,,2015-08-07,34.625,-122.625
327,0,,2015-08-07,34.625,-122.375
328,0,,2015-08-07,34.625,-122.125
329,0,,2015-08-07,34.625,-121.875
330,0,,2015-08-07,34.625,-121.625
331,0,,2015-08-07,34.625,-121.375
332,0,,2015-08-07,34.625,-121.125
333,0,,2015-08-07,34.625,-120.875
334,0,,2015-08-07,34.625,-120.625
335,0,18.517899999999997,2015-08-07,34.625,-120.375
336,0,20.71900000000005,2015-08-07,34.625,-120.125
337,0,18.215900000000033,2015-08-07,34.625,-119.875
338,0,18.052900000000022,2015-08-07,34.625,-119.625
339,0,17.32665000000003,2015-08-07,34.625,-119.375
340,0,16.660000000000025,2015-08-07,34.625,-119.125
341,0,18.932920000000024,2015-08-07,34.625,-118.875
342,0,20.20416,2015-08-07,34.625,-118.625
343,0,22.98320000000001,2015-08-07,34.625,-118.375
344,0,24.674830000000043,2015-08-07,34.625,-118.125
345,0,26.745420000000024,2015-08-07,34.625,-117.875
346,0,27.021569999999997,2015-08-07,34.625,-117.625
347,0,27.09307000000001,2015-08-07,34.625,-117.375
348,0,26.055300000000045,2015-08-07,34.625,-117.125
349,0,26.22842000000003,2015-08-07,34.625,-116.875
350,0,27.785330000000044,2015-08-07,34.625,-116.625
351,0,32.01595000000003,2015-08-07,34.625,-116.375
352,0,36.09402,2015-08-07,34.625,-116.125
353,0,38.741780000000006,2015-08-07,34.625,-115.875
354,0,37.636870000000044,2015-08-07,34.625,-115.625
355,0,37.15832,2015-08-07,34.625,-115.375
356,0,34.48864000000003,2015-08-07,34.625,-115.125
357,0,36.142330000000015,2015-08-07,34.625,-114.875
358,0,36.28590000000003,2015-08-07,34.625,-114.625
359,0,,2015-08-07,34.625,-114.375
360,0,,2015-08-07,34.875,-124.125
361,0,,2015-08-07,34.875,-123.875
362,0,,2015-08-07,34.875,-123.625
363,0,,2015-08-07,34.875,-123.375
364,0,,2015-08-07,34.875,-123.125
365,0,,2015-08-07,34.875,-122.875
366,0,,2015-08-07,34.875,-122.625
367,0,,2015-08-07,34.875,-122.375
368,0,,2015-08-07,34.875,-122.125
369,0,,2015-08-07,34.875,-121.875
370,0,,2015-08-07,34.875,-121.625
371,0,,2015-08-07,34.875,-121.375
372,0,,2015-08-07,34.875,-121.125
373,0,,2015-08-07,34.875,-120.875
374,0,17.977720000000033,2015-08-07,34.875,-120.625
375,0,19.662800000000004,2015-08-07,34.875,-120.375
376,0,20.53048000000001,2015-08-07,34.875,-120.125
377,0,18.373500000000035,2015-08-07,34.875,-119.875
378,0,24.04427000000004,2015-08-07,34.875,-119.625
379,0,24.130030000000033,2015-08-07,34.875,-119.375
380,0,18.272100000000023,2015-08-07,34.875,-119.125
381,0,25.49290000000002,2015-08-07,34.875,-118.875
382,0,24.343440000000044,2015-08-07,34.875,-118.625
383,0,24.754400000000032,2015-08-07,34.875,-118.375
384,0,25.79943000000003,2015-08-07,34.875,-118.125
385,0,27.154200000000003,2015-08-07,34.875,-117.875
386,0,27.070150000000012,2015-08-07,34.875,-117.625
387,0,27.975030000000004,2015-08-07,34.875,-117.375
388,0,28.57824000000005,2015-08-07,34.875,-117.125
389,0,29.118650000000002,2015-08-07,34.875,-116.875
390,0,31.32833000000005,2015-08-07,34.875,-116.625
391,0,33.108180000000004,2015-08-07,34.875,-116.375
392,0,36.218440000000044,2015-08-07,34.875,-116.125
393,0,36.450649999999996,2015-08-07,34.875,-115.875
394,0,33.395470000000046,2015-08-07,34.875,-115.625
395,0,33.82784000000004,2015-08-07,34.875,-115.375
396,0,33.74240000000003,2015-08-07,34.875,-115.125
397,0,35.18606,2015-08-07,34.875,-114.875
398,0,,2015-08-07,34.875,-114.625
399,0,,2015-08-07,34.875,-114.375
400,0,,2015-08-07,35.125,-124.125
401,0,,2015-08-07,35.125,-123.875
402,0,,2015-08-07,35.125,-123.625
403,0,,2015-08-07,35.125,-123.375
404,0,,2015-08-07,35.125,-123.125
405,0,,2015-08-07,35.125,-122.875
406,0,,2015-08-07,35.125,-122.625
407,0,,2015-08-07,35.125,-122.375
408,0,,2015-08-07,35.125,-122.125
409,0,,2015-08-07,35.125,-121.875
410,0,,2015-08-07,35.125,-121.625
411,0,,2015-08-07,35.125,-121.375
412,0,,2015-08-07,35.125,-121.125
413,0,,2015-08-07,35.125,-120.875
414,0,17.77170000000001,2015-08-07,35.125,-120.625
415,0,18.566700000000026,2015-08-07,35.125,-120.375
416,0,19.262050000000045,2015-08-07,35.125,-120.125
417,0,23.23965000000004,2015-08-07,35.125,-119.875
418,0,25.237150000000042,2015-08-07,35.125,-119.625
419,0,28.72094000000004,2015-08-07,35.125,-119.375
420,0,29.46765000000005,2015-08-07,35.125,-119.125
421,0,32.6422,2015-08-07,35.125,-118.875
422,0,24.30310000000003,2015-08-07,35.125,-118.625
423,0,25.718500000000006,2015-08-07,35.125,-118.375
424,0,28.567769999999996,2015-08-07,35.125,-118.125
425,0,29.260460000000023,2015-08-07,35.125,-117.875
426,0,29.024400000000014,2015-08-07,35.125,-117.625
427,0,29.62826000000001,2015-08-07,35.125,-117.375
428,0,29.89608000000004,2015-08-07,35.125,-117.125
429,0,30.178980000000024,2015-08-07,35.125,-116.875
430,0,32.42950000000002,2015-08-07,35.125,-116.625
431,0,35.56677000000002,2015-08-07,35.125,-116.375
432,0,37.15957000000003,2015-08-07,35.125,-116.125
433,0,37.08703000000003,2015-08-07,35.125,-115.875
434,0,33.97015000000005,2015-08-07,35.125,-115.625
435,0,31.012100000000032,2015-08-07,35.125,-115.375
436,0,32.43150000000003,2015-08-07,35.125,-115.125
437,0,33.58510000000001,2015-08-07,35.125,-114.875
438,0,,2015-08-07,35.125,-114.625
439,0,,2015-08-07,35.125,-114.375
440,0,,2015-08-07,35.375,-124.125
441,0,,2015-08-07,35.375,-123.875
442,0,,2015-08-07,35.375,-123.625
443,0,,2015-08-07,35.375,-123.375
444,0,,2015-08-07,35.375,-123.125
445,0,,2015-08-07,35.375,-122.875
446,0,,2015-08-07,35.375,-122.625
447,0,,2015-08-07,35.375,-122.375
448,0,,2015-08-07,35.375,-122.125
449,0,,2015-08-07,35.375,-121.875
450,0,,2015-08-07,35.375,-121.625
451,0,,2015-08-07,35.375,-121.375
452,0,,2015-08-07,35.375,-121.125
453,0,,2015-08-07,35.375,-120.875
454,0,17.854430000000036,2015-08-07,35.375,-120.625
455,0,18.370900000000006,2015-08-07,35.375,-120.375
456,0,22.766050000000007,2015-08-07,35.375,-120.125
457,0,23.380240000000015,2015-08-07,35.375,-119.875
458,0,27.633800000000008,2015-08-07,35.375,-119.625
459,0,29.41387000000003,2015-08-07,35.375,-119.375
460,0,29.80352000000005,2015-08-07,35.375,-119.125
461,0,32.21470000000005,2015-08-07,35.375,-118.875
462,0,27.877650000000017,2015-08-07,35.375,-118.625
463,0,22.37270000000001,2015-08-07,35.375,-118.375
464,0,27.67440000000005,2015-08-07,35.375,-118.125
465,0,30.034100000000024,2015-08-07,35.375,-117.875
466,0,29.61868000000004,2015-08-07,35.375,-117.625
467,0,30.37252000000001,2015-08-07,35.375,-117.375
468,0,30.61175000000003,2015-08-07,35.375,-117.125
469,0,30.665160000000014,2015-08-07,35.375,-116.875
470,0,31.89187000000004,2015-08-07,35.375,-116.625
471,0,34.562070000000006,2015-08-07,35.375,-116.375
472,0,36.94870000000003,2015-08-07,35.375,-116.125
473,0,33.902919999999995,2015-08-07,35.375,-115.875
474,0,30.589400000000012,2015-08-07,35.375,-115.625
475,0,31.711600000000033,2015-08-07,35.375,-115.375
476,0,30.55358000000001,2015-08-07,35.375,-115.125
477,0,,2015-08-07,35.375,-114.875
478,0,,2015-08-07,35.375,-114.625
479,0,,2015-08-07,35.375,-114.375
480,0,,2015-08-07,35.625,-124.125
481,0,,2015-08-07,35.625,-123.875
482,0,,2015-08-07,35.625,-123.625
483,0,,2015-08-07,35.625,-123.375
484,0,,2015-08-07,35.625,-123.125
485,0,,2015-08-07,35.625,-122.875
486,0,,2015-08-07,35.625,-122.625
487,0,,2015-08-07,35.625,-122.375
488,0,,2015-08-07,35.625,-122.125
489,0,,2015-08-07,35.625,-121.875
490,0,,2015-08-07,35.625,-121.625
491,0,,2015-08-07,35.625,-121.375
492,0,17.790830000000028,2015-08-07,35.625,-121.125
493,0,17.551500000000033,2015-08-07,35.625,-120.875
494,0,22.6961,2015-08-07,35.625,-120.625
495,0,23.390860000000032,2015-08-07,35.625,-120.375
496,0,24.12103000000002,2015-08-07,35.625,-120.125
497,0,26.40840000000003,2015-08-07,35.625,-119.875
498,0,28.822750000000042,2015-08-07,35.625,-119.625
499,0,29.504080000000044,2015-08-07,35.625,-119.375
500,0,29.224820000000022,2015-08-07,35.625,-119.125
501,0,29.414150000000006,2015-08-07,35.625,-118.875
502,0,23.26803000000001,2015-08-07,35.625,-118.625
503,0,26.868830000000003,2015-08-07,35.625,-118.375
504,0,26.819420000000036,2015-08-07,35.625,-118.125
505,0,29.525260000000003,2015-08-07,35.625,-117.875
506,0,32.00808000000001,2015-08-07,35.625,-117.625
507,0,34.15127000000001,2015-08-07,35.625,-117.375
508,0,34.58996000000002,2015-08-07,35.625,-117.125
509,0,32.980980000000045,2015-08-07,35.625,-116.875
510,0,35.93566000000004,2015-08-07,35.625,-116.625
511,0,38.05776000000003,2015-08-07,35.625,-116.375
512,0,36.68520000000001,2015-08-07,35.625,-116.125
513,0,32.904930000000036,2015-08-07,35.625,-115.875
514,0,31.080600000000004,2015-08-07,35.625,-115.625
515,0,,2015-08-07,35.625,-115.375
516,0,,2015-08-07,35.625,-115.125
517,0,,2015-08-07,35.625,-114.875
518,0,,2015-08-07,35.625,-114.625
519,0,,2015-08-07,35.625,-114.375
520,0,,2015-08-07,35.875,-124.125
521,0,,2015-08-07,35.875,-123.875
522,0,,2015-08-07,35.875,-123.625
523,0,,2015-08-07,35.875,-123.375
524,0,,2015-08-07,35.875,-123.125
525,0,,2015-08-07,35.875,-122.875
526,0,,2015-08-07,35.875,-122.625
527,0,,2015-08-07,35.875,-122.375
528,0,,2015-08-07,35.875,-122.125
529,0,,2015-08-07,35.875,-121.875
530,0,,2015-08-07,35.875,-121.625
531,0,17.450400000000002,2015-08-07,35.875,-121.375
532,0,19.98397,2015-08-07,35.875,-121.125
533,0,23.31260000000003,2015-08-07,35.875,-120.875
534,0,20.200900000000047,2015-08-07,35.875,-120.625
535,0,20.52657000000005,2015-08-07,35.875,-120.375
536,0,26.71353000000005,2015-08-07,35.875,-120.125
537,0,28.095100000000002,2015-08-07,35.875,-119.875
538,0,28.775080000000003,2015-08-07,35.875,-119.625
539,0,29.188900000000046,2015-08-07,35.875,-119.375
540,0,29.20700000000005,2015-08-07,35.875,-119.125
541,0,30.0865,2015-08-07,35.875,-118.875
542,0,20.802700000000016,2015-08-07,35.875,-118.625
543,0,18.69326000000001,2015-08-07,35.875,-118.375
544,0,24.090750000000014,2015-08-07,35.875,-118.125
545,0,29.250200000000007,2015-08-07,35.875,-117.875
546,0,31.073900000000037,2015-08-07,35.875,-117.625
547,0,32.92312000000004,2015-08-07,35.875,-117.375
548,0,34.72527000000002,2015-08-07,35.875,-117.125
549,0,36.45297000000005,2015-08-07,35.875,-116.875
550,0,38.13235000000003,2015-08-07,35.875,-116.625
551,0,36.73630000000003,2015-08-07,35.875,-116.375
552,0,34.586820000000046,2015-08-07,35.875,-116.125
553,0,32.73077000000001,2015-08-07,35.875,-115.875
554,0,,2015-08-07,35.875,-115.625
555,0,,2015-08-07,35.875,-115.375
556,0,,2015-08-07,35.875,-115.125
557,0,,2015-08-07,35.875,-114.875
558,0,,2015-08-07,35.875,-114.625
559,0,,2015-08-07,35.875,-114.375
560,0,,2015-08-07,36.125,-124.125
561,0,,2015-08-07,36.125,-123.875
562,0,,2015-08-07,36.125,-123.625
563,0,,2015-08-07,36.125,-123.375
564,0,,2015-08-07,36.125,-123.125
565,0,,2015-08-07,36.125,-122.875
566,0,,2015-08-07,36.125,-122.625
567,0,,2015-08-07,36.125,-122.375
568,0,,2015-08-07,36.125,-122.125
569,0,,2015-08-07,36.125,-121.875
570,0,15.304930000000013,2015-08-07,36.125,-121.625
571,0,17.777300000000025,2015-08-07,36.125,-121.375
572,0,21.546100000000024,2015-08-07,36.125,-121.125
573,0,24.397940000000006,2015-08-07,36.125,-120.875
574,0,20.487000000000023,2015-08-07,36.125,-120.625
575,0,27.096600000000024,2015-08-07,36.125,-120.375
576,0,29.009730000000047,2015-08-07,36.125,-120.125
577,0,30.19055000000003,2015-08-07,36.125,-119.875
578,0,30.104430000000036,2015-08-07,36.125,-119.625
