Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,21.577800000000025
1,33.0,-116.25,27.701300000000003
2,33.0,-115.625,33.31417000000005
3,33.0,-115.0,33.27493000000004
4,33.5,-117.5,20.64050000000003
5,33.5,-116.875,21.75054
6,33.5,-116.25,29.22980000000001
7,33.5,-115.625,32.07300000000004
8,33.5,-115.0,33.56274000000002
9,34.0,-118.125,21.36170000000004
10,34.0,-117.5,22.968000000000018
11,34.0,-116.875,22.767200000000003
12,34.0,-116.25,26.887350000000023
13,34.0,-115.625,31.98568
14,34.0,-115.0,34.31940000000003
15,34.5,-120.0,21.10223000000002
16,34.5,-119.375,22.99932000000001
17,34.5,-118.75,23.42443000000003
18,34.5,-118.125,23.87127000000004
19,34.5,-117.5,23.67147
20,34.5,-116.875,24.428120000000035
21,34.5,-116.25,28.803800000000024
22,34.5,-115.625,32.74304000000001
23,34.5,-115.0,32.710320000000024
24,35.0,-120.625,18.004050000000007
25,35.0,-120.0,20.537230000000022
26,35.0,-119.375,20.876950000000026
27,35.0,-118.75,20.086180000000013
28,35.0,-118.125,21.26740000000001
29,35.0,-117.5,24.35650000000004
30,35.0,-116.875,26.263480000000012
31,35.0,-116.25,29.893850000000043
32,35.0,-115.625,27.69018
33,35.0,-115.0,29.81188000000003
34,35.5,-120.625,20.536800000000028
35,35.5,-120.0,22.67333000000002
36,35.5,-119.375,25.54467
37,35.5,-118.75,21.613760000000013
38,35.5,-118.125,19.65115000000003
39,35.5,-117.5,25.227599999999995
40,35.5,-116.875,26.24517000000003
41,35.5,-116.25,28.449180000000013
42,35.5,-115.625,25.63592
43,36.0,-121.25,16.839560000000006
44,36.0,-120.625,20.68127000000004
45,36.0,-120.0,23.71438000000001
46,36.0,-119.375,26.085170000000005
47,36.0,-118.75,19.735600000000037
48,36.0,-118.125,17.02737000000002
49,36.0,-117.5,25.399069999999995
50,36.0,-116.875,28.75903
51,36.0,-116.25,28.657950000000028
52,36.5,-121.875,14.80450000000002
53,36.5,-121.25,15.998440000000016
54,36.5,-120.625,19.101680000000044
55,36.5,-120.0,23.07562000000001
56,36.5,-119.375,25.345600000000047
57,36.5,-118.75,15.714500000000044
58,36.5,-118.125,14.715779999999995
59,36.5,-117.5,26.83904000000001
60,36.5,-116.875,30.241450000000043
61,37.0,-121.875,15.123320000000035
62,37.0,-121.25,17.25332000000003
63,37.0,-120.625,20.51653000000005
64,37.0,-120.0,23.504200000000026
65,37.0,-119.375,20.177200000000028
66,37.0,-118.75,10.3313
67,37.0,-118.125,16.806200000000047
68,37.0,-117.5,25.358330000000024
69,37.5,-121.875,15.39074000000005
70,37.5,-121.25,17.42944
71,37.5,-120.625,20.533470000000023
72,37.5,-120.0,20.018580000000043
73,37.5,-119.375,11.529899999999998
74,37.5,-118.75,10.643200000000036
75,37.5,-118.125,18.457760000000007
76,38.0,-122.5,15.29113000000001
77,38.0,-121.875,16.649530000000027
78,38.0,-121.25,17.91808000000003
79,38.0,-120.625,18.503840000000025
80,38.0,-120.0,14.995360000000003
81,38.0,-119.375,8.686550000000011
82,38.0,-118.75,13.92190000000005
83,38.5,-123.125,14.55636000000004
84,38.5,-122.5,16.820550000000026
85,38.5,-121.875,18.30566000000005
86,38.5,-121.25,18.223870000000037
87,38.5,-120.625,16.314099999999996
88,38.5,-120.0,11.548820000000037
89,38.5,-119.375,12.18795
90,39.0,-123.125,14.380060000000014
91,39.0,-122.5,17.722860000000026
92,39.0,-121.875,20.771900000000016
93,39.0,-121.25,18.43484000000001
94,39.0,-120.625,14.126149999999996
95,39.5,-123.75,13.253170000000011
96,39.5,-123.125,12.123620000000017
97,39.5,-122.5,19.015100000000015
98,39.5,-121.875,22.125670000000014
99,39.5,-121.25,17.037130000000047
100,39.5,-120.625,12.106560000000002
101,40.0,-123.75,12.707539999999996
102,40.0,-123.125,11.056020000000046
103,40.0,-122.5,19.369320000000016
104,40.0,-121.875,20.51498000000004
105,40.0,-121.25,12.992430000000011
106,40.0,-120.625,12.25613000000004
107,40.0,-120.0,14.496880000000033
108,40.5,-124.375,13.146299999999997
109,40.5,-123.75,11.41410000000002
110,40.5,-123.125,11.126900000000036
111,40.5,-122.5,18.444180000000017
112,40.5,-121.875,17.561270000000036
113,40.5,-121.25,10.916560000000004
114,40.5,-120.625,12.799070000000029
115,40.5,-120.0,15.480070000000012
116,41.0,-123.75,10.884900000000016
117,41.0,-123.125,9.529170000000022
118,41.0,-122.5,13.76415000000003
119,41.0,-121.875,15.81030000000004
120,41.0,-121.25,13.338070000000016
121,41.0,-120.625,11.634400000000028
122,41.0,-120.0,12.586300000000051
123,41.5,-123.75,10.36736000000002
124,41.5,-123.125,9.199730000000043
125,41.5,-122.5,10.61913000000004
126,41.5,-121.875,10.321680000000017
127,41.5,-121.25,11.441670000000045
128,41.5,-120.625,11.615049999999997
129,41.5,-120.0,11.609520000000032
130,42.0,-123.125,9.37190000000004
131,42.0,-122.5,10.22625000000005
132,42.0,-121.875,9.722620000000006
