Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,15.984500000000024
1,33.0,-116.25,22.028470000000027
2,33.0,-115.625,27.53416999999999
3,33.0,-115.0,28.49109999999999
4,33.5,-117.5,15.76678000000004
5,33.5,-116.875,16.03967
6,33.5,-116.25,24.55247999999997
7,33.5,-115.625,27.045799999999986
8,33.5,-115.0,29.570859999999985
9,34.0,-118.125,17.28770000000003
10,34.0,-117.5,18.09666999999999
11,34.0,-116.875,18.77306999999999
12,34.0,-116.25,23.281119999999987
13,34.0,-115.625,27.063469999999967
14,34.0,-115.0,30.022149999999986
15,34.5,-120.0,15.724400000000005
16,34.5,-119.375,17.698799999999977
17,34.5,-118.75,18.58589999999998
18,34.5,-118.125,18.179039999999983
19,34.5,-117.5,18.129749999999973
20,34.5,-116.875,19.205829999999963
21,34.5,-116.25,23.822870000000023
22,34.5,-115.625,27.220939999999985
23,34.5,-115.0,28.795470000000023
24,35.0,-120.625,13.657070000000031
25,35.0,-120.0,14.608030000000042
26,35.0,-119.375,15.74679999999995
27,35.0,-118.75,15.072750000000042
28,35.0,-118.125,17.044399999999996
29,35.0,-117.5,20.004539999999963
30,35.0,-116.875,21.478049999999968
31,35.0,-116.25,24.790549999999968
32,35.0,-115.625,23.460259999999977
33,35.0,-115.0,26.84169999999997
34,35.5,-120.625,15.117899999999963
35,35.5,-120.0,16.984549999999956
36,35.5,-119.375,19.34899999999999
37,35.5,-118.75,15.778249999999955
38,35.5,-118.125,16.485680000000002
39,35.5,-117.5,21.749079999999964
40,35.5,-116.875,22.817319999999967
41,35.5,-116.25,24.920699999999982
42,35.5,-115.625,23.00029999999998
43,36.0,-121.25,13.505239999999958
44,36.0,-120.625,16.58972
45,36.0,-120.0,19.553219999999985
46,36.0,-119.375,21.241660000000024
47,36.0,-118.75,15.24679999999995
48,36.0,-118.125,13.096429999999998
49,36.0,-117.5,20.237900000000025
50,36.0,-116.875,24.41009999999997
51,36.0,-116.25,25.212369999999964
52,36.5,-121.875,12.12886999999995
53,36.5,-121.25,12.715880000000029
54,36.5,-120.625,16.49377000000004
55,36.5,-120.0,19.781269999999974
56,36.5,-119.375,21.013019999999983
57,36.5,-118.75,11.98834000000005
58,36.5,-118.125,10.50676999999996
59,36.5,-117.5,21.099969999999985
60,36.5,-116.875,25.049860000000024
61,37.0,-121.875,12.269770000000053
62,37.0,-121.25,14.283699999999952
63,37.0,-120.625,17.681819999999988
64,37.0,-120.0,19.604799999999983
65,37.0,-119.375,16.64068000000003
66,37.0,-118.75,6.836659999999995
67,37.0,-118.125,12.065300000000036
68,37.0,-117.5,19.813439999999986
69,37.5,-121.875,12.510580000000004
70,37.5,-121.25,15.550100000000045
71,37.5,-120.625,18.212459999999965
72,37.5,-120.0,16.63194999999996
73,37.5,-119.375,9.063500000000031
74,37.5,-118.75,6.291350000000023
75,37.5,-118.125,13.11179999999996
76,38.0,-122.5,12.746819999999955
77,38.0,-121.875,14.540099999999995
78,38.0,-121.25,16.44842
79,38.0,-120.625,16.69192000000004
80,38.0,-120.0,12.519829999999956
81,38.0,-119.375,6.3953200000000265
82,38.0,-118.75,9.512699999999995
83,38.5,-123.125,12.415279999999996
84,38.5,-122.5,14.41094000000004
85,38.5,-121.875,16.305170000000032
86,38.5,-121.25,17.060080000000028
87,38.5,-120.625,14.776640000000045
88,38.5,-120.0,9.680170000000032
89,38.5,-119.375,9.515860000000032
90,39.0,-123.125,14.305139999999994
91,39.0,-122.5,16.94207
92,39.0,-121.875,17.72109999999998
93,39.0,-121.25,17.354359999999986
94,39.0,-120.625,13.00842
95,39.5,-123.75,12.266530000000046
96,39.5,-123.125,14.5625
97,39.5,-122.5,18.84914999999998
98,39.5,-121.875,18.82397000000003
99,39.5,-121.25,15.962099999999964
100,39.5,-120.625,11.51574000000005
101,40.0,-123.75,13.203900000000033
102,40.0,-123.125,14.494560000000035
103,40.0,-122.5,19.93999999999997
104,40.0,-121.875,17.798849999999987
105,40.0,-121.25,13.1841
106,40.0,-120.625,12.478749999999993
107,40.0,-120.0,14.328180000000032
108,40.5,-124.375,10.941859999999965
109,40.5,-123.75,12.935720000000003
110,40.5,-123.125,14.923460000000034
111,40.5,-122.5,18.935749999999985
112,40.5,-121.875,15.082570000000032
113,40.5,-121.25,11.665999999999997
114,40.5,-120.625,14.231619999999964
115,40.5,-120.0,18.00199999999998
116,41.0,-123.75,12.540549999999996
117,41.0,-123.125,14.14703000000003
118,41.0,-122.5,16.47819999999996
119,41.0,-121.875,15.838859999999954
120,41.0,-121.25,14.35669999999999
121,41.0,-120.625,14.736750000000027
122,41.0,-120.0,17.542599999999965
123,41.5,-123.75,13.342219999999998
124,41.5,-123.125,13.945059999999955
125,41.5,-122.5,14.024699999999996
126,41.5,-121.875,14.424250000000027
127,41.5,-121.25,16.357349999999997
128,41.5,-120.625,17.272879999999986
129,41.5,-120.0,17.431479999999965
130,42.0,-123.125,13.391750000000002
131,42.0,-122.5,13.18282000000005
132,42.0,-121.875,14.941400000000044
