humidity,longitude,latitude,date,temperature,precipitation,wind_speed,fire
0.012152751,-117.0,32.5,2015-08-05,299.47305,0.0,0.0,0.0
0.0073965006,-116.5,32.5,2015-08-05,301.52283,0.0,0.0,0.0
0.0052327504,-116.0,32.5,2015-08-05,306.05655,0.0,0.0,0.0
0.0113515,-117.0,33.0,2015-08-05,300.28986,0.0,5.967686,0.0
0.0078865,-116.5,33.0,2015-08-05,300.72778,0.0,0.0,0.0
0.0052790004,-116.0,33.0,2015-08-05,310.23752,0.0,8.1575775,0.0
0.0044315,-115.5,33.0,2015-08-05,312.93988,0.0,5.9186187,0.0
0.0038752502,-115.0,33.0,2015-08-05,311.89236,0.0,4.250132,0.0
0.0077827508,-117.0,33.5,2015-08-05,301.5875,0.0,5.392973,0.0
0.0067115007,-116.5,33.5,2015-08-05,299.22705,0.0,0.0,0.0
0.00667025,-116.0,33.5,2015-08-05,310.4075,0.0,6.232492,0.0
0.0069015,-115.5,33.5,2015-08-05,313.35605,0.0,4.835199,0.0
0.00386275,-115.0,33.5,2015-08-05,312.17517,0.0,4.5731654,0.0
0.010301501,-118.0,34.0,2015-08-05,300.37653,0.0,3.9137647,0.0
0.00814775,-117.5,34.0,2015-08-05,301.3648,0.0,3.8188555,0.0
0.005644,-117.0,34.0,2015-08-05,302.43042,0.0,5.0406013,0.0
0.0046627503,-116.5,34.0,2015-08-05,303.10254,0.0,0.0,0.0
0.0048277504,-116.0,34.0,2015-08-05,306.43103,0.0,5.988877,0.0
0.004609,-115.5,34.0,2015-08-05,311.52875,0.0,5.0771236,0.0
0.0036640004,-115.0,34.0,2015-08-05,313.43152,0.0,4.728533,0.0
0.00926025,-119.0,34.5,2015-08-05,294.3072,0.20330164,4.4080234,0.0
0.008464001,-118.5,34.5,2015-08-05,296.95538,0.020768834,0.0,0.0
0.007704,-118.0,34.5,2015-08-05,293.98883,0.0,5.138709,0.0
0.0066990005,-117.5,34.5,2015-08-05,294.2462,0.0,5.259008,0.0
0.00516025,-117.0,34.5,2015-08-05,299.08362,0.0,6.9864383,0.0
0.00422775,-116.5,34.5,2015-08-05,303.14822,0.0,0.0,0.0
0.0040877503,-116.0,34.5,2015-08-05,308.22797,0.0,6.6402645,0.0
0.0040865,-115.5,34.5,2015-08-05,312.72638,0.0,5.3031917,0.0
0.0035440002,-115.0,34.5,2015-08-05,311.28802,0.0,5.6011815,0.0
0.010714,-120.5,35.0,2015-08-05,291.19113,0.0,5.6420026,0.0
0.008427751,-120.0,35.0,2015-08-05,294.07327,0.0,4.6008525,0.0
0.00697775,-119.5,35.0,2015-08-05,296.35754,0.0,3.743845,0.0
0.00735775,-119.0,35.0,2015-08-05,291.18854,0.05342344,5.0957637,0.0
0.00630275,-118.5,35.0,2015-08-05,297.61224,0.9025848,0.0,0.0
0.0060477504,-118.0,35.0,2015-08-05,301.08652,0.12332687,6.744699,0.0
0.005809,-117.5,35.0,2015-08-05,302.12454,0.17815386,7.5189195,0.0
0.0053015,-117.0,35.0,2015-08-05,303.83026,0.0,8.638633,0.0
0.0049415003,-116.5,35.0,2015-08-05,306.88873,0.0,0.0,0.0
0.0051765004,-116.0,35.0,2015-08-05,310.84177,0.0,6.3639774,0.0
0.0049027503,-115.5,35.0,2015-08-05,307.60678,0.0,5.034103,0.0
0.0035002502,-115.0,35.0,2015-08-05,308.64368,0.0,6.682493,0.0
0.009321501,-120.5,35.5,2015-08-05,292.8042,0.7785556,4.6654534,0.0
0.008262751,-120.0,35.5,2015-08-05,297.17056,0.8217888,4.709204,0.0
0.008114001,-119.5,35.5,2015-08-05,299.57428,0.0,3.640297,0.0
0.0080215,-119.0,35.5,2015-08-05,301.26215,0.0049512577,3.4894047,0.0
0.00669775,-118.5,35.5,2015-08-05,299.8437,0.0,0.0,0.0
0.0057177506,-118.0,35.5,2015-08-05,301.07156,0.009809096,7.9553814,0.0
0.00564275,-117.5,35.5,2015-08-05,304.4058,0.7414366,7.9294972,0.0
0.0055502495,-117.0,35.5,2015-08-05,305.87228,0.0,8.7187,0.0
0.0053465003,-116.5,35.5,2015-08-05,307.24344,0.0,0.0,0.0
0.0049815,-116.0,35.5,2015-08-05,311.42105,0.0,6.8134885,0.0
0.0051252497,-115.5,35.5,2015-08-05,306.00192,0.0,6.760981,0.0
0.00473775,-115.0,35.5,2015-08-05,307.00204,0.0,0.0,0.0
0.008524,-121.0,36.0,2015-08-05,294.54312,1.460248,4.5599985,0.0
0.008454,-120.5,36.0,2015-08-05,294.9557,0.55345976,4.4470367,0.0
0.00837275,-120.0,36.0,2015-08-05,299.85983,1.8589201,4.9107695,0.0
0.008352751,-119.5,36.0,2015-08-05,300.42624,0.34435046,3.8816912,0.0
0.008363999,-119.0,36.0,2015-08-05,300.45425,0.007006497,2.8848474,0.0
0.00627525,-118.5,36.0,2015-08-05,293.10355,0.0,0.0,1.0
0.0048365,-118.0,36.0,2015-08-05,297.24817,0.0,6.616863,0.0
0.0049140006,-117.5,36.0,2015-08-05,305.30563,0.42691305,5.744814,0.0
0.005154,-117.0,36.0,2015-08-05,309.52335,0.09970233,6.290947,0.0
0.0048640007,-116.5,36.0,2015-08-05,313.28137,0.019459834,0.0,0.0
0.0048002508,-116.0,36.0,2015-08-05,310.62357,0.03752922,6.572634,0.0
0.0085565,-121.5,36.5,2015-08-05,289.11142,0.033718888,0.0,0.0
0.008072751,-121.0,36.5,2015-08-05,293.97287,0.00618491,3.873544,0.0
0.008617749,-120.5,36.5,2015-08-05,292.68527,0.5742288,4.2741976,0.0
0.0082065,-120.0,36.5,2015-08-05,300.39526,0.2217343,4.6557713,0.0
0.0088015,-119.5,36.5,2015-08-05,301.09985,0.433331,3.1841137,0.0
0.0074690003,-119.0,36.5,2015-08-05,300.75876,0.62115467,3.1169283,0.0
0.0050077504,-118.5,36.5,2015-08-05,287.38675,0.0975918,0.0,1.0
0.0044602505,-118.0,36.5,2015-08-05,295.72946,0.18415791,5.810507,0.0
0.0051352507,-117.5,36.5,2015-08-05,300.80435,0.096998245,4.4393444,0.0
0.00592025,-117.0,36.5,2015-08-05,305.0249,0.076132506,4.732623,0.0
0.0054190005,-116.5,36.5,2015-08-05,308.2448,0.010369616,0.0,0.0
0.008969001,-121.5,37.0,2015-08-05,291.5687,0.04614276,0.0,0.0
0.0085114995,-121.0,37.0,2015-08-05,294.28235,0.0,4.2421403,0.0
0.008439,-120.5,37.0,2015-08-05,298.6011,0.108402655,5.336823,0.0
0.00876025,-120.0,37.0,2015-08-05,298.96863,0.12523945,3.8184872,0.0
0.0074715,-119.5,37.0,2015-08-05,300.41052,0.45910522,3.4399211,0.0
0.00455775,-119.0,37.0,2015-08-05,294.4772,0.19292608,4.2766485,1.0
0.00330775,-118.5,37.0,2015-08-05,287.6663,0.5241706,0.0,0.0
0.0036940002,-118.0,37.0,2015-08-05,300.48297,0.10808632,5.244471,0.0
0.0055815005,-117.5,37.0,2015-08-05,301.5776,0.007660436,4.077437,0.0
0.0053452505,-117.0,37.0,2015-08-05,304.8234,0.048071016,0.0,0.0
