,lat,lon,SPEEDLML
0,33.0,-116.875,3.2771273
1,33.0,-116.25,2.409701
2,33.0,-115.625,2.9646027
3,33.0,-115.0,3.060983
4,33.5,-117.5,2.3589761
5,33.5,-116.875,2.7729282
6,33.5,-116.25,2.2819836
7,33.5,-115.625,2.9843528
8,33.5,-115.0,3.24823
9,34.0,-118.125,2.2862895
10,34.0,-117.5,2.453147
11,34.0,-116.875,2.548778
12,34.0,-116.25,2.4691222
13,34.0,-115.625,2.3401268
14,34.0,-115.0,2.9916627
15,34.5,-120.0,2.5202377
16,34.5,-119.375,1.6959461
17,34.5,-118.75,1.8574176
18,34.5,-118.125,2.3665502
19,34.5,-117.5,3.442191
20,34.5,-116.875,3.720803
21,34.5,-116.25,3.1597538
22,34.5,-115.625,2.6027973
23,34.5,-115.0,3.8528993
24,35.0,-120.625,3.399436
25,35.0,-120.0,3.5559757
26,35.0,-119.375,2.9196599
27,35.0,-118.75,3.0679314
28,35.0,-118.125,3.4269197
29,35.0,-117.5,4.2337747
30,35.0,-116.875,3.8045104
31,35.0,-116.25,2.0271544
32,35.0,-115.625,2.0847697
33,35.0,-115.0,4.1856503
34,35.5,-120.625,3.9824603
35,35.5,-120.0,4.9598927
36,35.5,-119.375,2.415148
37,35.5,-118.75,3.1522954
38,35.5,-118.125,4.060564
39,35.5,-117.5,3.0412052
40,35.5,-116.875,2.6610124
41,35.5,-116.25,2.5601163
42,35.5,-115.625,3.2826355
43,36.0,-121.25,3.3882377
44,36.0,-120.625,4.825122
45,36.0,-120.0,5.4501643
46,36.0,-119.375,3.580026
47,36.0,-118.75,2.1258426
48,36.0,-118.125,5.1195693
49,36.0,-117.5,3.1779919
50,36.0,-116.875,1.9658703
51,36.0,-116.25,3.0011683
52,36.5,-121.875,4.3879685
53,36.5,-121.25,3.6806555
54,36.5,-120.625,5.259735
55,36.5,-120.0,4.3719535
56,36.5,-119.375,4.138881
57,36.5,-118.75,2.8591194
58,36.5,-118.125,5.6305957
59,36.5,-117.5,3.3423927
60,36.5,-116.875,2.7318099
61,37.0,-121.875,4.531858
62,37.0,-121.25,4.108988
63,37.0,-120.625,4.1000147
64,37.0,-120.0,4.8977103
65,37.0,-119.375,3.0474932
66,37.0,-118.75,5.3643246
67,37.0,-118.125,5.4620957
68,37.0,-117.5,2.7497861
69,37.5,-121.875,5.2045403
70,37.5,-121.25,4.343467
71,37.5,-120.625,4.7312937
72,37.5,-120.0,5.319136
73,37.5,-119.375,4.2609453
74,37.5,-118.75,9.656178
75,37.5,-118.125,4.690537
76,38.0,-122.5,4.4881687
77,38.0,-121.875,4.4898047
78,38.0,-121.25,4.321871
79,38.0,-120.625,5.197968
80,38.0,-120.0,5.5483203
81,38.0,-119.375,8.311921
82,38.0,-118.75,10.588353
83,38.5,-123.125,5.1322923
84,38.5,-122.5,3.9702227
85,38.5,-121.875,3.6293128
86,38.5,-121.25,4.9353094
87,38.5,-120.625,6.455217
88,38.5,-120.0,7.804338
89,38.5,-119.375,9.599787
90,39.0,-123.125,3.9206583
91,39.0,-122.5,4.3675466
92,39.0,-121.875,3.6494694
93,39.0,-121.25,5.07406
94,39.0,-120.625,6.459993
95,39.5,-123.75,5.722143
96,39.5,-123.125,4.049556
97,39.5,-122.5,4.372808
98,39.5,-121.875,4.918533
99,39.5,-121.25,5.2677226
100,39.5,-120.625,6.584736
101,40.0,-123.75,5.048596
102,40.0,-123.125,4.1447625
103,40.0,-122.5,4.004051
104,40.0,-121.875,7.130944
105,40.0,-121.25,5.09749
106,40.0,-120.625,6.247557
107,40.0,-120.0,5.711412
108,40.5,-124.375,8.110637
109,40.5,-123.75,4.628842
110,40.5,-123.125,3.5912688
111,40.5,-122.5,3.4650097
112,40.5,-121.875,6.485348
113,40.5,-121.25,5.9158664
114,40.5,-120.625,5.6923203
115,40.5,-120.0,4.9948735
116,41.0,-123.75,4.489646
117,41.0,-123.125,3.7799575
118,41.0,-122.5,3.3476124
119,41.0,-121.875,4.9925294
120,41.0,-121.25,6.761561
121,41.0,-120.625,6.8968186
122,41.0,-120.0,7.1136284
123,41.5,-123.75,4.731772
124,41.5,-123.125,4.130922
125,41.5,-122.5,4.671459
126,41.5,-121.875,5.6176763
127,41.5,-121.25,6.673307
128,41.5,-120.625,7.915507
129,41.5,-120.0,8.511888
130,42.0,-123.125,4.1559477
131,42.0,-122.5,4.349545
132,42.0,-121.875,6.5474286
