,lat,lon,SPEEDLML
0,33.0,-116.875,5.1314135
1,33.0,-116.25,6.856643
2,33.0,-115.625,5.281395
3,33.0,-115.0,4.7999043
4,33.5,-117.5,3.8182936
5,33.5,-116.875,4.306757
6,33.5,-116.25,4.936996
7,33.5,-115.625,3.9678953
8,33.5,-115.0,4.9066033
9,34.0,-118.125,3.3328857
10,34.0,-117.5,3.670439
11,34.0,-116.875,3.8891652
12,34.0,-116.25,4.506131
13,34.0,-115.625,4.403773
14,34.0,-115.0,3.9236724
15,34.5,-120.0,4.7683496
16,34.5,-119.375,3.4736187
17,34.5,-118.75,3.2239084
18,34.5,-118.125,4.526213
19,34.5,-117.5,4.791947
20,34.5,-116.875,4.867045
21,34.5,-116.25,5.4962964
22,34.5,-115.625,5.0658984
23,34.5,-115.0,3.731953
24,35.0,-120.625,4.896018
25,35.0,-120.0,3.9891937
26,35.0,-119.375,2.9324005
27,35.0,-118.75,3.0724838
28,35.0,-118.125,5.2523627
29,35.0,-117.5,5.2352366
30,35.0,-116.875,5.0157933
31,35.0,-116.25,4.604003
32,35.0,-115.625,4.5558043
33,35.0,-115.0,3.9275475
34,35.5,-120.625,4.818289
35,35.5,-120.0,5.404597
36,35.5,-119.375,5.32209
37,35.5,-118.75,3.2250087
38,35.5,-118.125,4.5931396
39,35.5,-117.5,4.2323728
40,35.5,-116.875,4.175448
41,35.5,-116.25,3.2254574
42,35.5,-115.625,3.3760831
43,36.0,-121.25,4.4939704
44,36.0,-120.625,3.838378
45,36.0,-120.0,4.647968
46,36.0,-119.375,4.8201365
47,36.0,-118.75,3.6829271
48,36.0,-118.125,3.4878876
49,36.0,-117.5,3.2323086
50,36.0,-116.875,3.128228
51,36.0,-116.25,3.2318008
52,36.5,-121.875,4.3300676
53,36.5,-121.25,3.999637
54,36.5,-120.625,5.091725
55,36.5,-120.0,4.952877
56,36.5,-119.375,4.099389
57,36.5,-118.75,3.4190524
58,36.5,-118.125,3.2571065
59,36.5,-117.5,3.334119
60,36.5,-116.875,3.7412694
61,37.0,-121.875,4.0388365
62,37.0,-121.25,5.283234
63,37.0,-120.625,6.2563667
64,37.0,-120.0,4.6905665
65,37.0,-119.375,4.1663036
66,37.0,-118.75,2.711971
67,37.0,-118.125,2.5297642
68,37.0,-117.5,3.7429256
69,37.5,-121.875,4.957648
70,37.5,-121.25,5.906149
71,37.5,-120.625,5.7326694
72,37.5,-120.0,4.617134
73,37.5,-119.375,3.1305344
74,37.5,-118.75,2.2684393
75,37.5,-118.125,2.4608395
76,38.0,-122.5,5.363872
77,38.0,-121.875,6.886091
78,38.0,-121.25,5.5717807
79,38.0,-120.625,4.7344584
80,38.0,-120.0,3.878585
81,38.0,-119.375,2.1880338
82,38.0,-118.75,2.2847173
83,38.5,-123.125,5.4064364
84,38.5,-122.5,4.4609632
85,38.5,-121.875,4.978382
86,38.5,-121.25,4.2615414
87,38.5,-120.625,3.7550528
88,38.5,-120.0,3.243492
89,38.5,-119.375,2.0166051
90,39.0,-123.125,4.182773
91,39.0,-122.5,2.8350523
92,39.0,-121.875,3.0589368
93,39.0,-121.25,4.0561023
94,39.0,-120.625,3.6868136
95,39.5,-123.75,4.4923573
96,39.5,-123.125,2.9408453
97,39.5,-122.5,2.567198
98,39.5,-121.875,2.7437804
99,39.5,-121.25,3.73289
100,39.5,-120.625,3.370989
101,40.0,-123.75,3.6447294
102,40.0,-123.125,2.7796812
103,40.0,-122.5,3.8415813
104,40.0,-121.875,3.490659
105,40.0,-121.25,3.4834497
106,40.0,-120.625,2.6764963
107,40.0,-120.0,1.9308604
108,40.5,-124.375,6.9091396
109,40.5,-123.75,3.45002
110,40.5,-123.125,2.94862
111,40.5,-122.5,2.8585436
112,40.5,-121.875,4.067187
113,40.5,-121.25,3.2434063
114,40.5,-120.625,2.536884
115,40.5,-120.0,2.4312563
116,41.0,-123.75,2.881478
117,41.0,-123.125,2.690695
118,41.0,-122.5,3.016256
119,41.0,-121.875,3.2816992
120,41.0,-121.25,2.4933732
121,41.0,-120.625,2.4157887
122,41.0,-120.0,3.1313276
123,41.5,-123.75,2.537438
124,41.5,-123.125,2.674794
125,41.5,-122.5,2.4805665
126,41.5,-121.875,2.91133
127,41.5,-121.25,3.3227358
128,41.5,-120.625,3.0766566
129,41.5,-120.0,4.40554
130,42.0,-123.125,3.0364437
131,42.0,-122.5,2.7106276
132,42.0,-121.875,2.9610436
