,lat,lon,SPEEDLML
0,33.0,-116.875,9.363114
1,33.0,-116.25,13.437093
2,33.0,-115.625,11.745502
3,33.0,-115.0,10.298145
4,33.5,-117.5,7.063868
5,33.5,-116.875,8.55976
6,33.5,-116.25,10.139991
7,33.5,-115.625,9.428792
8,33.5,-115.0,10.805012
9,34.0,-118.125,5.9029984
10,34.0,-117.5,6.340578
11,34.0,-116.875,8.740832
12,34.0,-116.25,9.402074
13,34.0,-115.625,7.572822
14,34.0,-115.0,8.753022
15,34.5,-120.0,9.658763
16,34.5,-119.375,6.719399
17,34.5,-118.75,6.392816
18,34.5,-118.125,6.719296
19,34.5,-117.5,7.8901997
20,34.5,-116.875,10.23492
21,34.5,-116.25,10.507512
22,34.5,-115.625,8.283471
23,34.5,-115.0,9.478806
24,35.0,-120.625,9.324787
25,35.0,-120.0,8.030079
26,35.0,-119.375,7.1968403
27,35.0,-118.75,8.507367
28,35.0,-118.125,9.755996
29,35.0,-117.5,10.454631
30,35.0,-116.875,11.645711
31,35.0,-116.25,10.28683
32,35.0,-115.625,9.535623
33,35.0,-115.0,10.843116
34,35.5,-120.625,8.306613
35,35.5,-120.0,8.073581
36,35.5,-119.375,7.3363075
37,35.5,-118.75,7.932324
38,35.5,-118.125,11.151462
39,35.5,-117.5,10.605231
40,35.5,-116.875,11.579769
41,35.5,-116.25,10.474476
42,35.5,-115.625,11.0219
43,36.0,-121.25,8.604774
44,36.0,-120.625,8.165969
45,36.0,-120.0,8.045051
46,36.0,-119.375,6.763313
47,36.0,-118.75,6.682038
48,36.0,-118.125,9.08657
49,36.0,-117.5,7.6808147
50,36.0,-116.875,8.438979
51,36.0,-116.25,9.2642145
52,36.5,-121.875,8.196773
53,36.5,-121.25,8.1300745
54,36.5,-120.625,8.92682
55,36.5,-120.0,8.204642
56,36.5,-119.375,5.6593933
57,36.5,-118.75,4.977701
58,36.5,-118.125,7.280005
59,36.5,-117.5,5.6643243
60,36.5,-116.875,6.5190887
61,37.0,-121.875,7.3888907
62,37.0,-121.25,7.880794
63,37.0,-120.625,8.05801
64,37.0,-120.0,6.867611
65,37.0,-119.375,4.1240587
66,37.0,-118.75,5.665034
67,37.0,-118.125,6.108044
68,37.0,-117.5,6.037393
69,37.5,-121.875,7.5826955
70,37.5,-121.25,7.7141623
71,37.5,-120.625,6.3563275
72,37.5,-120.0,4.271925
73,37.5,-119.375,4.0675645
74,37.5,-118.75,6.398708
75,37.5,-118.125,6.3237476
76,38.0,-122.5,8.085603
77,38.0,-121.875,7.768372
78,38.0,-121.25,6.451956
79,38.0,-120.625,4.598925
80,38.0,-120.0,3.831667
81,38.0,-119.375,4.953296
82,38.0,-118.75,6.3170085
83,38.5,-123.125,9.235114
84,38.5,-122.5,7.0066586
85,38.5,-121.875,7.1449914
86,38.5,-121.25,4.9472203
87,38.5,-120.625,4.1277165
88,38.5,-120.0,4.7391267
89,38.5,-119.375,5.6707387
90,39.0,-123.125,6.5093327
91,39.0,-122.5,7.4375286
92,39.0,-121.875,7.818033
93,39.0,-121.25,3.9946346
94,39.0,-120.625,3.7412183
95,39.5,-123.75,8.011128
96,39.5,-123.125,5.767618
97,39.5,-122.5,8.554585
98,39.5,-121.875,7.9198556
99,39.5,-121.25,3.6726792
100,39.5,-120.625,3.8218262
101,40.0,-123.75,6.5645204
102,40.0,-123.125,5.6895943
103,40.0,-122.5,9.200862
104,40.0,-121.875,7.426647
105,40.0,-121.25,4.5737247
106,40.0,-120.625,4.580141
107,40.0,-120.0,5.7501225
108,40.5,-124.375,9.957442
109,40.5,-123.75,5.863301
110,40.5,-123.125,5.430916
111,40.5,-122.5,5.991522
112,40.5,-121.875,5.3691235
113,40.5,-121.25,5.4118133
114,40.5,-120.625,6.274369
115,40.5,-120.0,7.3388195
116,41.0,-123.75,4.7639213
117,41.0,-123.125,5.1047997
118,41.0,-122.5,6.014059
119,41.0,-121.875,6.0758834
120,41.0,-121.25,6.6419315
121,41.0,-120.625,7.4802966
122,41.0,-120.0,8.402893
123,41.5,-123.75,4.7741528
124,41.5,-123.125,4.673982
125,41.5,-122.5,5.9951186
126,41.5,-121.875,7.009853
127,41.5,-121.25,7.9420724
128,41.5,-120.625,7.6275387
129,41.5,-120.0,8.064401
130,42.0,-123.125,4.4151697
131,42.0,-122.5,5.4522176
132,42.0,-121.875,6.41782
