Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,-249.04456999999996
1,33.0,-116.25,-248.15952999999996
2,33.0,-115.625,-245.33689999999996
3,33.0,-115.0,-246.73159999999996
4,33.5,-117.5,-248.39987999999994
5,33.5,-116.875,-250.43979999999993
6,33.5,-116.25,-248.02732999999995
7,33.5,-115.625,-247.88779999999997
8,33.5,-115.0,-247.84815999999995
9,34.0,-118.125,-249.24155999999994
10,34.0,-117.5,-249.30445999999995
11,34.0,-116.875,-251.49365999999998
12,34.0,-116.25,-251.75239999999997
13,34.0,-115.625,-249.38272999999998
14,34.0,-115.0,-248.46375999999998
15,34.5,-120.0,-251.18595999999997
16,34.5,-119.375,-251.14432999999997
17,34.5,-118.75,-251.39066999999994
18,34.5,-118.125,-251.25687999999997
19,34.5,-117.5,-252.82102999999995
20,34.5,-116.875,-254.01715999999993
21,34.5,-116.25,-251.37842999999998
22,34.5,-115.625,-248.58164999999997
23,34.5,-115.0,-249.95157999999998
24,35.0,-120.625,-253.22989999999993
25,35.0,-120.0,-252.50635999999997
26,35.0,-119.375,-253.12265999999994
27,35.0,-118.75,-252.05594999999994
28,35.0,-118.125,-253.02805999999998
29,35.0,-117.5,-252.12882999999994
30,35.0,-116.875,-252.16947999999996
31,35.0,-116.25,-249.74744999999996
32,35.0,-115.625,-252.60379999999998
33,35.0,-115.0,-252.44721999999996
34,35.5,-120.625,-254.03897999999998
35,35.5,-120.0,-254.08594999999997
36,35.5,-119.375,-251.66611999999998
37,35.5,-118.75,-250.93216999999993
38,35.5,-118.125,-254.59622999999993
39,35.5,-117.5,-251.95603999999997
40,35.5,-116.875,-252.20532999999995
41,35.5,-116.25,-250.48953999999998
42,35.5,-115.625,-253.97406999999993
43,36.0,-121.25,-254.05551999999994
44,36.0,-120.625,-254.06029999999993
45,36.0,-120.0,-254.24919999999997
46,36.0,-119.375,-251.87442999999996
47,36.0,-118.75,-252.92551999999995
48,36.0,-118.125,-259.94229999999993
49,36.0,-117.5,-254.83612999999997
50,36.0,-116.875,-251.89419999999996
51,36.0,-116.25,-250.95484999999996
52,36.5,-121.875,-256.21872999999994
53,36.5,-121.25,-254.75873999999993
54,36.5,-120.625,-255.08701999999994
55,36.5,-120.0,-254.59632999999997
56,36.5,-119.375,-250.41764999999998
57,36.5,-118.75,-257.12399999999997
58,36.5,-118.125,-262.17844999999994
59,36.5,-117.5,-254.79409999999996
60,36.5,-116.875,-252.18059999999997
61,37.0,-121.875,-254.97775999999993
62,37.0,-121.25,-254.97499999999997
63,37.0,-120.625,-254.22899999999993
64,37.0,-120.0,-251.74599999999998
65,37.0,-119.375,-253.43045999999998
66,37.0,-118.75,-263.23355999999995
67,37.0,-118.125,-261.00711999999993
68,37.0,-117.5,-256.61136999999997
69,37.5,-121.875,-255.33847999999995
70,37.5,-121.25,-255.22611999999998
71,37.5,-120.625,-253.12546999999995
72,37.5,-120.0,-253.52539999999993
73,37.5,-119.375,-261.32872
74,37.5,-118.75,-263.8667
75,37.5,-118.125,-260.58469999999994
76,38.0,-122.5,-255.48856999999998
77,38.0,-121.875,-256.10581999999994
78,38.0,-121.25,-254.40489999999994
79,38.0,-120.625,-253.48676999999998
80,38.0,-120.0,-257.93402999999995
81,38.0,-119.375,-264.23979999999995
82,38.0,-118.75,-261.06003999999996
83,38.5,-123.125,-256.50864999999993
84,38.5,-122.5,-256.23849999999993
85,38.5,-121.875,-255.59332999999998
86,38.5,-121.25,-252.99445999999995
87,38.5,-120.625,-255.49573999999996
88,38.5,-120.0,-260.75461999999993
89,38.5,-119.375,-261.05418
90,39.0,-123.125,-257.97477
91,39.0,-122.5,-257.74967999999996
92,39.0,-121.875,-254.87781999999993
93,39.0,-121.25,-253.36045999999993
94,39.0,-120.625,-257.99305
95,39.5,-123.75,-257.00199999999995
96,39.5,-123.125,-259.01176
97,39.5,-122.5,-257.45203999999995
98,39.5,-121.875,-253.85889999999995
99,39.5,-121.25,-255.72099999999995
100,39.5,-120.625,-260.35157
101,40.0,-123.75,-258.12686999999994
102,40.0,-123.125,-261.96574
103,40.0,-122.5,-257.48515
104,40.0,-121.875,-254.89331999999996
105,40.0,-121.25,-260.3027799999999
106,40.0,-120.625,-261.35769999999997
107,40.0,-120.0,-260.37366999999995
108,40.5,-124.375,-257.62985999999995
109,40.5,-123.75,-260.31037999999995
110,40.5,-123.125,-263.10329999999993
111,40.5,-122.5,-257.58164999999997
112,40.5,-121.875,-257.82509999999996
113,40.5,-121.25,-263.30959999999993
114,40.5,-120.625,-262.18897999999996
115,40.5,-120.0,-261.17269999999996
116,41.0,-123.75,-260.26838
117,41.0,-123.125,-263.32334999999995
118,41.0,-122.5,-261.62717999999995
119,41.0,-121.875,-260.68341999999996
120,41.0,-121.25,-261.21091999999993
121,41.0,-120.625,-262.25999999999993
122,41.0,-120.0,-262.51329999999996
123,41.5,-123.75,-259.24005999999997
124,41.5,-123.125,-262.15241999999995
125,41.5,-122.5,-262.86704999999995
126,41.5,-121.875,-263.91886999999997
127,41.5,-121.25,-261.99936999999994
128,41.5,-120.625,-260.86984999999993
129,41.5,-120.0,-261.8753
130,42.0,-123.125,-262.37335999999993
131,42.0,-122.5,-262.68028
132,42.0,-121.875,-262.97929999999997
