Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,-256.61093999999997
1,33.0,-116.25,-254.73609999999996
2,33.0,-115.625,-249.59952999999996
3,33.0,-115.0,-250.40872999999993
4,33.5,-117.5,-254.72867999999994
5,33.5,-116.875,-258.85874999999993
6,33.5,-116.25,-254.29129999999998
7,33.5,-115.625,-252.56159999999994
8,33.5,-115.0,-251.88139999999993
9,34.0,-118.125,-255.05509999999998
10,34.0,-117.5,-256.48819999999995
11,34.0,-116.875,-258.67807999999997
12,34.0,-116.25,-257.88689999999997
13,34.0,-115.625,-254.34381999999994
14,34.0,-115.0,-252.58359999999993
15,34.5,-120.0,-254.79535999999996
16,34.5,-119.375,-256.21262999999993
17,34.5,-118.75,-256.56705999999997
18,34.5,-118.125,-257.58885
19,34.5,-117.5,-259.3434
20,34.5,-116.875,-260.01993999999996
21,34.5,-116.25,-257.37537999999995
22,34.5,-115.625,-254.42609999999996
23,34.5,-115.0,-254.74082999999996
24,35.0,-120.625,-255.18796999999995
25,35.0,-120.0,-255.97467999999998
26,35.0,-119.375,-255.71015999999997
27,35.0,-118.75,-257.2674999999999
28,35.0,-118.125,-258.95176
29,35.0,-117.5,-258.46506999999997
30,35.0,-116.875,-258.42966999999993
31,35.0,-116.25,-256.25557
32,35.0,-115.625,-258.74249999999995
33,35.0,-115.0,-257.31474
34,35.5,-120.625,-255.15559999999994
35,35.5,-120.0,-253.93967999999995
36,35.5,-119.375,-251.62497999999994
37,35.5,-118.75,-255.46409999999997
38,35.5,-118.125,-260.07075
39,35.5,-117.5,-257.98317
40,35.5,-116.875,-258.07109999999994
41,35.5,-116.25,-256.63699999999994
42,35.5,-115.625,-259.68904
43,36.0,-121.25,-255.46103999999997
44,36.0,-120.625,-253.55819999999994
45,36.0,-120.0,-251.92519999999996
46,36.0,-119.375,-251.48729999999995
47,36.0,-118.75,-257.81859999999995
48,36.0,-118.125,-263.83563999999996
49,36.0,-117.5,-260.04044999999996
50,36.0,-116.875,-257.2972
51,36.0,-116.25,-256.82066
52,36.5,-121.875,-255.86399999999998
53,36.5,-121.25,-255.10391999999996
54,36.5,-120.625,-252.94931999999994
55,36.5,-120.0,-250.76499999999993
56,36.5,-119.375,-251.89777999999995
57,36.5,-118.75,-261.50179999999995
58,36.5,-118.125,-266.10294999999996
59,36.5,-117.5,-259.01622
60,36.5,-116.875,-257.13926
61,37.0,-121.875,-255.61911999999995
62,37.0,-121.25,-253.97699999999998
63,37.0,-120.625,-251.44319999999993
64,37.0,-120.0,-250.89299999999997
65,37.0,-119.375,-255.92731999999995
66,37.0,-118.75,-266.89563999999996
67,37.0,-118.125,-264.4695
68,37.0,-117.5,-259.35945
69,37.5,-121.875,-254.99744999999996
70,37.5,-121.25,-253.17911999999995
71,37.5,-120.625,-251.24176999999997
72,37.5,-120.0,-254.35434999999995
73,37.5,-119.375,-263.21353999999997
74,37.5,-118.75,-267.58377999999993
75,37.5,-118.125,-262.97803999999996
76,38.0,-122.5,-255.52189999999996
77,38.0,-121.875,-254.28507999999994
78,38.0,-121.25,-252.77432999999996
79,38.0,-120.625,-253.22829999999993
80,38.0,-120.0,-258.65723999999994
81,38.0,-119.375,-266.0529599999999
82,38.0,-118.75,-263.91522999999995
83,38.5,-123.125,-256.44852999999995
84,38.5,-122.5,-255.27542999999997
85,38.5,-121.875,-253.32449999999994
86,38.5,-121.25,-252.67239999999998
87,38.5,-120.625,-255.13767999999993
88,38.5,-120.0,-260.98862999999994
89,38.5,-119.375,-262.93479999999994
90,39.0,-123.125,-255.29969999999997
91,39.0,-122.5,-253.37789999999995
92,39.0,-121.875,-251.76139999999998
93,39.0,-121.25,-252.87473999999997
94,39.0,-120.625,-256.56711999999993
95,39.5,-123.75,-256.70408
96,39.5,-123.125,-255.36749999999995
97,39.5,-122.5,-251.79159999999996
98,39.5,-121.875,-251.21686999999997
99,39.5,-121.25,-254.18802999999997
100,39.5,-120.625,-257.71466999999996
101,40.0,-123.75,-256.64185999999995
102,40.0,-123.125,-256.07499999999993
103,40.0,-122.5,-250.99854999999997
104,40.0,-121.875,-252.19922999999994
105,40.0,-121.25,-256.4548199999999
106,40.0,-120.625,-257.71182999999996
107,40.0,-120.0,-257.33603999999997
108,40.5,-124.375,-257.30832999999996
109,40.5,-123.75,-256.18363999999997
110,40.5,-123.125,-255.75211999999993
111,40.5,-122.5,-251.45517999999993
112,40.5,-121.875,-254.07939999999996
113,40.5,-121.25,-257.77811999999994
114,40.5,-120.625,-257.2852
115,40.5,-120.0,-256.19839999999994
116,41.0,-123.75,-256.16959999999995
117,41.0,-123.125,-256.51009999999997
118,41.0,-122.5,-255.01526999999993
119,41.0,-121.875,-254.93089999999995
120,41.0,-121.25,-256.1373
121,41.0,-120.625,-257.78653999999995
122,41.0,-120.0,-257.89559999999994
123,41.5,-123.75,-257.02426999999994
124,41.5,-123.125,-256.17295999999993
125,41.5,-122.5,-255.24339999999995
126,41.5,-121.875,-256.8031399999999
127,41.5,-121.25,-256.78772999999995
128,41.5,-120.625,-257.11261999999994
129,41.5,-120.0,-257.89338
130,42.0,-123.125,-256.22293999999994
131,42.0,-122.5,-255.19649999999996
132,42.0,-121.875,-255.91519999999997
