lat,lon,time,spatial_ref,SPEEDLML
33.0,-124.375,2015-08-08 00:00:00,0,0.0
33.0,-124.375,2015-08-08 01:00:00,0,0.0
33.0,-124.375,2015-08-08 02:00:00,0,0.0
33.0,-124.375,2015-08-08 03:00:00,0,0.0
33.0,-124.375,2015-08-08 04:00:00,0,0.0
33.0,-124.375,2015-08-08 05:00:00,0,0.0
33.0,-124.375,2015-08-08 06:00:00,0,0.0
33.0,-124.375,2015-08-08 07:00:00,0,0.0
33.0,-124.375,2015-08-08 08:00:00,0,0.0
33.0,-124.375,2015-08-08 09:00:00,0,0.0
33.0,-124.375,2015-08-08 10:00:00,0,0.0
33.0,-124.375,2015-08-08 11:00:00,0,0.0
33.0,-124.375,2015-08-08 12:00:00,0,0.0
33.0,-124.375,2015-08-08 13:00:00,0,0.0
33.0,-124.375,2015-08-08 14:00:00,0,0.0
33.0,-124.375,2015-08-08 15:00:00,0,0.0
33.0,-124.375,2015-08-08 16:00:00,0,0.0
33.0,-124.375,2015-08-08 17:00:00,0,0.0
33.0,-124.375,2015-08-08 18:00:00,0,0.0
33.0,-124.375,2015-08-08 19:00:00,0,0.0
33.0,-124.375,2015-08-08 20:00:00,0,0.0
33.0,-124.375,2015-08-08 21:00:00,0,0.0
33.0,-124.375,2015-08-08 22:00:00,0,0.0
33.0,-124.375,2015-08-08 23:00:00,0,0.0
33.0,-123.75,2015-08-08 00:00:00,0,0.0
33.0,-123.75,2015-08-08 01:00:00,0,0.0
33.0,-123.75,2015-08-08 02:00:00,0,0.0
33.0,-123.75,2015-08-08 03:00:00,0,0.0
33.0,-123.75,2015-08-08 04:00:00,0,0.0
33.0,-123.75,2015-08-08 05:00:00,0,0.0
33.0,-123.75,2015-08-08 06:00:00,0,0.0
33.0,-123.75,2015-08-08 07:00:00,0,0.0
33.0,-123.75,2015-08-08 08:00:00,0,0.0
33.0,-123.75,2015-08-08 09:00:00,0,0.0
33.0,-123.75,2015-08-08 10:00:00,0,0.0
33.0,-123.75,2015-08-08 11:00:00,0,0.0
33.0,-123.75,2015-08-08 12:00:00,0,0.0
33.0,-123.75,2015-08-08 13:00:00,0,0.0
33.0,-123.75,2015-08-08 14:00:00,0,0.0
33.0,-123.75,2015-08-08 15:00:00,0,0.0
33.0,-123.75,2015-08-08 16:00:00,0,0.0
33.0,-123.75,2015-08-08 17:00:00,0,0.0
33.0,-123.75,2015-08-08 18:00:00,0,0.0
33.0,-123.75,2015-08-08 19:00:00,0,0.0
33.0,-123.75,2015-08-08 20:00:00,0,0.0
33.0,-123.75,2015-08-08 21:00:00,0,0.0
33.0,-123.75,2015-08-08 22:00:00,0,0.0
33.0,-123.75,2015-08-08 23:00:00,0,0.0
33.0,-123.125,2015-08-08 00:00:00,0,0.0
33.0,-123.125,2015-08-08 01:00:00,0,0.0
33.0,-123.125,2015-08-08 02:00:00,0,0.0
33.0,-123.125,2015-08-08 03:00:00,0,0.0
33.0,-123.125,2015-08-08 04:00:00,0,0.0
33.0,-123.125,2015-08-08 05:00:00,0,0.0
33.0,-123.125,2015-08-08 06:00:00,0,0.0
33.0,-123.125,2015-08-08 07:00:00,0,0.0
33.0,-123.125,2015-08-08 08:00:00,0,0.0
33.0,-123.125,2015-08-08 09:00:00,0,0.0
33.0,-123.125,2015-08-08 10:00:00,0,0.0
33.0,-123.125,2015-08-08 11:00:00,0,0.0
33.0,-123.125,2015-08-08 12:00:00,0,0.0
33.0,-123.125,2015-08-08 13:00:00,0,0.0
33.0,-123.125,2015-08-08 14:00:00,0,0.0
33.0,-123.125,2015-08-08 15:00:00,0,0.0
33.0,-123.125,2015-08-08 16:00:00,0,0.0
33.0,-123.125,2015-08-08 17:00:00,0,0.0
33.0,-123.125,2015-08-08 18:00:00,0,0.0
33.0,-123.125,2015-08-08 19:00:00,0,0.0
33.0,-123.125,2015-08-08 20:00:00,0,0.0
33.0,-123.125,2015-08-08 21:00:00,0,0.0
33.0,-123.125,2015-08-08 22:00:00,0,0.0
33.0,-123.125,2015-08-08 23:00:00,0,0.0
33.0,-122.5,2015-08-08 00:00:00,0,0.0
33.0,-122.5,2015-08-08 01:00:00,0,0.0
33.0,-122.5,2015-08-08 02:00:00,0,0.0
33.0,-122.5,2015-08-08 03:00:00,0,0.0
33.0,-122.5,2015-08-08 04:00:00,0,0.0
33.0,-122.5,2015-08-08 05:00:00,0,0.0
33.0,-122.5,2015-08-08 06:00:00,0,0.0
33.0,-122.5,2015-08-08 07:00:00,0,0.0
33.0,-122.5,2015-08-08 08:00:00,0,0.0
33.0,-122.5,2015-08-08 09:00:00,0,0.0
33.0,-122.5,2015-08-08 10:00:00,0,0.0
33.0,-122.5,2015-08-08 11:00:00,0,0.0
33.0,-122.5,2015-08-08 12:00:00,0,0.0
33.0,-122.5,2015-08-08 13:00:00,0,0.0
33.0,-122.5,2015-08-08 14:00:00,0,0.0
33.0,-122.5,2015-08-08 15:00:00,0,0.0
33.0,-122.5,2015-08-08 16:00:00,0,0.0
33.0,-122.5,2015-08-08 17:00:00,0,0.0
33.0,-122.5,2015-08-08 18:00:00,0,0.0
33.0,-122.5,2015-08-08 19:00:00,0,0.0
33.0,-122.5,2015-08-08 20:00:00,0,0.0
33.0,-122.5,2015-08-08 21:00:00,0,0.0
33.0,-122.5,2015-08-08 22:00:00,0,0.0
33.0,-122.5,2015-08-08 23:00:00,0,0.0
33.0,-121.875,2015-08-08 00:00:00,0,0.0
33.0,-121.875,2015-08-08 01:00:00,0,0.0
33.0,-121.875,2015-08-08 02:00:00,0,0.0
33.0,-121.875,2015-08-08 03:00:00,0,0.0
33.0,-121.875,2015-08-08 04:00:00,0,0.0
33.0,-121.875,2015-08-08 05:00:00,0,0.0
33.0,-121.875,2015-08-08 06:00:00,0,0.0
33.0,-121.875,2015-08-08 07:00:00,0,0.0
33.0,-121.875,2015-08-08 08:00:00,0,0.0
33.0,-121.875,2015-08-08 09:00:00,0,0.0
33.0,-121.875,2015-08-08 10:00:00,0,0.0
33.0,-121.875,2015-08-08 11:00:00,0,0.0
33.0,-121.875,2015-08-08 12:00:00,0,0.0
33.0,-121.875,2015-08-08 13:00:00,0,0.0
33.0,-121.875,2015-08-08 14:00:00,0,0.0
33.0,-121.875,2015-08-08 15:00:00,0,0.0
33.0,-121.875,2015-08-08 16:00:00,0,0.0
33.0,-121.875,2015-08-08 17:00:00,0,0.0
33.0,-121.875,2015-08-08 18:00:00,0,0.0
33.0,-121.875,2015-08-08 19:00:00,0,0.0
33.0,-121.875,2015-08-08 20:00:00,0,0.0
33.0,-121.875,2015-08-08 21:00:00,0,0.0
33.0,-121.875,2015-08-08 22:00:00,0,0.0
33.0,-121.875,2015-08-08 23:00:00,0,0.0
33.0,-121.25,2015-08-08 00:00:00,0,0.0
33.0,-121.25,2015-08-08 01:00:00,0,0.0
33.0,-121.25,2015-08-08 02:00:00,0,0.0
33.0,-121.25,2015-08-08 03:00:00,0,0.0
33.0,-121.25,2015-08-08 04:00:00,0,0.0
33.0,-121.25,2015-08-08 05:00:00,0,0.0
33.0,-121.25,2015-08-08 06:00:00,0,0.0
33.0,-121.25,2015-08-08 07:00:00,0,0.0
33.0,-121.25,2015-08-08 08:00:00,0,0.0
33.0,-121.25,2015-08-08 09:00:00,0,0.0
33.0,-121.25,2015-08-08 10:00:00,0,0.0
33.0,-121.25,2015-08-08 11:00:00,0,0.0
33.0,-121.25,2015-08-08 12:00:00,0,0.0
33.0,-121.25,2015-08-08 13:00:00,0,0.0
33.0,-121.25,2015-08-08 14:00:00,0,0.0
33.0,-121.25,2015-08-08 15:00:00,0,0.0
33.0,-121.25,2015-08-08 16:00:00,0,0.0
33.0,-121.25,2015-08-08 17:00:00,0,0.0
33.0,-121.25,2015-08-08 18:00:00,0,0.0
33.0,-121.25,2015-08-08 19:00:00,0,0.0
33.0,-121.25,2015-08-08 20:00:00,0,0.0
33.0,-121.25,2015-08-08 21:00:00,0,0.0
33.0,-121.25,2015-08-08 22:00:00,0,0.0
33.0,-121.25,2015-08-08 23:00:00,0,0.0
33.0,-120.625,2015-08-08 00:00:00,0,0.0
33.0,-120.625,2015-08-08 01:00:00,0,0.0
33.0,-120.625,2015-08-08 02:00:00,0,0.0
33.0,-120.625,2015-08-08 03:00:00,0,0.0
33.0,-120.625,2015-08-08 04:00:00,0,0.0
33.0,-120.625,2015-08-08 05:00:00,0,0.0
33.0,-120.625,2015-08-08 06:00:00,0,0.0
33.0,-120.625,2015-08-08 07:00:00,0,0.0
33.0,-120.625,2015-08-08 08:00:00,0,0.0
33.0,-120.625,2015-08-08 09:00:00,0,0.0
33.0,-120.625,2015-08-08 10:00:00,0,0.0
33.0,-120.625,2015-08-08 11:00:00,0,0.0
33.0,-120.625,2015-08-08 12:00:00,0,0.0
33.0,-120.625,2015-08-08 13:00:00,0,0.0
33.0,-120.625,2015-08-08 14:00:00,0,0.0
33.0,-120.625,2015-08-08 15:00:00,0,0.0
33.0,-120.625,2015-08-08 16:00:00,0,0.0
33.0,-120.625,2015-08-08 17:00:00,0,0.0
33.0,-120.625,2015-08-08 18:00:00,0,0.0
33.0,-120.625,2015-08-08 19:00:00,0,0.0
33.0,-120.625,2015-08-08 20:00:00,0,0.0
33.0,-120.625,2015-08-08 21:00:00,0,0.0
33.0,-120.625,2015-08-08 22:00:00,0,0.0
33.0,-120.625,2015-08-08 23:00:00,0,0.0
33.0,-120.0,2015-08-08 00:00:00,0,0.0
33.0,-120.0,2015-08-08 01:00:00,0,0.0
33.0,-120.0,2015-08-08 02:00:00,0,0.0
33.0,-120.0,2015-08-08 03:00:00,0,0.0
33.0,-120.0,2015-08-08 04:00:00,0,0.0
33.0,-120.0,2015-08-08 05:00:00,0,0.0
33.0,-120.0,2015-08-08 06:00:00,0,0.0
33.0,-120.0,2015-08-08 07:00:00,0,0.0
33.0,-120.0,2015-08-08 08:00:00,0,0.0
33.0,-120.0,2015-08-08 09:00:00,0,0.0
33.0,-120.0,2015-08-08 10:00:00,0,0.0
33.0,-120.0,2015-08-08 11:00:00,0,0.0
33.0,-120.0,2015-08-08 12:00:00,0,0.0
33.0,-120.0,2015-08-08 13:00:00,0,0.0
33.0,-120.0,2015-08-08 14:00:00,0,0.0
33.0,-120.0,2015-08-08 15:00:00,0,0.0
33.0,-120.0,2015-08-08 16:00:00,0,0.0
33.0,-120.0,2015-08-08 17:00:00,0,0.0
33.0,-120.0,2015-08-08 18:00:00,0,0.0
33.0,-120.0,2015-08-08 19:00:00,0,0.0
33.0,-120.0,2015-08-08 20:00:00,0,0.0
33.0,-120.0,2015-08-08 21:00:00,0,0.0
33.0,-120.0,2015-08-08 22:00:00,0,0.0
33.0,-120.0,2015-08-08 23:00:00,0,0.0
33.0,-119.375,2015-08-08 00:00:00,0,0.0
33.0,-119.375,2015-08-08 01:00:00,0,0.0
33.0,-119.375,2015-08-08 02:00:00,0,0.0
33.0,-119.375,2015-08-08 03:00:00,0,0.0
33.0,-119.375,2015-08-08 04:00:00,0,0.0
33.0,-119.375,2015-08-08 05:00:00,0,0.0
33.0,-119.375,2015-08-08 06:00:00,0,0.0
33.0,-119.375,2015-08-08 07:00:00,0,0.0
33.0,-119.375,2015-08-08 08:00:00,0,0.0
33.0,-119.375,2015-08-08 09:00:00,0,0.0
33.0,-119.375,2015-08-08 10:00:00,0,0.0
33.0,-119.375,2015-08-08 11:00:00,0,0.0
33.0,-119.375,2015-08-08 12:00:00,0,0.0
33.0,-119.375,2015-08-08 13:00:00,0,0.0
33.0,-119.375,2015-08-08 14:00:00,0,0.0
33.0,-119.375,2015-08-08 15:00:00,0,0.0
33.0,-119.375,2015-08-08 16:00:00,0,0.0
