lat,lon,time,spatial_ref,SPEEDLML
33.0,-124.375,2015-08-22 00:00:00,0,0.0
33.0,-124.375,2015-08-22 01:00:00,0,0.0
33.0,-124.375,2015-08-22 02:00:00,0,0.0
33.0,-124.375,2015-08-22 03:00:00,0,0.0
33.0,-124.375,2015-08-22 04:00:00,0,0.0
33.0,-124.375,2015-08-22 05:00:00,0,0.0
33.0,-124.375,2015-08-22 06:00:00,0,0.0
33.0,-124.375,2015-08-22 07:00:00,0,0.0
33.0,-124.375,2015-08-22 08:00:00,0,0.0
33.0,-124.375,2015-08-22 09:00:00,0,0.0
33.0,-124.375,2015-08-22 10:00:00,0,0.0
33.0,-124.375,2015-08-22 11:00:00,0,0.0
33.0,-124.375,2015-08-22 12:00:00,0,0.0
33.0,-124.375,2015-08-22 13:00:00,0,0.0
33.0,-124.375,2015-08-22 14:00:00,0,0.0
33.0,-124.375,2015-08-22 15:00:00,0,0.0
33.0,-124.375,2015-08-22 16:00:00,0,0.0
33.0,-124.375,2015-08-22 17:00:00,0,0.0
33.0,-124.375,2015-08-22 18:00:00,0,0.0
33.0,-124.375,2015-08-22 19:00:00,0,0.0
33.0,-124.375,2015-08-22 20:00:00,0,0.0
33.0,-124.375,2015-08-22 21:00:00,0,0.0
33.0,-124.375,2015-08-22 22:00:00,0,0.0
33.0,-124.375,2015-08-22 23:00:00,0,0.0
33.0,-123.75,2015-08-22 00:00:00,0,0.0
33.0,-123.75,2015-08-22 01:00:00,0,0.0
33.0,-123.75,2015-08-22 02:00:00,0,0.0
33.0,-123.75,2015-08-22 03:00:00,0,0.0
33.0,-123.75,2015-08-22 04:00:00,0,0.0
33.0,-123.75,2015-08-22 05:00:00,0,0.0
33.0,-123.75,2015-08-22 06:00:00,0,0.0
33.0,-123.75,2015-08-22 07:00:00,0,0.0
33.0,-123.75,2015-08-22 08:00:00,0,0.0
33.0,-123.75,2015-08-22 09:00:00,0,0.0
33.0,-123.75,2015-08-22 10:00:00,0,0.0
33.0,-123.75,2015-08-22 11:00:00,0,0.0
33.0,-123.75,2015-08-22 12:00:00,0,0.0
33.0,-123.75,2015-08-22 13:00:00,0,0.0
33.0,-123.75,2015-08-22 14:00:00,0,0.0
33.0,-123.75,2015-08-22 15:00:00,0,0.0
33.0,-123.75,2015-08-22 16:00:00,0,0.0
33.0,-123.75,2015-08-22 17:00:00,0,0.0
33.0,-123.75,2015-08-22 18:00:00,0,0.0
33.0,-123.75,2015-08-22 19:00:00,0,0.0
33.0,-123.75,2015-08-22 20:00:00,0,0.0
33.0,-123.75,2015-08-22 21:00:00,0,0.0
33.0,-123.75,2015-08-22 22:00:00,0,0.0
33.0,-123.75,2015-08-22 23:00:00,0,0.0
33.0,-123.125,2015-08-22 00:00:00,0,0.0
33.0,-123.125,2015-08-22 01:00:00,0,0.0
33.0,-123.125,2015-08-22 02:00:00,0,0.0
33.0,-123.125,2015-08-22 03:00:00,0,0.0
33.0,-123.125,2015-08-22 04:00:00,0,0.0
33.0,-123.125,2015-08-22 05:00:00,0,0.0
33.0,-123.125,2015-08-22 06:00:00,0,0.0
33.0,-123.125,2015-08-22 07:00:00,0,0.0
33.0,-123.125,2015-08-22 08:00:00,0,0.0
33.0,-123.125,2015-08-22 09:00:00,0,0.0
33.0,-123.125,2015-08-22 10:00:00,0,0.0
33.0,-123.125,2015-08-22 11:00:00,0,0.0
