Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,-256.53562999999997
1,33.0,-116.25,-251.86893999999995
2,33.0,-115.625,-246.93192999999997
3,33.0,-115.0,-248.06644999999997
4,33.5,-117.5,-256.13926
5,33.5,-116.875,-257.35947999999996
6,33.5,-116.25,-249.97367999999994
7,33.5,-115.625,-247.59021999999993
8,33.5,-115.0,-246.98865999999998
9,34.0,-118.125,-256.5687
10,34.0,-117.5,-255.94919999999996
11,34.0,-116.875,-255.87335999999993
12,34.0,-116.25,-251.48252999999994
13,34.0,-115.625,-247.30839999999995
14,34.0,-115.0,-245.86191999999994
15,34.5,-120.0,-256.57874999999996
16,34.5,-119.375,-256.16229999999996
17,34.5,-118.75,-255.18869999999993
18,34.5,-118.125,-255.58606999999995
19,34.5,-117.5,-255.65183999999994
20,34.5,-116.875,-254.89774999999997
21,34.5,-116.25,-250.59329999999994
22,34.5,-115.625,-246.69602999999995
23,34.5,-115.0,-247.06781999999993
24,35.0,-120.625,-256.49524999999994
25,35.0,-120.0,-257.40836999999993
26,35.0,-119.375,-256.17594999999994
27,35.0,-118.75,-257.39743999999996
28,35.0,-118.125,-256.90201999999994
29,35.0,-117.5,-254.63571999999994
30,35.0,-116.875,-253.04633999999993
31,35.0,-116.25,-249.57617999999997
32,35.0,-115.625,-251.14887999999996
33,35.0,-115.0,-249.11173999999994
34,35.5,-120.625,-256.81021999999996
35,35.5,-120.0,-255.51809999999995
36,35.5,-119.375,-252.47501999999997
37,35.5,-118.75,-256.72306999999995
38,35.5,-118.125,-258.75202999999993
39,35.5,-117.5,-254.29856999999993
40,35.5,-116.875,-253.40739999999994
41,35.5,-116.25,-250.73129999999998
42,35.5,-115.625,-253.23255999999998
43,36.0,-121.25,-257.58847999999995
44,36.0,-120.625,-256.86936999999995
45,36.0,-120.0,-254.05533999999994
46,36.0,-119.375,-252.25729999999993
47,36.0,-118.75,-258.78095999999994
48,36.0,-118.125,-261.47309999999993
49,36.0,-117.5,-254.32065999999998
50,36.0,-116.875,-251.35419999999993
51,36.0,-116.25,-250.71494999999993
52,36.5,-121.875,-256.64469999999994
53,36.5,-121.25,-256.77155999999997
54,36.5,-120.625,-255.21619999999996
55,36.5,-120.0,-252.81809999999996
56,36.5,-119.375,-252.03092999999996
57,36.5,-118.75,-262.60079999999994
58,36.5,-118.125,-263.83451999999994
59,36.5,-117.5,-252.49991999999997
60,36.5,-116.875,-249.71866999999997
61,37.0,-121.875,-257.01886999999994
62,37.0,-121.25,-255.75217999999995
63,37.0,-120.625,-252.60059999999993
64,37.0,-120.0,-253.03903999999994
65,37.0,-119.375,-257.90863999999993
66,37.0,-118.75,-267.83127999999994
67,37.0,-118.125,-262.48747
68,37.0,-117.5,-254.16492999999997
69,37.5,-121.875,-256.87192999999996
70,37.5,-121.25,-255.28803999999997
71,37.5,-120.625,-252.97409999999996
72,37.5,-120.0,-256.80072999999993
73,37.5,-119.375,-266.89194999999995
74,37.5,-118.75,-268.47979999999995
75,37.5,-118.125,-260.49357
76,38.0,-122.5,-258.5309
77,38.0,-121.875,-257.36569999999995
78,38.0,-121.25,-254.90634999999997
79,38.0,-120.625,-256.20957999999996
80,38.0,-120.0,-263.30121999999994
81,38.0,-119.375,-269.0685
82,38.0,-118.75,-265.34036999999995
83,38.5,-123.125,-259.94829999999996
84,38.5,-122.5,-259.99082999999996
85,38.5,-121.875,-257.65482999999995
86,38.5,-121.25,-256.37985999999995
87,38.5,-120.625,-259.74756999999994
88,38.5,-120.0,-266.54175999999995
89,38.5,-119.375,-266.15556
90,39.0,-123.125,-261.68119999999993
91,39.0,-122.5,-260.73159999999996
92,39.0,-121.875,-257.6458999999999
93,39.0,-121.25,-258.11599999999993
94,39.0,-120.625,-262.35369999999995
95,39.5,-123.75,-260.25406999999996
96,39.5,-123.125,-263.86441999999994
97,39.5,-122.5,-260.00015999999994
98,39.5,-121.875,-257.85471999999993
99,39.5,-121.25,-261.19219999999996
100,39.5,-120.625,-264.88303999999994
101,40.0,-123.75,-261.63965999999994
102,40.0,-123.125,-265.24704999999994
103,40.0,-122.5,-259.80265999999995
104,40.0,-121.875,-260.75343
105,40.0,-121.25,-265.82724999999994
106,40.0,-120.625,-266.05539999999996
107,40.0,-120.0,-263.19123999999994
108,40.5,-124.375,-259.15601999999996
109,40.5,-123.75,-262.69413
110,40.5,-123.125,-265.18137999999993
111,40.5,-122.5,-260.6217
112,40.5,-121.875,-263.37645
113,40.5,-121.25,-268.33889999999997
114,40.5,-120.625,-266.57529999999997
115,40.5,-120.0,-263.8751
116,41.0,-123.75,-262.37479999999994
117,41.0,-123.125,-266.83655999999996
118,41.0,-122.5,-265.65333
119,41.0,-121.875,-265.55252999999993
120,41.0,-121.25,-265.86929999999995
121,41.0,-120.625,-267.5343
122,41.0,-120.0,-266.91794999999996
123,41.5,-123.75,-262.99699999999996
124,41.5,-123.125,-266.77482
125,41.5,-122.5,-267.2160999999999
126,41.5,-121.875,-268.6088
127,41.5,-121.25,-267.03372999999993
128,41.5,-120.625,-266.94321999999994
129,41.5,-120.0,-267.34486
130,42.0,-123.125,-265.99024999999995
131,42.0,-122.5,-266.43344999999994
132,42.0,-121.875,-267.84065
