,lat,lon,SPEEDLML
0,33.0,-116.875,5.373007
1,33.0,-116.25,9.592915
2,33.0,-115.625,6.313217
3,33.0,-115.0,5.357889
4,33.5,-117.5,3.27081
5,33.5,-116.875,5.18761
6,33.5,-116.25,7.003357
7,33.5,-115.625,4.9230294
8,33.5,-115.0,6.30331
9,34.0,-118.125,3.1419325
10,34.0,-117.5,3.4835398
11,34.0,-116.875,5.335701
12,34.0,-116.25,7.119614
13,34.0,-115.625,4.7060375
14,34.0,-115.0,5.6070747
15,34.5,-120.0,6.4907265
16,34.5,-119.375,4.834731
17,34.5,-118.75,5.1871576
18,34.5,-118.125,5.6842265
19,34.5,-117.5,6.492094
20,34.5,-116.875,8.133436
21,34.5,-116.25,8.75574
22,34.5,-115.625,5.418427
23,34.5,-115.0,6.3612056
24,35.0,-120.625,6.936151
25,35.0,-120.0,5.7082744
26,35.0,-119.375,5.8243847
27,35.0,-118.75,7.508571
28,35.0,-118.125,9.429881
29,35.0,-117.5,9.228087
30,35.0,-116.875,9.7359495
31,35.0,-116.25,7.7655244
32,35.0,-115.625,5.707737
33,35.0,-115.0,7.78606
34,35.5,-120.625,6.232387
35,35.5,-120.0,5.8862834
36,35.5,-119.375,5.260699
37,35.5,-118.75,5.5961304
38,35.5,-118.125,10.079338
39,35.5,-117.5,8.055323
40,35.5,-116.875,8.246121
41,35.5,-116.25,6.715839
42,35.5,-115.625,7.028965
43,36.0,-121.25,8.112488
44,36.0,-120.625,7.577064
45,36.0,-120.0,7.7718825
46,36.0,-119.375,5.4392924
47,36.0,-118.75,5.0320945
48,36.0,-118.125,7.9295177
49,36.0,-117.5,6.921393
50,36.0,-116.875,6.450699
51,36.0,-116.25,6.280764
52,36.5,-121.875,7.3526874
53,36.5,-121.25,7.065813
54,36.5,-120.625,8.959218
55,36.5,-120.0,8.6882925
56,36.5,-119.375,4.8127775
57,36.5,-118.75,3.542683
58,36.5,-118.125,5.866714
59,36.5,-117.5,5.615352
60,36.5,-116.875,6.578365
61,37.0,-121.875,6.9929576
62,37.0,-121.25,7.6254706
63,37.0,-120.625,8.81881
64,37.0,-120.0,7.73514
65,37.0,-119.375,4.079535
66,37.0,-118.75,4.521615
67,37.0,-118.125,5.193991
68,37.0,-117.5,6.7034497
69,37.5,-121.875,7.741621
70,37.5,-121.25,8.800553
71,37.5,-120.625,7.975943
72,37.5,-120.0,5.95479
73,37.5,-119.375,3.4806364
74,37.5,-118.75,5.4108562
75,37.5,-118.125,6.1433315
76,38.0,-122.5,8.041137
77,38.0,-121.875,8.858433
78,38.0,-121.25,7.9653206
79,38.0,-120.625,5.899183
80,38.0,-120.0,4.229791
81,38.0,-119.375,4.115353
82,38.0,-118.75,6.25292
83,38.5,-123.125,9.0466795
84,38.5,-122.5,8.204576
85,38.5,-121.875,9.692983
86,38.5,-121.25,6.4362454
87,38.5,-120.625,3.9955966
88,38.5,-120.0,4.06558
89,38.5,-119.375,5.0197215
90,39.0,-123.125,6.5157743
91,39.0,-122.5,8.576943
92,39.0,-121.875,10.250802
93,39.0,-121.25,5.4567704
94,39.0,-120.625,4.7866626
95,39.5,-123.75,8.087443
96,39.5,-123.125,5.899718
97,39.5,-122.5,8.936643
98,39.5,-121.875,9.303076
99,39.5,-121.25,6.915114
100,39.5,-120.625,6.5612907
101,40.0,-123.75,6.4394684
102,40.0,-123.125,5.979971
103,40.0,-122.5,10.415946
104,40.0,-121.875,8.833941
105,40.0,-121.25,6.844986
106,40.0,-120.625,6.4377456
107,40.0,-120.0,6.3253226
108,40.5,-124.375,9.676635
109,40.5,-123.75,5.4430046
110,40.5,-123.125,5.0421624
111,40.5,-122.5,6.1905427
112,40.5,-121.875,7.614321
113,40.5,-121.25,7.0150566
114,40.5,-120.625,6.798533
115,40.5,-120.0,6.804533
116,41.0,-123.75,4.402288
117,41.0,-123.125,4.8964095
118,41.0,-122.5,5.936626
119,41.0,-121.875,6.5417304
120,41.0,-121.25,6.820416
121,41.0,-120.625,7.794069
122,41.0,-120.0,8.490342
123,41.5,-123.75,4.321388
124,41.5,-123.125,4.266469
125,41.5,-122.5,5.2359867
126,41.5,-121.875,6.722837
127,41.5,-121.25,7.5982366
128,41.5,-120.625,7.605795
129,41.5,-120.0,7.9352417
130,42.0,-123.125,3.9089563
131,42.0,-122.5,4.296993
132,42.0,-121.875,5.4682174
