,lat,lon,SPEEDLML
0,33.0,-116.875,4.6470838
1,33.0,-116.25,8.166114
2,33.0,-115.625,5.5365987
3,33.0,-115.0,3.5636284
4,33.5,-117.5,3.2386334
5,33.5,-116.875,4.856247
6,33.5,-116.25,5.106622
7,33.5,-115.625,2.8846452
8,33.5,-115.0,3.3106382
9,34.0,-118.125,3.2821648
10,34.0,-117.5,3.1190712
11,34.0,-116.875,4.2525826
12,34.0,-116.25,4.5076613
13,34.0,-115.625,2.5613337
14,34.0,-115.0,3.1177256
15,34.5,-120.0,7.8839912
16,34.5,-119.375,6.102634
17,34.5,-118.75,6.608358
18,34.5,-118.125,5.100731
19,34.5,-117.5,4.7252197
20,34.5,-116.875,6.1959147
21,34.5,-116.25,6.386566
22,34.5,-115.625,3.4823647
23,34.5,-115.0,4.080052
24,35.0,-120.625,6.5194716
25,35.0,-120.0,5.5323334
26,35.0,-119.375,4.768785
27,35.0,-118.75,5.894857
28,35.0,-118.125,7.5088553
29,35.0,-117.5,6.16279
30,35.0,-116.875,6.5578556
31,35.0,-116.25,4.7716517
32,35.0,-115.625,2.8577077
33,35.0,-115.0,4.5335145
34,35.5,-120.625,4.6639857
35,35.5,-120.0,4.2108655
36,35.5,-119.375,3.6452448
37,35.5,-118.75,3.0780106
38,35.5,-118.125,7.524836
39,35.5,-117.5,5.121631
40,35.5,-116.875,4.7630334
41,35.5,-116.25,3.5582416
42,35.5,-115.625,3.3951104
43,36.0,-121.25,6.015181
44,36.0,-120.625,5.2604566
45,36.0,-120.0,5.8255477
46,36.0,-119.375,3.4735315
47,36.0,-118.75,3.2799997
48,36.0,-118.125,5.8321614
49,36.0,-117.5,4.2169294
50,36.0,-116.875,3.4107466
51,36.0,-116.25,3.6877472
52,36.5,-121.875,5.417698
53,36.5,-121.25,4.8038726
54,36.5,-120.625,6.7485576
55,36.5,-120.0,6.6261406
56,36.5,-119.375,4.5026116
57,36.5,-118.75,2.9902446
58,36.5,-118.125,4.248119
59,36.5,-117.5,3.7563372
60,36.5,-116.875,4.121827
61,37.0,-121.875,4.7219715
62,37.0,-121.25,4.9319944
63,37.0,-120.625,6.324913
64,37.0,-120.0,4.76413
65,37.0,-119.375,3.396886
66,37.0,-118.75,3.8715618
67,37.0,-118.125,4.0668445
68,37.0,-117.5,4.8017545
69,37.5,-121.875,4.7222843
70,37.5,-121.25,5.875054
71,37.5,-120.625,5.5190454
72,37.5,-120.0,3.6208725
73,37.5,-119.375,2.8684423
74,37.5,-118.75,5.2557044
75,37.5,-118.125,4.6112733
76,38.0,-122.5,5.028486
77,38.0,-121.875,4.4563913
78,38.0,-121.25,4.6447444
79,38.0,-120.625,3.8271692
80,38.0,-120.0,2.900177
81,38.0,-119.375,4.0344234
82,38.0,-118.75,5.678659
83,38.5,-123.125,5.79504
84,38.5,-122.5,4.420568
85,38.5,-121.875,4.3736334
86,38.5,-121.25,2.9270456
87,38.5,-120.625,2.8550475
88,38.5,-120.0,3.3324573
89,38.5,-119.375,4.8552904
90,39.0,-123.125,4.257524
91,39.0,-122.5,4.4219365
92,39.0,-121.875,3.6208313
93,39.0,-121.25,2.3260953
94,39.0,-120.625,2.8688383
95,39.5,-123.75,3.61137
96,39.5,-123.125,3.3971584
97,39.5,-122.5,3.8206308
98,39.5,-121.875,3.3987234
99,39.5,-121.25,2.4631093
100,39.5,-120.625,3.273763
101,40.0,-123.75,3.129132
102,40.0,-123.125,3.2751865
103,40.0,-122.5,4.6850753
104,40.0,-121.875,3.8932335
105,40.0,-121.25,2.7556038
106,40.0,-120.625,3.5786362
107,40.0,-120.0,4.179176
108,40.5,-124.375,3.7330115
109,40.5,-123.75,2.754078
110,40.5,-123.125,3.205075
111,40.5,-122.5,2.6695044
112,40.5,-121.875,3.5651817
113,40.5,-121.25,3.451195
114,40.5,-120.625,3.9662936
115,40.5,-120.0,3.390498
116,41.0,-123.75,2.1431532
117,41.0,-123.125,2.556241
118,41.0,-122.5,3.153272
119,41.0,-121.875,3.2224588
120,41.0,-121.25,3.249155
121,41.0,-120.625,4.020695
122,41.0,-120.0,4.631252
123,41.5,-123.75,1.9996237
124,41.5,-123.125,2.234544
125,41.5,-122.5,2.8271503
126,41.5,-121.875,3.2115514
127,41.5,-121.25,3.6159136
128,41.5,-120.625,3.713796
129,41.5,-120.0,4.328419
130,42.0,-123.125,2.526749
131,42.0,-122.5,2.524429
132,42.0,-121.875,3.181182
