,lat,lon,SPEEDLML
0,33.0,-116.875,4.7498927
1,33.0,-116.25,2.9834425
2,33.0,-115.625,3.517707
3,33.0,-115.0,4.255935
4,33.5,-117.5,4.652046
5,33.5,-116.875,4.109223
6,33.5,-116.25,3.5306494
7,33.5,-115.625,4.4226594
8,33.5,-115.0,4.356953
9,34.0,-118.125,4.634456
10,34.0,-117.5,4.316878
11,34.0,-116.875,3.6522245
12,34.0,-116.25,3.6616354
13,34.0,-115.625,4.6858077
14,34.0,-115.0,4.980635
15,34.5,-120.0,4.0548615
16,34.5,-119.375,4.014381
17,34.5,-118.75,5.174396
18,34.5,-118.125,5.0994563
19,34.5,-117.5,3.9526188
20,34.5,-116.875,3.0722246
21,34.5,-116.25,3.0497983
22,34.5,-115.625,5.9380937
23,34.5,-115.0,7.0504417
24,35.0,-120.625,4.9909363
25,35.0,-120.0,4.805654
26,35.0,-119.375,4.1488266
27,35.0,-118.75,4.720309
28,35.0,-118.125,4.7930684
29,35.0,-117.5,3.7387526
30,35.0,-116.875,2.9778645
31,35.0,-116.25,3.8746042
32,35.0,-115.625,6.9620147
33,35.0,-115.0,7.698302
34,35.5,-120.625,4.7750363
35,35.5,-120.0,4.2689896
36,35.5,-119.375,4.4441376
37,35.5,-118.75,5.295672
38,35.5,-118.125,4.3748803
39,35.5,-117.5,3.5437405
40,35.5,-116.875,2.6555889
41,35.5,-116.25,4.299932
42,35.5,-115.625,6.321953
43,36.0,-121.25,3.896992
44,36.0,-120.625,3.7106721
45,36.0,-120.0,3.9917088
46,36.0,-119.375,4.957001
47,36.0,-118.75,5.2681823
48,36.0,-118.125,3.6684954
49,36.0,-117.5,2.8524694
50,36.0,-116.875,2.2474089
51,36.0,-116.25,3.824002
52,36.5,-121.875,3.5091426
53,36.5,-121.25,3.8376963
54,36.5,-120.625,3.535742
55,36.5,-120.0,3.3465452
56,36.5,-119.375,4.572041
57,36.5,-118.75,3.9057987
58,36.5,-118.125,2.8163843
59,36.5,-117.5,2.7870486
60,36.5,-116.875,3.2828062
61,37.0,-121.875,3.4808753
62,37.0,-121.25,3.3522594
63,37.0,-120.625,3.8315108
64,37.0,-120.0,4.6784506
65,37.0,-119.375,3.9468372
66,37.0,-118.75,3.0843534
67,37.0,-118.125,2.65054
68,37.0,-117.5,2.8798769
69,37.5,-121.875,3.2284718
70,37.5,-121.25,3.2113159
71,37.5,-120.625,4.544039
72,37.5,-120.0,4.9786043
73,37.5,-119.375,3.7740335
74,37.5,-118.75,4.1195064
75,37.5,-118.125,3.094177
76,38.0,-122.5,2.879063
77,38.0,-121.875,2.424077
78,38.0,-121.25,3.5983622
79,38.0,-120.625,5.7175198
80,38.0,-120.0,5.318463
81,38.0,-119.375,4.4480596
82,38.0,-118.75,5.1239433
83,38.5,-123.125,4.1369176
84,38.5,-122.5,2.05922
85,38.5,-121.875,1.514986
86,38.5,-121.25,4.7272773
87,38.5,-120.625,6.397795
88,38.5,-120.0,5.22883
89,38.5,-119.375,4.89905
90,39.0,-123.125,1.9182552
91,39.0,-122.5,1.8186212
92,39.0,-121.875,1.8739492
93,39.0,-121.25,5.0539393
94,39.0,-120.625,5.3843822
95,39.5,-123.75,3.9105093
96,39.5,-123.125,1.7792257
97,39.5,-122.5,2.1299312
98,39.5,-121.875,4.04256
99,39.5,-121.25,4.4975224
100,39.5,-120.625,4.3271976
101,40.0,-123.75,2.9445245
102,40.0,-123.125,1.9520015
103,40.0,-122.5,2.259367
104,40.0,-121.875,5.471375
105,40.0,-121.25,3.7405832
106,40.0,-120.625,3.75473
107,40.0,-120.0,3.780832
108,40.5,-124.375,5.6825404
109,40.5,-123.75,2.6670892
110,40.5,-123.125,2.2292717
111,40.5,-122.5,2.7117786
112,40.5,-121.875,4.5931735
113,40.5,-121.25,4.934478
114,40.5,-120.625,4.055124
115,40.5,-120.0,3.6721895
116,41.0,-123.75,2.5109515
117,41.0,-123.125,3.006564
118,41.0,-122.5,2.8524902
119,41.0,-121.875,2.496947
120,41.0,-121.25,5.9355187
121,41.0,-120.625,6.063723
122,41.0,-120.0,4.8051515
123,41.5,-123.75,2.2664545
124,41.5,-123.125,2.675711
125,41.5,-122.5,3.5982044
126,41.5,-121.875,3.7278025
127,41.5,-121.25,5.2026596
128,41.5,-120.625,6.27193
129,41.5,-120.0,5.74703
130,42.0,-123.125,2.525547
131,42.0,-122.5,3.3629982
132,42.0,-121.875,4.46747
