Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,-259.6115
1,33.0,-116.25,-257.59509999999995
2,33.0,-115.625,-252.66455999999994
3,33.0,-115.0,-253.26154999999994
4,33.5,-117.5,-258.94235999999995
5,33.5,-116.875,-260.23725999999994
6,33.5,-116.25,-255.58243999999996
7,33.5,-115.625,-253.68064999999996
8,33.5,-115.0,-253.81784999999996
9,34.0,-118.125,-259.57346999999993
10,34.0,-117.5,-258.77094999999997
11,34.0,-116.875,-259.05857999999995
12,34.0,-116.25,-257.44876999999997
13,34.0,-115.625,-254.88769999999994
14,34.0,-115.0,-254.63589999999994
15,34.5,-120.0,-258.54509999999993
16,34.5,-119.375,-259.13797999999997
17,34.5,-118.75,-259.50309999999996
18,34.5,-118.125,-259.3803
19,34.5,-117.5,-259.95667999999995
20,34.5,-116.875,-259.62784999999997
21,34.5,-116.25,-256.65342
22,34.5,-115.625,-255.04373999999996
23,34.5,-115.0,-256.83521999999994
24,35.0,-120.625,-258.55335999999994
25,35.0,-120.0,-258.17816999999997
26,35.0,-119.375,-258.80729999999994
27,35.0,-118.75,-260.17575999999997
28,35.0,-118.125,-260.20604
29,35.0,-117.5,-258.38249999999994
30,35.0,-116.875,-257.39942999999994
31,35.0,-116.25,-255.50211999999993
32,35.0,-115.625,-259.32566999999995
33,35.0,-115.0,-259.9780999999999
34,35.5,-120.625,-257.2985699999999
35,35.5,-120.0,-256.5636999999999
36,35.5,-119.375,-255.33051999999998
37,35.5,-118.75,-258.31379999999996
38,35.5,-118.125,-260.62793999999997
39,35.5,-117.5,-256.97321999999997
40,35.5,-116.875,-256.84049999999996
41,35.5,-116.25,-256.2825399999999
42,35.5,-115.625,-260.27989999999994
43,36.0,-121.25,-258.96952999999996
44,36.0,-120.625,-257.1424999999999
45,36.0,-120.0,-255.96049999999997
46,36.0,-119.375,-256.02295999999996
47,36.0,-118.75,-259.94882999999993
48,36.0,-118.125,-264.58676999999994
49,36.0,-117.5,-259.46732999999995
50,36.0,-116.875,-256.9849
51,36.0,-116.25,-257.03929999999997
52,36.5,-121.875,-261.03232999999994
53,36.5,-121.25,-259.25577999999996
54,36.5,-120.625,-257.06015999999994
55,36.5,-120.0,-256.44499999999994
56,36.5,-119.375,-256.52512999999993
57,36.5,-118.75,-263.57319999999993
58,36.5,-118.125,-266.49784999999997
59,36.5,-117.5,-259.39664999999997
60,36.5,-116.875,-257.93919999999997
61,37.0,-121.875,-260.72751999999997
62,37.0,-121.25,-259.02842
63,37.0,-120.625,-256.83989999999994
64,37.0,-120.0,-256.49099999999993
65,37.0,-119.375,-259.65244999999993
66,37.0,-118.75,-269.80835999999994
67,37.0,-118.125,-265.95243999999997
68,37.0,-117.5,-261.81174999999996
69,37.5,-121.875,-260.80307999999997
70,37.5,-121.25,-258.43735999999996
71,37.5,-120.625,-257.38557
72,37.5,-120.0,-258.55316999999997
73,37.5,-119.375,-268.36168
74,37.5,-118.75,-271.16086999999993
75,37.5,-118.125,-266.32382999999993
76,38.0,-122.5,-260.9153299999999
77,38.0,-121.875,-259.94489999999996
78,38.0,-121.25,-258.17472999999995
79,38.0,-120.625,-258.03952999999996
80,38.0,-120.0,-262.84489999999994
81,38.0,-119.375,-270.90891999999997
82,38.0,-118.75,-267.98166999999995
83,38.5,-123.125,-260.99379999999996
84,38.5,-122.5,-258.50873999999993
85,38.5,-121.875,-257.85501999999997
86,38.5,-121.25,-257.97257999999994
87,38.5,-120.625,-259.55765999999994
88,38.5,-120.0,-265.57343999999995
89,38.5,-119.375,-267.27889999999996
90,39.0,-123.125,-259.63397999999995
91,39.0,-122.5,-256.65756999999996
92,39.0,-121.875,-255.62699999999995
93,39.0,-121.25,-257.5207
94,39.0,-120.625,-260.86936999999995
95,39.5,-123.75,-261.88154
96,39.5,-123.125,-261.10886999999997
97,39.5,-122.5,-256.44139999999993
98,39.5,-121.875,-255.00827999999996
99,39.5,-121.25,-258.81465
100,39.5,-120.625,-263.64919999999995
101,40.0,-123.75,-262.25359999999995
102,40.0,-123.125,-262.5046
103,40.0,-122.5,-256.94501999999994
104,40.0,-121.875,-256.47721999999993
105,40.0,-121.25,-262.8323
106,40.0,-120.625,-264.61905999999993
107,40.0,-120.0,-264.69172
108,40.5,-124.375,-263.17339999999996
109,40.5,-123.75,-263.68852
110,40.5,-123.125,-262.92349999999993
111,40.5,-122.5,-257.63057
112,40.5,-121.875,-259.38309999999996
113,40.5,-121.25,-266.06139999999994
114,40.5,-120.625,-265.93046
115,40.5,-120.0,-265.31729999999993
116,41.0,-123.75,-263.58545999999996
117,41.0,-123.125,-264.99246999999997
118,41.0,-122.5,-262.41619999999995
119,41.0,-121.875,-262.32847
120,41.0,-121.25,-263.82352999999995
121,41.0,-120.625,-266.84531999999996
122,41.0,-120.0,-267.91751999999997
123,41.5,-123.75,-263.90457999999995
124,41.5,-123.125,-265.33451999999994
125,41.5,-122.5,-265.15153
126,41.5,-121.875,-266.532
127,41.5,-121.25,-265.30841999999996
128,41.5,-120.625,-266.12289999999996
129,41.5,-120.0,-268.20809999999994
130,42.0,-123.125,-265.72733999999997
131,42.0,-122.5,-265.65819999999997
132,42.0,-121.875,-266.3862
