lat,lon,time,spatial_ref,SPEEDLML
33.0,-124.375,2015-08-26 00:00:00,0,0.0
33.0,-124.375,2015-08-26 01:00:00,0,0.0
33.0,-124.375,2015-08-26 02:00:00,0,0.0
33.0,-124.375,2015-08-26 03:00:00,0,0.0
33.0,-124.375,2015-08-26 04:00:00,0,0.0
33.0,-124.375,2015-08-26 05:00:00,0,0.0
33.0,-124.375,2015-08-26 06:00:00,0,0.0
33.0,-124.375,2015-08-26 07:00:00,0,0.0
33.0,-124.375,2015-08-26 08:00:00,0,0.0
33.0,-124.375,2015-08-26 09:00:00,0,0.0
33.0,-124.375,2015-08-26 10:00:00,0,0.0
33.0,-124.375,2015-08-26 11:00:00,0,0.0
33.0,-124.375,2015-08-26 12:00:00,0,0.0
33.0,-124.375,2015-08-26 13:00:00,0,0.0
33.0,-124.375,2015-08-26 14:00:00,0,0.0
33.0,-124.375,2015-08-26 15:00:00,0,0.0
33.0,-124.375,2015-08-26 16:00:00,0,0.0
33.0,-124.375,2015-08-26 17:00:00,0,0.0
33.0,-124.375,2015-08-26 18:00:00,0,0.0
33.0,-124.375,2015-08-26 19:00:00,0,0.0
33.0,-124.375,2015-08-26 20:00:00,0,0.0
33.0,-124.375,2015-08-26 21:00:00,0,0.0
33.0,-124.375,2015-08-26 22:00:00,0,0.0
33.0,-124.375,2015-08-26 23:00:00,0,0.0
33.0,-123.75,2015-08-26 00:00:00,0,0.0
33.0,-123.75,2015-08-26 01:00:00,0,0.0
33.0,-123.75,2015-08-26 02:00:00,0,0.0
33.0,-123.75,2015-08-26 03:00:00,0,0.0
33.0,-123.75,2015-08-26 04:00:00,0,0.0
33.0,-123.75,2015-08-26 05:00:00,0,0.0
33.0,-123.75,2015-08-26 06:00:00,0,0.0
33.0,-123.75,2015-08-26 07:00:00,0,0.0
33.0,-123.75,2015-08-26 08:00:00,0,0.0
33.0,-123.75,2015-08-26 09:00:00,0,0.0
33.0,-123.75,2015-08-26 10:00:00,0,0.0
33.0,-123.75,2015-08-26 11:00:00,0,0.0
33.0,-123.75,2015-08-26 12:00:00,0,0.0
33.0,-123.75,2015-08-26 13:00:00,0,0.0
33.0,-123.75,2015-08-26 14:00:00,0,0.0
33.0,-123.75,2015-08-26 15:00:00,0,0.0
33.0,-123.75,2015-08-26 16:00:00,0,0.0
33.0,-123.75,2015-08-26 17:00:00,0,0.0
33.0,-123.75,2015-08-26 18:00:00,0,0.0
33.0,-123.75,2015-08-26 19:00:00,0,0.0
33.0,-123.75,2015-08-26 20:00:00,0,0.0
33.0,-123.75,2015-08-26 21:00:00,0,0.0
33.0,-123.75,2015-08-26 22:00:00,0,0.0
33.0,-123.75,2015-08-26 23:00:00,0,0.0
33.0,-123.125,2015-08-26 00:00:00,0,0.0
33.0,-123.125,2015-08-26 01:00:00,0,0.0
33.0,-123.125,2015-08-26 02:00:00,0,0.0
33.0,-123.125,2015-08-26 03:00:00,0,0.0
33.0,-123.125,2015-08-26 04:00:00,0,0.0
33.0,-123.125,2015-08-26 05:00:00,0,0.0
33.0,-123.125,2015-08-26 06:00:00,0,0.0
33.0,-123.125,2015-08-26 07:00:00,0,0.0
33.0,-123.125,2015-08-26 08:00:00,0,0.0
33.0,-123.125,2015-08-26 09:00:00,0,0.0
33.0,-123.125,2015-08-26 10:00:00,0,0.0
33.0,-123.125,2015-08-26 11:00:00,0,0.0
33.0,-123.125,2015-08-26 12:00:00,0,0.0
33.0,-123.125,2015-08-26 13:00:00,0,0.0
33.0,-123.125,2015-08-26 14:00:00,0,0.0
33.0,-123.125,2015-08-26 15:00:00,0,0.0
33.0,-123.125,2015-08-26 16:00:00,0,0.0
33.0,-123.125,2015-08-26 17:00:00,0,0.0
33.0,-123.125,2015-08-26 18:00:00,0,0.0
33.0,-123.125,2015-08-26 19:00:00,0,0.0
33.0,-123.125,2015-08-26 20:00:00,0,0.0
33.0,-123.125,2015-08-26 21:00:00,0,0.0
33.0,-123.125,2015-08-26 22:00:00,0,0.0
33.0,-123.125,2015-08-26 23:00:00,0,0.0
33.0,-122.5,2015-08-26 00:00:00,0,0.0
33.0,-122.5,2015-08-26 01:00:00,0,0.0
33.0,-122.5,2015-08-26 02:00:00,0,0.0
33.0,-122.5,2015-08-26 03:00:00,0,0.0
33.0,-122.5,2015-08-26 04:00:00,0,0.0
33.0,-122.5,2015-08-26 05:00:00,0,0.0
33.0,-122.5,2015-08-26 06:00:00,0,0.0
33.0,-122.5,2015-08-26 07:00:00,0,0.0
33.0,-122.5,2015-08-26 08:00:00,0,0.0
33.0,-122.5,2015-08-26 09:00:00,0,0.0
33.0,-122.5,2015-08-26 10:00:00,0,0.0
33.0,-122.5,2015-08-26 11:00:00,0,0.0
33.0,-122.5,2015-08-26 12:00:00,0,0.0
33.0,-122.5,2015-08-26 13:00:00,0,0.0
33.0,-122.5,2015-08-26 14:00:00,0,0.0
33.0,-122.5,2015-08-26 15:00:00,0,0.0
33.0,-122.5,2015-08-26 16:00:00,0,0.0
33.0,-122.5,2015-08-26 17:00:00,0,0.0
33.0,-122.5,2015-08-26 18:00:00,0,0.0
33.0,-122.5,2015-08-26 19:00:00,0,0.0
33.0,-122.5,2015-08-26 20:00:00,0,0.0
33.0,-122.5,2015-08-26 21:00:00,0,0.0
33.0,-122.5,2015-08-26 22:00:00,0,0.0
33.0,-122.5,2015-08-26 23:00:00,0,0.0
33.0,-121.875,2015-08-26 00:00:00,0,0.0
33.0,-121.875,2015-08-26 01:00:00,0,0.0
33.0,-121.875,2015-08-26 02:00:00,0,0.0
33.0,-121.875,2015-08-26 03:00:00,0,0.0
33.0,-121.875,2015-08-26 04:00:00,0,0.0
33.0,-121.875,2015-08-26 05:00:00,0,0.0
33.0,-121.875,2015-08-26 06:00:00,0,0.0
33.0,-121.875,2015-08-26 07:00:00,0,0.0
33.0,-121.875,2015-08-26 08:00:00,0,0.0
33.0,-121.875,2015-08-26 09:00:00,0,0.0
33.0,-121.875,2015-08-26 10:00:00,0,0.0
33.0,-121.875,2015-08-26 11:00:00,0,0.0
33.0,-121.875,2015-08-26 12:00:00,0,0.0
33.0,-121.875,2015-08-26 13:00:00,0,0.0
33.0,-121.875,2015-08-26 14:00:00,0,0.0
33.0,-121.875,2015-08-26 15:00:00,0,0.0
33.0,-121.875,2015-08-26 16:00:00,0,0.0
33.0,-121.875,2015-08-26 17:00:00,0,0.0
33.0,-121.875,2015-08-26 18:00:00,0,0.0
33.0,-121.875,2015-08-26 19:00:00,0,0.0
33.0,-121.875,2015-08-26 20:00:00,0,0.0
33.0,-121.875,2015-08-26 21:00:00,0,0.0
33.0,-121.875,2015-08-26 22:00:00,0,0.0
33.0,-121.875,2015-08-26 23:00:00,0,0.0
33.0,-121.25,2015-08-26 00:00:00,0,0.0
33.0,-121.25,2015-08-26 01:00:00,0,0.0
33.0,-121.25,2015-08-26 02:00:00,0,0.0
33.0,-121.25,2015-08-26 03:00:00,0,0.0
33.0,-121.25,2015-08-26 04:00:00,0,0.0
33.0,-121.25,2015-08-26 05:00:00,0,0.0
33.0,-121.25,2015-08-26 06:00:00,0,0.0
33.0,-121.25,2015-08-26 07:00:00,0,0.0
33.0,-121.25,2015-08-26 08:00:00,0,0.0
33.0,-121.25,2015-08-26 09:00:00,0,0.0
33.0,-121.25,2015-08-26 10:00:00,0,0.0
33.0,-121.25,2015-08-26 11:00:00,0,0.0
33.0,-121.25,2015-08-26 12:00:00,0,0.0
33.0,-121.25,2015-08-26 13:00:00,0,0.0
33.0,-121.25,2015-08-26 14:00:00,0,0.0
33.0,-121.25,2015-08-26 15:00:00,0,0.0
33.0,-121.25,2015-08-26 16:00:00,0,0.0
33.0,-121.25,2015-08-26 17:00:00,0,0.0
33.0,-121.25,2015-08-26 18:00:00,0,0.0
33.0,-121.25,2015-08-26 19:00:00,0,0.0
33.0,-121.25,2015-08-26 20:00:00,0,0.0
33.0,-121.25,2015-08-26 21:00:00,0,0.0
33.0,-121.25,2015-08-26 22:00:00,0,0.0
33.0,-121.25,2015-08-26 23:00:00,0,0.0
33.0,-120.625,2015-08-26 00:00:00,0,0.0
33.0,-120.625,2015-08-26 01:00:00,0,0.0
33.0,-120.625,2015-08-26 02:00:00,0,0.0
33.0,-120.625,2015-08-26 03:00:00,0,0.0
33.0,-120.625,2015-08-26 04:00:00,0,0.0
33.0,-120.625,2015-08-26 05:00:00,0,0.0
33.0,-120.625,2015-08-26 06:00:00,0,0.0
33.0,-120.625,2015-08-26 07:00:00,0,0.0
33.0,-120.625,2015-08-26 08:00:00,0,0.0
33.0,-120.625,2015-08-26 09:00:00,0,0.0
33.0,-120.625,2015-08-26 10:00:00,0,0.0
33.0,-120.625,2015-08-26 11:00:00,0,0.0
33.0,-120.625,2015-08-26 12:00:00,0,0.0
33.0,-120.625,2015-08-26 13:00:00,0,0.0
33.0,-120.625,2015-08-26 14:00:00,0,0.0
33.0,-120.625,2015-08-26 15:00:00,0,0.0
33.0,-120.625,2015-08-26 16:00:00,0,0.0
33.0,-120.625,2015-08-26 17:00:00,0,0.0
33.0,-120.625,2015-08-26 18:00:00,0,0.0
33.0,-120.625,2015-08-26 19:00:00,0,0.0
33.0,-120.625,2015-08-26 20:00:00,0,0.0
33.0,-120.625,2015-08-26 21:00:00,0,0.0
33.0,-120.625,2015-08-26 22:00:00,0,0.0
33.0,-120.625,2015-08-26 23:00:00,0,0.0
33.0,-120.0,2015-08-26 00:00:00,0,0.0
33.0,-120.0,2015-08-26 01:00:00,0,0.0
33.0,-120.0,2015-08-26 02:00:00,0,0.0
33.0,-120.0,2015-08-26 03:00:00,0,0.0
33.0,-120.0,2015-08-26 04:00:00,0,0.0
33.0,-120.0,2015-08-26 05:00:00,0,0.0
33.0,-120.0,2015-08-26 06:00:00,0,0.0
33.0,-120.0,2015-08-26 07:00:00,0,0.0
33.0,-120.0,2015-08-26 08:00:00,0,0.0
33.0,-120.0,2015-08-26 09:00:00,0,0.0
33.0,-120.0,2015-08-26 10:00:00,0,0.0
33.0,-120.0,2015-08-26 11:00:00,0,0.0
33.0,-120.0,2015-08-26 12:00:00,0,0.0
33.0,-120.0,2015-08-26 13:00:00,0,0.0
33.0,-120.0,2015-08-26 14:00:00,0,0.0
33.0,-120.0,2015-08-26 15:00:00,0,0.0
33.0,-120.0,2015-08-26 16:00:00,0,0.0
33.0,-120.0,2015-08-26 17:00:00,0,0.0
33.0,-120.0,2015-08-26 18:00:00,0,0.0
33.0,-120.0,2015-08-26 19:00:00,0,0.0
33.0,-120.0,2015-08-26 20:00:00,0,0.0
33.0,-120.0,2015-08-26 21:00:00,0,0.0
33.0,-120.0,2015-08-26 22:00:00,0,0.0
33.0,-120.0,2015-08-26 23:00:00,0,0.0
33.0,-119.375,2015-08-26 00:00:00,0,0.0
33.0,-119.375,2015-08-26 01:00:00,0,0.0
33.0,-119.375,2015-08-26 02:00:00,0,0.0
33.0,-119.375,2015-08-26 03:00:00,0,0.0
33.0,-119.375,2015-08-26 04:00:00,0,0.0
33.0,-119.375,2015-08-26 05:00:00,0,0.0
33.0,-119.375,2015-08-26 06:00:00,0,0.0
33.0,-119.375,2015-08-26 07:00:00,0,0.0
33.0,-119.375,2015-08-26 08:00:00,0,0.0
33.0,-119.375,2015-08-26 09:00:00,0,0.0
33.0,-119.375,2015-08-26 10:00:00,0,0.0
33.0,-119.375,2015-08-26 11:00:00,0,0.0
33.0,-119.375,2015-08-26 12:00:00,0,0.0
33.0,-119.375,2015-08-26 13:00:00,0,0.0
33.0,-119.375,2015-08-26 14:00:00,0,0.0
33.0,-119.375,2015-08-26 15:00:00,0,0.0
33.0,-119.375,2015-08-26 16:00:00,0,0.0
33.0,-119.375,2015-08-26 17:00:00,0,0.0
33.0,-119.375,2015-08-26 18:00:00,0,0.0
33.0,-119.375,2015-08-26 19:00:00,0,0.0
33.0,-119.375,2015-08-26 20:00:00,0,0.0
33.0,-119.375,2015-08-26 21:00:00,0,0.0
33.0,-119.375,2015-08-26 22:00:00,0,0.0
33.0,-119.375,2015-08-26 23:00:00,0,0.0
33.0,-118.75,2015-08-26 00:00:00,0,0.0
33.0,-118.75,2015-08-26 01:00:00,0,0.0
33.0,-118.75,2015-08-26 02:00:00,0,0.0
33.0,-118.75,2015-08-26 03:00:00,0,0.0
33.0,-118.75,2015-08-26 04:00:00,0,0.0
33.0,-118.75,2015-08-26 05:00:00,0,0.0
33.0,-118.75,2015-08-26 06:00:00,0,0.0
33.0,-118.75,2015-08-26 07:00:00,0,0.0
33.0,-118.75,2015-08-26 08:00:00,0,0.0
33.0,-118.75,2015-08-26 09:00:00,0,0.0
33.0,-118.75,2015-08-26 10:00:00,0,0.0
33.0,-118.75,2015-08-26 11:00:00,0,0.0
33.0,-118.75,2015-08-26 12:00:00,0,0.0
33.0,-118.75,2015-08-26 13:00:00,0,0.0
33.0,-118.75,2015-08-26 14:00:00,0,0.0
33.0,-118.75,2015-08-26 15:00:00,0,0.0
33.0,-118.75,2015-08-26 16:00:00,0,0.0
33.0,-118.75,2015-08-26 17:00:00,0,0.0
33.0,-118.75,2015-08-26 18:00:00,0,0.0
33.0,-118.75,2015-08-26 19:00:00,0,0.0
33.0,-118.75,2015-08-26 20:00:00,0,0.0
33.0,-118.75,2015-08-26 21:00:00,0,0.0
33.0,-118.75,2015-08-26 22:00:00,0,0.0
33.0,-118.75,2015-08-26 23:00:00,0,0.0
33.0,-118.125,2015-08-26 00:00:00,0,0.0
33.0,-118.125,2015-08-26 01:00:00,0,0.0
33.0,-118.125,2015-08-26 02:00:00,0,0.0
33.0,-118.125,2015-08-26 03:00:00,0,0.0
33.0,-118.125,2015-08-26 04:00:00,0,0.0
33.0,-118.125,2015-08-26 05:00:00,0,0.0
33.0,-118.125,2015-08-26 06:00:00,0,0.0
33.0,-118.125,2015-08-26 07:00:00,0,0.0
33.0,-118.125,2015-08-26 08:00:00,0,0.0
33.0,-118.125,2015-08-26 09:00:00,0,0.0
33.0,-118.125,2015-08-26 10:00:00,0,0.0
33.0,-118.125,2015-08-26 11:00:00,0,0.0
33.0,-118.125,2015-08-26 12:00:00,0,0.0
33.0,-118.125,2015-08-26 13:00:00,0,0.0
33.0,-118.125,2015-08-26 14:00:00,0,0.0
33.0,-118.125,2015-08-26 15:00:00,0,0.0
33.0,-118.125,2015-08-26 16:00:00,0,0.0
33.0,-118.125,2015-08-26 17:00:00,0,0.0
33.0,-118.125,2015-08-26 18:00:00,0,0.0
33.0,-118.125,2015-08-26 19:00:00,0,0.0
33.0,-118.125,2015-08-26 20:00:00,0,0.0
33.0,-118.125,2015-08-26 21:00:00,0,0.0
33.0,-118.125,2015-08-26 22:00:00,0,0.0
33.0,-118.125,2015-08-26 23:00:00,0,0.0
33.0,-117.5,2015-08-26 00:00:00,0,0.0
33.0,-117.5,2015-08-26 01:00:00,0,0.0
33.0,-117.5,2015-08-26 02:00:00,0,0.0
33.0,-117.5,2015-08-26 03:00:00,0,0.0
33.0,-117.5,2015-08-26 04:00:00,0,0.0
33.0,-117.5,2015-08-26 05:00:00,0,0.0
33.0,-117.5,2015-08-26 06:00:00,0,0.0
33.0,-117.5,2015-08-26 07:00:00,0,0.0
33.0,-117.5,2015-08-26 08:00:00,0,0.0
33.0,-117.5,2015-08-26 09:00:00,0,0.0
33.0,-117.5,2015-08-26 10:00:00,0,0.0
33.0,-117.5,2015-08-26 11:00:00,0,0.0
33.0,-117.5,2015-08-26 12:00:00,0,0.0
33.0,-117.5,2015-08-26 13:00:00,0,0.0
33.0,-117.5,2015-08-26 14:00:00,0,0.0
33.0,-117.5,2015-08-26 15:00:00,0,0.0
33.0,-117.5,2015-08-26 16:00:00,0,0.0
33.0,-117.5,2015-08-26 17:00:00,0,0.0
33.0,-117.5,2015-08-26 18:00:00,0,0.0
33.0,-117.5,2015-08-26 19:00:00,0,0.0
33.0,-117.5,2015-08-26 20:00:00,0,0.0
33.0,-117.5,2015-08-26 21:00:00,0,0.0
33.0,-117.5,2015-08-26 22:00:00,0,0.0
