Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,-262.13474999999994
1,33.0,-116.25,-260.49683999999996
2,33.0,-115.625,-256.60079999999994
3,33.0,-115.0,-257.2614
4,33.5,-117.5,-259.71849999999995
5,33.5,-116.875,-263.41639999999995
6,33.5,-116.25,-259.30783999999994
7,33.5,-115.625,-258.25284999999997
8,33.5,-115.0,-257.91007999999994
9,34.0,-118.125,-260.85031999999995
10,34.0,-117.5,-261.97705999999994
11,34.0,-116.875,-264.10016999999993
12,34.0,-116.25,-262.86719999999997
13,34.0,-115.625,-259.7593499999999
14,34.0,-115.0,-258.62028
15,34.5,-120.0,-261.51559999999995
16,34.5,-119.375,-263.86902999999995
17,34.5,-118.75,-263.3656399999999
18,34.5,-118.125,-262.98517999999996
19,34.5,-117.5,-264.52072999999996
20,34.5,-116.875,-264.97929999999997
21,34.5,-116.25,-262.13066
22,34.5,-115.625,-259.32859999999994
23,34.5,-115.0,-260.58876
24,35.0,-120.625,-261.75595999999996
25,35.0,-120.0,-264.20279999999997
26,35.0,-119.375,-264.74778
27,35.0,-118.75,-265.22074999999995
28,35.0,-118.125,-263.75429999999994
29,35.0,-117.5,-262.93643999999995
30,35.0,-116.875,-262.68146999999993
31,35.0,-116.25,-260.7052699999999
32,35.0,-115.625,-263.93039999999996
33,35.0,-115.0,-263.36746999999997
34,35.5,-120.625,-262.86896999999993
35,35.5,-120.0,-263.52403
36,35.5,-119.375,-262.44577999999996
37,35.5,-118.75,-264.36746999999997
38,35.5,-118.125,-265.38724999999994
39,35.5,-117.5,-262.53772999999995
40,35.5,-116.875,-262.2202
41,35.5,-116.25,-261.35251999999997
42,35.5,-115.625,-264.82703999999995
43,36.0,-121.25,-263.42966999999993
44,36.0,-120.625,-263.38669999999996
45,36.0,-120.0,-262.86869999999993
46,36.0,-119.375,-262.39444999999995
47,36.0,-118.75,-265.30439999999993
48,36.0,-118.125,-271.18515999999994
49,36.0,-117.5,-265.31104999999997
50,36.0,-116.875,-261.66876999999994
51,36.0,-116.25,-261.98609999999996
52,36.5,-121.875,-261.41336999999993
53,36.5,-121.25,-264.27779999999996
54,36.5,-120.625,-263.9446
55,36.5,-120.0,-262.86029999999994
56,36.5,-119.375,-261.84006999999997
57,36.5,-118.75,-270.57105999999993
58,36.5,-118.125,-274.56284999999997
59,36.5,-117.5,-264.65412999999995
60,36.5,-116.875,-261.96459999999996
61,37.0,-121.875,-262.60837999999995
62,37.0,-121.25,-263.37654
63,37.0,-120.625,-262.78069999999997
64,37.0,-120.0,-262.28873999999996
65,37.0,-119.375,-266.65379999999993
66,37.0,-118.75,-277.51289999999995
67,37.0,-118.125,-273.65781999999996
68,37.0,-117.5,-266.65512999999993
69,37.5,-121.875,-263.6527
70,37.5,-121.25,-263.4453
71,37.5,-120.625,-262.45215999999994
72,37.5,-120.0,-265.31395
73,37.5,-119.375,-275.37379999999996
74,37.5,-118.75,-279.32872
75,37.5,-118.125,-272.95914999999997
76,38.0,-122.5,-261.73587999999995
77,38.0,-121.875,-263.24042999999995
78,38.0,-121.25,-262.44431999999995
79,38.0,-120.625,-263.75553999999994
80,38.0,-120.0,-271.61918
81,38.0,-119.375,-278.49098
82,38.0,-118.75,-275.87131999999997
83,38.5,-123.125,-261.30699999999996
84,38.5,-122.5,-263.19156999999996
85,38.5,-121.875,-263.0094399999999
86,38.5,-121.25,-261.75179999999995
87,38.5,-120.625,-266.05234999999993
88,38.5,-120.0,-274.23056999999994
89,38.5,-119.375,-275.31143999999995
90,39.0,-123.125,-261.96237999999994
91,39.0,-122.5,-264.19852999999995
92,39.0,-121.875,-262.28604999999993
93,39.0,-121.25,-262.31647999999996
94,39.0,-120.625,-268.75989999999996
95,39.5,-123.75,-262.38877999999994
96,39.5,-123.125,-263.82456999999994
97,39.5,-122.5,-263.94999999999993
98,39.5,-121.875,-261.73519999999996
99,39.5,-121.25,-264.70449999999994
100,39.5,-120.625,-271.73081999999994
101,40.0,-123.75,-263.89017999999993
102,40.0,-123.125,-265.93209999999993
103,40.0,-122.5,-264.90889999999996
104,40.0,-121.875,-263.98267999999996
105,40.0,-121.25,-270.29831999999993
106,40.0,-120.625,-272.5001
107,40.0,-120.0,-272.29831999999993
108,40.5,-124.375,-263.59979999999996
109,40.5,-123.75,-265.18109999999996
110,40.5,-123.125,-266.81913
111,40.5,-122.5,-265.69596999999993
112,40.5,-121.875,-267.71744999999993
113,40.5,-121.25,-273.39224999999993
114,40.5,-120.625,-273.27543
115,40.5,-120.0,-272.24323999999996
116,41.0,-123.75,-264.68649999999997
117,41.0,-123.125,-268.51892999999995
118,41.0,-122.5,-268.96403
119,41.0,-121.875,-270.05792999999994
120,41.0,-121.25,-270.70739999999995
121,41.0,-120.625,-273.45459999999997
122,41.0,-120.0,-274.1156
123,41.5,-123.75,-266.0087
124,41.5,-123.125,-269.35205999999994
125,41.5,-122.5,-271.05002999999994
126,41.5,-121.875,-273.2195
127,41.5,-121.25,-271.9822199999999
128,41.5,-120.625,-272.29659999999996
129,41.5,-120.0,-273.87209999999993
130,42.0,-123.125,-270.35465999999997
131,42.0,-122.5,-271.79587999999995
132,42.0,-121.875,-272.50446999999997
