Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,-258.859
1,33.0,-116.25,-256.39989999999995
2,33.0,-115.625,-252.17819999999995
3,33.0,-115.0,-253.33889999999997
4,33.5,-117.5,-256.67533999999995
5,33.5,-116.875,-260.89316999999994
6,33.5,-116.25,-255.59099999999995
7,33.5,-115.625,-253.94259999999997
8,33.5,-115.0,-253.17612999999994
9,34.0,-118.125,-257.77426999999994
10,34.0,-117.5,-258.96509999999995
11,34.0,-116.875,-261.17857
12,34.0,-116.25,-258.24033999999995
13,34.0,-115.625,-254.50653999999997
14,34.0,-115.0,-252.73299999999995
15,34.5,-120.0,-257.84993
16,34.5,-119.375,-260.38397999999995
17,34.5,-118.75,-259.99603999999994
18,34.5,-118.125,-260.31429999999995
19,34.5,-117.5,-261.80081999999993
20,34.5,-116.875,-261.76026999999993
21,34.5,-116.25,-257.88193999999993
22,34.5,-115.625,-253.89331999999996
23,34.5,-115.0,-253.90964999999994
24,35.0,-120.625,-257.71899999999994
25,35.0,-120.0,-260.2834
26,35.0,-119.375,-260.62552999999997
27,35.0,-118.75,-261.03849999999994
28,35.0,-118.125,-261.43674999999996
29,35.0,-117.5,-260.42832999999996
30,35.0,-116.875,-259.97614999999996
31,35.0,-116.25,-257.21973999999994
32,35.0,-115.625,-258.6969399999999
33,35.0,-115.0,-256.36819999999994
34,35.5,-120.625,-258.78086999999994
35,35.5,-120.0,-258.6509
36,35.5,-119.375,-256.0155
37,35.5,-118.75,-260.65061999999995
38,35.5,-118.125,-264.01633999999996
39,35.5,-117.5,-259.92369999999994
40,35.5,-116.875,-259.20349999999996
41,35.5,-116.25,-257.46135
42,35.5,-115.625,-260.30879999999996
43,36.0,-121.25,-259.64035999999993
44,36.0,-120.625,-259.75093
45,36.0,-120.0,-257.5799999999999
46,36.0,-119.375,-255.61142999999993
47,36.0,-118.75,-263.75584
48,36.0,-118.125,-268.69174999999996
49,36.0,-117.5,-261.41196999999994
50,36.0,-116.875,-257.91715999999997
51,36.0,-116.25,-257.40241999999995
52,36.5,-121.875,-258.47999999999996
53,36.5,-121.25,-260.25717999999995
54,36.5,-120.625,-259.65286999999995
55,36.5,-120.0,-257.33145999999994
56,36.5,-119.375,-256.68679999999995
57,36.5,-118.75,-268.69929999999994
58,36.5,-118.125,-270.61826999999994
59,36.5,-117.5,-259.66826
60,36.5,-116.875,-257.5722999999999
61,37.0,-121.875,-259.27756999999997
62,37.0,-121.25,-259.1953
63,37.0,-120.625,-257.51724999999993
64,37.0,-120.0,-258.07838
65,37.0,-119.375,-263.59577999999993
66,37.0,-118.75,-273.94953999999996
67,37.0,-118.125,-268.36519999999996
68,37.0,-117.5,-260.77509999999995
69,37.5,-121.875,-259.80484999999993
70,37.5,-121.25,-258.79679999999996
71,37.5,-120.625,-257.87028
72,37.5,-120.0,-262.35153999999994
73,37.5,-119.375,-272.01917999999995
74,37.5,-118.75,-274.00937999999996
75,37.5,-118.125,-265.53842999999995
76,38.0,-122.5,-260.02653
77,38.0,-121.875,-259.09781999999996
78,38.0,-121.25,-257.88611999999995
79,38.0,-120.625,-260.75867999999997
80,38.0,-120.0,-268.15315
81,38.0,-119.375,-274.47794999999996
82,38.0,-118.75,-270.18704999999994
83,38.5,-123.125,-262.2315
84,38.5,-122.5,-261.74323999999996
85,38.5,-121.875,-258.89194999999995
86,38.5,-121.25,-258.68555999999995
87,38.5,-120.625,-264.17839999999995
88,38.5,-120.0,-270.81839999999994
89,38.5,-119.375,-270.90342
90,39.0,-123.125,-265.08277999999996
91,39.0,-122.5,-262.96912999999995
92,39.0,-121.875,-259.05429999999996
93,39.0,-121.25,-260.62042999999994
94,39.0,-120.625,-267.15239999999994
95,39.5,-123.75,-264.58969999999994
96,39.5,-123.125,-267.65595999999994
97,39.5,-122.5,-263.15565
98,39.5,-121.875,-260.15723999999994
99,39.5,-121.25,-264.36295999999993
100,39.5,-120.625,-269.53281999999996
101,40.0,-123.75,-266.94895999999994
102,40.0,-123.125,-269.58512999999994
103,40.0,-122.5,-263.17639999999994
104,40.0,-121.875,-263.25681999999995
105,40.0,-121.25,-269.14383999999995
106,40.0,-120.625,-269.83946
107,40.0,-120.0,-267.49845999999997
108,40.5,-124.375,-264.79639999999995
109,40.5,-123.75,-268.90235999999993
110,40.5,-123.125,-270.04789999999997
111,40.5,-122.5,-263.68739999999997
112,40.5,-121.875,-266.57539999999995
113,40.5,-121.25,-271.49289999999996
114,40.5,-120.625,-269.58417999999995
115,40.5,-120.0,-267.35132999999996
116,41.0,-123.75,-268.83527999999995
117,41.0,-123.125,-271.66474999999997
118,41.0,-122.5,-268.58612999999997
119,41.0,-121.875,-268.01172999999994
120,41.0,-121.25,-269.66934999999995
121,41.0,-120.625,-271.08173999999997
122,41.0,-120.0,-270.47819999999996
123,41.5,-123.75,-269.03293999999994
124,41.5,-123.125,-272.13251999999994
125,41.5,-122.5,-272.00913999999995
126,41.5,-121.875,-271.92999999999995
127,41.5,-121.25,-271.22202999999996
128,41.5,-120.625,-271.42826999999994
129,41.5,-120.0,-271.45079999999996
130,42.0,-123.125,-271.69724999999994
131,42.0,-122.5,-272.86589999999995
132,42.0,-121.875,-273.05589999999995
