lat,lon,time,spatial_ref,SPEEDLML
33.0,-124.375,2015-08-15 00:00:00,0,0.0
33.0,-124.375,2015-08-15 01:00:00,0,0.0
33.0,-124.375,2015-08-15 02:00:00,0,0.0
33.0,-124.375,2015-08-15 03:00:00,0,0.0
33.0,-124.375,2015-08-15 04:00:00,0,0.0
33.0,-124.375,2015-08-15 05:00:00,0,0.0
33.0,-124.375,2015-08-15 06:00:00,0,0.0
33.0,-124.375,2015-08-15 07:00:00,0,0.0
33.0,-124.375,2015-08-15 08:00:00,0,0.0
33.0,-124.375,2015-08-15 09:00:00,0,0.0
33.0,-124.375,2015-08-15 10:00:00,0,0.0
33.0,-124.375,2015-08-15 11:00:00,0,0.0
33.0,-124.375,2015-08-15 12:00:00,0,0.0
33.0,-124.375,2015-08-15 13:00:00,0,0.0
33.0,-124.375,2015-08-15 14:00:00,0,0.0
33.0,-124.375,2015-08-15 15:00:00,0,0.0
33.0,-124.375,2015-08-15 16:00:00,0,0.0
33.0,-124.375,2015-08-15 17:00:00,0,0.0
33.0,-124.375,2015-08-15 18:00:00,0,0.0
33.0,-124.375,2015-08-15 19:00:00,0,0.0
33.0,-124.375,2015-08-15 20:00:00,0,0.0
33.0,-124.375,2015-08-15 21:00:00,0,0.0
33.0,-124.375,2015-08-15 22:00:00,0,0.0
33.0,-124.375,2015-08-15 23:00:00,0,0.0
33.0,-123.75,2015-08-15 00:00:00,0,0.0
33.0,-123.75,2015-08-15 01:00:00,0,0.0
33.0,-123.75,2015-08-15 02:00:00,0,0.0
33.0,-123.75,2015-08-15 03:00:00,0,0.0
33.0,-123.75,2015-08-15 04:00:00,0,0.0
33.0,-123.75,2015-08-15 05:00:00,0,0.0
33.0,-123.75,2015-08-15 06:00:00,0,0.0
33.0,-123.75,2015-08-15 07:00:00,0,0.0
33.0,-123.75,2015-08-15 08:00:00,0,0.0
33.0,-123.75,2015-08-15 09:00:00,0,0.0
33.0,-123.75,2015-08-15 10:00:00,0,0.0
33.0,-123.75,2015-08-15 11:00:00,0,0.0
33.0,-123.75,2015-08-15 12:00:00,0,0.0
33.0,-123.75,2015-08-15 13:00:00,0,0.0
33.0,-123.75,2015-08-15 14:00:00,0,0.0
33.0,-123.75,2015-08-15 15:00:00,0,0.0
33.0,-123.75,2015-08-15 16:00:00,0,0.0
33.0,-123.75,2015-08-15 17:00:00,0,0.0
33.0,-123.75,2015-08-15 18:00:00,0,0.0
33.0,-123.75,2015-08-15 19:00:00,0,0.0
33.0,-123.75,2015-08-15 20:00:00,0,0.0
33.0,-123.75,2015-08-15 21:00:00,0,0.0
33.0,-123.75,2015-08-15 22:00:00,0,0.0
33.0,-123.75,2015-08-15 23:00:00,0,0.0
33.0,-123.125,2015-08-15 00:00:00,0,0.0
33.0,-123.125,2015-08-15 01:00:00,0,0.0
33.0,-123.125,2015-08-15 02:00:00,0,0.0
33.0,-123.125,2015-08-15 03:00:00,0,0.0
33.0,-123.125,2015-08-15 04:00:00,0,0.0
33.0,-123.125,2015-08-15 05:00:00,0,0.0
33.0,-123.125,2015-08-15 06:00:00,0,0.0
33.0,-123.125,2015-08-15 07:00:00,0,0.0
33.0,-123.125,2015-08-15 08:00:00,0,0.0
33.0,-123.125,2015-08-15 09:00:00,0,0.0
33.0,-123.125,2015-08-15 10:00:00,0,0.0
33.0,-123.125,2015-08-15 11:00:00,0,0.0
33.0,-123.125,2015-08-15 12:00:00,0,0.0
33.0,-123.125,2015-08-15 13:00:00,0,0.0
33.0,-123.125,2015-08-15 14:00:00,0,0.0
33.0,-123.125,2015-08-15 15:00:00,0,0.0
33.0,-123.125,2015-08-15 16:00:00,0,0.0
33.0,-123.125,2015-08-15 17:00:00,0,0.0
33.0,-123.125,2015-08-15 18:00:00,0,0.0
33.0,-123.125,2015-08-15 19:00:00,0,0.0
33.0,-123.125,2015-08-15 20:00:00,0,0.0
33.0,-123.125,2015-08-15 21:00:00,0,0.0
33.0,-123.125,2015-08-15 22:00:00,0,0.0
33.0,-123.125,2015-08-15 23:00:00,0,0.0
33.0,-122.5,2015-08-15 00:00:00,0,0.0
33.0,-122.5,2015-08-15 01:00:00,0,0.0
33.0,-122.5,2015-08-15 02:00:00,0,0.0
33.0,-122.5,2015-08-15 03:00:00,0,0.0
33.0,-122.5,2015-08-15 04:00:00,0,0.0
33.0,-122.5,2015-08-15 05:00:00,0,0.0
33.0,-122.5,2015-08-15 06:00:00,0,0.0
33.0,-122.5,2015-08-15 07:00:00,0,0.0
33.0,-122.5,2015-08-15 08:00:00,0,0.0
33.0,-122.5,2015-08-15 09:00:00,0,0.0
33.0,-122.5,2015-08-15 10:00:00,0,0.0
33.0,-122.5,2015-08-15 11:00:00,0,0.0
33.0,-122.5,2015-08-15 12:00:00,0,0.0
33.0,-122.5,2015-08-15 13:00:00,0,0.0
33.0,-122.5,2015-08-15 14:00:00,0,0.0
33.0,-122.5,2015-08-15 15:00:00,0,0.0
33.0,-122.5,2015-08-15 16:00:00,0,0.0
33.0,-122.5,2015-08-15 17:00:00,0,0.0
33.0,-122.5,2015-08-15 18:00:00,0,0.0
33.0,-122.5,2015-08-15 19:00:00,0,0.0
33.0,-122.5,2015-08-15 20:00:00,0,0.0
33.0,-122.5,2015-08-15 21:00:00,0,0.0
33.0,-122.5,2015-08-15 22:00:00,0,0.0
33.0,-122.5,2015-08-15 23:00:00,0,0.0
33.0,-121.875,2015-08-15 00:00:00,0,0.0
33.0,-121.875,2015-08-15 01:00:00,0,0.0
33.0,-121.875,2015-08-15 02:00:00,0,0.0
33.0,-121.875,2015-08-15 03:00:00,0,0.0
33.0,-121.875,2015-08-15 04:00:00,0,0.0
33.0,-121.875,2015-08-15 05:00:00,0,0.0
33.0,-121.875,2015-08-15 06:00:00,0,0.0
33.0,-121.875,2015-08-15 07:00:00,0,0.0
33.0,-121.875,2015-08-15 08:00:00,0,0.0
33.0,-121.875,2015-08-15 09:00:00,0,0.0
33.0,-121.875,2015-08-15 10:00:00,0,0.0
33.0,-121.875,2015-08-15 11:00:00,0,0.0
33.0,-121.875,2015-08-15 12:00:00,0,0.0
33.0,-121.875,2015-08-15 13:00:00,0,0.0
33.0,-121.875,2015-08-15 14:00:00,0,0.0
33.0,-121.875,2015-08-15 15:00:00,0,0.0
33.0,-121.875,2015-08-15 16:00:00,0,0.0
33.0,-121.875,2015-08-15 17:00:00,0,0.0
33.0,-121.875,2015-08-15 18:00:00,0,0.0
33.0,-121.875,2015-08-15 19:00:00,0,0.0
33.0,-121.875,2015-08-15 20:00:00,0,0.0
33.0,-121.875,2015-08-15 21:00:00,0,0.0
33.0,-121.875,2015-08-15 22:00:00,0,0.0
33.0,-121.875,2015-08-15 23:00:00,0,0.0
33.0,-121.25,2015-08-15 00:00:00,0,0.0
33.0,-121.25,2015-08-15 01:00:00,0,0.0
33.0,-121.25,2015-08-15 02:00:00,0,0.0
33.0,-121.25,2015-08-15 03:00:00,0,0.0
33.0,-121.25,2015-08-15 04:00:00,0,0.0
33.0,-121.25,2015-08-15 05:00:00,0,0.0
33.0,-121.25,2015-08-15 06:00:00,0,0.0
33.0,-121.25,2015-08-15 07:00:00,0,0.0
33.0,-121.25,2015-08-15 08:00:00,0,0.0
33.0,-121.25,2015-08-15 09:00:00,0,0.0
33.0,-121.25,2015-08-15 10:00:00,0,0.0
33.0,-121.25,2015-08-15 11:00:00,0,0.0
33.0,-121.25,2015-08-15 12:00:00,0,0.0
33.0,-121.25,2015-08-15 13:00:00,0,0.0
33.0,-121.25,2015-08-15 14:00:00,0,0.0
33.0,-121.25,2015-08-15 15:00:00,0,0.0
33.0,-121.25,2015-08-15 16:00:00,0,0.0
33.0,-121.25,2015-08-15 17:00:00,0,0.0
33.0,-121.25,2015-08-15 18:00:00,0,0.0
33.0,-121.25,2015-08-15 19:00:00,0,0.0
33.0,-121.25,2015-08-15 20:00:00,0,0.0
33.0,-121.25,2015-08-15 21:00:00,0,0.0
33.0,-121.25,2015-08-15 22:00:00,0,0.0
33.0,-121.25,2015-08-15 23:00:00,0,0.0
33.0,-120.625,2015-08-15 00:00:00,0,0.0
33.0,-120.625,2015-08-15 01:00:00,0,0.0
33.0,-120.625,2015-08-15 02:00:00,0,0.0
33.0,-120.625,2015-08-15 03:00:00,0,0.0
33.0,-120.625,2015-08-15 04:00:00,0,0.0
33.0,-120.625,2015-08-15 05:00:00,0,0.0
33.0,-120.625,2015-08-15 06:00:00,0,0.0
33.0,-120.625,2015-08-15 07:00:00,0,0.0
33.0,-120.625,2015-08-15 08:00:00,0,0.0
33.0,-120.625,2015-08-15 09:00:00,0,0.0
33.0,-120.625,2015-08-15 10:00:00,0,0.0
33.0,-120.625,2015-08-15 11:00:00,0,0.0
33.0,-120.625,2015-08-15 12:00:00,0,0.0
33.0,-120.625,2015-08-15 13:00:00,0,0.0
33.0,-120.625,2015-08-15 14:00:00,0,0.0
33.0,-120.625,2015-08-15 15:00:00,0,0.0
33.0,-120.625,2015-08-15 16:00:00,0,0.0
33.0,-120.625,2015-08-15 17:00:00,0,0.0
33.0,-120.625,2015-08-15 18:00:00,0,0.0
33.0,-120.625,2015-08-15 19:00:00,0,0.0
33.0,-120.625,2015-08-15 20:00:00,0,0.0
33.0,-120.625,2015-08-15 21:00:00,0,0.0
33.0,-120.625,2015-08-15 22:00:00,0,0.0
33.0,-120.625,2015-08-15 23:00:00,0,0.0
33.0,-120.0,2015-08-15 00:00:00,0,0.0
33.0,-120.0,2015-08-15 01:00:00,0,0.0
33.0,-120.0,2015-08-15 02:00:00,0,0.0
33.0,-120.0,2015-08-15 03:00:00,0,0.0
33.0,-120.0,2015-08-15 04:00:00,0,0.0
33.0,-120.0,2015-08-15 05:00:00,0,0.0
33.0,-120.0,2015-08-15 06:00:00,0,0.0
33.0,-120.0,2015-08-15 07:00:00,0,0.0
33.0,-120.0,2015-08-15 08:00:00,0,0.0
33.0,-120.0,2015-08-15 09:00:00,0,0.0
33.0,-120.0,2015-08-15 10:00:00,0,0.0
33.0,-120.0,2015-08-15 11:00:00,0,0.0
33.0,-120.0,2015-08-15 12:00:00,0,0.0
33.0,-120.0,2015-08-15 13:00:00,0,0.0
33.0,-120.0,2015-08-15 14:00:00,0,0.0
33.0,-120.0,2015-08-15 15:00:00,0,0.0
33.0,-120.0,2015-08-15 16:00:00,0,0.0
33.0,-120.0,2015-08-15 17:00:00,0,0.0
33.0,-120.0,2015-08-15 18:00:00,0,0.0
33.0,-120.0,2015-08-15 19:00:00,0,0.0
33.0,-120.0,2015-08-15 20:00:00,0,0.0
33.0,-120.0,2015-08-15 21:00:00,0,0.0
33.0,-120.0,2015-08-15 22:00:00,0,0.0
33.0,-120.0,2015-08-15 23:00:00,0,0.0
33.0,-119.375,2015-08-15 00:00:00,0,0.0
33.0,-119.375,2015-08-15 01:00:00,0,0.0
33.0,-119.375,2015-08-15 02:00:00,0,0.0
33.0,-119.375,2015-08-15 03:00:00,0,0.0
33.0,-119.375,2015-08-15 04:00:00,0,0.0
33.0,-119.375,2015-08-15 05:00:00,0,0.0
33.0,-119.375,2015-08-15 06:00:00,0,0.0
33.0,-119.375,2015-08-15 07:00:00,0,0.0
33.0,-119.375,2015-08-15 08:00:00,0,0.0
33.0,-119.375,2015-08-15 09:00:00,0,0.0
33.0,-119.375,2015-08-15 10:00:00,0,0.0
33.0,-119.375,2015-08-15 11:00:00,0,0.0
33.0,-119.375,2015-08-15 12:00:00,0,0.0
33.0,-119.375,2015-08-15 13:00:00,0,0.0
33.0,-119.375,2015-08-15 14:00:00,0,0.0
33.0,-119.375,2015-08-15 15:00:00,0,0.0
33.0,-119.375,2015-08-15 16:00:00,0,0.0
33.0,-119.375,2015-08-15 17:00:00,0,0.0
33.0,-119.375,2015-08-15 18:00:00,0,0.0
33.0,-119.375,2015-08-15 19:00:00,0,0.0
33.0,-119.375,2015-08-15 20:00:00,0,0.0
33.0,-119.375,2015-08-15 21:00:00,0,0.0
33.0,-119.375,2015-08-15 22:00:00,0,0.0
33.0,-119.375,2015-08-15 23:00:00,0,0.0
33.0,-118.75,2015-08-15 00:00:00,0,0.0
33.0,-118.75,2015-08-15 01:00:00,0,0.0
33.0,-118.75,2015-08-15 02:00:00,0,0.0
33.0,-118.75,2015-08-15 03:00:00,0,0.0
33.0,-118.75,2015-08-15 04:00:00,0,0.0
33.0,-118.75,2015-08-15 05:00:00,0,0.0
33.0,-118.75,2015-08-15 06:00:00,0,0.0
33.0,-118.75,2015-08-15 07:00:00,0,0.0
33.0,-118.75,2015-08-15 08:00:00,0,0.0
33.0,-118.75,2015-08-15 09:00:00,0,0.0
33.0,-118.75,2015-08-15 10:00:00,0,0.0
33.0,-118.75,2015-08-15 11:00:00,0,0.0
33.0,-118.75,2015-08-15 12:00:00,0,0.0
33.0,-118.75,2015-08-15 13:00:00,0,0.0
33.0,-118.75,2015-08-15 14:00:00,0,0.0
33.0,-118.75,2015-08-15 15:00:00,0,0.0
33.0,-118.75,2015-08-15 16:00:00,0,0.0
33.0,-118.75,2015-08-15 17:00:00,0,0.0
33.0,-118.75,2015-08-15 18:00:00,0,0.0
33.0,-118.75,2015-08-15 19:00:00,0,0.0
33.0,-118.75,2015-08-15 20:00:00,0,0.0
33.0,-118.75,2015-08-15 21:00:00,0,0.0
33.0,-118.75,2015-08-15 22:00:00,0,0.0
33.0,-118.75,2015-08-15 23:00:00,0,0.0
33.0,-118.125,2015-08-15 00:00:00,0,0.0
33.0,-118.125,2015-08-15 01:00:00,0,0.0
33.0,-118.125,2015-08-15 02:00:00,0,0.0
33.0,-118.125,2015-08-15 03:00:00,0,0.0
33.0,-118.125,2015-08-15 04:00:00,0,0.0
33.0,-118.125,2015-08-15 05:00:00,0,0.0
33.0,-118.125,2015-08-15 06:00:00,0,0.0
33.0,-118.125,2015-08-15 07:00:00,0,0.0
33.0,-118.125,2015-08-15 08:00:00,0,0.0
33.0,-118.125,2015-08-15 09:00:00,0,0.0
33.0,-118.125,2015-08-15 10:00:00,0,0.0
33.0,-118.125,2015-08-15 11:00:00,0,0.0
33.0,-118.125,2015-08-15 12:00:00,0,0.0
33.0,-118.125,2015-08-15 13:00:00,0,0.0
33.0,-118.125,2015-08-15 14:00:00,0,0.0
33.0,-118.125,2015-08-15 15:00:00,0,0.0
