Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,-250.34531999999996
1,33.0,-116.25,-246.41499999999996
2,33.0,-115.625,-242.79825999999997
3,33.0,-115.0,-243.41745999999995
4,33.5,-117.5,-252.68714999999997
5,33.5,-116.875,-250.24729999999994
6,33.5,-116.25,-244.89737999999994
7,33.5,-115.625,-244.02237999999994
8,33.5,-115.0,-243.30579999999998
9,34.0,-118.125,-251.64493999999996
10,34.0,-117.5,-249.23191999999995
11,34.0,-116.875,-248.60459999999995
12,34.0,-116.25,-247.56574999999998
13,34.0,-115.625,-244.87595999999996
14,34.0,-115.0,-243.58719999999994
15,34.5,-120.0,-250.53971999999993
16,34.5,-119.375,-249.04257999999993
17,34.5,-118.75,-249.59749999999997
18,34.5,-118.125,-248.48392999999993
19,34.5,-117.5,-248.91059999999993
20,34.5,-116.875,-249.08966999999996
21,34.5,-116.25,-246.51431999999994
22,34.5,-115.625,-243.89377999999994
23,34.5,-115.0,-244.41287999999997
24,35.0,-120.625,-252.38465999999994
25,35.0,-120.0,-249.41022999999996
26,35.0,-119.375,-249.63257999999996
27,35.0,-118.75,-248.94083999999998
28,35.0,-118.125,-248.28937999999994
29,35.0,-117.5,-247.26303999999993
30,35.0,-116.875,-246.85459999999995
31,35.0,-116.25,-244.68319999999994
32,35.0,-115.625,-247.16459999999995
33,35.0,-115.0,-246.19577999999996
34,35.5,-120.625,-248.78202999999996
35,35.5,-120.0,-248.30893999999995
36,35.5,-119.375,-246.86615999999998
37,35.5,-118.75,-247.79245999999995
38,35.5,-118.125,-249.13785999999993
39,35.5,-117.5,-246.33597999999995
40,35.5,-116.875,-246.20505999999995
41,35.5,-116.25,-244.59232999999995
42,35.5,-115.625,-247.95584999999994
43,36.0,-121.25,-248.60483999999997
44,36.0,-120.625,-247.32089999999994
45,36.0,-120.0,-247.22733999999997
46,36.0,-119.375,-245.94919999999996
47,36.0,-118.75,-248.88689999999997
48,36.0,-118.125,-254.19467999999995
49,36.0,-117.5,-248.80619999999993
50,36.0,-116.875,-245.53324999999995
51,36.0,-116.25,-244.88202999999993
52,36.5,-121.875,-257.13849999999996
53,36.5,-121.25,-249.73279999999994
54,36.5,-120.625,-248.34696999999994
55,36.5,-120.0,-247.45941999999997
56,36.5,-119.375,-245.00529999999998
57,36.5,-118.75,-253.45009999999996
58,36.5,-118.125,-256.95589999999993
59,36.5,-117.5,-248.64285999999993
60,36.5,-116.875,-246.04401999999993
61,37.0,-121.875,-254.04297999999994
62,37.0,-121.25,-249.42189999999994
63,37.0,-120.625,-248.12384999999995
64,37.0,-120.0,-245.93503999999996
65,37.0,-119.375,-249.25399999999996
66,37.0,-118.75,-259.40482999999995
67,37.0,-118.125,-255.70316999999994
68,37.0,-117.5,-250.50272999999993
69,37.5,-121.875,-251.67035999999996
70,37.5,-121.25,-249.39951999999994
71,37.5,-120.625,-246.97983999999997
72,37.5,-120.0,-248.40179999999998
73,37.5,-119.375,-256.97421999999995
74,37.5,-118.75,-259.97484
75,37.5,-118.125,-255.42597999999998
76,38.0,-122.5,-255.43604999999997
77,38.0,-121.875,-252.89005999999995
78,38.0,-121.25,-250.28583999999995
79,38.0,-120.625,-248.15042999999997
80,38.0,-120.0,-253.27371999999997
81,38.0,-119.375,-259.94809999999995
82,38.0,-118.75,-257.65822
83,38.5,-123.125,-252.49164999999994
84,38.5,-122.5,-248.95273999999995
85,38.5,-121.875,-249.50069999999994
86,38.5,-121.25,-248.49309999999997
87,38.5,-120.625,-249.17313999999993
88,38.5,-120.0,-255.81919999999997
89,38.5,-119.375,-257.54519999999997
90,39.0,-123.125,-248.64572999999996
91,39.0,-122.5,-246.82539999999995
92,39.0,-121.875,-246.61669999999998
93,39.0,-121.25,-246.91202999999996
94,39.0,-120.625,-250.83435999999995
95,39.5,-123.75,-253.79495999999995
96,39.5,-123.125,-248.95249999999993
97,39.5,-122.5,-246.16385999999994
98,39.5,-121.875,-244.29087999999996
99,39.5,-121.25,-247.29939999999993
100,39.5,-120.625,-252.89169999999996
101,40.0,-123.75,-251.78849999999994
102,40.0,-123.125,-250.43341999999996
103,40.0,-122.5,-246.17856999999998
104,40.0,-121.875,-245.47891999999996
105,40.0,-121.25,-251.21919999999994
106,40.0,-120.625,-253.26119999999997
107,40.0,-120.0,-253.12779999999998
108,40.5,-124.375,-258.88437999999996
109,40.5,-123.75,-252.69113999999996
110,40.5,-123.125,-250.99309999999997
111,40.5,-122.5,-246.61411999999996
112,40.5,-121.875,-247.97244999999998
113,40.5,-121.25,-253.77976999999993
114,40.5,-120.625,-253.66873999999996
115,40.5,-120.0,-252.76187999999996
116,41.0,-123.75,-253.19123999999994
117,41.0,-123.125,-252.93436999999994
118,41.0,-122.5,-250.84134999999998
119,41.0,-121.875,-251.34525999999994
120,41.0,-121.25,-252.49809999999997
121,41.0,-120.625,-254.73282999999998
122,41.0,-120.0,-254.96079999999995
123,41.5,-123.75,-252.61339999999996
124,41.5,-123.125,-253.64182999999997
125,41.5,-122.5,-254.13799999999998
126,41.5,-121.875,-255.38931999999994
127,41.5,-121.25,-254.96414999999996
128,41.5,-120.625,-254.88549999999998
129,41.5,-120.0,-255.40665999999993
130,42.0,-123.125,-254.02994999999993
131,42.0,-122.5,-254.55646999999993
132,42.0,-121.875,-255.92557999999997
