,lat,lon,SPEEDLML
0,33.0,-116.875,9.028707
1,33.0,-116.25,10.195057
2,33.0,-115.625,8.86704
3,33.0,-115.0,9.487172
4,33.5,-117.5,7.4986973
5,33.5,-116.875,8.075009
6,33.5,-116.25,8.119697
7,33.5,-115.625,7.457113
8,33.5,-115.0,9.570104
9,34.0,-118.125,7.0734353
10,34.0,-117.5,6.692772
11,34.0,-116.875,8.076528
12,34.0,-116.25,8.400557
13,34.0,-115.625,7.0589795
14,34.0,-115.0,8.161402
15,34.5,-120.0,7.148377
16,34.5,-119.375,5.412119
17,34.5,-118.75,5.6817436
18,34.5,-118.125,6.8758435
19,34.5,-117.5,7.7640367
20,34.5,-116.875,9.528783
21,34.5,-116.25,9.628688
22,34.5,-115.625,7.5052
23,34.5,-115.0,8.427262
24,35.0,-120.625,6.911739
25,35.0,-120.0,6.1303477
26,35.0,-119.375,5.514341
27,35.0,-118.75,6.291111
28,35.0,-118.125,8.342746
29,35.0,-117.5,9.352533
30,35.0,-116.875,10.432904
31,35.0,-116.25,8.894791
32,35.0,-115.625,7.665905
33,35.0,-115.0,8.964921
34,35.5,-120.625,5.9878726
35,35.5,-120.0,6.075077
36,35.5,-119.375,4.7594924
37,35.5,-118.75,5.598635
38,35.5,-118.125,8.589391
39,35.5,-117.5,8.658062
40,35.5,-116.875,9.661471
41,35.5,-116.25,8.350455
42,35.5,-115.625,8.274576
43,36.0,-121.25,4.7126584
44,36.0,-120.625,4.772486
45,36.0,-120.0,4.97118
46,36.0,-119.375,3.6164725
47,36.0,-118.75,4.456363
48,36.0,-118.125,7.0993524
49,36.0,-117.5,6.779352
50,36.0,-116.875,7.463302
51,36.0,-116.25,7.252154
52,36.5,-121.875,5.4054523
53,36.5,-121.25,3.9039419
54,36.5,-120.625,3.593171
55,36.5,-120.0,3.0920146
56,36.5,-119.375,3.1375067
57,36.5,-118.75,4.4581504
58,36.5,-118.125,5.5938916
59,36.5,-117.5,5.0082154
60,36.5,-116.875,6.049665
61,37.0,-121.875,4.02545
62,37.0,-121.25,3.6997669
63,37.0,-120.625,2.9350817
64,37.0,-120.0,2.5253222
65,37.0,-119.375,2.8066547
66,37.0,-118.75,4.514836
67,37.0,-118.125,4.3785634
68,37.0,-117.5,4.8711777
69,37.5,-121.875,4.092547
70,37.5,-121.25,3.947468
71,37.5,-120.625,3.6379576
72,37.5,-120.0,3.2542946
73,37.5,-119.375,3.0075462
74,37.5,-118.75,4.512034
75,37.5,-118.125,4.8671393
76,38.0,-122.5,3.7297056
77,38.0,-121.875,3.7508457
78,38.0,-121.25,4.351243
79,38.0,-120.625,4.1689
80,38.0,-120.0,3.1730537
81,38.0,-119.375,3.37169
82,38.0,-118.75,4.559191
83,38.5,-123.125,3.410445
84,38.5,-122.5,3.3446019
85,38.5,-121.875,3.7545621
86,38.5,-121.25,4.221723
87,38.5,-120.625,3.8997328
88,38.5,-120.0,3.0538566
89,38.5,-119.375,3.5113704
90,39.0,-123.125,3.195074
91,39.0,-122.5,3.6744792
92,39.0,-121.875,3.9809868
93,39.0,-121.25,3.6729805
94,39.0,-120.625,3.004534
95,39.5,-123.75,3.1220672
96,39.5,-123.125,3.3405526
97,39.5,-122.5,3.7500236
98,39.5,-121.875,4.1490684
99,39.5,-121.25,3.128456
100,39.5,-120.625,2.877906
101,40.0,-123.75,3.3731878
102,40.0,-123.125,3.3523037
103,40.0,-122.5,4.516261
104,40.0,-121.875,4.325641
105,40.0,-121.25,2.8781774
106,40.0,-120.625,2.84456
107,40.0,-120.0,4.2413845
108,40.5,-124.375,4.235223
109,40.5,-123.75,3.601117
110,40.5,-123.125,2.9790134
111,40.5,-122.5,2.9915006
112,40.5,-121.875,3.7282465
113,40.5,-121.25,2.9885046
114,40.5,-120.625,3.926832
115,40.5,-120.0,4.6695156
116,41.0,-123.75,2.8961613
117,41.0,-123.125,2.8002646
118,41.0,-122.5,2.9853687
119,41.0,-121.875,2.841219
120,41.0,-121.25,2.9275944
121,41.0,-120.625,4.27879
122,41.0,-120.0,5.3950524
123,41.5,-123.75,2.8166378
124,41.5,-123.125,2.0743194
125,41.5,-122.5,2.528939
126,41.5,-121.875,3.3690484
127,41.5,-121.25,4.084418
128,41.5,-120.625,4.1848207
129,41.5,-120.0,4.997556
130,42.0,-123.125,2.4603627
131,42.0,-122.5,2.4379992
132,42.0,-121.875,3.0864203
