Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,-256.62686999999994
1,33.0,-116.25,-256.13883999999996
2,33.0,-115.625,-253.83493999999996
3,33.0,-115.0,-256.37413
4,33.5,-117.5,-253.05359999999996
5,33.5,-116.875,-258.32681999999994
6,33.5,-116.25,-256.43039999999996
7,33.5,-115.625,-256.4351
8,33.5,-115.0,-257.54801999999995
9,34.0,-118.125,-254.41349999999994
10,34.0,-117.5,-256.08709999999996
11,34.0,-116.875,-259.25989999999996
12,34.0,-116.25,-260.33975999999996
13,34.0,-115.625,-257.93442999999996
14,34.0,-115.0,-258.01761999999997
15,34.5,-120.0,-254.23795999999993
16,34.5,-119.375,-256.71189999999996
17,34.5,-118.75,-258.44184999999993
18,34.5,-118.125,-258.41432
19,34.5,-117.5,-260.50149999999996
20,34.5,-116.875,-261.67313999999993
21,34.5,-116.25,-259.52313999999996
22,34.5,-115.625,-257.7759199999999
23,34.5,-115.0,-259.44321999999994
24,35.0,-120.625,-256.30341999999996
25,35.0,-120.0,-255.85049999999995
26,35.0,-119.375,-257.20129999999995
27,35.0,-118.75,-259.41655
28,35.0,-118.125,-260.70694999999995
29,35.0,-117.5,-259.91312999999997
30,35.0,-116.875,-260.01449999999994
31,35.0,-116.25,-258.2852
32,35.0,-115.625,-262.14122
33,35.0,-115.0,-261.83214
34,35.5,-120.625,-256.08765999999997
35,35.5,-120.0,-255.20259999999996
36,35.5,-119.375,-253.34177999999997
37,35.5,-118.75,-257.2944499999999
38,35.5,-118.125,-262.57505
39,35.5,-117.5,-260.21
40,35.5,-116.875,-260.2492
41,35.5,-116.25,-259.14964
42,35.5,-115.625,-263.32547999999997
43,36.0,-121.25,-257.49405999999993
44,36.0,-120.625,-256.50242
45,36.0,-120.0,-255.46851999999996
46,36.0,-119.375,-253.62269999999995
47,36.0,-118.75,-257.74339999999995
48,36.0,-118.125,-265.17056999999994
49,36.0,-117.5,-262.67209999999994
50,36.0,-116.875,-260.22099999999995
51,36.0,-116.25,-259.95163999999994
52,36.5,-121.875,-258.95151999999996
53,36.5,-121.25,-258.08341999999993
54,36.5,-120.625,-257.29609999999997
55,36.5,-120.0,-256.04053999999996
56,36.5,-119.375,-253.53149999999994
57,36.5,-118.75,-262.85382999999996
58,36.5,-118.125,-266.38034999999996
59,36.5,-117.5,-262.14239999999995
60,36.5,-116.875,-260.89295999999996
61,37.0,-121.875,-258.26392999999996
62,37.0,-121.25,-257.99655999999993
63,37.0,-120.625,-256.68312
64,37.0,-120.0,-255.10761999999994
65,37.0,-119.375,-258.27385
66,37.0,-118.75,-269.51035999999993
67,37.0,-118.125,-266.14453999999995
68,37.0,-117.5,-263.99771999999996
69,37.5,-121.875,-258.49179999999996
70,37.5,-121.25,-258.04209999999995
71,37.5,-120.625,-256.39176999999995
72,37.5,-120.0,-257.80551999999994
73,37.5,-119.375,-266.86637999999994
74,37.5,-118.75,-269.81992999999994
75,37.5,-118.125,-266.00539999999995
76,38.0,-122.5,-258.49936999999994
77,38.0,-121.875,-259.04362
78,38.0,-121.25,-257.20032999999995
79,38.0,-120.625,-257.33414999999997
80,38.0,-120.0,-262.80922
81,38.0,-119.375,-270.61603999999994
82,38.0,-118.75,-266.792
83,38.5,-123.125,-258.60303999999996
84,38.5,-122.5,-258.61887999999993
85,38.5,-121.875,-258.85907999999995
86,38.5,-121.25,-256.8532799999999
87,38.5,-120.625,-259.6965799999999
88,38.5,-120.0,-266.4804
89,38.5,-119.375,-266.97889999999995
90,39.0,-123.125,-259.08119999999997
91,39.0,-122.5,-259.3384199999999
92,39.0,-121.875,-258.28495
93,39.0,-121.25,-257.53899999999993
94,39.0,-120.625,-262.145
95,39.5,-123.75,-259.4976
96,39.5,-123.125,-260.73563999999993
97,39.5,-122.5,-259.62476999999996
98,39.5,-121.875,-257.67981999999995
99,39.5,-121.25,-259.70352999999994
100,39.5,-120.625,-264.93389999999994
101,40.0,-123.75,-260.5377
102,40.0,-123.125,-263.19016999999997
103,40.0,-122.5,-259.1353
104,40.0,-121.875,-258.5921799999999
105,40.0,-121.25,-264.68543999999997
106,40.0,-120.625,-267.01273999999995
107,40.0,-120.0,-266.82298
108,40.5,-124.375,-260.53862
109,40.5,-123.75,-261.57944999999995
110,40.5,-123.125,-263.56746
111,40.5,-122.5,-260.30283999999995
112,40.5,-121.875,-261.1355
113,40.5,-121.25,-268.12679999999995
114,40.5,-120.625,-268.38187999999997
115,40.5,-120.0,-267.04605999999995
116,41.0,-123.75,-261.26285999999993
117,41.0,-123.125,-264.22745999999995
118,41.0,-122.5,-263.81577999999996
119,41.0,-121.875,-264.10349999999994
120,41.0,-121.25,-266.00139999999993
121,41.0,-120.625,-268.67319999999995
122,41.0,-120.0,-269.08811999999995
123,41.5,-123.75,-262.2948999999999
124,41.5,-123.125,-264.04227999999995
125,41.5,-122.5,-264.73126999999994
126,41.5,-121.875,-267.63895999999994
127,41.5,-121.25,-267.16119999999995
128,41.5,-120.625,-267.38699999999994
129,41.5,-120.0,-268.76426
130,42.0,-123.125,-264.09851999999995
131,42.0,-122.5,-265.08802
132,42.0,-121.875,-267.09162999999995
