,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,geometry,OBJECTID,COUNTY_NAME,COUNTY_ABBREV,COUNTY_NUM,COUNTY_CODE,COUNTY_FIPS,ISLAND,GlobalID,SHAPE_Length,SHAPE_Area
0,37.8366,-120.1255,300.0,1.1,1.0,2023-01-25,1844,Terra,MODIS,22,6.03,282.7,6.3,D,0.0,2023,POINT (-120.1255 37.8366),55,Tuolumne,TUO,55,55,109,,{459450DA-AFC0-4845-9007-2216BD515717},5.18807618118547,0.6053069046751758
1,37.8324,-120.1279,302.7,1.0,1.0,2023-01-26,2122,Aqua,MODIS,53,6.03,286.7,6.1,D,0.0,2023,POINT (-120.1279 37.8324),55,Tuolumne,TUO,55,55,109,,{459450DA-AFC0-4845-9007-2216BD515717},5.18807618118547,0.6053069046751758
2,37.8308,-120.1392,307.7,1.0,1.0,2023-01-26,2122,Aqua,MODIS,66,6.03,287.3,9.4,D,0.0,2023,POINT (-120.1392 37.8308),55,Tuolumne,TUO,55,55,109,,{459450DA-AFC0-4845-9007-2216BD515717},5.18807618118547,0.6053069046751758
3,37.8344,-120.1387,312.4,1.1,1.0,2023-01-27,1828,Terra,MODIS,72,6.03,283.6,15.7,D,0.0,2023,POINT (-120.1387 37.8344),55,Tuolumne,TUO,55,55,109,,{459450DA-AFC0-4845-9007-2216BD515717},5.18807618118547,0.6053069046751758
4,32.618,-116.1369,313.5,1.1,1.0,2023-01-07,2059,Aqua,MODIS,69,6.03,288.9,11.9,D,0.0,2023,POINT (-116.1369 32.618),37,San Diego,SDG,37,37,073,,{414826EC-689E-4084-BD03-5195DF2748BF},4.7252701560295165,1.0645517454524673
5,32.6185,-116.1244,305.5,1.2,1.1,2023-01-27,1829,Terra,MODIS,46,6.03,289.4,7.8,D,0.0,2023,POINT (-116.1244 32.6185),37,San Diego,SDG,37,37,073,,{414826EC-689E-4084-BD03-5195DF2748BF},4.7252701560295165,1.0645517454524673
6,33.3579,-116.8771,308.8,1.0,1.0,2023-01-28,2107,Aqua,MODIS,63,6.03,283.1,11.0,D,0.0,2023,POINT (-116.8771 33.3579),37,San Diego,SDG,37,37,073,,{414826EC-689E-4084-BD03-5195DF2748BF},4.7252701560295165,1.0645517454524673
7,33.5638,-116.0182,310.1,1.2,1.1,2023-01-24,1804,Terra,MODIS,70,6.03,294.2,8.8,D,0.0,2023,POINT (-116.0182 33.5638),33,Riverside,RIV,33,33,065,,{5A8DE123-B918-4725-9868-268A4BBCC4E7},7.952958934488648,1.8399652657563457
8,33.8963,-116.3528,308.0,1.2,1.1,2023-01-27,1829,Terra,MODIS,62,6.03,294.4,4.9,D,2.0,2023,POINT (-116.3528 33.8963),33,Riverside,RIV,33,33,065,,{5A8DE123-B918-4725-9868-268A4BBCC4E7},7.952958934488648,1.8399652657563457
9,36.1785,-120.099,311.2,1.1,1.0,2023-01-25,1844,Terra,MODIS,69,6.03,287.3,10.9,D,2.0,2023,POINT (-120.099 36.1785),10,Fresno,FRE,10,10,019,,{F57A290A-F11E-4B3B-A53B-E8E4C2284BBB},9.045698654872025,1.5708748094450644
10,35.3967,-120.045,310.0,1.1,1.1,2023-01-25,1844,Terra,MODIS,45,6.03,288.6,10.6,D,0.0,2023,POINT (-120.045 35.3967),40,San Luis Obispo,SLO,40,40,079,,{9EE2E9C5-6CB8-4AA9-8591-276DB26F7B52},6.520274232166941,0.8535445968372963
11,35.3987,-120.0571,318.8,1.1,1.1,2023-01-25,1844,Terra,MODIS,69,6.03,288.3,20.6,D,0.0,2023,POINT (-120.0571 35.3987),40,San Luis Obispo,SLO,40,40,079,,{9EE2E9C5-6CB8-4AA9-8591-276DB26F7B52},6.520274232166941,0.8535445968372963
12,35.0632,-120.4837,305.1,1.1,1.0,2023-01-27,1829,Terra,MODIS,61,6.03,291.9,6.4,D,0.0,2023,POINT (-120.4837 35.0632),40,San Luis Obispo,SLO,40,40,079,,{9EE2E9C5-6CB8-4AA9-8591-276DB26F7B52},6.520274232166941,0.8535445968372963
13,35.3789,-120.1392,301.7,1.2,1.1,2023-01-28,2108,Aqua,MODIS,48,6.03,290.7,4.1,D,0.0,2023,POINT (-120.1392 35.3789),40,San Luis Obispo,SLO,40,40,079,,{9EE2E9C5-6CB8-4AA9-8591-276DB26F7B52},6.520274232166941,0.8535445968372963
14,34.8105,-119.4577,306.1,1.3,1.1,2023-01-24,2134,Aqua,MODIS,59,6.03,292.1,7.7,D,0.0,2023,POINT (-119.4577 34.8105),42,Santa Barbara,SBA,42,42,083,,{5275E3EF-B1E1-4AEA-A429-CE42646F9D3A},4.4113625668966545,0.6501760143777534
15,34.787,-120.2874,301.4,1.1,1.1,2023-01-25,1845,Terra,MODIS,47,6.03,288.5,5.5,D,0.0,2023,POINT (-120.2874 34.787),42,Santa Barbara,SBA,42,42,083,,{5275E3EF-B1E1-4AEA-A429-CE42646F9D3A},4.4113625668966545,0.6501760143777534
16,34.8148,-119.4465,306.2,1.2,1.1,2023-01-25,1845,Terra,MODIS,63,6.03,288.1,9.4,D,0.0,2023,POINT (-119.4465 34.8148),42,Santa Barbara,SBA,42,42,083,,{5275E3EF-B1E1-4AEA-A429-CE42646F9D3A},4.4113625668966545,0.6501760143777534
17,34.817,-119.4593,313.0,1.2,1.1,2023-01-25,1845,Terra,MODIS,73,6.03,288.8,15.8,D,0.0,2023,POINT (-119.4593 34.817),42,Santa Barbara,SBA,42,42,083,,{5275E3EF-B1E1-4AEA-A429-CE42646F9D3A},4.4113625668966545,0.6501760143777534
18,34.8161,-119.468,302.2,3.0,1.7,2023-01-25,2039,Aqua,MODIS,51,6.03,290.6,24.4,D,0.0,2023,POINT (-119.468 34.8161),42,Santa Barbara,SBA,42,42,083,,{5275E3EF-B1E1-4AEA-A429-CE42646F9D3A},4.4113625668966545,0.6501760143777534
19,34.8294,-119.4669,313.8,1.0,1.0,2023-01-26,2121,Aqua,MODIS,73,6.03,294.2,10.4,D,0.0,2023,POINT (-119.4669 34.8294),42,Santa Barbara,SBA,42,42,083,,{5275E3EF-B1E1-4AEA-A429-CE42646F9D3A},4.4113625668966545,0.6501760143777534
20,34.8427,-119.4714,305.6,1.0,1.0,2023-01-27,1829,Terra,MODIS,62,6.03,288.5,6.1,D,0.0,2023,POINT (-119.4714 34.8427),42,Santa Barbara,SBA,42,42,083,,{5275E3EF-B1E1-4AEA-A429-CE42646F9D3A},4.4113625668966545,0.6501760143777534
21,32.6555,-115.6401,315.3,1.1,1.1,2023-01-03,1824,Terra,MODIS,24,6.03,291.7,10.9,D,0.0,2023,POINT (-115.6401 32.6555),13,Imperial,IMP,13,13,025,,{6B5A7EA7-CC2C-4E04-95AD-F953CF1B2E24},5.039658374573,1.120518013109825
22,32.6666,-115.6495,323.8,1.1,1.0,2023-01-03,1824,Terra,MODIS,59,6.03,292.5,20.4,D,0.0,2023,POINT (-115.6495 32.6666),13,Imperial,IMP,13,13,025,,{6B5A7EA7-CC2C-4E04-95AD-F953CF1B2E24},5.039658374573,1.120518013109825
23,32.7404,-115.4679,303.7,2.5,1.5,2023-01-04,2030,Aqua,MODIS,38,6.03,283.9,17.2,D,0.0,2023,POINT (-115.4679 32.7404),13,Imperial,IMP,13,13,025,,{6B5A7EA7-CC2C-4E04-95AD-F953CF1B2E24},5.039658374573,1.120518013109825
24,33.1393,-115.4963,318.9,4.1,1.9,2023-01-06,2017,Aqua,MODIS,79,6.03,294.9,115.3,D,0.0,2023,POINT (-115.4963 33.1393),13,Imperial,IMP,13,13,025,,{6B5A7EA7-CC2C-4E04-95AD-F953CF1B2E24},5.039658374573,1.120518013109825
25,33.1347,-115.4875,317.1,4.1,1.9,2023-01-06,2017,Aqua,MODIS,77,6.03,295.7,101.7,D,0.0,2023,POINT (-115.4875 33.1347),13,Imperial,IMP,13,13,025,,{6B5A7EA7-CC2C-4E04-95AD-F953CF1B2E24},5.039658374573,1.120518013109825
26,33.2286,-114.6852,304.3,1.3,1.1,2023-01-19,1755,Terra,MODIS,54,6.03,287.3,8.0,D,0.0,2023,POINT (-114.6852 33.2286),13,Imperial,IMP,13,13,025,,{6B5A7EA7-CC2C-4E04-95AD-F953CF1B2E24},5.039658374573,1.120518013109825
27,33.2157,-115.5038,305.1,3.3,1.7,2023-01-20,2023,Aqua,MODIS,43,6.03,292.2,22.8,D,0.0,2023,POINT (-115.5038 33.2157),13,Imperial,IMP,13,13,025,,{6B5A7EA7-CC2C-4E04-95AD-F953CF1B2E24},5.039658374573,1.120518013109825
28,36.0235,-119.0682,307.6,1.1,1.0,2023-01-28,2108,Aqua,MODIS,66,6.03,290.6,8.0,D,0.0,2023,POINT (-119.0682 36.0235),54,Tulare,TUL,54,54,107,,{709BE848-8AAC-4CD3-BF13-8B982EDE6775},5.448878121172469,1.2571686299073905
29,36.0216,-119.0798,323.3,1.1,1.0,2023-01-28,2108,Aqua,MODIS,82,6.03,290.3,22.5,D,0.0,2023,POINT (-119.0798 36.0216),54,Tulare,TUL,54,54,107,,{709BE848-8AAC-4CD3-BF13-8B982EDE6775},5.448878121172469,1.2571686299073905
30,37.5604,-120.9665,302.4,1.0,1.0,2023-01-01,1839,Terra,MODIS,52,6.03,283.4,6.9,D,0.0,2023,POINT (-120.9665 37.5604),50,Stanislaus,STA,50,50,099,,{BE9F177F-A5FF-460C-9B79-3197A6E5E093},3.8211013555772215,0.40036520071542786
31,38.1505,-121.4659,300.9,1.9,1.3,2023-01-30,2056,Aqua,MODIS,42,6.03,282.9,16.0,D,0.0,2023,POINT (-121.4659 38.1505),39,San Joaquin,SJQ,39,39,077,,{618DF2F4-48AF-45F8-B25A-8069E3948302},3.262124424128807,0.3784904305557828
32,38.5563,-122.5508,301.3,1.1,1.1,2023-01-12,2117,Aqua,MODIS,46,6.03,268.5,8.7,D,0.0,2023,POINT (-122.5508 38.5563),28,Napa,NAP,28,28,055,,{630FF402-4AFD-4950-93B9-773E16DAB8DC},2.8489974999667225,0.211427194215505
33,38.4925,-122.5142,303.9,1.2,1.1,2023-01-23,1900,Terra,MODIS,57,6.03,285.8,9.5,D,0.0,2023,POINT (-122.5142 38.4925),28,Napa,NAP,28,28,055,,{630FF402-4AFD-4950-93B9-773E16DAB8DC},2.8489974999667225,0.211427194215505
34,38.5546,-122.5532,306.7,1.1,1.0,2023-01-24,2136,Aqua,MODIS,64,6.03,290.5,7.4,D,0.0,2023,POINT (-122.5532 38.5546),28,Napa,NAP,28,28,055,,{630FF402-4AFD-4950-93B9-773E16DAB8DC},2.8489974999667225,0.211427194215505
35,38.5094,-122.4954,300.2,1.0,1.0,2023-01-25,1844,Terra,MODIS,32,6.03,289.6,3.8,D,0.0,2023,POINT (-122.4954 38.5094),28,Napa,NAP,28,28,055,,{630FF402-4AFD-4950-93B9-773E16DAB8DC},2.8489974999667225,0.211427194215505
36,38.5526,-122.544,305.3,1.0,1.0,2023-01-25,1844,Terra,MODIS,61,6.03,288.0,7.3,D,0.0,2023,POINT (-122.544 38.5526),28,Napa,NAP,28,28,055,,{630FF402-4AFD-4950-93B9-773E16DAB8DC},2.8489974999667225,0.211427194215505
37,38.5542,-122.5553,322.4,1.0,1.0,2023-01-25,1844,Terra,MODIS,82,6.03,288.0,21.4,D,0.0,2023,POINT (-122.5553 38.5542),28,Napa,NAP,28,28,055,,{630FF402-4AFD-4950-93B9-773E16DAB8DC},2.8489974999667225,0.211427194215505
38,38.3224,-122.2824,304.8,1.0,1.0,2023-01-26,2122,Aqua,MODIS,43,6.03,293.6,3.7,D,2.0,2023,POINT (-122.2824 38.3224),28,Napa,NAP,28,28,055,,{630FF402-4AFD-4950-93B9-773E16DAB8DC},2.8489974999667225,0.211427194215505
39,38.5489,-122.549,307.5,1.0,1.0,2023-01-26,2122,Aqua,MODIS,65,6.03,290.8,7.2,D,0.0,2023,POINT (-122.549 38.5489),28,Napa,NAP,28,28,055,,{630FF402-4AFD-4950-93B9-773E16DAB8DC},2.8489974999667225,0.211427194215505
40,38.5471,-122.5604,313.6,1.0,1.0,2023-01-26,2122,Aqua,MODIS,74,6.03,290.1,12.0,D,0.0,2023,POINT (-122.5604 38.5471),28,Napa,NAP,28,28,055,,{630FF402-4AFD-4950-93B9-773E16DAB8DC},2.8489974999667225,0.211427194215505
41,38.505,-122.5321,315.9,1.1,1.1,2023-01-31,2138,Aqua,MODIS,76,6.03,288.7,16.6,D,0.0,2023,POINT (-122.5321 38.505),28,Napa,NAP,28,28,055,,{630FF402-4AFD-4950-93B9-773E16DAB8DC},2.8489974999667225,0.211427194215505
42,38.908,-120.7738,303.8,1.3,1.1,2023-01-24,2136,Aqua,MODIS,57,6.03,286.1,9.9,D,0.0,2023,POINT (-120.7738 38.908),9,El Dorado,ELD,9,09,017,,{8C7709F7-3E81-4245-85D6-3FBC6EBD7261},3.8351762814812314,0.4803299359610563
43,35.5786,-115.4527,314.2,1.1,1.0,2023-01-23,2052,Aqua,MODIS,61,6.03,285.6,13.5,D,0.0,2023,POINT (-115.4527 35.5786),36,San Bernardino,SBD,36,36,071,,{E4DF6870-0D0B-40C1-AD3B-A60A72792CFD},10.455614323786007,5.132309745864967
44,34.5802,-117.352,309.6,1.0,1.0,2023-01-28,2108,Aqua,MODIS,62,6.03,296.1,4.7,D,2.0,2023,POINT (-117.352 34.5802),36,San Bernardino,SBD,36,36,071,,{E4DF6870-0D0B-40C1-AD3B-A60A72792CFD},10.455614323786007,5.132309745864967
45,35.1077,-119.3546,306.4,2.7,1.6,2023-01-16,1907,Terra,MODIS,63,6.03,283.6,34.9,D,0.0,2023,POINT (-119.3546 35.1077),15,Kern,KER,15,15,029,,{55F8678B-D6C9-40C4-B9A0-C3E73D2714A5},7.28351991929381,2.096254574265826
46,36.446,-121.4455,303.5,1.4,1.2,2023-01-03,1823,Terra,MODIS,56,6.03,282.9,12.0,D,0.0,2023,POINT (-121.4455 36.446),27,Monterey,MNT,27,27,053,,{541F764A-86F8-4722-BCB2-0BE3AD073830},7.046127378785546,0.8601471062347474
47,36.3704,-121.3043,301.9,1.2,1.1,2023-01-27,1828,Terra,MODIS,50,6.03,285.3,6.2,D,0.0,2023,POINT (-121.3043 36.3704),27,Monterey,MNT,27,27,053,,{541F764A-86F8-4722-BCB2-0BE3AD073830},7.046127378785546,0.8601471062347474
48,36.3695,-121.3231,302.7,1.2,1.1,2023-01-31,2137,Aqua,MODIS,39,6.03,290.7,4.9,D,0.0,2023,POINT (-121.3231 36.3695),27,Monterey,MNT,27,27,053,,{541F764A-86F8-4722-BCB2-0BE3AD073830},7.046127378785546,0.8601471062347474
49,36.3735,-121.3172,303.2,1.2,1.1,2023-01-31,2137,Aqua,MODIS,55,6.03,290.6,5.3,D,0.0,2023,POINT (-121.3172 36.3735),27,Monterey,MNT,27,27,053,,{541F764A-86F8-4722-BCB2-0BE3AD073830},7.046127378785546,0.8601471062347474
50,39.0045,-122.1209,309.6,1.1,1.1,2023-01-24,2136,Aqua,MODIS,69,6.03,282.3,12.3,D,0.0,2023,POINT (-122.1209 39.0045),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
51,39.0926,-122.1442,301.6,1.1,1.1,2023-01-24,2136,Aqua,MODIS,48,6.03,288.7,5.0,D,0.0,2023,POINT (-122.1442 39.0926),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
52,39.0973,-122.1313,303.4,2.8,1.6,2023-01-26,1924,Terra,MODIS,56,6.03,289.5,22.9,D,0.0,2023,POINT (-122.1313 39.0973),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
53,39.0114,-122.1065,301.9,2.8,1.6,2023-01-26,1924,Terra,MODIS,36,6.03,288.2,19.0,D,0.0,2023,POINT (-122.1065 39.0114),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
54,38.9979,-122.1121,311.6,2.8,1.6,2023-01-26,1924,Terra,MODIS,71,6.03,287.9,48.5,D,0.0,2023,POINT (-122.1121 38.9979),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
55,39.0045,-122.1163,318.4,1.0,1.0,2023-01-26,2122,Aqua,MODIS,78,6.03,291.3,15.1,D,0.0,2023,POINT (-122.1163 39.0045),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
56,38.9974,-122.1026,308.6,1.0,1.0,2023-01-26,2122,Aqua,MODIS,31,6.03,290.8,6.8,D,0.0,2023,POINT (-122.1026 38.9974),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
57,38.9957,-122.114,312.4,1.0,1.0,2023-01-26,2122,Aqua,MODIS,58,6.03,290.6,9.6,D,0.0,2023,POINT (-122.114 38.9957),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
58,39.0063,-122.1048,310.9,1.0,1.0,2023-01-26,2122,Aqua,MODIS,65,6.03,290.9,8.9,D,0.0,2023,POINT (-122.1048 39.0063),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
59,39.095,-122.1339,328.0,1.0,1.0,2023-01-26,2122,Aqua,MODIS,85,6.03,293.5,25.1,D,0.0,2023,POINT (-122.1339 39.095),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
60,39.0933,-122.1453,316.7,1.0,1.0,2023-01-26,2122,Aqua,MODIS,77,6.03,292.5,13.4,D,0.0,2023,POINT (-122.1453 39.0933),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
61,38.9798,-122.0646,310.2,1.2,1.1,2023-01-31,2138,Aqua,MODIS,70,6.03,287.8,12.1,D,0.0,2023,POINT (-122.0646 38.9798),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
62,38.9782,-122.0781,305.0,1.2,1.1,2023-01-31,2138,Aqua,MODIS,60,6.03,287.6,8.1,D,0.0,2023,POINT (-122.0781 38.9782),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
63,39.0934,-122.1346,304.1,1.2,1.1,2023-01-31,2138,Aqua,MODIS,58,6.03,290.5,6.0,D,0.0,2023,POINT (-122.1346 39.0934),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
64,41.7879,-122.6566,332.1,1.1,1.0,2023-01-17,2134,Aqua,MODIS,88,6.03,284.0,39.5,D,0.0,2023,POINT (-122.6566 41.7879),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
65,41.7895,-122.644,303.4,1.1,1.0,2023-01-17,2134,Aqua,MODIS,56,6.03,282.8,9.4,D,0.0,2023,POINT (-122.644 41.7895),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
66,39.5988,-121.836,309.2,1.2,1.1,2023-01-24,2136,Aqua,MODIS,68,6.03,291.0,10.4,D,0.0,2023,POINT (-121.836 39.5988),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},4.210364548426099,0.4558991890512868
67,39.803,-121.4702,311.5,2.9,1.6,2023-01-25,2040,Aqua,MODIS,67,6.03,285.6,60.8,D,0.0,2023,POINT (-121.4702 39.803),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},4.210364548426099,0.4558991890512868
68,39.7947,-121.5043,305.2,2.9,1.6,2023-01-25,2040,Aqua,MODIS,53,6.03,287.4,38.4,D,0.0,2023,POINT (-121.5043 39.7947),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},4.210364548426099,0.4558991890512868
69,39.6009,-121.8394,311.5,1.0,1.0,2023-01-26,2123,Aqua,MODIS,71,6.03,292.6,9.2,D,0.0,2023,POINT (-121.8394 39.6009),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},4.210364548426099,0.4558991890512868
70,39.5992,-121.8509,314.4,1.0,1.0,2023-01-26,2123,Aqua,MODIS,75,6.03,295.2,11.7,D,0.0,2023,POINT (-121.8509 39.5992),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},4.210364548426099,0.4558991890512868
71,39.5987,-121.839,305.8,1.2,1.1,2023-01-28,2109,Aqua,MODIS,62,6.03,288.9,9.2,D,0.0,2023,POINT (-121.839 39.5987),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},4.210364548426099,0.4558991890512868
72,39.309,-121.6744,309.6,1.8,1.3,2023-01-30,2056,Aqua,MODIS,69,6.03,283.2,26.9,D,0.0,2023,POINT (-121.6744 39.309),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},4.210364548426099,0.4558991890512868
73,39.3077,-121.6569,302.8,1.8,1.3,2023-01-30,2056,Aqua,MODIS,49,6.03,283.4,15.0,D,0.0,2023,POINT (-121.6569 39.3077),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},4.210364548426099,0.4558991890512868
74,39.6416,-121.3326,313.5,1.3,1.1,2023-01-31,2138,Aqua,MODIS,74,6.03,286.0,19.0,D,0.0,2023,POINT (-121.3326 39.6416),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},4.210364548426099,0.4558991890512868
75,39.6807,-121.3475,318.5,1.3,1.1,2023-01-31,2138,Aqua,MODIS,78,6.03,283.2,26.9,D,0.0,2023,POINT (-121.3475 39.6807),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},4.210364548426099,0.4558991890512868
76,39.6399,-121.3476,329.3,1.3,1.1,2023-01-31,2138,Aqua,MODIS,86,6.03,285.5,42.1,D,0.0,2023,POINT (-121.3476 39.6399),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},4.210364548426099,0.4558991890512868
77,39.0846,-123.3225,306.3,1.1,1.0,2023-01-26,2122,Aqua,MODIS,63,6.03,292.2,8.1,D,0.0,2023,POINT (-123.3225 39.0846),23,Mendocino,MEN,23,23,045,,{E219006D-76D0-447D-B222-AC10417BCEF0},6.8591194304328695,0.9517973738153088
78,39.0826,-123.3346,303.4,1.1,1.0,2023-01-26,2122,Aqua,MODIS,56,6.03,292.7,6.1,D,0.0,2023,POINT (-123.3346 39.0826),23,Mendocino,MEN,23,23,045,,{E219006D-76D0-447D-B222-AC10417BCEF0},6.8591194304328695,0.9517973738153088
79,40.1027,-122.1342,303.3,1.0,1.0,2023-01-26,2123,Aqua,MODIS,0,6.03,291.4,4.4,D,0.0,2023,POINT (-122.1342 40.1027),52,Tehama,TEH,52,52,103,,{6D366794-51DC-48B7-81FD-8FBAA1A69238},5.16613563203219,0.8093834106807256
80,40.2515,-122.4278,311.9,1.4,1.2,2023-01-28,1908,Terra,MODIS,72,6.03,286.0,20.9,D,0.0,2023,POINT (-122.4278 40.2515),52,Tehama,TEH,52,52,103,,{6D366794-51DC-48B7-81FD-8FBAA1A69238},5.16613563203219,0.8093834106807256
81,40.2466,-122.4351,325.5,1.4,1.2,2023-01-28,1908,Terra,MODIS,84,6.03,286.6,41.2,D,0.0,2023,POINT (-122.4351 40.2466),52,Tehama,TEH,52,52,103,,{6D366794-51DC-48B7-81FD-8FBAA1A69238},5.16613563203219,0.8093834106807256
82,40.2547,-122.4441,304.1,1.4,1.2,2023-01-28,1908,Terra,MODIS,58,6.03,285.4,12.0,D,0.0,2023,POINT (-122.4441 40.2547),52,Tehama,TEH,52,52,103,,{6D366794-51DC-48B7-81FD-8FBAA1A69238},5.16613563203219,0.8093834106807256
83,40.2468,-122.4435,303.7,1.3,1.1,2023-01-28,2110,Aqua,MODIS,57,6.03,289.3,8.2,D,0.0,2023,POINT (-122.4435 40.2468),52,Tehama,TEH,52,52,103,,{6D366794-51DC-48B7-81FD-8FBAA1A69238},5.16613563203219,0.8093834106807256
84,39.6037,-122.0067,303.1,1.0,1.0,2023-01-26,2123,Aqua,MODIS,55,6.03,290.2,4.2,D,0.0,2023,POINT (-122.0067 39.6037),11,Glenn,GLE,11,11,021,,{BAC1DCFD-A28A-4C21-936F-B8E299026A9F},3.2931824757727273,0.36034053722231113
85,39.7169,-121.9943,336.4,1.0,1.0,2023-01-26,2123,Aqua,MODIS,90,6.03,292.0,37.3,D,0.0,2023,POINT (-121.9943 39.7169),11,Glenn,GLE,11,11,021,,{BAC1DCFD-A28A-4C21-936F-B8E299026A9F},3.2931824757727273,0.36034053722231113
86,39.7224,-121.9523,301.0,4.1,1.9,2023-01-31,1755,Terra,MODIS,38,6.03,278.5,53.6,D,0.0,2023,POINT (-121.9523 39.7224),11,Glenn,GLE,11,11,021,,{BAC1DCFD-A28A-4C21-936F-B8E299026A9F},3.2931824757727273,0.36034053722231113
87,39.7189,-121.9564,305.1,3.7,1.8,2023-01-31,1933,Terra,MODIS,53,6.03,284.1,53.2,D,0.0,2023,POINT (-121.9564 39.7189),11,Glenn,GLE,11,11,021,,{BAC1DCFD-A28A-4C21-936F-B8E299026A9F},3.2931824757727273,0.36034053722231113
88,39.719,-122.0037,328.2,1.2,1.1,2023-01-31,2138,Aqua,MODIS,86,6.03,288.7,35.1,D,0.0,2023,POINT (-122.0037 39.719),11,Glenn,GLE,11,11,021,,{BAC1DCFD-A28A-4C21-936F-B8E299026A9F},3.2931824757727273,0.36034053722231113
89,39.7206,-121.9897,312.3,1.2,1.1,2023-01-31,2138,Aqua,MODIS,68,6.03,288.2,14.5,D,0.0,2023,POINT (-121.9897 39.7206),11,Glenn,GLE,11,11,021,,{BAC1DCFD-A28A-4C21-936F-B8E299026A9F},3.2931824757727273,0.36034053722231113
90,39.3034,-121.6772,305.0,1.8,1.3,2023-01-30,2056,Aqua,MODIS,60,6.03,283.2,18.3,D,0.0,2023,POINT (-121.6772 39.3034),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
91,39.2932,-121.8205,300.1,1.2,1.1,2023-01-31,2138,Aqua,MODIS,26,6.03,287.2,5.8,D,0.0,2023,POINT (-121.8205 39.2932),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
92,39.267,-121.7871,304.7,1.2,1.1,2023-01-31,2138,Aqua,MODIS,59,6.03,287.2,9.0,D,0.0,2023,POINT (-121.7871 39.267),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
93,39.2654,-121.8013,315.7,1.2,1.1,2023-01-31,2138,Aqua,MODIS,76,6.03,287.8,19.6,D,0.0,2023,POINT (-121.8013 39.2654),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
