Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,-254.3353
1,33.0,-116.25,-254.18857999999997
2,33.0,-115.625,-251.20642999999995
3,33.0,-115.0,-252.08919999999995
4,33.5,-117.5,-251.70447999999996
5,33.5,-116.875,-255.85979999999995
6,33.5,-116.25,-253.8455
7,33.5,-115.625,-253.79808
8,33.5,-115.0,-253.45219999999995
9,34.0,-118.125,-252.45264999999995
10,34.0,-117.5,-253.69767
11,34.0,-116.875,-256.84306
12,34.0,-116.25,-257.25343
13,34.0,-115.625,-255.13114999999996
14,34.0,-115.0,-254.1955
15,34.5,-120.0,-253.47971999999996
16,34.5,-119.375,-254.80378
17,34.5,-118.75,-255.62907
18,34.5,-118.125,-255.64604
19,34.5,-117.5,-257.47444
20,34.5,-116.875,-258.49643999999995
21,34.5,-116.25,-256.3547
22,34.5,-115.625,-254.53153999999995
23,34.5,-115.0,-255.45012
24,35.0,-120.625,-255.35142
25,35.0,-120.0,-254.89296
26,35.0,-119.375,-255.4734
27,35.0,-118.75,-256.46574
28,35.0,-118.125,-257.41635999999994
29,35.0,-117.5,-256.60133
30,35.0,-116.875,-256.62877
31,35.0,-116.25,-255.10752999999997
32,35.0,-115.625,-258.2628
33,35.0,-115.0,-257.59381999999994
34,35.5,-120.625,-255.52806
35,35.5,-120.0,-254.1154
36,35.5,-119.375,-251.78995999999995
37,35.5,-118.75,-254.1643
38,35.5,-118.125,-258.58275
39,35.5,-117.5,-255.97885999999997
40,35.5,-116.875,-256.24709999999993
41,35.5,-116.25,-255.52433
42,35.5,-115.625,-259.08595
43,36.0,-121.25,-255.40995
44,36.0,-120.625,-255.00672999999995
45,36.0,-120.0,-253.54002
46,36.0,-119.375,-251.367
47,36.0,-118.75,-256.37985999999995
48,36.0,-118.125,-263.4592999999999
49,36.0,-117.5,-258.14176999999995
50,36.0,-116.875,-255.30339999999995
51,36.0,-116.25,-255.52597999999995
52,36.5,-121.875,-257.20662
53,36.5,-121.25,-255.90946999999997
54,36.5,-120.625,-254.80844999999997
55,36.5,-120.0,-253.4578
56,36.5,-119.375,-251.46638
57,36.5,-118.75,-260.63719999999995
58,36.5,-118.125,-265.41687999999994
59,36.5,-117.5,-257.8262
60,36.5,-116.875,-255.76802
61,37.0,-121.875,-256.62614
62,37.0,-121.25,-255.5139
63,37.0,-120.625,-253.75697
64,37.0,-120.0,-252.19474
65,37.0,-119.375,-256.01805
66,37.0,-118.75,-267.08023999999995
67,37.0,-118.125,-263.78919999999994
68,37.0,-117.5,-259.50947
69,37.5,-121.875,-256.36119999999994
70,37.5,-121.25,-255.55488
71,37.5,-120.625,-253.7667
72,37.5,-120.0,-255.94514
73,37.5,-119.375,-265.11839999999995
74,37.5,-118.75,-268.4537
75,37.5,-118.125,-263.0413
76,38.0,-122.5,-257.16522999999995
77,38.0,-121.875,-255.6065
78,38.0,-121.25,-254.71039999999996
79,38.0,-120.625,-255.41223999999997
80,38.0,-120.0,-261.4666
81,38.0,-119.375,-269.2617
82,38.0,-118.75,-265.65944
83,38.5,-123.125,-258.79966
84,38.5,-122.5,-257.54112
85,38.5,-121.875,-255.92247
86,38.5,-121.25,-254.72061999999997
87,38.5,-120.625,-258.5626
88,38.5,-120.0,-265.9362
89,38.5,-119.375,-266.2501
90,39.0,-123.125,-259.69312999999994
91,39.0,-122.5,-258.81699999999995
92,39.0,-121.875,-256.54202999999995
93,39.0,-121.25,-255.97034999999997
94,39.0,-120.625,-261.80369999999994
95,39.5,-123.75,-260.02815
96,39.5,-123.125,-261.57949999999994
97,39.5,-122.5,-259.3496999999999
98,39.5,-121.875,-257.39039999999994
99,39.5,-121.25,-258.8507
100,39.5,-120.625,-265.18479999999994
101,40.0,-123.75,-261.43702
102,40.0,-123.125,-262.96665999999993
103,40.0,-122.5,-259.81755
104,40.0,-121.875,-260.01181999999994
105,40.0,-121.25,-264.11887999999993
106,40.0,-120.625,-265.9406
107,40.0,-120.0,-264.38859999999994
108,40.5,-124.375,-261.09849999999994
109,40.5,-123.75,-262.53989999999993
110,40.5,-123.125,-263.66599999999994
111,40.5,-122.5,-260.95823
112,40.5,-121.875,-262.1793
113,40.5,-121.25,-267.27286999999995
114,40.5,-120.625,-266.16063
115,40.5,-120.0,-264.4976
116,41.0,-123.75,-261.85765
117,41.0,-123.125,-265.28398
118,41.0,-122.5,-265.48716
119,41.0,-121.875,-264.49168
120,41.0,-121.25,-264.91736999999995
121,41.0,-120.625,-266.2325
122,41.0,-120.0,-265.8248
123,41.5,-123.75,-262.38667
124,41.5,-123.125,-265.26503
125,41.5,-122.5,-266.24893999999995
126,41.5,-121.875,-267.88699999999994
127,41.5,-121.25,-266.45807999999994
128,41.5,-120.625,-265.41104999999993
129,41.5,-120.0,-265.4498
130,42.0,-123.125,-264.29527
131,42.0,-122.5,-265.01527
132,42.0,-121.875,-266.64134
