Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,13.432550000000049
1,33.0,-116.25,17.741570000000024
2,33.0,-115.625,24.55767000000003
3,33.0,-115.0,25.31957
4,33.5,-117.5,15.137450000000001
5,33.5,-116.875,12.943630000000041
6,33.5,-116.25,20.020700000000033
7,33.5,-115.625,23.38583
8,33.5,-115.0,25.483270000000005
9,34.0,-118.125,15.228880000000004
10,34.0,-117.5,14.79095000000001
11,34.0,-116.875,13.894560000000013
12,34.0,-116.25,18.243130000000008
13,34.0,-115.625,23.615560000000016
14,34.0,-115.0,26.504940000000033
15,34.5,-120.0,16.1789
16,34.5,-119.375,17.19448
17,34.5,-118.75,16.74212
18,34.5,-118.125,16.020560000000046
19,34.5,-117.5,15.030300000000011
20,34.5,-116.875,15.362330000000043
21,34.5,-116.25,19.58734000000004
22,34.5,-115.625,24.28692000000001
23,34.5,-115.0,25.005700000000047
24,35.0,-120.625,14.394860000000051
25,35.0,-120.0,15.252949999999998
26,35.0,-119.375,15.839300000000037
27,35.0,-118.75,14.896000000000015
28,35.0,-118.125,15.279100000000028
29,35.0,-117.5,17.553160000000048
30,35.0,-116.875,18.95333000000005
31,35.0,-116.25,22.277950000000033
32,35.0,-115.625,20.363980000000026
33,35.0,-115.0,22.661069999999995
34,35.5,-120.625,15.550870000000032
35,35.5,-120.0,17.549000000000035
36,35.5,-119.375,20.402500000000032
37,35.5,-118.75,15.777829999999994
38,35.5,-118.125,13.540800000000047
39,35.5,-117.5,18.568300000000022
40,35.5,-116.875,19.641200000000026
41,35.5,-116.25,21.740049999999997
42,35.5,-115.625,18.92828000000003
43,36.0,-121.25,13.367270000000019
44,36.0,-120.625,15.953420000000051
45,36.0,-120.0,18.814750000000004
46,36.0,-119.375,20.67810000000003
47,36.0,-118.75,12.95568000000003
48,36.0,-118.125,9.917700000000025
49,36.0,-117.5,17.719870000000014
50,36.0,-116.875,21.67953
51,36.0,-116.25,21.873320000000035
52,36.5,-121.875,12.990260000000035
53,36.5,-121.25,12.760030000000029
54,36.5,-120.625,15.082330000000013
55,36.5,-120.0,18.41708
56,36.5,-119.375,19.27612000000005
57,36.5,-118.75,8.558530000000019
58,36.5,-118.125,7.8799000000000206
59,36.5,-117.5,19.191340000000025
60,36.5,-116.875,22.741750000000025
61,37.0,-121.875,13.355220000000031
62,37.0,-121.25,14.004750000000001
63,37.0,-120.625,16.40124000000003
64,37.0,-120.0,17.97204000000005
65,37.0,-119.375,13.497340000000008
66,37.0,-118.75,4.0504999999999995
67,37.0,-118.125,9.990350000000035
68,37.0,-117.5,17.85064
69,37.5,-121.875,13.921260000000018
70,37.5,-121.25,14.68786
71,37.5,-120.625,16.76183000000003
72,37.5,-120.0,14.268370000000004
73,37.5,-119.375,6.20025000000004
74,37.5,-118.75,4.384500000000003
75,37.5,-118.125,11.50866000000002
76,38.0,-122.5,14.00723000000005
77,38.0,-121.875,15.057240000000036
78,38.0,-121.25,15.736080000000015
79,38.0,-120.625,14.757470000000012
80,38.0,-120.0,9.172900000000027
81,38.0,-119.375,3.6271300000000224
82,38.0,-118.75,7.75768000000005
83,38.5,-123.125,13.918360000000007
84,38.5,-122.5,15.042630000000031
85,38.5,-121.875,16.294340000000034
86,38.5,-121.25,16.364800000000002
87,38.5,-120.625,12.365380000000016
88,38.5,-120.0,6.514830000000018
89,38.5,-119.375,6.153999999999996
90,39.0,-123.125,14.078599999999994
91,39.0,-122.5,16.75744000000003
92,39.0,-121.875,18.32244000000003
93,39.0,-121.25,16.4837
94,39.0,-120.625,10.49236000000002
95,39.5,-123.75,13.10504000000003
96,39.5,-123.125,12.768600000000049
97,39.5,-122.5,18.382040000000018
98,39.5,-121.875,19.367700000000013
99,39.5,-121.25,14.297540000000026
100,39.5,-120.625,8.612540000000024
101,40.0,-123.75,12.439050000000009
102,40.0,-123.125,11.615380000000016
103,40.0,-122.5,18.14825000000002
104,40.0,-121.875,17.06414000000001
105,40.0,-121.25,9.90563000000003
106,40.0,-120.625,8.186200000000042
107,40.0,-120.0,9.09680000000003
108,40.5,-124.375,11.880880000000047
109,40.5,-123.75,11.090100000000007
110,40.5,-123.125,11.68792000000002
111,40.5,-122.5,17.544240000000002
112,40.5,-121.875,13.625120000000038
113,40.5,-121.25,7.245360000000005
114,40.5,-120.625,8.27030000000002
115,40.5,-120.0,9.960800000000006
116,41.0,-123.75,11.305300000000045
117,41.0,-123.125,10.270780000000002
118,41.0,-122.5,12.134580000000028
119,41.0,-121.875,11.394560000000013
120,41.0,-121.25,9.003300000000024
121,41.0,-120.625,6.771479999999997
122,41.0,-120.0,6.990139999999997
123,41.5,-123.75,11.68777
124,41.5,-123.125,9.938320000000033
125,41.5,-122.5,9.158500000000004
126,41.5,-121.875,7.739530000000002
127,41.5,-121.25,8.311149999999998
128,41.5,-120.625,7.389830000000018
129,41.5,-120.0,6.380800000000022
130,42.0,-123.125,9.552120000000002
131,42.0,-122.5,9.025380000000041
132,42.0,-121.875,8.123700000000042
