Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,289.1769
1,33.0,-116.25,287.58972
2,33.0,-115.625,289.48618
3,33.0,-115.0,287.15012
4,33.5,-117.5,291.1813
5,33.5,-116.875,288.2139
6,33.5,-116.25,287.64963
7,33.5,-115.625,286.86935
8,33.5,-115.0,286.0143
9,34.0,-118.125,288.44022
10,34.0,-117.5,287.40833
11,34.0,-116.875,285.03275
12,34.0,-116.25,283.61374
13,34.0,-115.625,285.17392
14,34.0,-115.0,285.34412
15,34.5,-120.0,287.86343
16,34.5,-119.375,285.6988
17,34.5,-118.75,284.8392
18,34.5,-118.125,284.5298
19,34.5,-117.5,282.85855
20,34.5,-116.875,281.1768
21,34.5,-116.25,282.48895
22,34.5,-115.625,285.54697
23,34.5,-115.0,283.55508
24,35.0,-120.625,286.66962
25,35.0,-120.0,283.9674
26,35.0,-119.375,282.71255
27,35.0,-118.75,283.05093
28,35.0,-118.125,282.89603
29,35.0,-117.5,282.96457
30,35.0,-116.875,282.30157
31,35.0,-116.25,283.62717
32,35.0,-115.625,282.12878
33,35.0,-115.0,280.7994
34,35.5,-120.625,285.5126
35,35.5,-120.0,284.4427
36,35.5,-119.375,285.73203
37,35.5,-118.75,284.02206
38,35.5,-118.125,283.032
39,35.5,-117.5,283.2356
40,35.5,-116.875,281.47043
41,35.5,-116.25,283.03845
42,35.5,-115.625,281.0406
43,36.0,-121.25,285.1456
44,36.0,-120.625,284.647
45,36.0,-120.0,285.0823
46,36.0,-119.375,285.88297
47,36.0,-118.75,284.3198
48,36.0,-118.125,279.47495
49,36.0,-117.5,281.88278
50,36.0,-116.875,281.98007
51,36.0,-116.25,282.7897
52,36.5,-121.875,286.29092
53,36.5,-121.25,283.91708
54,36.5,-120.625,283.9403
55,36.5,-120.0,285.46686
56,36.5,-119.375,287.821
57,36.5,-118.75,280.60916
58,36.5,-118.125,276.72897
59,36.5,-117.5,282.339
60,36.5,-116.875,282.10645
61,37.0,-121.875,285.74918
62,37.0,-121.25,284.7678
63,37.0,-120.625,285.63364
64,37.0,-120.0,287.63354
65,37.0,-119.375,284.4669
66,37.0,-118.75,273.86725
67,37.0,-118.125,277.79523
68,37.0,-117.5,279.7701
69,37.5,-121.875,285.11758
70,37.5,-121.25,285.25565
71,37.5,-120.625,287.13177
72,37.5,-120.0,285.1119
73,37.5,-119.375,275.6988
74,37.5,-118.75,272.23532
75,37.5,-118.125,276.81308
76,38.0,-122.5,284.38742
77,38.0,-121.875,285.0081
78,38.0,-121.25,286.23187
79,38.0,-120.625,285.6061
80,38.0,-120.0,279.36237
81,38.0,-119.375,272.47064
82,38.0,-118.75,274.41748
83,38.5,-123.125,283.64203
84,38.5,-122.5,282.75153
85,38.5,-121.875,284.47226
86,38.5,-121.25,286.25516
87,38.5,-120.625,282.30484
88,38.5,-120.0,275.90723
89,38.5,-119.375,275.05048
90,39.0,-123.125,281.69968
91,39.0,-122.5,281.4337
92,39.0,-121.875,284.38467
93,39.0,-121.25,284.73407
94,39.0,-120.625,279.05728
95,39.5,-123.75,283.04004
96,39.5,-123.125,279.1429
97,39.5,-122.5,281.35825
98,39.5,-121.875,284.10458
99,39.5,-121.25,281.57132
100,39.5,-120.625,275.77
101,40.0,-123.75,281.49112
102,40.0,-123.125,276.7703
103,40.0,-122.5,280.6259
104,40.0,-121.875,282.1166
105,40.0,-121.25,277.12592
106,40.0,-120.625,275.3702
107,40.0,-120.0,276.07452
108,40.5,-124.375,284.0418
109,40.5,-123.75,279.42358
110,40.5,-123.125,276.09854
111,40.5,-122.5,280.2241
112,40.5,-121.875,279.24814
113,40.5,-121.25,274.73068
114,40.5,-120.625,275.24756
115,40.5,-120.0,276.4642
116,41.0,-123.75,279.8852
117,41.0,-123.125,275.09933
118,41.0,-122.5,275.99442
119,41.0,-121.875,277.08203
120,41.0,-121.25,275.8956
121,41.0,-120.625,274.30252
122,41.0,-120.0,274.21277
123,41.5,-123.75,279.0838
124,41.5,-123.125,274.76053
125,41.5,-122.5,273.8975
126,41.5,-121.875,272.79337
127,41.5,-121.25,274.0529
128,41.5,-120.625,274.23917
129,41.5,-120.0,273.72482
130,42.0,-123.125,275.18164
131,42.0,-122.5,274.25998
132,42.0,-121.875,272.90164
