Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,20.79418000000004
1,33.0,-116.25,24.56020000000001
2,33.0,-115.625,30.132470000000012
3,33.0,-115.0,30.119349999999997
4,33.5,-117.5,21.295800000000042
5,33.5,-116.875,19.993280000000027
6,33.5,-116.25,25.671260000000018
7,33.5,-115.625,28.280400000000043
8,33.5,-115.0,29.946560000000034
9,34.0,-118.125,20.48580000000004
10,34.0,-117.5,20.922240000000045
11,34.0,-116.875,19.718350000000044
12,34.0,-116.25,23.340300000000013
13,34.0,-115.625,27.76782000000003
14,34.0,-115.0,30.54833000000002
15,34.5,-120.0,19.584069999999997
16,34.5,-119.375,19.474800000000016
17,34.5,-118.75,20.817650000000015
18,34.5,-118.125,20.446799999999996
19,34.5,-117.5,20.498040000000003
20,34.5,-116.875,20.51016000000004
21,34.5,-116.25,24.577260000000024
22,34.5,-115.625,28.462000000000046
23,34.5,-115.0,29.53480000000002
24,35.0,-120.625,17.880240000000015
25,35.0,-120.0,20.082570000000032
26,35.0,-119.375,22.94290000000001
27,35.0,-118.75,22.627740000000017
28,35.0,-118.125,21.85906
29,35.0,-117.5,22.781180000000006
30,35.0,-116.875,23.75054
31,35.0,-116.25,27.101200000000006
32,35.0,-115.625,25.04680000000002
33,35.0,-115.0,27.34426000000002
34,35.5,-120.625,18.651700000000005
35,35.5,-120.0,21.69036
36,35.5,-119.375,26.437040000000025
37,35.5,-118.75,22.132380000000012
38,35.5,-118.125,20.136040000000037
39,35.5,-117.5,24.462180000000046
40,35.5,-116.875,24.978400000000022
41,35.5,-116.25,27.301199999999994
42,35.5,-115.625,24.526970000000006
43,36.0,-121.25,18.442319999999995
44,36.0,-120.625,22.228750000000048
45,36.0,-120.0,25.40762000000001
46,36.0,-119.375,26.879880000000014
47,36.0,-118.75,19.937550000000044
48,36.0,-118.125,17.881200000000035
49,36.0,-117.5,24.399699999999996
50,36.0,-116.875,26.88796000000002
51,36.0,-116.25,27.48440000000005
52,36.5,-121.875,15.579340000000002
53,36.5,-121.25,17.64930000000004
54,36.5,-120.625,22.889200000000017
55,36.5,-120.0,26.332899999999995
56,36.5,-119.375,27.180300000000045
57,36.5,-118.75,16.641500000000008
58,36.5,-118.125,16.2226
59,36.5,-117.5,26.107200000000034
60,36.5,-116.875,27.505880000000047
61,37.0,-121.875,15.298500000000047
62,37.0,-121.25,18.35903000000002
63,37.0,-120.625,22.720330000000047
64,37.0,-120.0,25.41717
65,37.0,-119.375,22.137080000000026
66,37.0,-118.75,12.238900000000001
67,37.0,-118.125,19.059960000000046
68,37.0,-117.5,25.021230000000003
69,37.5,-121.875,15.117880000000014
70,37.5,-121.25,19.146900000000016
71,37.5,-120.625,23.03567000000004
72,37.5,-120.0,22.640000000000043
73,37.5,-119.375,14.652980000000014
74,37.5,-118.75,13.604180000000042
75,37.5,-118.125,20.136600000000044
76,38.0,-122.5,15.083860000000016
77,38.0,-121.875,16.229120000000023
78,38.0,-121.25,19.387100000000032
79,38.0,-120.625,20.934200000000033
80,38.0,-120.0,17.974019999999996
81,38.0,-119.375,12.086760000000027
82,38.0,-118.75,17.301750000000027
83,38.5,-123.125,15.014900000000011
84,38.5,-122.5,16.44613000000004
85,38.5,-121.875,18.036400000000015
86,38.5,-121.25,19.818870000000004
87,38.5,-120.625,19.245360000000005
88,38.5,-120.0,15.433100000000024
89,38.5,-119.375,16.40862000000004
90,39.0,-123.125,16.752040000000022
91,39.0,-122.5,19.25466
92,39.0,-121.875,20.83163000000002
93,39.0,-121.25,20.434870000000046
94,39.0,-120.625,17.88342
95,39.5,-123.75,15.364800000000002
96,39.5,-123.125,17.196470000000033
97,39.5,-122.5,21.75460000000004
98,39.5,-121.875,22.72085000000004
99,39.5,-121.25,19.812130000000025
100,39.5,-120.625,17.432000000000016
101,40.0,-123.75,16.001400000000046
102,40.0,-123.125,17.169340000000034
103,40.0,-122.5,23.520560000000046
104,40.0,-121.875,22.658800000000042
105,40.0,-121.25,17.78152
106,40.0,-120.625,17.48350000000005
107,40.0,-120.0,19.39330000000001
108,40.5,-124.375,14.220270000000028
109,40.5,-123.75,15.326400000000035
110,40.5,-123.125,17.906370000000038
111,40.5,-122.5,24.264920000000018
112,40.5,-121.875,21.51916
113,40.5,-121.25,17.134600000000034
114,40.5,-120.625,18.668240000000026
115,40.5,-120.0,20.366330000000005
116,41.0,-123.75,15.005179999999996
117,41.0,-123.125,17.267020000000002
118,41.0,-122.5,20.651800000000037
119,41.0,-121.875,20.734740000000045
120,41.0,-121.25,19.88058000000001
121,41.0,-120.625,18.709249999999997
122,41.0,-120.0,19.153440000000046
123,41.5,-123.75,15.856600000000014
124,41.5,-123.125,17.196300000000008
125,41.5,-122.5,18.95440000000002
126,41.5,-121.875,18.628960000000006
127,41.5,-121.25,19.274100000000033
128,41.5,-120.625,19.21120000000002
129,41.5,-120.0,18.941700000000026
130,42.0,-123.125,16.683160000000044
131,42.0,-122.5,17.68580000000003
132,42.0,-121.875,18.089650000000006
