Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,282.42227
1,33.0,-116.25,284.3716
2,33.0,-115.625,288.3933
3,33.0,-115.0,287.57437
4,33.5,-117.5,284.28348
5,33.5,-116.875,281.2043
6,33.5,-116.25,285.6835
7,33.5,-115.625,286.7958
8,33.5,-115.0,287.353
9,34.0,-118.125,283.81497
10,34.0,-117.5,283.16672
11,34.0,-116.875,281.0066
12,34.0,-116.25,283.4376
13,34.0,-115.625,286.13025
14,34.0,-115.0,287.5209
15,34.5,-120.0,284.45364
16,34.5,-119.375,281.13364
17,34.5,-118.75,280.98593
18,34.5,-118.125,280.9221
19,34.5,-117.5,280.6149
20,34.5,-116.875,280.64346
21,34.5,-116.25,284.19446
22,34.5,-115.625,286.58722
23,34.5,-115.0,286.54984
24,35.0,-120.625,284.56293
25,35.0,-120.0,281.584
26,35.0,-119.375,280.23846
27,35.0,-118.75,278.8189
28,35.0,-118.125,278.90536
29,35.0,-117.5,280.39365
30,35.0,-116.875,281.55112
31,35.0,-116.25,284.7218
32,35.0,-115.625,282.20453
33,35.0,-115.0,284.05197
34,35.5,-120.625,283.09726
35,35.5,-120.0,282.43326
36,35.5,-119.375,283.48053
37,35.5,-118.75,279.74033
38,35.5,-118.125,278.2538
39,35.5,-117.5,281.83597
40,35.5,-116.875,281.33755
41,35.5,-116.25,283.2584
42,35.5,-115.625,281.95786
43,36.0,-121.25,281.97598
44,36.0,-120.625,281.77805
45,36.0,-120.0,283.08032
46,36.0,-119.375,283.71194
47,36.0,-118.75,278.8973
48,36.0,-118.125,275.8857
49,36.0,-117.5,281.6743
50,36.0,-116.875,283.69608
51,36.0,-116.25,283.72363
52,36.5,-121.875,283.48404
53,36.5,-121.25,280.8359
54,36.5,-120.625,281.23346
55,36.5,-120.0,282.83487
56,36.5,-119.375,283.9266
57,36.5,-118.75,275.76352
58,36.5,-118.125,271.98557
59,36.5,-117.5,281.6552
60,36.5,-116.875,284.1136
61,37.0,-121.875,282.6514
62,37.0,-121.25,281.42117
63,37.0,-120.625,282.4597
64,37.0,-120.0,283.44485
65,37.0,-119.375,279.78714
66,37.0,-118.75,268.97934
67,37.0,-118.125,272.08484
68,37.0,-117.5,279.06763
69,37.5,-121.875,282.0881
70,37.5,-121.25,281.4098
71,37.5,-120.625,283.07297
72,37.5,-120.0,280.76443
73,37.5,-119.375,271.29703
74,37.5,-118.75,268.03842
75,37.5,-118.125,273.11313
76,38.0,-122.5,282.12384
77,38.0,-121.875,280.8394
78,38.0,-121.25,281.73386
79,38.0,-120.625,281.83008
80,38.0,-120.0,275.09653
81,38.0,-119.375,268.2478
82,38.0,-118.75,270.93204
83,38.5,-123.125,281.6695
84,38.5,-122.5,280.55106
85,38.5,-121.875,281.7299
86,38.5,-121.25,282.1972
87,38.5,-120.625,279.2998
88,38.5,-120.0,271.87622
89,38.5,-119.375,270.9205
90,39.0,-123.125,279.73428
91,39.0,-122.5,280.05603
92,39.0,-121.875,282.88202
93,39.0,-121.25,282.56174
94,39.0,-120.625,277.2812
95,39.5,-123.75,281.52713
96,39.5,-123.125,277.50262
97,39.5,-122.5,280.5912
98,39.5,-121.875,283.43408
99,39.5,-121.25,279.63895
100,39.5,-120.625,274.11877
101,40.0,-123.75,279.54092
102,40.0,-123.125,275.75876
103,40.0,-122.5,280.47458
104,40.0,-121.875,280.7499
105,40.0,-121.25,275.13696
106,40.0,-120.625,273.021
107,40.0,-120.0,274.0168
108,40.5,-124.375,281.6086
109,40.5,-123.75,277.30045
110,40.5,-123.125,275.42377
111,40.5,-122.5,279.72015
112,40.5,-121.875,277.29938
113,40.5,-121.25,272.43423
114,40.5,-120.625,272.59454
115,40.5,-120.0,273.93112
116,41.0,-123.75,277.1984
117,41.0,-123.125,273.8049
118,41.0,-122.5,275.0599
119,41.0,-121.875,275.60147
120,41.0,-121.25,274.31314
121,41.0,-120.625,271.49344
122,41.0,-120.0,271.1011
123,41.5,-123.75,276.70963
124,41.5,-123.125,273.29593
125,41.5,-122.5,272.23172
126,41.5,-121.875,271.16504
127,41.5,-121.25,271.77182
128,41.5,-120.625,271.50253
129,41.5,-120.0,270.32687
130,42.0,-123.125,273.3271
131,42.0,-122.5,272.54214
132,42.0,-121.875,271.25797
