Unnamed: 0,lat,lon,AvgSurfT_tavg
0,33.0,-116.875,302.95145
1,33.0,-116.25,307.92047
2,33.0,-115.625,311.16022
3,33.0,-115.0,308.7482
4,33.5,-117.5,298.6881
5,33.5,-116.875,303.36887
6,33.5,-116.25,308.56702
7,33.5,-115.625,308.99948
8,33.5,-115.0,309.27615
9,34.0,-118.125,300.94058
10,34.0,-117.5,303.7758
11,34.0,-116.875,303.91647
12,34.0,-116.25,305.8447
13,34.0,-115.625,308.18167
14,34.0,-115.0,310.0757
15,34.5,-120.0,300.96265
16,34.5,-119.375,303.0182
17,34.5,-118.75,303.09177
18,34.5,-118.125,303.8677
19,34.5,-117.5,303.31152
20,34.5,-116.875,303.5061
21,34.5,-116.25,306.1573
22,34.5,-115.625,308.7831
23,34.5,-115.0,308.921
24,35.0,-120.625,295.5323
25,35.0,-120.0,300.9043
26,35.0,-119.375,300.57834
27,35.0,-118.75,300.38586
28,35.0,-118.125,302.54367
29,35.0,-117.5,304.36972
30,35.0,-116.875,305.29636
31,35.0,-116.25,307.54282
32,35.0,-115.625,305.41904
33,35.0,-115.0,306.84183
34,35.5,-120.625,301.17618
35,35.5,-120.0,302.0269
36,35.5,-119.375,303.66077
37,35.5,-118.75,300.78445
38,35.5,-118.125,301.95718
39,35.5,-117.5,305.58737
40,35.5,-116.875,306.2487
41,35.5,-116.25,308.16873
42,35.5,-115.625,305.09216
43,36.0,-121.25,297.4429
44,36.0,-120.625,302.47287
45,36.0,-120.0,303.02756
46,36.0,-119.375,304.3127
47,36.0,-118.75,300.58398
48,36.0,-118.125,297.53314
49,36.0,-117.5,303.5522
50,36.0,-116.875,307.29605
51,36.0,-116.25,307.96164
52,36.5,-121.875,288.35428
53,36.5,-121.25,296.23807
54,36.5,-120.625,300.89664
55,36.5,-120.0,302.662
56,36.5,-119.375,304.7031
57,36.5,-118.75,297.0828
58,36.5,-118.125,295.0371
59,36.5,-117.5,304.31607
60,36.5,-116.875,306.81775
61,37.0,-121.875,290.19797
62,37.0,-121.25,297.1017
63,37.0,-120.625,300.14175
64,37.0,-120.0,303.10294
65,37.0,-119.375,301.0145
66,37.0,-118.75,291.65958
67,37.0,-118.125,296.96317
68,37.0,-117.5,302.5308
69,37.5,-121.875,291.07944
70,37.5,-121.25,296.9238
71,37.5,-120.625,300.85632
72,37.5,-120.0,301.57993
73,37.5,-119.375,293.4243
74,37.5,-118.75,291.79514
75,37.5,-118.125,298.25162
76,38.0,-122.5,289.17947
77,38.0,-121.875,292.43924
78,38.0,-121.25,296.64456
79,38.0,-120.625,300.24265
80,38.0,-120.0,297.05078
81,38.0,-119.375,290.80148
82,38.0,-118.75,295.7027
83,38.5,-123.125,290.25345
84,38.5,-122.5,295.1232
85,38.5,-121.875,297.06082
86,38.5,-121.25,298.72656
87,38.5,-120.625,299.5702
88,38.5,-120.0,293.75058
89,38.5,-119.375,294.65152
90,39.0,-123.125,293.9333
91,39.0,-122.5,299.20712
92,39.0,-121.875,300.95844
93,39.0,-121.25,300.89835
94,39.0,-120.625,297.87125
95,39.5,-123.75,288.72995
96,39.5,-123.125,294.99246
97,39.5,-122.5,301.634
98,39.5,-121.875,302.48892
99,39.5,-121.25,300.5764
100,39.5,-120.625,295.60416
101,40.0,-123.75,290.74258
102,40.0,-123.125,295.24243
103,40.0,-122.5,302.32578
104,40.0,-121.875,301.7363
105,40.0,-121.25,296.5281
106,40.0,-120.625,295.3006
107,40.0,-120.0,297.05313
108,40.5,-124.375,286.49182
109,40.5,-123.75,291.5619
110,40.5,-123.125,295.9224
111,40.5,-122.5,301.642
112,40.5,-121.875,299.58905
113,40.5,-121.25,294.22287
114,40.5,-120.625,295.79904
115,40.5,-120.0,297.988
116,41.0,-123.75,290.46396
117,41.0,-123.125,295.05243
118,41.0,-122.5,297.1812
119,41.0,-121.875,297.78214
120,41.0,-121.25,296.61728
121,41.0,-120.625,295.42035
122,41.0,-120.0,296.27475
123,41.5,-123.75,290.55267
124,41.5,-123.125,294.5269
125,41.5,-122.5,295.5524
126,41.5,-121.875,294.5405
127,41.5,-121.25,295.64676
128,41.5,-120.625,295.8957
129,41.5,-120.0,296.02142
130,42.0,-123.125,294.28812
131,42.0,-122.5,295.42178
132,42.0,-121.875,294.68686
