Unnamed: 0,lat,lon,Qair_f_inst
0,33.0,-116.875,0.0046787816
1,33.0,-116.25,0.0039489525
2,33.0,-115.625,0.0040745386
3,33.0,-115.0,0.0035534345
4,33.5,-117.5,0.005537843
5,33.5,-116.875,0.0040882933
6,33.5,-116.25,0.003750598
7,33.5,-115.625,0.0039056272
8,33.5,-115.0,0.0036640672
9,34.0,-118.125,0.005299954
10,34.0,-117.5,0.0045005465
11,34.0,-116.875,0.0037824472
12,34.0,-116.25,0.0036893915
13,34.0,-115.625,0.0038702823
14,34.0,-115.0,0.003650836
15,34.5,-120.0,0.0058891377
16,34.5,-119.375,0.005125203
17,34.5,-118.75,0.0050355988
18,34.5,-118.125,0.004581331
19,34.5,-117.5,0.0041073826
20,34.5,-116.875,0.003908509
21,34.5,-116.25,0.003863862
22,34.5,-115.625,0.003794792
23,34.5,-115.0,0.0033951113
24,35.0,-120.625,0.0066648326
25,35.0,-120.0,0.005837941
26,35.0,-119.375,0.005159645
27,35.0,-118.75,0.0051905178
28,35.0,-118.125,0.004655308
29,35.0,-117.5,0.004141063
30,35.0,-116.875,0.0040091746
31,35.0,-116.25,0.003871674
32,35.0,-115.625,0.0034500668
33,35.0,-115.0,0.0031906667
34,35.5,-120.625,0.006573483
35,35.5,-120.0,0.0065081264
36,35.5,-119.375,0.005956793
37,35.5,-118.75,0.005091407
38,35.5,-118.125,0.0043732743
39,35.5,-117.5,0.0041133645
40,35.5,-116.875,0.0040134504
41,35.5,-116.25,0.003732934
42,35.5,-115.625,0.0033697225
43,36.0,-121.25,0.0064211
44,36.0,-120.625,0.0063020084
45,36.0,-120.0,0.00667418
46,36.0,-119.375,0.00619874
47,36.0,-118.75,0.004446251
48,36.0,-118.125,0.0036454871
49,36.0,-117.5,0.004032508
50,36.0,-116.875,0.0039585773
51,36.0,-116.25,0.0035732528
52,36.5,-121.875,0.0072479104
53,36.5,-121.25,0.0062337047
54,36.5,-120.625,0.0063745263
55,36.5,-120.0,0.0068180133
56,36.5,-119.375,0.005792631
57,36.5,-118.75,0.003900129
58,36.5,-118.125,0.0034980888
59,36.5,-117.5,0.0039613904
60,36.5,-116.875,0.003894477
61,37.0,-121.875,0.006767617
62,37.0,-121.25,0.0063493005
63,37.0,-120.625,0.006784467
64,37.0,-120.0,0.006662465
65,37.0,-119.375,0.0048860093
66,37.0,-118.75,0.0037761284
67,37.0,-118.125,0.0039124866
68,37.0,-117.5,0.0040149065
69,37.5,-121.875,0.0063667414
70,37.5,-121.25,0.0066276584
71,37.5,-120.625,0.006694946
72,37.5,-120.0,0.005614543
73,37.5,-119.375,0.0043850034
74,37.5,-118.75,0.0038579144
75,37.5,-118.125,0.0040785708
76,38.0,-122.5,0.006235217
77,38.0,-121.875,0.0064583686
78,38.0,-121.25,0.0068255775
79,38.0,-120.625,0.005990727
80,38.0,-120.0,0.004685377
81,38.0,-119.375,0.003970009
82,38.0,-118.75,0.0041556084
83,38.5,-123.125,0.0068159583
84,38.5,-122.5,0.0061190072
85,38.5,-121.875,0.006701257
86,38.5,-121.25,0.0065568383
87,38.5,-120.625,0.005237675
88,38.5,-120.0,0.004463596
89,38.5,-119.375,0.0041511715
90,39.0,-123.125,0.0059218616
91,39.0,-122.5,0.005966894
92,39.0,-121.875,0.0066864653
93,39.0,-121.25,0.0060331225
94,39.0,-120.625,0.004989152
95,39.5,-123.75,0.006877883
96,39.5,-123.125,0.005384686
97,39.5,-122.5,0.005865458
98,39.5,-121.875,0.006374814
99,39.5,-121.25,0.005331283
100,39.5,-120.625,0.004682758
101,40.0,-123.75,0.006504435
102,40.0,-123.125,0.005244752
103,40.0,-122.5,0.005922686
104,40.0,-121.875,0.0057425383
105,40.0,-121.25,0.0047596614
106,40.0,-120.625,0.0046022767
107,40.0,-120.0,0.0045001623
108,40.5,-124.375,0.0070732385
109,40.5,-123.75,0.0062646563
110,40.5,-123.125,0.0054894104
111,40.5,-122.5,0.005531339
112,40.5,-121.875,0.0052528237
113,40.5,-121.25,0.004379856
114,40.5,-120.625,0.004390341
115,40.5,-120.0,0.0043496243
116,41.0,-123.75,0.0058034747
117,41.0,-123.125,0.0049325936
118,41.0,-122.5,0.0050339275
119,41.0,-121.875,0.004990395
120,41.0,-121.25,0.00448491
121,41.0,-120.625,0.004258478
122,41.0,-120.0,0.004214888
123,41.5,-123.75,0.0056688967
124,41.5,-123.125,0.005014008
125,41.5,-122.5,0.0047995625
126,41.5,-121.875,0.004566759
127,41.5,-121.25,0.0045698243
128,41.5,-120.625,0.0042861183
129,41.5,-120.0,0.004230972
130,42.0,-123.125,0.0052006873
131,42.0,-122.5,0.0049792896
132,42.0,-121.875,0.0045725484
