Unnamed: 0,lat,lon,Qair_f_inst
0,33.0,-116.875,0.0035854669
1,33.0,-116.25,0.003048245
2,33.0,-115.625,0.0032529877
3,33.0,-115.0,0.0032902544
4,33.5,-117.5,0.004774323
5,33.5,-116.875,0.0032073103
6,33.5,-116.25,0.0028865635
7,33.5,-115.625,0.0031072402
8,33.5,-115.0,0.0031737124
9,34.0,-118.125,0.003335139
10,34.0,-117.5,0.0030901823
11,34.0,-116.875,0.0027754146
12,34.0,-116.25,0.0028277587
13,34.0,-115.625,0.0031058562
14,34.0,-115.0,0.003083484
15,34.5,-120.0,0.003973642
16,34.5,-119.375,0.0028777218
17,34.5,-118.75,0.00289136
18,34.5,-118.125,0.0028984705
19,34.5,-117.5,0.0028453937
20,34.5,-116.875,0.0028580467
21,34.5,-116.25,0.0030794211
22,34.5,-115.625,0.0030533047
23,34.5,-115.0,0.0028883691
24,35.0,-120.625,0.004389862
25,35.0,-120.0,0.003115624
26,35.0,-119.375,0.0027611165
27,35.0,-118.75,0.0025801621
28,35.0,-118.125,0.0025883398
29,35.0,-117.5,0.0027504528
30,35.0,-116.875,0.002865605
31,35.0,-116.25,0.003074669
32,35.0,-115.625,0.0026308289
33,35.0,-115.0,0.0027933528
34,35.5,-120.625,0.0036177074
35,35.5,-120.0,0.003542329
36,35.5,-119.375,0.0034654066
37,35.5,-118.75,0.0026610417
38,35.5,-118.125,0.0022234244
39,35.5,-117.5,0.0024764857
40,35.5,-116.875,0.002778317
41,35.5,-116.25,0.0028620532
42,35.5,-115.625,0.002570186
43,36.0,-121.25,0.0035226366
44,36.0,-120.625,0.0033622356
45,36.0,-120.0,0.00371111
46,36.0,-119.375,0.003636051
47,36.0,-118.75,0.0024241542
48,36.0,-118.125,0.0019860403
49,36.0,-117.5,0.002277552
50,36.0,-116.875,0.002627015
51,36.0,-116.25,0.0027112998
52,36.5,-121.875,0.004713106
53,36.5,-121.25,0.003531758
54,36.5,-120.625,0.0036019227
55,36.5,-120.0,0.0040418487
56,36.5,-119.375,0.0031297642
57,36.5,-118.75,0.0019394566
58,36.5,-118.125,0.0018713985
59,36.5,-117.5,0.0022699072
60,36.5,-116.875,0.0024807479
61,37.0,-121.875,0.0041673947
62,37.0,-121.25,0.0039465404
63,37.0,-120.625,0.003917804
64,37.0,-120.0,0.0035865984
65,37.0,-119.375,0.0025083276
66,37.0,-118.75,0.0018870817
67,37.0,-118.125,0.0019539103
68,37.0,-117.5,0.0023281763
69,37.5,-121.875,0.004112071
70,37.5,-121.25,0.0039934996
71,37.5,-120.625,0.0037462562
72,37.5,-120.0,0.0029828914
73,37.5,-119.375,0.0023256843
74,37.5,-118.75,0.0019808353
75,37.5,-118.125,0.0020523877
76,38.0,-122.5,0.0039129443
77,38.0,-121.875,0.0037028866
78,38.0,-121.25,0.0036696617
79,38.0,-120.625,0.0032864583
80,38.0,-120.0,0.002643605
81,38.0,-119.375,0.0024030034
82,38.0,-118.75,0.0022027027
83,38.5,-123.125,0.00416913
84,38.5,-122.5,0.0036546292
85,38.5,-121.875,0.0035915487
86,38.5,-121.25,0.0033337458
87,38.5,-120.625,0.0029613823
88,38.5,-120.0,0.0025380657
89,38.5,-119.375,0.002431258
90,39.0,-123.125,0.0030838
91,39.0,-122.5,0.0035326306
92,39.0,-121.875,0.0034880424
93,39.0,-121.25,0.0032165733
94,39.0,-120.625,0.002779128
95,39.5,-123.75,0.0037572037
96,39.5,-123.125,0.0023706432
97,39.5,-122.5,0.0033989307
98,39.5,-121.875,0.0033481652
99,39.5,-121.25,0.0030285409
100,39.5,-120.625,0.002576935
101,40.0,-123.75,0.0029923196
102,40.0,-123.125,0.0022332866
103,40.0,-122.5,0.003271852
104,40.0,-121.875,0.003042016
105,40.0,-121.25,0.0028339245
106,40.0,-120.625,0.0029429581
107,40.0,-120.0,0.0028750182
108,40.5,-124.375,0.0041514863
109,40.5,-123.75,0.0028923561
110,40.5,-123.125,0.0026148537
111,40.5,-122.5,0.0031308916
112,40.5,-121.875,0.002799498
113,40.5,-121.25,0.002466407
114,40.5,-120.625,0.002745086
115,40.5,-120.0,0.002774746
116,41.0,-123.75,0.003073156
117,41.0,-123.125,0.0025527065
118,41.0,-122.5,0.002609225
119,41.0,-121.875,0.0028975725
120,41.0,-121.25,0.0024551551
121,41.0,-120.625,0.0024898842
122,41.0,-120.0,0.0024912897
123,41.5,-123.75,0.0030490144
124,41.5,-123.125,0.0026001683
125,41.5,-122.5,0.002459137
126,41.5,-121.875,0.0026326517
127,41.5,-121.25,0.0026433633
128,41.5,-120.625,0.0024795842
129,41.5,-120.0,0.0023827322
130,42.0,-123.125,0.0029120531
131,42.0,-122.5,0.0029759984
132,42.0,-121.875,0.0027863837
