Unnamed: 0,lat,lon,Qair_f_inst
0,33.0,-116.875,0.01111469
1,33.0,-116.25,0.010885322
2,33.0,-115.625,0.011473735
3,33.0,-115.0,0.012670282
4,33.5,-117.5,0.011506478
5,33.5,-116.875,0.01083656
6,33.5,-116.25,0.011225228
7,33.5,-115.625,0.0116746435
8,33.5,-115.0,0.012305453
9,34.0,-118.125,0.010028449
10,34.0,-117.5,0.010088839
11,34.0,-116.875,0.010401911
12,34.0,-116.25,0.011611216
13,34.0,-115.625,0.012256414
14,34.0,-115.0,0.012455276
15,34.5,-120.0,0.009290724
16,34.5,-119.375,0.008363648
17,34.5,-118.75,0.00788146
18,34.5,-118.125,0.0076246266
19,34.5,-117.5,0.007618554
20,34.5,-116.875,0.008819469
21,34.5,-116.25,0.010769531
22,34.5,-115.625,0.012526612
23,34.5,-115.0,0.012801529
24,35.0,-120.625,0.00887871
25,35.0,-120.0,0.007401654
26,35.0,-119.375,0.0069846264
27,35.0,-118.75,0.0065030325
28,35.0,-118.125,0.0064792223
29,35.0,-117.5,0.0066149975
30,35.0,-116.875,0.0073585585
31,35.0,-116.25,0.00963034
32,35.0,-115.625,0.011836459
33,35.0,-115.0,0.012268913
34,35.5,-120.625,0.007827834
35,35.5,-120.0,0.006894825
36,35.5,-119.375,0.00690835
37,35.5,-118.75,0.0063478523
38,35.5,-118.125,0.0063561113
39,35.5,-117.5,0.0065353583
40,35.5,-116.875,0.0066950396
41,35.5,-116.25,0.008411809
42,35.5,-115.625,0.0100103505
43,36.0,-121.25,0.0059237317
44,36.0,-120.625,0.0058122836
45,36.0,-120.0,0.005763911
46,36.0,-119.375,0.006356744
47,36.0,-118.75,0.005915554
48,36.0,-118.125,0.006401049
49,36.0,-117.5,0.0066637644
50,36.0,-116.875,0.006606432
51,36.0,-116.25,0.007682694
52,36.5,-121.875,0.008696069
53,36.5,-121.25,0.0058615883
54,36.5,-120.625,0.0051568532
55,36.5,-120.0,0.005025741
56,36.5,-119.375,0.0054749534
57,36.5,-118.75,0.005910887
58,36.5,-118.125,0.006637972
59,36.5,-117.5,0.007161394
60,36.5,-116.875,0.0070187524
61,37.0,-121.875,0.0077308784
62,37.0,-121.25,0.005833495
63,37.0,-120.625,0.005125989
64,37.0,-120.0,0.0047347522
65,37.0,-119.375,0.005221226
66,37.0,-118.75,0.0058755293
67,37.0,-118.125,0.0075363084
68,37.0,-117.5,0.009195308
69,37.5,-121.875,0.0075414632
70,37.5,-121.25,0.005724829
71,37.5,-120.625,0.0047110976
72,37.5,-120.0,0.0043705357
73,37.5,-119.375,0.0051943227
74,37.5,-118.75,0.0061385594
75,37.5,-118.125,0.008527602
76,38.0,-122.5,0.008748753
77,38.0,-121.875,0.008123581
78,38.0,-121.25,0.0063527594
79,38.0,-120.625,0.0043582753
80,38.0,-120.0,0.0038913644
81,38.0,-119.375,0.0047827414
82,38.0,-118.75,0.0061366116
83,38.5,-123.125,0.0084284535
84,38.5,-122.5,0.0068780812
85,38.5,-121.875,0.006851278
86,38.5,-121.25,0.0057029426
87,38.5,-120.625,0.0035407755
88,38.5,-120.0,0.0036532208
89,38.5,-119.375,0.004099401
90,39.0,-123.125,0.006295213
91,39.0,-122.5,0.004306667
92,39.0,-121.875,0.004853016
93,39.0,-121.25,0.004125496
94,39.0,-120.625,0.0030938273
95,39.5,-123.75,0.008551533
96,39.5,-123.125,0.005743131
97,39.5,-122.5,0.0034528347
98,39.5,-121.875,0.003488701
99,39.5,-121.25,0.0032732862
100,39.5,-120.625,0.0034938722
101,40.0,-123.75,0.008397911
102,40.0,-123.125,0.00634799
103,40.0,-122.5,0.0045360727
104,40.0,-121.875,0.0031374814
105,40.0,-121.25,0.0037464313
106,40.0,-120.625,0.0046009356
107,40.0,-120.0,0.0051344833
108,40.5,-124.375,0.009014659
109,40.5,-123.75,0.008365505
110,40.5,-123.125,0.0067849234
111,40.5,-122.5,0.0048706136
112,40.5,-121.875,0.0030646585
113,40.5,-121.25,0.004252166
114,40.5,-120.625,0.0052949716
115,40.5,-120.0,0.0053251623
116,41.0,-123.75,0.008184922
117,41.0,-123.125,0.0069980584
118,41.0,-122.5,0.0061646546
119,41.0,-121.875,0.0056218468
120,41.0,-121.25,0.006028233
121,41.0,-120.625,0.0058767498
122,41.0,-120.0,0.005489309
123,41.5,-123.75,0.007636337
124,41.5,-123.125,0.007002248
125,41.5,-122.5,0.006580028
126,41.5,-121.875,0.0070138853
127,41.5,-121.25,0.0073392373
128,41.5,-120.625,0.006593149
129,41.5,-120.0,0.0059716175
130,42.0,-123.125,0.006932192
131,42.0,-122.5,0.0069525824
132,42.0,-121.875,0.007471565
