,lat,lon,QLML
0,33.0,-116.875,0.008646419
1,33.0,-116.25,0.006232735
2,33.0,-115.625,0.007484054
3,33.0,-115.0,0.009363484
4,33.5,-117.5,0.009827405
5,33.5,-116.875,0.0063842325
6,33.5,-116.25,0.006176543
7,33.5,-115.625,0.008363932
8,33.5,-115.0,0.010087834
9,34.0,-118.125,0.009681887
10,34.0,-117.5,0.0074283
11,34.0,-116.875,0.005592829
12,34.0,-116.25,0.0061281663
13,34.0,-115.625,0.009063819
14,34.0,-115.0,0.010608674
15,34.5,-120.0,0.009228115
16,34.5,-119.375,0.006981055
17,34.5,-118.75,0.006993296
18,34.5,-118.125,0.0069388957
19,34.5,-117.5,0.005674077
20,34.5,-116.875,0.0053162724
21,34.5,-116.25,0.005617682
22,34.5,-115.625,0.008781398
23,34.5,-115.0,0.010791422
24,35.0,-120.625,0.010409082
25,35.0,-120.0,0.007978451
26,35.0,-119.375,0.0066982247
27,35.0,-118.75,0.006263345
28,35.0,-118.125,0.005795161
29,35.0,-117.5,0.005788909
30,35.0,-116.875,0.0061925948
31,35.0,-116.25,0.0071116104
32,35.0,-115.625,0.008671818
33,35.0,-115.0,0.010458376
34,35.5,-120.625,0.009311177
35,35.5,-120.0,0.008043542
36,35.5,-119.375,0.0075101503
37,35.5,-118.75,0.007041507
38,35.5,-118.125,0.005029187
39,35.5,-117.5,0.005497676
40,35.5,-116.875,0.006865676
41,35.5,-116.25,0.008371499
42,35.5,-115.625,0.0098427655
43,36.0,-121.25,0.008833322
44,36.0,-120.625,0.0074956375
45,36.0,-120.0,0.0072509963
46,36.0,-119.375,0.0072018006
47,36.0,-118.75,0.006163327
48,36.0,-118.125,0.0049388893
49,36.0,-117.5,0.0069051962
50,36.0,-116.875,0.008872961
51,36.0,-116.25,0.009820637
52,36.5,-121.875,0.010216479
53,36.5,-121.25,0.008548205
54,36.5,-120.625,0.007320476
55,36.5,-120.0,0.007128196
56,36.5,-119.375,0.0066462257
57,36.5,-118.75,0.0053615416
58,36.5,-118.125,0.0061457525
59,36.5,-117.5,0.008749308
60,36.5,-116.875,0.009990635
61,37.0,-121.875,0.009544287
62,37.0,-121.25,0.008488227
63,37.0,-120.625,0.007875157
64,37.0,-120.0,0.0072456277
65,37.0,-119.375,0.006475823
66,37.0,-118.75,0.005890695
67,37.0,-118.125,0.007449692
68,37.0,-117.5,0.009591643
69,37.5,-121.875,0.009236857
70,37.5,-121.25,0.008261947
71,37.5,-120.625,0.0077176113
72,37.5,-120.0,0.0066519273
73,37.5,-119.375,0.006193988
74,37.5,-118.75,0.0065881214
75,37.5,-118.125,0.008844035
76,38.0,-122.5,0.00985356
77,38.0,-121.875,0.009404081
78,38.0,-121.25,0.008721536
79,38.0,-120.625,0.0076286737
80,38.0,-120.0,0.0063637476
81,38.0,-119.375,0.006501932
82,38.0,-118.75,0.0075757564
83,38.5,-123.125,0.009929035
84,38.5,-122.5,0.009054219
85,38.5,-121.875,0.008940588
86,38.5,-121.25,0.008487906
87,38.5,-120.625,0.0070119486
88,38.5,-120.0,0.0065408326
89,38.5,-119.375,0.007081361
90,39.0,-123.125,0.008828595
91,39.0,-122.5,0.008009805
92,39.0,-121.875,0.008212858
93,39.0,-121.25,0.007525761
94,39.0,-120.625,0.0062484182
95,39.5,-123.75,0.009915508
96,39.5,-123.125,0.007824598
97,39.5,-122.5,0.0070336894
98,39.5,-121.875,0.007262395
99,39.5,-121.25,0.0065460666
100,39.5,-120.625,0.005726151
101,40.0,-123.75,0.008772434
102,40.0,-123.125,0.007335006
103,40.0,-122.5,0.006245147
104,40.0,-121.875,0.0063166614
105,40.0,-121.25,0.0056447214
106,40.0,-120.625,0.0055710836
107,40.0,-120.0,0.00610269
108,40.5,-124.375,0.0102260085
109,40.5,-123.75,0.008130099
110,40.5,-123.125,0.007341169
111,40.5,-122.5,0.0062138294
112,40.5,-121.875,0.005678737
113,40.5,-121.25,0.005360671
114,40.5,-120.625,0.0061994283
115,40.5,-120.0,0.006847268
116,41.0,-123.75,0.009063918
117,41.0,-123.125,0.0077690906
118,41.0,-122.5,0.0064373887
119,41.0,-121.875,0.005545084
120,41.0,-121.25,0.0057779495
121,41.0,-120.625,0.0066534025
122,41.0,-120.0,0.0071472656
123,41.5,-123.75,0.00941584
124,41.5,-123.125,0.008300097
125,41.5,-122.5,0.007509371
126,41.5,-121.875,0.0071482235
127,41.5,-121.25,0.007811099
128,41.5,-120.625,0.007978664
129,41.5,-120.0,0.008070518
130,42.0,-123.125,0.008398582
131,42.0,-122.5,0.0081012575
132,42.0,-121.875,0.0090599805
