Unnamed: 0,lat,lon,Qair_f_inst
0,33.0,-116.875,0.0064782775
1,33.0,-116.25,0.0036139896
2,33.0,-115.625,0.004705913
3,33.0,-115.0,0.004824827
4,33.5,-117.5,0.0084473565
5,33.5,-116.875,0.004080532
6,33.5,-116.25,0.003149519
7,33.5,-115.625,0.0037785268
8,33.5,-115.0,0.0041519934
9,34.0,-118.125,0.0064322855
10,34.0,-117.5,0.0045283413
11,34.0,-116.875,0.0027148363
12,34.0,-116.25,0.002581581
13,34.0,-115.625,0.0030902121
14,34.0,-115.0,0.0037700168
15,34.5,-120.0,0.0071044774
16,34.5,-119.375,0.00475926
17,34.5,-118.75,0.0039710384
18,34.5,-118.125,0.003034353
19,34.5,-117.5,0.0025912395
20,34.5,-116.875,0.00254531
21,34.5,-116.25,0.0027077177
22,34.5,-115.625,0.0031691615
23,34.5,-115.0,0.0035813237
24,35.0,-120.625,0.008631791
25,35.0,-120.0,0.0052178134
26,35.0,-119.375,0.0035723774
27,35.0,-118.75,0.0031692823
28,35.0,-118.125,0.0028566092
29,35.0,-117.5,0.00243058
30,35.0,-116.875,0.0023778682
31,35.0,-116.25,0.0028942644
32,35.0,-115.625,0.0029915422
33,35.0,-115.0,0.003359184
34,35.5,-120.625,0.0073790126
35,35.5,-120.0,0.005414468
36,35.5,-119.375,0.0045197145
37,35.5,-118.75,0.0040324237
38,35.5,-118.125,0.0032201565
39,35.5,-117.5,0.0028682577
40,35.5,-116.875,0.002580074
41,35.5,-116.25,0.0024772743
42,35.5,-115.625,0.0029235643
43,36.0,-121.25,0.00645931
44,36.0,-120.625,0.004879942
45,36.0,-120.0,0.0044205054
46,36.0,-119.375,0.004791477
47,36.0,-118.75,0.003701375
48,36.0,-118.125,0.0028935596
49,36.0,-117.5,0.0029087681
50,36.0,-116.875,0.002747771
51,36.0,-116.25,0.0024403252
52,36.5,-121.875,0.0088796625
53,36.5,-121.25,0.005645292
54,36.5,-120.625,0.0041286866
55,36.5,-120.0,0.004347518
56,36.5,-119.375,0.0041022957
57,36.5,-118.75,0.0032151889
58,36.5,-118.125,0.0027056464
59,36.5,-117.5,0.0026076427
60,36.5,-116.875,0.0025033145
61,37.0,-121.875,0.0077624447
62,37.0,-121.25,0.0059181415
63,37.0,-120.625,0.0050606686
64,37.0,-120.0,0.004319429
65,37.0,-119.375,0.0034530459
66,37.0,-118.75,0.0027963186
67,37.0,-118.125,0.0025577333
68,37.0,-117.5,0.0023165208
69,37.5,-121.875,0.0069137923
70,37.5,-121.25,0.00524125
71,37.5,-120.625,0.00477882
72,37.5,-120.0,0.003659976
73,37.5,-119.375,0.003049096
74,37.5,-118.75,0.002700432
75,37.5,-118.125,0.0026616
76,38.0,-122.5,0.0079459315
77,38.0,-121.875,0.0074191648
78,38.0,-121.25,0.006039625
79,38.0,-120.625,0.004205675
80,38.0,-120.0,0.00325487
81,38.0,-119.375,0.0029078573
82,38.0,-118.75,0.002809085
83,38.5,-123.125,0.006369466
84,38.5,-122.5,0.005043186
85,38.5,-121.875,0.0055002235
86,38.5,-121.25,0.0055130324
87,38.5,-120.625,0.0039023624
88,38.5,-120.0,0.0032802566
89,38.5,-119.375,0.0029128762
90,39.0,-123.125,0.0046842643
91,39.0,-122.5,0.003977846
92,39.0,-121.875,0.0043478585
93,39.0,-121.25,0.0045852405
94,39.0,-120.625,0.0039756703
95,39.5,-123.75,0.0061893375
96,39.5,-123.125,0.004102702
97,39.5,-122.5,0.004042775
98,39.5,-121.875,0.0040261704
99,39.5,-121.25,0.0040479624
100,39.5,-120.625,0.0037817657
101,40.0,-123.75,0.004434608
102,40.0,-123.125,0.0033429714
103,40.0,-122.5,0.003813423
104,40.0,-121.875,0.003799421
105,40.0,-121.25,0.0038424449
106,40.0,-120.625,0.003859983
107,40.0,-120.0,0.0040054508
108,40.5,-124.375,0.007510291
109,40.5,-123.75,0.0034729121
110,40.5,-123.125,0.002867136
111,40.5,-122.5,0.0036133283
112,40.5,-121.875,0.0035685322
113,40.5,-121.25,0.0034292468
114,40.5,-120.625,0.003696897
115,40.5,-120.0,0.0038544687
116,41.0,-123.75,0.0034439452
117,41.0,-123.125,0.0026793608
118,41.0,-122.5,0.0032194313
119,41.0,-121.875,0.003484513
120,41.0,-121.25,0.0032880127
121,41.0,-120.625,0.0034545574
122,41.0,-120.0,0.0036321154
123,41.5,-123.75,0.0031981247
124,41.5,-123.125,0.0030261818
125,41.5,-122.5,0.0031862103
126,41.5,-121.875,0.0033403568
127,41.5,-121.25,0.0034198584
128,41.5,-120.625,0.0033700436
129,41.5,-120.0,0.0034671912
130,42.0,-123.125,0.0034403198
131,42.0,-122.5,0.0035182608
132,42.0,-121.875,0.0033432187
