Unnamed: 0,lat,lon,Qair_f_inst
0,33.0,-116.875,0.0050962144
1,33.0,-116.25,0.0025049022
2,33.0,-115.625,0.0030240202
3,33.0,-115.0,0.0044177715
4,33.5,-117.5,0.0068960823
5,33.5,-116.875,0.002799379
6,33.5,-116.25,0.0017707335
7,33.5,-115.625,0.0024971215
8,33.5,-115.0,0.0030796037
9,34.0,-118.125,0.005693592
10,34.0,-117.5,0.0036964954
11,34.0,-116.875,0.0021080321
12,34.0,-116.25,0.0014888727
13,34.0,-115.625,0.0019150212
14,34.0,-115.0,0.002511823
15,34.5,-120.0,0.004597264
16,34.5,-119.375,0.0028898094
17,34.5,-118.75,0.0030509038
18,34.5,-118.125,0.0029081712
19,34.5,-117.5,0.0025148585
20,34.5,-116.875,0.0018867851
21,34.5,-116.25,0.0016398338
22,34.5,-115.625,0.0019924238
23,34.5,-115.0,0.002365702
24,35.0,-120.625,0.006538008
25,35.0,-120.0,0.0024218215
26,35.0,-119.375,0.0016077048
27,35.0,-118.75,0.0017067777
28,35.0,-118.125,0.001730723
29,35.0,-117.5,0.0020327421
30,35.0,-116.875,0.002022324
31,35.0,-116.25,0.0018821451
32,35.0,-115.625,0.001843711
33,35.0,-115.0,0.0021634086
34,35.5,-120.625,0.006419119
35,35.5,-120.0,0.003823124
36,35.5,-119.375,0.002149115
37,35.5,-118.75,0.0011999987
38,35.5,-118.125,0.0011574967
39,35.5,-117.5,0.0013861554
40,35.5,-116.875,0.0018330357
41,35.5,-116.25,0.0019794947
42,35.5,-115.625,0.0017687002
43,36.0,-121.25,0.0075748716
44,36.0,-120.625,0.006118264
45,36.0,-120.0,0.0051404005
46,36.0,-119.375,0.0030132968
47,36.0,-118.75,0.0010342799
48,36.0,-118.125,0.0011054861
49,36.0,-117.5,0.0011881394
50,36.0,-116.875,0.0016854474
51,36.0,-116.25,0.0019978762
52,36.5,-121.875,0.008996517
53,36.5,-121.25,0.007201296
54,36.5,-120.625,0.0055204476
55,36.5,-120.0,0.004713329
56,36.5,-119.375,0.0021004549
57,36.5,-118.75,0.000980717
58,36.5,-118.125,0.0010114932
59,36.5,-117.5,0.0014093285
60,36.5,-116.875,0.0019159405
61,37.0,-121.875,0.008817689
62,37.0,-121.25,0.007486368
63,37.0,-120.625,0.0058959895
64,37.0,-120.0,0.003513761
65,37.0,-119.375,0.0014530969
66,37.0,-118.75,0.0010182826
67,37.0,-118.125,0.0010903561
68,37.0,-117.5,0.0014583472
69,37.5,-121.875,0.008581507
70,37.5,-121.25,0.007303829
71,37.5,-120.625,0.0050911983
72,37.5,-120.0,0.0025704252
73,37.5,-119.375,0.0013617077
74,37.5,-118.75,0.0010676971
75,37.5,-118.125,0.0010870089
76,38.0,-122.5,0.0090497965
77,38.0,-121.875,0.0083349
78,38.0,-121.25,0.007034221
79,38.0,-120.625,0.004606374
80,38.0,-120.0,0.0029120815
81,38.0,-119.375,0.001955441
82,38.0,-118.75,0.001426424
83,38.5,-123.125,0.00889218
84,38.5,-122.5,0.00845561
85,38.5,-121.875,0.008051403
86,38.5,-121.25,0.006743928
87,38.5,-120.625,0.004760528
88,38.5,-120.0,0.0033287096
89,38.5,-119.375,0.00236303
90,39.0,-123.125,0.00815421
91,39.0,-122.5,0.007952076
92,39.0,-121.875,0.007901735
93,39.0,-121.25,0.006704504
94,39.0,-120.625,0.0050369143
95,39.5,-123.75,0.009069438
96,39.5,-123.125,0.007402474
97,39.5,-122.5,0.0075604375
98,39.5,-121.875,0.007877076
99,39.5,-121.25,0.0064094146
100,39.5,-120.625,0.0048653944
101,40.0,-123.75,0.008584988
102,40.0,-123.125,0.0071006385
103,40.0,-122.5,0.0074157086
104,40.0,-121.875,0.007664423
105,40.0,-121.25,0.0058437637
106,40.0,-120.625,0.004826368
107,40.0,-120.0,0.003930413
108,40.5,-124.375,0.008371507
109,40.5,-123.75,0.0076482813
110,40.5,-123.125,0.006990829
111,40.5,-122.5,0.0075748772
112,40.5,-121.875,0.0072194734
113,40.5,-121.25,0.0055900174
114,40.5,-120.625,0.0051704487
115,40.5,-120.0,0.004557594
116,41.0,-123.75,0.0072261035
117,41.0,-123.125,0.006268172
118,41.0,-122.5,0.006659034
119,41.0,-121.875,0.006773229
120,41.0,-121.25,0.006107385
121,41.0,-120.625,0.005547509
122,41.0,-120.0,0.005150421
123,41.5,-123.75,0.0068218666
124,41.5,-123.125,0.0059049707
125,41.5,-122.5,0.005660948
126,41.5,-121.875,0.0056160055
127,41.5,-121.25,0.0058776266
128,41.5,-120.625,0.0057181716
129,41.5,-120.0,0.005442871
130,42.0,-123.125,0.005634321
131,42.0,-122.5,0.005451974
132,42.0,-121.875,0.0053163306
