Unnamed: 0,lat,lon,Qair_f_inst
0,33.0,-116.875,0.0037164062
1,33.0,-116.25,0.0033367204
2,33.0,-115.625,0.0034760078
3,33.0,-115.0,0.0033828106
4,33.5,-117.5,0.0046908683
5,33.5,-116.875,0.0034407338
6,33.5,-116.25,0.0032531058
7,33.5,-115.625,0.0031978171
8,33.5,-115.0,0.0033734047
9,34.0,-118.125,0.0037364217
10,34.0,-117.5,0.0033788045
11,34.0,-116.875,0.0032407187
12,34.0,-116.25,0.0031602138
13,34.0,-115.625,0.0030511415
14,34.0,-115.0,0.0033876058
15,34.5,-120.0,0.0039964104
16,34.5,-119.375,0.0031884357
17,34.5,-118.75,0.0031123047
18,34.5,-118.125,0.0031128398
19,34.5,-117.5,0.003164066
20,34.5,-116.875,0.0031860855
21,34.5,-116.25,0.0030643744
22,34.5,-115.625,0.0029254025
23,34.5,-115.0,0.0033618424
24,35.0,-120.625,0.0049219313
25,35.0,-120.0,0.0037568156
26,35.0,-119.375,0.0037304426
27,35.0,-118.75,0.003051448
28,35.0,-118.125,0.003013436
29,35.0,-117.5,0.0030260065
30,35.0,-116.875,0.003082893
31,35.0,-116.25,0.002889163
32,35.0,-115.625,0.0028587356
33,35.0,-115.0,0.003256256
34,35.5,-120.625,0.0045837336
35,35.5,-120.0,0.004657634
36,35.5,-119.375,0.004471098
37,35.5,-118.75,0.003208658
38,35.5,-118.125,0.0028655855
39,35.5,-117.5,0.0028684435
40,35.5,-116.875,0.002948261
41,35.5,-116.25,0.002822483
42,35.5,-115.625,0.0027968416
43,36.0,-121.25,0.004695796
44,36.0,-120.625,0.0043059583
45,36.0,-120.0,0.0050169025
46,36.0,-119.375,0.004413196
47,36.0,-118.75,0.0027514773
48,36.0,-118.125,0.002579915
49,36.0,-117.5,0.0026955393
50,36.0,-116.875,0.0028224166
51,36.0,-116.25,0.002802779
52,36.5,-121.875,0.0076551544
53,36.5,-121.25,0.0051119262
54,36.5,-120.625,0.005169042
55,36.5,-120.0,0.0055182367
56,36.5,-119.375,0.0037530921
57,36.5,-118.75,0.0024753537
58,36.5,-118.125,0.0024060486
59,36.5,-117.5,0.0026103137
60,36.5,-116.875,0.0027549677
61,37.0,-121.875,0.007915444
62,37.0,-121.25,0.006072605
63,37.0,-120.625,0.0059315413
64,37.0,-120.0,0.0045182393
65,37.0,-119.375,0.0029513997
66,37.0,-118.75,0.0022767053
67,37.0,-118.125,0.0023791448
68,37.0,-117.5,0.002490157
69,37.5,-121.875,0.007877949
70,37.5,-121.25,0.00673937
71,37.5,-120.625,0.0053998083
72,37.5,-120.0,0.0033356156
73,37.5,-119.375,0.002434598
74,37.5,-118.75,0.0021537289
75,37.5,-118.125,0.0023729375
76,38.0,-122.5,0.008250319
77,38.0,-121.875,0.007137422
78,38.0,-121.25,0.0063711475
79,38.0,-120.625,0.0040890626
80,38.0,-120.0,0.0026227057
81,38.0,-119.375,0.0022305443
82,38.0,-118.75,0.0021714587
83,38.5,-123.125,0.0077256975
84,38.5,-122.5,0.00671454
85,38.5,-121.875,0.005099175
86,38.5,-121.25,0.004038598
87,38.5,-120.625,0.0028904679
88,38.5,-120.0,0.0024290497
89,38.5,-119.375,0.00223889
90,39.0,-123.125,0.0066827796
91,39.0,-122.5,0.006010297
92,39.0,-121.875,0.0044020317
93,39.0,-121.25,0.0027491793
94,39.0,-120.625,0.0023159154
95,39.5,-123.75,0.007953762
96,39.5,-123.125,0.0059313816
97,39.5,-122.5,0.0055315495
98,39.5,-121.875,0.0036426873
99,39.5,-121.25,0.0026566081
100,39.5,-120.625,0.002222729
101,40.0,-123.75,0.0077170315
102,40.0,-123.125,0.006064081
103,40.0,-122.5,0.005331893
104,40.0,-121.875,0.0033130453
105,40.0,-121.25,0.0028471241
106,40.0,-120.625,0.0024238366
107,40.0,-120.0,0.002291409
108,40.5,-124.375,0.009302342
109,40.5,-123.75,0.00783923
110,40.5,-123.125,0.0063758274
111,40.5,-122.5,0.005524645
112,40.5,-121.875,0.00357416
113,40.5,-121.25,0.0030430157
114,40.5,-120.625,0.0025434669
115,40.5,-120.0,0.0021700945
116,41.0,-123.75,0.008003582
117,41.0,-123.125,0.0064827763
118,41.0,-122.5,0.005677018
119,41.0,-121.875,0.004990674
120,41.0,-121.25,0.003930754
121,41.0,-120.625,0.00324151
122,41.0,-120.0,0.0023802163
123,41.5,-123.75,0.008080703
124,41.5,-123.125,0.0069732573
125,41.5,-122.5,0.0060359077
126,41.5,-121.875,0.0054720994
127,41.5,-121.25,0.0046909363
128,41.5,-120.625,0.004165283
129,41.5,-120.0,0.0034125103
130,42.0,-123.125,0.0074096867
131,42.0,-122.5,0.0067560566
132,42.0,-121.875,0.006068304
