Unnamed: 0,lat,lon,Qair_f_inst
0,33.0,-116.875,0.0017198586
1,33.0,-116.25,0.0016275927
2,33.0,-115.625,0.001784707
3,33.0,-115.0,0.0014878251
4,33.5,-117.5,0.0023815557
5,33.5,-116.875,0.001563507
6,33.5,-116.25,0.0015329655
7,33.5,-115.625,0.0015032389
8,33.5,-115.0,0.0014370969
9,34.0,-118.125,0.0018325179
10,34.0,-117.5,0.0014397124
11,34.0,-116.875,0.0013927552
12,34.0,-116.25,0.0013711918
13,34.0,-115.625,0.0013688019
14,34.0,-115.0,0.001396834
15,34.5,-120.0,0.0027701638
16,34.5,-119.375,0.0015624416
17,34.5,-118.75,0.0014643251
18,34.5,-118.125,0.001375517
19,34.5,-117.5,0.001335048
20,34.5,-116.875,0.0013405214
21,34.5,-116.25,0.0013349614
22,34.5,-115.625,0.0012794201
23,34.5,-115.0,0.001346728
24,35.0,-120.625,0.004128318
25,35.0,-120.0,0.001903982
26,35.0,-119.375,0.0014106579
27,35.0,-118.75,0.0013494984
28,35.0,-118.125,0.0013248819
29,35.0,-117.5,0.0013024318
30,35.0,-116.875,0.001278554
31,35.0,-116.25,0.0012488344
32,35.0,-115.625,0.0012109788
33,35.0,-115.0,0.0012848271
34,35.5,-120.625,0.003322957
35,35.5,-120.0,0.0018891852
36,35.5,-119.375,0.0014393121
37,35.5,-118.75,0.0012376225
38,35.5,-118.125,0.0012447926
39,35.5,-117.5,0.0012844668
40,35.5,-116.875,0.0012762564
41,35.5,-116.25,0.001188571
42,35.5,-115.625,0.0011239671
43,36.0,-121.25,0.0039724116
44,36.0,-120.625,0.0028750293
45,36.0,-120.0,0.0022163312
46,36.0,-119.375,0.0016656942
47,36.0,-118.75,0.0012633087
48,36.0,-118.125,0.0012157575
49,36.0,-117.5,0.0012782739
50,36.0,-116.875,0.0012699527
51,36.0,-116.25,0.0011678558
52,36.5,-121.875,0.0060720495
53,36.5,-121.25,0.0035427653
54,36.5,-120.625,0.0027610112
55,36.5,-120.0,0.002446411
56,36.5,-119.375,0.0017969102
57,36.5,-118.75,0.0014402331
58,36.5,-118.125,0.0013212808
59,36.5,-117.5,0.0012891191
60,36.5,-116.875,0.0012037331
61,37.0,-121.875,0.00517489
62,37.0,-121.25,0.003937343
63,37.0,-120.625,0.0031804855
64,37.0,-120.0,0.0023167944
65,37.0,-119.375,0.0016703721
66,37.0,-118.75,0.0014267111
67,37.0,-118.125,0.0012917587
68,37.0,-117.5,0.0012217672
69,37.5,-121.875,0.0046125655
70,37.5,-121.25,0.003992845
71,37.5,-120.625,0.0031677745
72,37.5,-120.0,0.002177621
73,37.5,-119.375,0.0017260554
74,37.5,-118.75,0.0014462144
75,37.5,-118.125,0.001323331
76,38.0,-122.5,0.004584035
77,38.0,-121.875,0.0041624634
78,38.0,-121.25,0.0035769737
79,38.0,-120.625,0.002775617
80,38.0,-120.0,0.0020713818
81,38.0,-119.375,0.0017447561
82,38.0,-118.75,0.0015207076
83,38.5,-123.125,0.0049678427
84,38.5,-122.5,0.0036180445
85,38.5,-121.875,0.003504998
86,38.5,-121.25,0.0030496942
87,38.5,-120.625,0.0023937959
88,38.5,-120.0,0.0019594
89,38.5,-119.375,0.0018039196
90,39.0,-123.125,0.0038811744
91,39.0,-122.5,0.0032264355
92,39.0,-121.875,0.0030749103
93,39.0,-121.25,0.0027987557
94,39.0,-120.625,0.0022830467
95,39.5,-123.75,0.005286004
96,39.5,-123.125,0.003170289
97,39.5,-122.5,0.002998462
98,39.5,-121.875,0.002780657
99,39.5,-121.25,0.0025879955
100,39.5,-120.625,0.002209572
101,40.0,-123.75,0.003973932
102,40.0,-123.125,0.002647522
103,40.0,-122.5,0.002803985
104,40.0,-121.875,0.002520751
105,40.0,-121.25,0.0023001588
106,40.0,-120.625,0.0020997107
107,40.0,-120.0,0.0019420733
108,40.5,-124.375,0.0064886785
109,40.5,-123.75,0.0038996267
110,40.5,-123.125,0.002595739
111,40.5,-122.5,0.0026803643
112,40.5,-121.875,0.0024757094
113,40.5,-121.25,0.0020826792
114,40.5,-120.625,0.0018883059
115,40.5,-120.0,0.0017512931
116,41.0,-123.75,0.004421387
117,41.0,-123.125,0.0028558178
118,41.0,-122.5,0.0024347126
119,41.0,-121.875,0.0023063074
120,41.0,-121.25,0.0020476154
121,41.0,-120.625,0.0017767072
122,41.0,-120.0,0.0016479561
123,41.5,-123.75,0.00430908
124,41.5,-123.125,0.00299761
125,41.5,-122.5,0.002244519
126,41.5,-121.875,0.0021727728
127,41.5,-121.25,0.0019797506
128,41.5,-120.625,0.0018173516
129,41.5,-120.0,0.0016781214
130,42.0,-123.125,0.0028310658
131,42.0,-122.5,0.002299669
132,42.0,-121.875,0.0020358388
