Unnamed: 0,lat,lon,Qair_f_inst
0,33.0,-116.875,0.008881606
1,33.0,-116.25,0.008361022
2,33.0,-115.625,0.009915209
3,33.0,-115.0,0.01256084
4,33.5,-117.5,0.008734836
5,33.5,-116.875,0.0075889737
6,33.5,-116.25,0.009336262
7,33.5,-115.625,0.0107246265
8,33.5,-115.0,0.011823416
9,34.0,-118.125,0.007742623
10,34.0,-117.5,0.0064586177
11,34.0,-116.875,0.006226415
12,34.0,-116.25,0.008741554
13,34.0,-115.625,0.010888143
14,34.0,-115.0,0.011382621
15,34.5,-120.0,0.0076221735
16,34.5,-119.375,0.00566563
17,34.5,-118.75,0.0058477367
18,34.5,-118.125,0.005604697
19,34.5,-117.5,0.0060680048
20,34.5,-116.875,0.0064289155
21,34.5,-116.25,0.0074241566
22,34.5,-115.625,0.010195267
23,34.5,-115.0,0.010662132
24,35.0,-120.625,0.008174287
25,35.0,-120.0,0.00589974
26,35.0,-119.375,0.004889175
27,35.0,-118.75,0.0046803993
28,35.0,-118.125,0.004929689
29,35.0,-117.5,0.0055136797
30,35.0,-116.875,0.0060041477
31,35.0,-116.25,0.0068884287
32,35.0,-115.625,0.009319882
33,35.0,-115.0,0.010006818
34,35.5,-120.625,0.0071229488
35,35.5,-120.0,0.005805357
36,35.5,-119.375,0.005407998
37,35.5,-118.75,0.0045490363
38,35.5,-118.125,0.0048700073
39,35.5,-117.5,0.005265515
40,35.5,-116.875,0.0054994836
41,35.5,-116.25,0.0062818676
42,35.5,-115.625,0.0082278075
43,36.0,-121.25,0.006930945
44,36.0,-120.625,0.005737456
45,36.0,-120.0,0.0053669387
46,36.0,-119.375,0.005322285
47,36.0,-118.75,0.004190231
48,36.0,-118.125,0.004942974
49,36.0,-117.5,0.005379073
50,36.0,-116.875,0.0053330753
51,36.0,-116.25,0.0056552268
52,36.5,-121.875,0.008597699
53,36.5,-121.25,0.006809352
54,36.5,-120.625,0.0053254203
55,36.5,-120.0,0.0053800377
56,36.5,-119.375,0.0046746368
57,36.5,-118.75,0.0038106795
58,36.5,-118.125,0.0047242865
59,36.5,-117.5,0.0053372853
60,36.5,-116.875,0.0052219513
61,37.0,-121.875,0.00820624
62,37.0,-121.25,0.0067004864
63,37.0,-120.625,0.005881984
64,37.0,-120.0,0.0052423957
65,37.0,-119.375,0.0040735514
66,37.0,-118.75,0.0034215143
67,37.0,-118.125,0.0042009405
68,37.0,-117.5,0.0050374437
69,37.5,-121.875,0.00815723
70,37.5,-121.25,0.006344916
71,37.5,-120.625,0.005542169
72,37.5,-120.0,0.0045486223
73,37.5,-119.375,0.0036005673
74,37.5,-118.75,0.0031235067
75,37.5,-118.125,0.0037604664
76,38.0,-122.5,0.008601538
77,38.0,-121.875,0.008485512
78,38.0,-121.25,0.0071028764
79,38.0,-120.625,0.0053230696
80,38.0,-120.0,0.0039912113
81,38.0,-119.375,0.003307164
82,38.0,-118.75,0.0032182767
83,38.5,-123.125,0.008122531
84,38.5,-122.5,0.0074047926
85,38.5,-121.875,0.007665741
86,38.5,-121.25,0.0066713733
87,38.5,-120.625,0.004550612
88,38.5,-120.0,0.0038759168
89,38.5,-119.375,0.0034074634
90,39.0,-123.125,0.0068649645
91,39.0,-122.5,0.0059733563
92,39.0,-121.875,0.0066749747
93,39.0,-121.25,0.0053969664
94,39.0,-120.625,0.0038948313
95,39.5,-123.75,0.008178194
96,39.5,-123.125,0.005967511
97,39.5,-122.5,0.00491541
98,39.5,-121.875,0.00500347
99,39.5,-121.25,0.0037282559
100,39.5,-120.625,0.0034944585
101,40.0,-123.75,0.007676435
102,40.0,-123.125,0.00574498
103,40.0,-122.5,0.0038475634
104,40.0,-121.875,0.0034608275
105,40.0,-121.25,0.0031724889
106,40.0,-120.625,0.0032578455
107,40.0,-120.0,0.003439705
108,40.5,-124.375,0.00860173
109,40.5,-123.75,0.007574759
110,40.5,-123.125,0.0058690165
111,40.5,-122.5,0.003929552
112,40.5,-121.875,0.0029359264
113,40.5,-121.25,0.0030315772
114,40.5,-120.625,0.0030888284
115,40.5,-120.0,0.0029131828
116,41.0,-123.75,0.007787082
117,41.0,-123.125,0.006080618
118,41.0,-122.5,0.0045966203
119,41.0,-121.875,0.004329433
120,41.0,-121.25,0.0040286696
121,41.0,-120.625,0.0035727357
122,41.0,-120.0,0.0031061564
123,41.5,-123.75,0.008194222
124,41.5,-123.125,0.006890084
125,41.5,-122.5,0.0059742765
126,41.5,-121.875,0.0060513313
127,41.5,-121.25,0.0056253043
128,41.5,-120.625,0.004311548
129,41.5,-120.0,0.0035196508
130,42.0,-123.125,0.008005523
131,42.0,-122.5,0.007307438
132,42.0,-121.875,0.007192075
