,lat,lon,QLML
0,33.0,-116.875,0.0099075185
1,33.0,-116.25,0.0077362354
2,33.0,-115.625,0.008261836
3,33.0,-115.0,0.008393093
4,33.5,-117.5,0.011534758
5,33.5,-116.875,0.008294074
6,33.5,-116.25,0.0071219075
7,33.5,-115.625,0.0074393447
8,33.5,-115.0,0.0076194
9,34.0,-118.125,0.010271357
10,34.0,-117.5,0.009209629
11,34.0,-116.875,0.007902161
12,34.0,-116.25,0.006926024
13,34.0,-115.625,0.006524321
14,34.0,-115.0,0.0063285357
15,34.5,-120.0,0.008168522
16,34.5,-119.375,0.006340996
17,34.5,-118.75,0.0067122
18,34.5,-118.125,0.006804842
19,34.5,-117.5,0.006102028
20,34.5,-116.875,0.006240139
21,34.5,-116.25,0.006409939
22,34.5,-115.625,0.006106733
23,34.5,-115.0,0.0060250256
24,35.0,-120.625,0.009618235
25,35.0,-120.0,0.006766612
26,35.0,-119.375,0.0064521483
27,35.0,-118.75,0.007018911
28,35.0,-118.125,0.006351136
29,35.0,-117.5,0.0057799313
30,35.0,-116.875,0.005523316
31,35.0,-116.25,0.005816109
32,35.0,-115.625,0.006025241
33,35.0,-115.0,0.0061834403
34,35.5,-120.625,0.0078826295
35,35.5,-120.0,0.006752199
36,35.5,-119.375,0.0071109626
37,35.5,-118.75,0.0073918067
38,35.5,-118.125,0.00606961
39,35.5,-117.5,0.0057853125
40,35.5,-116.875,0.0056590233
41,35.5,-116.25,0.0056935106
42,35.5,-115.625,0.005915204
43,36.0,-121.25,0.008729743
44,36.0,-120.625,0.006988501
45,36.0,-120.0,0.007104114
46,36.0,-119.375,0.007519761
47,36.0,-118.75,0.006839581
48,36.0,-118.125,0.0051199594
49,36.0,-117.5,0.005056299
50,36.0,-116.875,0.0054616164
51,36.0,-116.25,0.005498856
52,36.5,-121.875,0.010735302
53,36.5,-121.25,0.008486077
54,36.5,-120.625,0.00743714
55,36.5,-120.0,0.0076880325
56,36.5,-119.375,0.0072086486
57,36.5,-118.75,0.0055826586
58,36.5,-118.125,0.004446576
59,36.5,-117.5,0.0044058845
60,36.5,-116.875,0.00492393
61,37.0,-121.875,0.0100159645
62,37.0,-121.25,0.00853892
63,37.0,-120.625,0.008180349
64,37.0,-120.0,0.0073388424
65,37.0,-119.375,0.0055139177
66,37.0,-118.75,0.0041660783
67,37.0,-118.125,0.0041136304
68,37.0,-117.5,0.0045124656
69,37.5,-121.875,0.009597629
70,37.5,-121.25,0.008638609
71,37.5,-120.625,0.007814988
72,37.5,-120.0,0.0054537184
73,37.5,-119.375,0.0039178533
74,37.5,-118.75,0.0032202129
75,37.5,-118.125,0.0033536963
76,38.0,-122.5,0.010009288
77,38.0,-121.875,0.009445945
78,38.0,-121.25,0.008592191
79,38.0,-120.625,0.0064262855
80,38.0,-120.0,0.004055453
81,38.0,-119.375,0.0033000011
82,38.0,-118.75,0.0030675184
83,38.5,-123.125,0.009444206
84,38.5,-122.5,0.007996558
85,38.5,-121.875,0.0073798597
86,38.5,-121.25,0.007216882
87,38.5,-120.625,0.004849188
88,38.5,-120.0,0.003594925
89,38.5,-119.375,0.0033633392
90,39.0,-123.125,0.0077529293
91,39.0,-122.5,0.0065678614
92,39.0,-121.875,0.0060136444
93,39.0,-121.25,0.005480068
94,39.0,-120.625,0.0043004616
95,39.5,-123.75,0.008642744
96,39.5,-123.125,0.006576193
97,39.5,-122.5,0.0060173324
98,39.5,-121.875,0.0056140497
99,39.5,-121.25,0.004909383
100,39.5,-120.625,0.0040189363
101,40.0,-123.75,0.0076490757
102,40.0,-123.125,0.0061651007
103,40.0,-122.5,0.006146032
104,40.0,-121.875,0.005605703
105,40.0,-121.25,0.004790532
106,40.0,-120.625,0.0041188826
107,40.0,-120.0,0.0038379238
108,40.5,-124.375,0.0096297115
109,40.5,-123.75,0.0072903275
110,40.5,-123.125,0.0061702095
111,40.5,-122.5,0.0061608646
112,40.5,-121.875,0.0057913233
113,40.5,-121.25,0.005079567
114,40.5,-120.625,0.004488086
115,40.5,-120.0,0.0039229565
116,41.0,-123.75,0.007298945
117,41.0,-123.125,0.005983999
118,41.0,-122.5,0.005788123
119,41.0,-121.875,0.0057765655
120,41.0,-121.25,0.0053403024
121,41.0,-120.625,0.004788505
122,41.0,-120.0,0.00426675
123,41.5,-123.75,0.0071072844
124,41.5,-123.125,0.006292868
125,41.5,-122.5,0.0059411614
126,41.5,-121.875,0.0058416966
127,41.5,-121.25,0.0057107233
128,41.5,-120.625,0.0052300547
129,41.5,-120.0,0.00471748
130,42.0,-123.125,0.006633742
131,42.0,-122.5,0.0063215233
132,42.0,-121.875,0.006216775
