Unnamed: 0,lat,lon,Qair_f_inst
0,33.0,-116.875,0.005125851
1,33.0,-116.25,0.0039528725
2,33.0,-115.625,0.0036091094
3,33.0,-115.0,0.0030155403
4,33.5,-117.5,0.007335507
5,33.5,-116.875,0.0045888633
6,33.5,-116.25,0.0035677145
7,33.5,-115.625,0.003381257
8,33.5,-115.0,0.0029332647
9,34.0,-118.125,0.005813819
10,34.0,-117.5,0.0048585185
11,34.0,-116.875,0.0038634373
12,34.0,-116.25,0.003453686
13,34.0,-115.625,0.0034303402
14,34.0,-115.0,0.00299161
15,34.5,-120.0,0.0074412585
16,34.5,-119.375,0.005514471
17,34.5,-118.75,0.0050406456
18,34.5,-118.125,0.0047865617
19,34.5,-117.5,0.0042578583
20,34.5,-116.875,0.0037602028
21,34.5,-116.25,0.0036460077
22,34.5,-115.625,0.003497444
23,34.5,-115.0,0.0030553753
24,35.0,-120.625,0.00865315
25,35.0,-120.0,0.006783444
26,35.0,-119.375,0.0055989693
27,35.0,-118.75,0.005371311
28,35.0,-118.125,0.004881535
29,35.0,-117.5,0.0047559547
30,35.0,-116.875,0.004426736
31,35.0,-116.25,0.004145381
32,35.0,-115.625,0.0035504329
33,35.0,-115.0,0.0031872205
34,35.5,-120.625,0.008492247
35,35.5,-120.0,0.0071886256
36,35.5,-119.375,0.0064155427
37,35.5,-118.75,0.0054479293
38,35.5,-118.125,0.0045655672
39,35.5,-117.5,0.0046841414
40,35.5,-116.875,0.0044955006
41,35.5,-116.25,0.003985365
42,35.5,-115.625,0.0035123655
43,36.0,-121.25,0.008379691
44,36.0,-120.625,0.008114803
45,36.0,-120.0,0.007353792
46,36.0,-119.375,0.006757103
47,36.0,-118.75,0.0050124177
48,36.0,-118.125,0.003966871
49,36.0,-117.5,0.0041450686
50,36.0,-116.875,0.004101268
51,36.0,-116.25,0.0037956487
52,36.5,-121.875,0.008875876
53,36.5,-121.25,0.008190432
54,36.5,-120.625,0.0076643485
55,36.5,-120.0,0.0073758434
56,36.5,-119.375,0.006386978
57,36.5,-118.75,0.004414151
58,36.5,-118.125,0.0034920431
59,36.5,-117.5,0.0037487966
60,36.5,-116.875,0.0037662825
61,37.0,-121.875,0.00880285
62,37.0,-121.25,0.00852422
63,37.0,-120.625,0.007754617
64,37.0,-120.0,0.006979794
65,37.0,-119.375,0.005068245
66,37.0,-118.75,0.003907187
67,37.0,-118.125,0.0037096331
68,37.0,-117.5,0.0037767298
69,37.5,-121.875,0.0086634485
70,37.5,-121.25,0.008528448
71,37.5,-120.625,0.0075569083
72,37.5,-120.0,0.0059203324
73,37.5,-119.375,0.004434774
74,37.5,-118.75,0.0035216638
75,37.5,-118.125,0.0034660518
76,38.0,-122.5,0.008909252
77,38.0,-121.875,0.008872543
78,38.0,-121.25,0.008547397
79,38.0,-120.625,0.0071389005
80,38.0,-120.0,0.005358864
81,38.0,-119.375,0.004287141
82,38.0,-118.75,0.003740293
83,38.5,-123.125,0.0085628955
84,38.5,-122.5,0.00856766
85,38.5,-121.875,0.008970499
86,38.5,-121.25,0.008452428
87,38.5,-120.625,0.006763792
88,38.5,-120.0,0.005321462
89,38.5,-119.375,0.004301592
90,39.0,-123.125,0.0077510998
91,39.0,-122.5,0.008018172
92,39.0,-121.875,0.008911528
93,39.0,-121.25,0.008394686
94,39.0,-120.625,0.0067118653
95,39.5,-123.75,0.0074336957
96,39.5,-123.125,0.0069445726
97,39.5,-122.5,0.007692533
98,39.5,-121.875,0.008777411
99,39.5,-121.25,0.008165219
100,39.5,-120.625,0.0065588206
101,40.0,-123.75,0.006903715
102,40.0,-123.125,0.00622444
103,40.0,-122.5,0.007525312
104,40.0,-121.875,0.008156338
105,40.0,-121.25,0.0069916635
106,40.0,-120.625,0.0062786094
107,40.0,-120.0,0.0055552335
108,40.5,-124.375,0.0074033905
109,40.5,-123.75,0.006447137
110,40.5,-123.125,0.0060116556
111,40.5,-122.5,0.0074376296
112,40.5,-121.875,0.007113891
113,40.5,-121.25,0.0060039596
114,40.5,-120.625,0.005935017
115,40.5,-120.0,0.0055897925
116,41.0,-123.75,0.0062196665
117,41.0,-123.125,0.0055235387
118,41.0,-122.5,0.0063676685
119,41.0,-121.875,0.006598132
120,41.0,-121.25,0.0059918636
121,41.0,-120.625,0.00568751
122,41.0,-120.0,0.0055606402
123,41.5,-123.75,0.006001338
124,41.5,-123.125,0.005249208
125,41.5,-122.5,0.0053832117
126,41.5,-121.875,0.0054542315
127,41.5,-121.25,0.00585541
128,41.5,-120.625,0.005656665
129,41.5,-120.0,0.0054361536
130,42.0,-123.125,0.005209045
131,42.0,-122.5,0.005354824
132,42.0,-121.875,0.0054161227
