Unnamed: 0,lat,lon,Qair_f_inst
0,33.0,-116.875,0.006486287
1,33.0,-116.25,0.0035944202
2,33.0,-115.625,0.004328024
3,33.0,-115.0,0.007203519
4,33.5,-117.5,0.009380862
5,33.5,-116.875,0.0046901642
6,33.5,-116.25,0.0033644522
7,33.5,-115.625,0.0036908842
8,33.5,-115.0,0.005791946
9,34.0,-118.125,0.007513756
10,34.0,-117.5,0.004876805
11,34.0,-116.875,0.0034026427
12,34.0,-116.25,0.0031238573
13,34.0,-115.625,0.0033628002
14,34.0,-115.0,0.0047933524
15,34.5,-120.0,0.008240202
16,34.5,-119.375,0.0064646415
17,34.5,-118.75,0.005901515
18,34.5,-118.125,0.005101554
19,34.5,-117.5,0.004145632
20,34.5,-116.875,0.003546146
21,34.5,-116.25,0.0031666372
22,34.5,-115.625,0.0035591775
23,34.5,-115.0,0.0043282327
24,35.0,-120.625,0.009277306
25,35.0,-120.0,0.0074091298
26,35.0,-119.375,0.0069108573
27,35.0,-118.75,0.0065968204
28,35.0,-118.125,0.0055788835
29,35.0,-117.5,0.0046913032
30,35.0,-116.875,0.004246026
31,35.0,-116.25,0.003631995
32,35.0,-115.625,0.0037382776
33,35.0,-115.0,0.0040208152
34,35.5,-120.625,0.007704105
35,35.5,-120.0,0.007291366
36,35.5,-119.375,0.007285396
37,35.5,-118.75,0.0067776926
38,35.5,-118.125,0.0050287102
39,35.5,-117.5,0.004354502
40,35.5,-116.875,0.004414565
41,35.5,-116.25,0.0039327973
42,35.5,-115.625,0.0036016346
43,36.0,-121.25,0.008192837
44,36.0,-120.625,0.0072245575
45,36.0,-120.0,0.0073494134
46,36.0,-119.375,0.0072799665
47,36.0,-118.75,0.0060684416
48,36.0,-118.125,0.0035164105
49,36.0,-117.5,0.0036205591
50,36.0,-116.875,0.004041302
51,36.0,-116.25,0.0037250703
52,36.5,-121.875,0.009665486
53,36.5,-121.25,0.008136973
54,36.5,-120.625,0.0076372954
55,36.5,-120.0,0.0077758506
56,36.5,-119.375,0.006998245
57,36.5,-118.75,0.0047587533
58,36.5,-118.125,0.0029463426
59,36.5,-117.5,0.0030974469
60,36.5,-116.875,0.003189577
61,37.0,-121.875,0.008972886
62,37.0,-121.25,0.008154756
63,37.0,-120.625,0.008024738
64,37.0,-120.0,0.007432765
65,37.0,-119.375,0.0051207044
66,37.0,-118.75,0.0032158701
67,37.0,-118.125,0.0028918756
68,37.0,-117.5,0.0028986158
69,37.5,-121.875,0.00873363
70,37.5,-121.25,0.008218148
71,37.5,-120.625,0.0078199385
72,37.5,-120.0,0.0059747123
73,37.5,-119.375,0.00337201
74,37.5,-118.75,0.002440336
75,37.5,-118.125,0.002836612
76,38.0,-122.5,0.00913386
77,38.0,-121.875,0.008823122
78,38.0,-121.25,0.008445706
79,38.0,-120.625,0.006952718
80,38.0,-120.0,0.004410603
81,38.0,-119.375,0.0026573073
82,38.0,-118.75,0.0029077644
83,38.5,-123.125,0.008384056
84,38.5,-122.5,0.008037459
85,38.5,-121.875,0.008155011
86,38.5,-121.25,0.007907564
87,38.5,-120.625,0.005795002
88,38.5,-120.0,0.003837676
89,38.5,-119.375,0.0031169576
90,39.0,-123.125,0.0071068457
91,39.0,-122.5,0.0068012294
92,39.0,-121.875,0.0075051957
93,39.0,-121.25,0.006710097
94,39.0,-120.625,0.0048214183
95,39.5,-123.75,0.0081025865
96,39.5,-123.125,0.006204281
97,39.5,-122.5,0.005663958
98,39.5,-121.875,0.006126176
99,39.5,-121.25,0.005108408
100,39.5,-120.625,0.004439632
101,40.0,-123.75,0.0073159668
102,40.0,-123.125,0.0057935338
103,40.0,-122.5,0.005385231
104,40.0,-121.875,0.004904798
105,40.0,-121.25,0.0045736847
106,40.0,-120.625,0.004384657
107,40.0,-120.0,0.004223997
108,40.5,-124.375,0.008836835
109,40.5,-123.75,0.0070810444
110,40.5,-123.125,0.0056844205
111,40.5,-122.5,0.0051790234
112,40.5,-121.875,0.0044920337
113,40.5,-121.25,0.0042992374
114,40.5,-120.625,0.0042386525
115,40.5,-120.0,0.0040632314
116,41.0,-123.75,0.007126346
117,41.0,-123.125,0.0054410812
118,41.0,-122.5,0.0050684647
119,41.0,-121.875,0.0046909624
120,41.0,-121.25,0.0044080475
121,41.0,-120.625,0.004339523
122,41.0,-120.0,0.004304564
123,41.5,-123.75,0.0069892053
124,41.5,-123.125,0.0054848082
125,41.5,-122.5,0.005151834
126,41.5,-121.875,0.0051286933
127,41.5,-121.25,0.004983942
128,41.5,-120.625,0.0045848144
129,41.5,-120.0,0.004585222
130,42.0,-123.125,0.0059139566
131,42.0,-122.5,0.0056049763
132,42.0,-121.875,0.0055305287
