Unnamed: 0,lat,lon,Qair_f_inst
0,33.0,-116.875,0.0020830634
1,33.0,-116.25,0.0016183971
2,33.0,-115.625,0.0016575404
3,33.0,-115.0,0.0015464936
4,33.5,-117.5,0.0026953623
5,33.5,-116.875,0.0016537714
6,33.5,-116.25,0.0015653344
7,33.5,-115.625,0.0015595589
8,33.5,-115.0,0.0015467486
9,34.0,-118.125,0.0020646148
10,34.0,-117.5,0.0016442477
11,34.0,-116.875,0.0015753756
12,34.0,-116.25,0.0015605161
13,34.0,-115.625,0.0015110574
14,34.0,-115.0,0.0015418311
15,34.5,-120.0,0.0029414725
16,34.5,-119.375,0.0020101343
17,34.5,-118.75,0.0016685479
18,34.5,-118.125,0.0016186521
19,34.5,-117.5,0.0015990062
20,34.5,-116.875,0.0015976378
21,34.5,-116.25,0.0015564011
22,34.5,-115.625,0.0014812779
23,34.5,-115.0,0.0015341364
24,35.0,-120.625,0.003149676
25,35.0,-120.0,0.0021381313
26,35.0,-119.375,0.0021498967
27,35.0,-118.75,0.0017067924
28,35.0,-118.125,0.0016109903
29,35.0,-117.5,0.0016129346
30,35.0,-116.875,0.0016106657
31,35.0,-116.25,0.0015170648
32,35.0,-115.625,0.0014486387
33,35.0,-115.0,0.0015628088
34,35.5,-120.625,0.0026415687
35,35.5,-120.0,0.0026977335
36,35.5,-119.375,0.0028011187
37,35.5,-118.75,0.001889618
38,35.5,-118.125,0.001560646
39,35.5,-117.5,0.0016068397
40,35.5,-116.875,0.0016148837
41,35.5,-116.25,0.0015136758
42,35.5,-115.625,0.0014237139
43,36.0,-121.25,0.0025062219
44,36.0,-120.625,0.002406844
45,36.0,-120.0,0.0029358764
46,36.0,-119.375,0.0028420736
47,36.0,-118.75,0.0016437643
48,36.0,-118.125,0.0015023645
49,36.0,-117.5,0.0015879528
50,36.0,-116.875,0.0016045473
51,36.0,-116.25,0.0015205612
52,36.5,-121.875,0.003508414
53,36.5,-121.25,0.0026118364
54,36.5,-120.625,0.00277048
55,36.5,-120.0,0.0031500717
56,36.5,-119.375,0.0022854432
57,36.5,-118.75,0.0013098315
58,36.5,-118.125,0.001422943
59,36.5,-117.5,0.0015924472
60,36.5,-116.875,0.0015524629
61,37.0,-121.875,0.0031354313
62,37.0,-121.25,0.0030514465
63,37.0,-120.625,0.0032436566
64,37.0,-120.0,0.0027397524
65,37.0,-119.375,0.0016588432
66,37.0,-118.75,0.0011224621
67,37.0,-118.125,0.001345168
68,37.0,-117.5,0.0015741355
69,37.5,-121.875,0.0034996101
70,37.5,-121.25,0.0034357065
71,37.5,-120.625,0.003099879
72,37.5,-120.0,0.0020382635
73,37.5,-119.375,0.0013473812
74,37.5,-118.75,0.0012164685
75,37.5,-118.125,0.0013595823
76,38.0,-122.5,0.004268627
77,38.0,-121.875,0.0040071798
78,38.0,-121.25,0.0034670252
79,38.0,-120.625,0.002599336
80,38.0,-120.0,0.0016544821
81,38.0,-119.375,0.0012488783
82,38.0,-118.75,0.0013244419
83,38.5,-123.125,0.0046315226
84,38.5,-122.5,0.004180873
85,38.5,-121.875,0.0040056906
86,38.5,-121.25,0.0032414347
87,38.5,-120.625,0.0024262667
88,38.5,-120.0,0.0016231247
89,38.5,-119.375,0.0013130103
90,39.0,-123.125,0.003657549
91,39.0,-122.5,0.004090888
92,39.0,-121.875,0.003927161
93,39.0,-121.25,0.0037229778
94,39.0,-120.625,0.0029041155
95,39.5,-123.75,0.0044779573
96,39.5,-123.125,0.0025147963
97,39.5,-122.5,0.0039167237
98,39.5,-121.875,0.0037635246
99,39.5,-121.25,0.0036154334
100,39.5,-120.625,0.0030211473
101,40.0,-123.75,0.004065887
102,40.0,-123.125,0.0027447313
103,40.0,-122.5,0.0041144392
104,40.0,-121.875,0.0036343469
105,40.0,-121.25,0.0029877073
106,40.0,-120.625,0.0025238136
107,40.0,-120.0,0.002196714
108,40.5,-124.375,0.0046352386
109,40.5,-123.75,0.0038508794
110,40.5,-123.125,0.0034312585
111,40.5,-122.5,0.0040831543
112,40.5,-121.875,0.0037538449
113,40.5,-121.25,0.0023278845
114,40.5,-120.625,0.0021184
115,40.5,-120.0,0.002002102
116,41.0,-123.75,0.0033147817
117,41.0,-123.125,0.0029217906
118,41.0,-122.5,0.0033302738
119,41.0,-121.875,0.0033232959
120,41.0,-121.25,0.002271286
121,41.0,-120.625,0.001921366
122,41.0,-120.0,0.0018025817
123,41.5,-123.75,0.0031197777
124,41.5,-123.125,0.002993616
125,41.5,-122.5,0.0027926993
126,41.5,-121.875,0.0026447112
127,41.5,-121.25,0.0023561222
128,41.5,-120.625,0.0019443543
129,41.5,-120.0,0.0017536827
130,42.0,-123.125,0.0033777005
131,42.0,-122.5,0.003081151
132,42.0,-121.875,0.002591204
