Unnamed: 0,lat,lon,Qair_f_inst
0,33.0,-116.875,0.0077275685
1,33.0,-116.25,0.006033081
2,33.0,-115.625,0.0063591762
3,33.0,-115.0,0.0060505476
4,33.5,-117.5,0.008649432
5,33.5,-116.875,0.0065185097
6,33.5,-116.25,0.0051028715
7,33.5,-115.625,0.0052697402
8,33.5,-115.0,0.005320517
9,34.0,-118.125,0.0075345556
10,34.0,-117.5,0.0065091974
11,34.0,-116.875,0.0056999605
12,34.0,-116.25,0.004347515
13,34.0,-115.625,0.004373686
14,34.0,-115.0,0.0044490374
15,34.5,-120.0,0.005511332
16,34.5,-119.375,0.0048906025
17,34.5,-118.75,0.0050366647
18,34.5,-118.125,0.004997193
19,34.5,-117.5,0.0043178108
20,34.5,-116.875,0.0040979637
21,34.5,-116.25,0.003995693
22,34.5,-115.625,0.004162404
23,34.5,-115.0,0.0042689824
24,35.0,-120.625,0.006438397
25,35.0,-120.0,0.004338923
26,35.0,-119.375,0.0041386783
27,35.0,-118.75,0.0041139903
28,35.0,-118.125,0.003747681
29,35.0,-117.5,0.0038464535
30,35.0,-116.875,0.0039420337
31,35.0,-116.25,0.004061643
32,35.0,-115.625,0.003848749
33,35.0,-115.0,0.0039022565
34,35.5,-120.625,0.0047770618
35,35.5,-120.0,0.004176255
36,35.5,-119.375,0.004473079
37,35.5,-118.75,0.004167121
38,35.5,-118.125,0.0032631478
39,35.5,-117.5,0.0032517342
40,35.5,-116.875,0.0035486259
41,35.5,-116.25,0.003828901
42,35.5,-115.625,0.0036956265
43,36.0,-121.25,0.005424891
44,36.0,-120.625,0.0039297035
45,36.0,-120.0,0.003829091
46,36.0,-119.375,0.0037895713
47,36.0,-118.75,0.0031241404
48,36.0,-118.125,0.0026992245
49,36.0,-117.5,0.0028746556
50,36.0,-116.875,0.0034199103
51,36.0,-116.25,0.0037307765
52,36.5,-121.875,0.0070542987
53,36.5,-121.25,0.005370124
54,36.5,-120.625,0.004272453
55,36.5,-120.0,0.0041084005
56,36.5,-119.375,0.0031756929
57,36.5,-118.75,0.0026043185
58,36.5,-118.125,0.0026546605
59,36.5,-117.5,0.0029565496
60,36.5,-116.875,0.0034511096
61,37.0,-121.875,0.0064778267
62,37.0,-121.25,0.005364531
63,37.0,-120.625,0.004900742
64,37.0,-120.0,0.003894572
65,37.0,-119.375,0.0023396087
66,37.0,-118.75,0.002447335
67,37.0,-118.125,0.002662509
68,37.0,-117.5,0.002982555
69,37.5,-121.875,0.0061759404
70,37.5,-121.25,0.005256565
71,37.5,-120.625,0.004517934
72,37.5,-120.0,0.0030029297
73,37.5,-119.375,0.0019160453
74,37.5,-118.75,0.0020942944
75,37.5,-118.125,0.0025137397
76,38.0,-122.5,0.006090343
77,38.0,-121.875,0.0056666215
78,38.0,-121.25,0.0054143104
79,38.0,-120.625,0.0040911813
80,38.0,-120.0,0.0023434113
81,38.0,-119.375,0.0018714498
82,38.0,-118.75,0.0021876928
83,38.5,-123.125,0.0059403717
84,38.5,-122.5,0.00468409
85,38.5,-121.875,0.004350676
86,38.5,-121.25,0.0049189962
87,38.5,-120.625,0.0034074422
88,38.5,-120.0,0.0021767172
89,38.5,-119.375,0.0018976763
90,39.0,-123.125,0.0049582543
91,39.0,-122.5,0.004021394
92,39.0,-121.875,0.003964259
93,39.0,-121.25,0.0042011132
94,39.0,-120.625,0.003120351
95,39.5,-123.75,0.0061177034
96,39.5,-123.125,0.004478525
97,39.5,-122.5,0.0039483802
98,39.5,-121.875,0.00400464
99,39.5,-121.25,0.0037826644
100,39.5,-120.625,0.0030921816
101,40.0,-123.75,0.005805284
102,40.0,-123.125,0.004607288
103,40.0,-122.5,0.0041861082
104,40.0,-121.875,0.0038792954
105,40.0,-121.25,0.0036144275
106,40.0,-120.625,0.0036250053
107,40.0,-120.0,0.0035012795
108,40.5,-124.375,0.007004768
109,40.5,-123.75,0.005799037
110,40.5,-123.125,0.004747366
111,40.5,-122.5,0.0042452663
112,40.5,-121.875,0.00398659
113,40.5,-121.25,0.0037107458
114,40.5,-120.625,0.0036941401
115,40.5,-120.0,0.0034207497
116,41.0,-123.75,0.0058831475
117,41.0,-123.125,0.0046905586
118,41.0,-122.5,0.004276362
119,41.0,-121.875,0.004104251
120,41.0,-121.25,0.004084304
121,41.0,-120.625,0.003789245
122,41.0,-120.0,0.0034650443
123,41.5,-123.75,0.0057201902
124,41.5,-123.125,0.0049424632
125,41.5,-122.5,0.004643023
126,41.5,-121.875,0.0043440233
127,41.5,-121.25,0.0042855567
128,41.5,-120.625,0.0038812933
129,41.5,-120.0,0.003577018
130,42.0,-123.125,0.005405126
131,42.0,-122.5,0.0050400603
132,42.0,-121.875,0.0047057862
