Unnamed: 0,lat,lon,Qair_f_inst
0,33.0,-116.875,0.0049167983
1,33.0,-116.25,0.0041210023
2,33.0,-115.625,0.0045492584
3,33.0,-115.0,0.0053262487
4,33.5,-117.5,0.0072406163
5,33.5,-116.875,0.004287816
6,33.5,-116.25,0.0038549379
7,33.5,-115.625,0.004142748
8,33.5,-115.0,0.004254433
9,34.0,-118.125,0.0065154205
10,34.0,-117.5,0.004831849
11,34.0,-116.875,0.003906607
12,34.0,-116.25,0.0035003647
13,34.0,-115.625,0.0035349708
14,34.0,-115.0,0.003444543
15,34.5,-120.0,0.005926222
16,34.5,-119.375,0.004610233
17,34.5,-118.75,0.004665869
18,34.5,-118.125,0.004241724
19,34.5,-117.5,0.0038809616
20,34.5,-116.875,0.003571717
21,34.5,-116.25,0.0033762564
22,34.5,-115.625,0.0032554267
23,34.5,-115.0,0.0029085123
24,35.0,-120.625,0.006915731
25,35.0,-120.0,0.0048837303
26,35.0,-119.375,0.004465713
27,35.0,-118.75,0.0042132693
28,35.0,-118.125,0.003962343
29,35.0,-117.5,0.0037797794
30,35.0,-116.875,0.0034887614
31,35.0,-116.25,0.0032145744
32,35.0,-115.625,0.002802497
33,35.0,-115.0,0.00256184
34,35.5,-120.625,0.0055986154
35,35.5,-120.0,0.0048459587
36,35.5,-119.375,0.0048601683
37,35.5,-118.75,0.004231061
38,35.5,-118.125,0.003868497
39,35.5,-117.5,0.0036621084
40,35.5,-116.875,0.00335728
41,35.5,-116.25,0.0029588027
42,35.5,-115.625,0.0025170639
43,36.0,-121.25,0.0050757006
44,36.0,-120.625,0.0045483964
45,36.0,-120.0,0.0046067378
46,36.0,-119.375,0.0047959187
47,36.0,-118.75,0.0039683
48,36.0,-118.125,0.0037396627
49,36.0,-117.5,0.0033491913
50,36.0,-116.875,0.0028630213
51,36.0,-116.25,0.0024602246
52,36.5,-121.875,0.007316638
53,36.5,-121.25,0.0049896063
54,36.5,-120.625,0.004270102
55,36.5,-120.0,0.0046063266
56,36.5,-119.375,0.0045263325
57,36.5,-118.75,0.003907044
58,36.5,-118.125,0.0035714544
59,36.5,-117.5,0.0029009478
60,36.5,-116.875,0.0023807206
61,37.0,-121.875,0.006496908
62,37.0,-121.25,0.005193574
63,37.0,-120.625,0.0048007956
64,37.0,-120.0,0.0048935707
65,37.0,-119.375,0.0043097013
66,37.0,-118.75,0.0037665246
67,37.0,-118.125,0.0033569587
68,37.0,-117.5,0.0025855473
69,37.5,-121.875,0.006180473
70,37.5,-121.25,0.005075772
71,37.5,-120.625,0.005083854
72,37.5,-120.0,0.0046393923
73,37.5,-119.375,0.004016318
74,37.5,-118.75,0.0035671059
75,37.5,-118.125,0.0030493792
76,38.0,-122.5,0.0067965537
77,38.0,-121.875,0.006485773
78,38.0,-121.25,0.005780025
79,38.0,-120.625,0.0048842435
80,38.0,-120.0,0.004235852
81,38.0,-119.375,0.0038635219
82,38.0,-118.75,0.003397723
83,38.5,-123.125,0.0067405053
84,38.5,-122.5,0.005837234
85,38.5,-121.875,0.0060072127
86,38.5,-121.25,0.00574862
87,38.5,-120.625,0.0045315954
88,38.5,-120.0,0.0039725373
89,38.5,-119.375,0.003584406
90,39.0,-123.125,0.005723994
91,39.0,-122.5,0.0052238903
92,39.0,-121.875,0.005195932
93,39.0,-121.25,0.0051141474
94,39.0,-120.625,0.004545147
95,39.5,-123.75,0.006945096
96,39.5,-123.125,0.0049878736
97,39.5,-122.5,0.004941636
98,39.5,-121.875,0.004475063
99,39.5,-121.25,0.0047453507
100,39.5,-120.625,0.0046193944
101,40.0,-123.75,0.007083721
102,40.0,-123.125,0.0052838908
103,40.0,-122.5,0.005038251
104,40.0,-121.875,0.004264208
105,40.0,-121.25,0.004258662
106,40.0,-120.625,0.0043783714
107,40.0,-120.0,0.0040874793
108,40.5,-124.375,0.0075575137
109,40.5,-123.75,0.006903896
110,40.5,-123.125,0.0056441347
111,40.5,-122.5,0.005155876
112,40.5,-121.875,0.0042463588
113,40.5,-121.25,0.0038953219
114,40.5,-120.625,0.0037560028
115,40.5,-120.0,0.0035721727
116,41.0,-123.75,0.0066187843
117,41.0,-123.125,0.005254042
118,41.0,-122.5,0.004644242
119,41.0,-121.875,0.004456987
120,41.0,-121.25,0.0037348962
121,41.0,-120.625,0.0034918617
122,41.0,-120.0,0.003536512
123,41.5,-123.75,0.006509908
124,41.5,-123.125,0.0053458847
125,41.5,-122.5,0.00471674
126,41.5,-121.875,0.004331169
127,41.5,-121.25,0.003750231
128,41.5,-120.625,0.0034801255
129,41.5,-120.0,0.0035121378
130,42.0,-123.125,0.0060561835
131,42.0,-122.5,0.0050892825
132,42.0,-121.875,0.004401089
