lat,lon,spatial_ref,Qair_f_inst
34.875,-122.375,0,0.0
34.875,-122.125,0,0.0
34.875,-121.875,0,0.0
34.875,-121.625,0,0.0
34.875,-121.375,0,0.0
34.875,-121.125,0,0.0
34.875,-120.875,0,0.0
34.875,-120.625,0,0.010866477
34.875,-120.375,0,0.010728977
34.875,-120.125,0,0.010943977
34.875,-119.875,0,0.011472727
34.875,-119.625,0,0.010771478
34.875,-119.375,0,0.009768977
34.875,-119.125,0,0.008860227
34.875,-118.875,0,0.007973976
34.875,-118.625,0,0.007258977
34.875,-118.375,0,0.0071739773
34.875,-118.125,0,0.007096477
34.875,-117.875,0,0.0068577267
34.875,-117.625,0,0.006735227
34.875,-117.375,0,0.006558977
34.875,-117.125,0,0.006398977
34.875,-116.875,0,0.0062652268
34.875,-116.625,0,0.0062327273
34.875,-116.375,0,0.0064877267
34.875,-116.125,0,0.0063327267
34.875,-115.875,0,0.006297727
34.875,-115.625,0,0.0065689767
34.875,-115.375,0,0.006138977
34.875,-115.125,0,0.0055302265
34.875,-114.875,0,0.005481477
35.125,-124.125,0,0.0
35.125,-123.875,0,0.0
35.125,-123.625,0,0.0
35.125,-123.375,0,0.0
35.125,-123.125,0,0.0
35.125,-122.875,0,0.0
35.125,-122.625,0,0.0
35.125,-122.375,0,0.0
35.125,-122.125,0,0.0
35.125,-121.875,0,0.0
35.125,-121.625,0,0.0
35.125,-121.375,0,0.0
35.125,-121.125,0,0.0
35.125,-120.875,0,0.0
35.125,-120.625,0,0.010486476
35.125,-120.375,0,0.010318978
35.125,-120.125,0,0.010412727
35.125,-119.875,0,0.010647726
35.125,-119.625,0,0.0102502275
35.125,-119.375,0,0.009527727
35.125,-119.125,0,0.008908978
35.125,-118.875,0,0.008442727
35.125,-118.625,0,0.008083977
35.125,-118.375,0,0.0073002265
35.125,-118.125,0,0.006618977
35.125,-117.875,0,0.0065327273
35.125,-117.625,0,0.0066327266
35.125,-117.375,0,0.0064927265
35.125,-117.125,0,0.006318977
35.125,-116.875,0,0.0060677268
35.125,-116.625,0,0.006068977
35.125,-116.375,0,0.006080227
35.125,-116.125,0,0.0060977265
35.125,-115.875,0,0.0061039766
35.125,-115.625,0,0.005938977
35.125,-115.375,0,0.0060202265
35.125,-115.125,0,0.005742727
35.125,-114.875,0,0.005252727
35.375,-124.125,0,0.0
35.375,-123.875,0,0.0
35.375,-123.625,0,0.0
35.375,-123.375,0,0.0
35.375,-123.125,0,0.0
35.375,-122.875,0,0.0
35.375,-122.625,0,0.0
35.375,-122.375,0,0.0
35.375,-122.125,0,0.0
35.375,-121.875,0,0.0
35.375,-121.625,0,0.0
35.375,-121.375,0,0.0
35.375,-121.125,0,0.0
35.375,-120.875,0,0.0
35.375,-120.625,0,0.010337727
35.375,-120.375,0,0.010023977
35.375,-120.125,0,0.009765226
35.375,-119.875,0,0.009796477
35.375,-119.625,0,0.009463976
35.375,-119.375,0,0.009378977
35.375,-119.125,0,0.009422727
35.375,-118.875,0,0.009358977
35.375,-118.625,0,0.008733978
35.375,-118.375,0,0.007623976
35.375,-118.125,0,0.0066189766
35.375,-117.875,0,0.006148977
35.375,-117.625,0,0.006418977
35.375,-117.375,0,0.0064064767
35.375,-117.125,0,0.0061877267
35.375,-116.875,0,0.005908977
35.375,-116.625,0,0.005836477
35.375,-116.375,0,0.005957727
35.375,-116.125,0,0.005947727
35.375,-115.875,0,0.0060552265
35.375,-115.625,0,0.0061227265
35.375,-115.375,0,0.005720227
35.375,-115.125,0,0.0056277267
35.375,-114.875,0,0.0
35.625,-124.125,0,0.0
35.625,-123.875,0,0.0
35.625,-123.625,0,0.0
35.625,-123.375,0,0.0
35.625,-123.125,0,0.0
35.625,-122.875,0,0.0
35.625,-122.625,0,0.0
35.625,-122.375,0,0.0
35.625,-122.125,0,0.0
35.625,-121.875,0,0.0
35.625,-121.625,0,0.0
35.625,-121.375,0,0.0
35.625,-121.125,0,0.010342727
35.625,-120.875,0,0.010587727
35.625,-120.625,0,0.010316477
35.625,-120.375,0,0.009965227
35.625,-120.125,0,0.009730226
35.625,-119.875,0,0.009277727
35.625,-119.625,0,0.008981477
35.625,-119.375,0,0.009031477
35.625,-119.125,0,0.009321476
35.625,-118.875,0,0.009443976
35.625,-118.625,0,0.008922727
35.625,-118.375,0,0.0074439775
35.625,-118.125,0,0.0062539773
35.625,-117.875,0,0.005613977
35.625,-117.625,0,0.005837727
35.625,-117.375,0,0.005887727
35.625,-117.125,0,0.005817727
35.625,-116.875,0,0.0057164766
35.625,-116.625,0,0.0057177264
35.625,-116.375,0,0.005833977
35.625,-116.125,0,0.005832727
35.625,-115.875,0,0.0060627265
35.625,-115.625,0,0.006091477
35.625,-115.375,0,0.0
35.625,-115.125,0,0.0
35.625,-114.875,0,0.0
35.875,-124.125,0,0.0
35.875,-123.875,0,0.0
35.875,-123.625,0,0.0
35.875,-123.375,0,0.0
35.875,-123.125,0,0.0
35.875,-122.875,0,0.0
35.875,-122.625,0,0.0
35.875,-122.375,0,0.0
35.875,-122.125,0,0.0
35.875,-121.875,0,0.0
35.875,-121.625,0,0.0
35.875,-121.375,0,0.009763977
35.875,-121.125,0,0.009588977
35.875,-120.875,0,0.009736477
35.875,-120.625,0,0.009801476
35.875,-120.375,0,0.009803977
35.875,-120.125,0,0.009506476
35.875,-119.875,0,0.008948977
35.875,-119.625,0,0.008600228
35.875,-119.375,0,0.008645227
35.875,-119.125,0,0.008885227
35.875,-118.875,0,0.008838978
35.875,-118.625,0,0.008131477
35.875,-118.375,0,0.006871477
35.875,-118.125,0,0.005131477
35.875,-117.875,0,0.004642727
35.875,-117.625,0,0.004958977
35.875,-117.375,0,0.005395227
35.875,-117.125,0,0.005368977
35.875,-116.875,0,0.0054439767
35.875,-116.625,0,0.0053539774
35.875,-116.375,0,0.0056464775
35.875,-116.125,0,0.005691477
35.875,-115.875,0,0.005912727
35.875,-115.625,0,0.0
35.875,-115.375,0,0.0
35.875,-115.125,0,0.0
35.875,-114.875,0,0.0
36.125,-124.125,0,0.0
36.125,-123.875,0,0.0
36.125,-123.625,0,0.0
36.125,-123.375,0,0.0
36.125,-123.125,0,0.0
36.125,-122.875,0,0.0
36.125,-122.625,0,0.0
36.125,-122.375,0,0.0
36.125,-122.125,0,0.0
36.125,-121.875,0,0.0
36.125,-121.625,0,0.008995227
36.125,-121.375,0,0.008891477
36.125,-121.125,0,0.008317727
36.125,-120.875,0,0.008462727
36.125,-120.625,0,0.008650227
36.125,-120.375,0,0.0086152265
36.125,-120.125,0,0.008482727
36.125,-119.875,0,0.008140227
36.125,-119.625,0,0.007938977
36.125,-119.375,0,0.008070227
36.125,-119.125,0,0.008300228
36.125,-118.875,0,0.008061477
36.125,-118.625,0,0.007448977
36.125,-118.375,0,0.005565227
36.125,-118.125,0,0.004311477
36.125,-117.875,0,0.003882727
36.125,-117.625,0,0.004890227
36.125,-117.375,0,0.0047114766
36.125,-117.125,0,0.005320227
36.125,-116.875,0,0.005255227
36.125,-116.625,0,0.005583977
36.125,-116.375,0,0.0056352266
36.125,-116.125,0,0.0054489775
36.125,-115.875,0,0.0
36.125,-115.625,0,0.0
36.125,-115.375,0,0.0
36.125,-115.125,0,0.0
36.125,-114.875,0,0.0
36.375,-124.125,0,0.0
36.375,-123.875,0,0.0
36.375,-123.625,0,0.0
36.375,-123.375,0,0.0
36.375,-123.125,0,0.0
36.375,-122.875,0,0.0
36.375,-122.625,0,0.0
36.375,-122.375,0,0.0
36.375,-122.125,0,0.0
36.375,-121.875,0,0.009902727
36.375,-121.625,0,0.008718977
36.375,-121.375,0,0.008481476
36.375,-121.125,0,0.0077914773
36.375,-120.875,0,0.007606477
36.375,-120.625,0,0.007701477
36.375,-120.375,0,0.007126477
36.375,-120.125,0,0.0071352264
36.375,-119.875,0,0.007145227
36.375,-119.625,0,0.007210227
36.375,-119.375,0,0.0073839766
36.375,-119.125,0,0.007526477
36.375,-118.875,0,0.007385227
36.375,-118.625,0,0.0066327266
36.375,-118.375,0,0.004700227
36.375,-118.125,0,0.003762727
36.375,-117.875,0,0.0031464768
36.375,-117.625,0,0.0039039769
36.375,-117.375,0,0.004032727
36.375,-117.125,0,0.0051402273
36.375,-116.875,0,0.004697727
36.375,-116.625,0,0.005361477
36.375,-116.375,0,0.0
36.375,-116.125,0,0.0
36.375,-115.875,0,0.0
36.375,-115.625,0,0.0
36.375,-115.375,0,0.0
36.375,-115.125,0,0.0
36.375,-114.875,0,0.0
36.625,-124.125,0,0.0
36.625,-123.875,0,0.0
36.625,-123.625,0,0.0
36.625,-123.375,0,0.0
36.625,-123.125,0,0.0
36.625,-122.875,0,0.0
36.625,-122.625,0,0.0
36.625,-122.375,0,0.0
36.625,-122.125,0,0.0
36.625,-121.875,0,0.0
36.625,-121.625,0,0.009206477
36.625,-121.375,0,0.009025226
36.625,-121.125,0,0.008265227
36.625,-120.875,0,0.0073827268
36.625,-120.625,0,0.006846477
36.625,-120.375,0,0.006717727
36.625,-120.125,0,0.0067827273
36.625,-119.875,0,0.0068852264
36.625,-119.625,0,0.0068577267
36.625,-119.375,0,0.006706477
36.625,-119.125,0,0.006726477
36.625,-118.875,0,0.0065152273
36.625,-118.625,0,0.005702727
36.625,-118.375,0,0.0044464767
36.625,-118.125,0,0.002961477
36.625,-117.875,0,0.003305227
36.625,-117.625,0,0.003777727
36.625,-117.375,0,0.0045277267
36.625,-117.125,0,0.004077727
36.625,-116.875,0,0.004342727
36.625,-116.625,0,0.0
36.625,-116.375,0,0.0
36.625,-116.125,0,0.0
36.625,-115.875,0,0.0
36.625,-115.625,0,0.0
36.625,-115.375,0,0.0
36.625,-115.125,0,0.0
36.625,-114.875,0,0.0
36.875,-124.125,0,0.0
36.875,-123.875,0,0.0
36.875,-123.625,0,0.0
36.875,-123.375,0,0.0
36.875,-123.125,0,0.0
36.875,-122.875,0,0.0
36.875,-122.625,0,0.0
36.875,-122.375,0,0.0
36.875,-122.125,0,0.0
36.875,-121.875,0,0.0
36.875,-121.625,0,0.009391476
36.875,-121.375,0,0.008997727
36.875,-121.125,0,0.008553977
36.875,-120.875,0,0.007810226
36.875,-120.625,0,0.007211477
36.875,-120.375,0,0.0070377267
36.875,-120.125,0,0.0070177275
36.875,-119.875,0,0.006807727
36.875,-119.625,0,0.006368977
36.875,-119.375,0,0.006016477
36.875,-119.125,0,0.0059352266
36.875,-118.875,0,0.005478977
36.875,-118.625,0,0.0049677268
36.875,-118.375,0,0.004505227
36.875,-118.125,0,0.0029189768
36.875,-117.875,0,0.0027377268
36.875,-117.625,0,0.0038139771
36.875,-117.375,0,0.004322727
36.875,-117.125,0,0.004316477
36.875,-116.875,0,0.0
36.875,-116.625,0,0.0
36.875,-116.375,0,0.0
36.875,-116.125,0,0.0
36.875,-115.875,0,0.0
36.875,-115.625,0,0.0
36.875,-115.375,0,0.0
36.875,-115.125,0,0.0
36.875,-114.875,0,0.0
37.125,-124.125,0,0.0
37.125,-123.875,0,0.0
37.125,-123.625,0,0.0
37.125,-123.375,0,0.0
37.125,-123.125,0,0.0
37.125,-122.875,0,0.0
37.125,-122.625,0,0.0
37.125,-122.375,0,0.0
37.125,-122.125,0,0.010017727
37.125,-121.875,0,0.009332728
37.125,-121.625,0,0.008552727
37.125,-121.375,0,0.0086152265
37.125,-121.125,0,0.008167727
37.125,-120.875,0,0.0076439767
37.125,-120.625,0,0.0073114764
37.125,-120.375,0,0.0071589774
37.125,-120.125,0,0.0069589773
37.125,-119.875,0,0.006445227
37.125,-119.625,0,0.0057927268
37.125,-119.375,0,0.005377727
37.125,-119.125,0,0.005376477
37.125,-118.875,0,0.005152727
37.125,-118.625,0,0.004611477
37.125,-118.375,0,0.0039852266
37.125,-118.125,0,0.0036102268
37.125,-117.875,0,0.003048977
37.125,-117.625,0,0.0032277268
37.125,-117.375,0,0.0035789772
37.125,-117.125,0,0.0
37.125,-116.875,0,0.0
37.125,-116.625,0,0.0
37.125,-116.375,0,0.0
37.125,-116.125,0,0.0
37.125,-115.875,0,0.0
37.125,-115.625,0,0.0
37.125,-115.375,0,0.0
37.125,-115.125,0,0.0
37.125,-114.875,0,0.0
37.375,-124.125,0,0.0
37.375,-123.875,0,0.0
37.375,-123.625,0,0.0
37.375,-123.375,0,0.0
37.375,-123.125,0,0.0
37.375,-122.875,0,0.0
37.375,-122.625,0,0.0
37.375,-122.375,0,0.010358978
37.375,-122.125,0,0.009820227
37.375,-121.875,0,0.008672727
37.375,-121.625,0,0.008161477
37.375,-121.375,0,0.0077289767
37.375,-121.125,0,0.007358977
37.375,-120.875,0,0.0071614766
37.375,-120.625,0,0.0070002265
37.375,-120.375,0,0.006870227
37.375,-120.125,0,0.0065214774
37.375,-119.875,0,0.0058477265
37.375,-119.625,0,0.005162727
37.375,-119.375,0,0.004812727
37.375,-119.125,0,0.004741477
37.375,-118.875,0,0.004607727
37.375,-118.625,0,0.004295227
37.375,-118.375,0,0.003626477
37.375,-118.125,0,0.003340227
37.375,-117.875,0,0.002748977
37.375,-117.625,0,0.0
37.375,-117.375,0,0.0
37.375,-117.125,0,0.0
37.375,-116.875,0,0.0
37.375,-116.625,0,0.0
37.375,-116.375,0,0.0
37.375,-116.125,0,0.0
37.375,-115.875,0,0.0
37.375,-115.625,0,0.0
37.375,-115.375,0,0.0
37.375,-115.125,0,0.0
37.375,-114.875,0,0.0
37.625,-124.125,0,0.0
37.625,-123.875,0,0.0
37.625,-123.625,0,0.0
37.625,-123.375,0,0.0
37.625,-123.125,0,0.0
37.625,-122.875,0,0.0
37.625,-122.625,0,0.0
37.625,-122.375,0,0.010168977
37.625,-122.125,0,0.009701477
37.625,-121.875,0,0.008646477
37.625,-121.625,0,0.0077464767
37.625,-121.375,0,0.0071314764
37.625,-121.125,0,0.007035227
37.625,-120.875,0,0.006880227
37.625,-120.625,0,0.006768977
37.625,-120.375,0,0.006527727
37.625,-120.125,0,0.006217727
37.625,-119.875,0,0.0054014768
37.625,-119.625,0,0.005212727
37.625,-119.375,0,0.004840227
37.625,-119.125,0,0.004480227
37.625,-118.875,0,0.0041827266
37.625,-118.625,0,0.0040964773
37.625,-118.375,0,0.0035214769
37.625,-118.125,0,0.0035852268
37.625,-117.875,0,0.0
37.625,-117.625,0,0.0
37.625,-117.375,0,0.0
37.625,-117.125,0,0.0
37.625,-116.875,0,0.0
37.625,-116.625,0,0.0
37.625,-116.375,0,0.0
37.625,-116.125,0,0.0
37.625,-115.875,0,0.0
37.625,-115.625,0,0.0
37.625,-115.375,0,0.0
37.625,-115.125,0,0.0
37.625,-114.875,0,0.0
37.875,-124.125,0,0.0
37.875,-123.875,0,0.0
37.875,-123.625,0,0.0
37.875,-123.375,0,0.0
37.875,-123.125,0,0.0
37.875,-122.875,0,0.0
37.875,-122.625,0,0.0
37.875,-122.375,0,0.010115227
37.875,-122.125,0,0.009900227
37.875,-121.875,0,0.0092352275
37.875,-121.625,0,0.007995226
37.875,-121.375,0,0.0075802268
37.875,-121.125,0,0.007333977
37.875,-120.875,0,0.0071539767
37.875,-120.625,0,0.0067739766
37.875,-120.375,0,0.0062014777
37.875,-120.125,0,0.0057652276
37.875,-119.875,0,0.0051752273
37.875,-119.625,0,0.004837727
37.875,-119.375,0,0.004562727
37.875,-119.125,0,0.004342727
37.875,-118.875,0,0.0039914767
37.875,-118.625,0,0.003917727
37.875,-118.375,0,0.0
37.875,-118.125,0,0.0
37.875,-117.875,0,0.0
37.875,-117.625,0,0.0
37.875,-117.375,0,0.0
37.875,-117.125,0,0.0
37.875,-116.875,0,0.0
37.875,-116.625,0,0.0
37.875,-116.375,0,0.0
37.875,-116.125,0,0.0
37.875,-115.875,0,0.0
37.875,-115.625,0,0.0
37.875,-115.375,0,0.0
37.875,-115.125,0,0.0
37.875,-114.875,0,0.0
38.125,-124.125,0,0.0
38.125,-123.875,0,0.0
38.125,-123.625,0,0.0
38.125,-123.375,0,0.0
38.125,-123.125,0,0.0
38.125,-122.875,0,0.009963977
38.125,-122.625,0,0.009706477
38.125,-122.375,0,0.009768977
38.125,-122.125,0,0.009703977
38.125,-121.875,0,0.009240227
38.125,-121.625,0,0.008576477
38.125,-121.375,0,0.008147727
38.125,-121.125,0,0.007946476
38.125,-120.875,0,0.0075027267
38.125,-120.625,0,0.0067602266
38.125,-120.375,0,0.006008977
38.125,-120.125,0,0.005748977
38.125,-119.875,0,0.005023977
38.125,-119.625,0,0.0049714767
38.125,-119.375,0,0.004813977
38.125,-119.125,0,0.004463977
38.125,-118.875,0,0.004218977
38.125,-118.625,0,0.0
38.125,-118.375,0,0.0
38.125,-118.125,0,0.0
38.125,-117.875,0,0.0
38.125,-117.625,0,0.0
38.125,-117.375,0,0.0
38.125,-117.125,0,0.0
