Unnamed: 0,lat,lon,Qair_f_inst
0,33.0,-116.875,0.008840767
1,33.0,-116.25,0.008169453
2,33.0,-115.625,0.008147233
3,33.0,-115.0,0.007349353
4,33.5,-117.5,0.009018607
5,33.5,-116.875,0.008662458
6,33.5,-116.25,0.008368744
7,33.5,-115.625,0.008308432
8,33.5,-115.0,0.007326152
9,34.0,-118.125,0.009129642
10,34.0,-117.5,0.009130714
11,34.0,-116.875,0.008544753
12,34.0,-116.25,0.007848586
13,34.0,-115.625,0.007819932
14,34.0,-115.0,0.00718271
15,34.5,-120.0,0.0086904615
16,34.5,-119.375,0.008733067
17,34.5,-118.75,0.008688291
18,34.5,-118.125,0.008678137
19,34.5,-117.5,0.008544358
20,34.5,-116.875,0.008301545
21,34.5,-116.25,0.007930293
22,34.5,-115.625,0.0076882844
23,34.5,-115.0,0.0070796013
24,35.0,-120.625,0.0081861885
25,35.0,-120.0,0.0077163544
26,35.0,-119.375,0.007716259
27,35.0,-118.75,0.008232062
28,35.0,-118.125,0.008465313
29,35.0,-117.5,0.008628329
30,35.0,-116.875,0.008547836
31,35.0,-116.25,0.0083113955
32,35.0,-115.625,0.0077478974
33,35.0,-115.0,0.007275878
34,35.5,-120.625,0.008022649
35,35.5,-120.0,0.0076789916
36,35.5,-119.375,0.008047537
37,35.5,-118.75,0.008760056
38,35.5,-118.125,0.008724783
39,35.5,-117.5,0.008613658
40,35.5,-116.875,0.008507778
41,35.5,-116.25,0.008378469
42,35.5,-115.625,0.0077480376
43,36.0,-121.25,0.007452097
44,36.0,-120.625,0.0072174757
45,36.0,-120.0,0.0072745164
46,36.0,-119.375,0.008606437
47,36.0,-118.75,0.00895826
48,36.0,-118.125,0.008465644
49,36.0,-117.5,0.0082544815
50,36.0,-116.875,0.008017895
51,36.0,-116.25,0.008055161
52,36.5,-121.875,0.0076164175
53,36.5,-121.25,0.0072142403
54,36.5,-120.625,0.006546281
55,36.5,-120.0,0.007343024
56,36.5,-119.375,0.008776102
57,36.5,-118.75,0.008557437
58,36.5,-118.125,0.007991579
59,36.5,-117.5,0.007996243
60,36.5,-116.875,0.007572997
61,37.0,-121.875,0.0073898504
62,37.0,-121.25,0.0071506943
63,37.0,-120.625,0.0070655327
64,37.0,-120.0,0.008186457
65,37.0,-119.375,0.009275957
66,37.0,-118.75,0.007653805
67,37.0,-118.125,0.008034458
68,37.0,-117.5,0.008055685
69,37.5,-121.875,0.007745533
70,37.5,-121.25,0.0071769836
71,37.5,-120.625,0.0075710826
72,37.5,-120.0,0.008783227
73,37.5,-119.375,0.008414282
74,37.5,-118.75,0.0074268025
75,37.5,-118.125,0.00784675
76,38.0,-122.5,0.007862252
77,38.0,-121.875,0.008093308
78,38.0,-121.25,0.0076559526
79,38.0,-120.625,0.008070237
80,38.0,-120.0,0.008516946
81,38.0,-119.375,0.008072727
82,38.0,-118.75,0.007336693
83,38.5,-123.125,0.008091132
84,38.5,-122.5,0.008405825
85,38.5,-121.875,0.008398469
86,38.5,-121.25,0.008373881
87,38.5,-120.625,0.008647055
88,38.5,-120.0,0.008362029
89,38.5,-119.375,0.008207313
90,39.0,-123.125,0.007212981
91,39.0,-122.5,0.008235805
92,39.0,-121.875,0.008745066
93,39.0,-121.25,0.008977703
94,39.0,-120.625,0.008843952
95,39.5,-123.75,0.008823852
96,39.5,-123.125,0.0074620894
97,39.5,-122.5,0.00814916
98,39.5,-121.875,0.009247265
99,39.5,-121.25,0.00882559
100,39.5,-120.625,0.008589226
101,40.0,-123.75,0.009088897
102,40.0,-123.125,0.00860498
103,40.0,-122.5,0.008144432
104,40.0,-121.875,0.008823038
105,40.0,-121.25,0.007572832
106,40.0,-120.625,0.00800793
107,40.0,-120.0,0.008120376
108,40.5,-124.375,0.007918746
109,40.5,-123.75,0.009039263
110,40.5,-123.125,0.009454836
111,40.5,-122.5,0.008907822
112,40.5,-121.875,0.008303139
113,40.5,-121.25,0.0074689495
114,40.5,-120.625,0.00770775
115,40.5,-120.0,0.007987144
116,41.0,-123.75,0.009202567
117,41.0,-123.125,0.009921117
118,41.0,-122.5,0.008832322
119,41.0,-121.875,0.009443889
120,41.0,-121.25,0.008504952
121,41.0,-120.625,0.007500261
122,41.0,-120.0,0.0072563966
123,41.5,-123.75,0.0091984
124,41.5,-123.125,0.009910275
125,41.5,-122.5,0.009710539
126,41.5,-121.875,0.009237396
127,41.5,-121.25,0.009171052
128,41.5,-120.625,0.008164363
129,41.5,-120.0,0.007481485
130,42.0,-123.125,0.009164515
131,42.0,-122.5,0.009738242
132,42.0,-121.875,0.009858444
