Unnamed: 0,lat,lon,Qair_f_inst
0,33.0,-116.875,0.0105072195
1,33.0,-116.25,0.010332831
2,33.0,-115.625,0.011509071
3,33.0,-115.0,0.012507708
4,33.5,-117.5,0.0095399665
5,33.5,-116.875,0.008889147
6,33.5,-116.25,0.009506174
7,33.5,-115.625,0.010626209
8,33.5,-115.0,0.012046521
9,34.0,-118.125,0.008656673
10,34.0,-117.5,0.007936192
11,34.0,-116.875,0.008106674
12,34.0,-116.25,0.008454028
13,34.0,-115.625,0.009060635
14,34.0,-115.0,0.010896235
15,34.5,-120.0,0.008643652
16,34.5,-119.375,0.007669913
17,34.5,-118.75,0.0073456764
18,34.5,-118.125,0.0070422944
19,34.5,-117.5,0.0071446304
20,34.5,-116.875,0.007345921
21,34.5,-116.25,0.007698593
22,34.5,-115.625,0.008427922
23,34.5,-115.0,0.01004216
24,35.0,-120.625,0.008788334
25,35.0,-120.0,0.0065112165
26,35.0,-119.375,0.0052496283
27,35.0,-118.75,0.0050835977
28,35.0,-118.125,0.0054449807
29,35.0,-117.5,0.0059167254
30,35.0,-116.875,0.006267615
31,35.0,-116.25,0.006702538
32,35.0,-115.625,0.007906836
33,35.0,-115.0,0.009598181
34,35.5,-120.625,0.007902373
35,35.5,-120.0,0.006404167
36,35.5,-119.375,0.005730894
37,35.5,-118.75,0.004923511
38,35.5,-118.125,0.0045861895
39,35.5,-117.5,0.0047857803
40,35.5,-116.875,0.0049580177
41,35.5,-116.25,0.0053209853
42,35.5,-115.625,0.0064760004
43,36.0,-121.25,0.0071394756
44,36.0,-120.625,0.006165898
45,36.0,-120.0,0.005661504
46,36.0,-119.375,0.005666805
47,36.0,-118.75,0.004354503
48,36.0,-118.125,0.004156756
49,36.0,-117.5,0.004023246
50,36.0,-116.875,0.003862096
51,36.0,-116.25,0.0041093114
52,36.5,-121.875,0.008961859
53,36.5,-121.25,0.0064794724
54,36.5,-120.625,0.0053913943
55,36.5,-120.0,0.005333206
56,36.5,-119.375,0.004962387
57,36.5,-118.75,0.00396966
58,36.5,-118.125,0.0035807993
59,36.5,-117.5,0.00314602
60,36.5,-116.875,0.002937468
61,37.0,-121.875,0.007855247
62,37.0,-121.25,0.0066722683
63,37.0,-120.625,0.0060072406
64,37.0,-120.0,0.0054475684
65,37.0,-119.375,0.0041839452
66,37.0,-118.75,0.0031413941
67,37.0,-118.125,0.0023991785
68,37.0,-117.5,0.0021397234
69,37.5,-121.875,0.0070907325
70,37.5,-121.25,0.0059647574
71,37.5,-120.625,0.005426292
72,37.5,-120.0,0.004453318
73,37.5,-119.375,0.0033158818
74,37.5,-118.75,0.002455957
75,37.5,-118.125,0.0019177388
76,38.0,-122.5,0.007630344
77,38.0,-121.875,0.007033425
78,38.0,-121.25,0.0062452652
79,38.0,-120.625,0.0048988294
80,38.0,-120.0,0.0036752261
81,38.0,-119.375,0.0028732524
82,38.0,-118.75,0.002454736
83,38.5,-123.125,0.007433176
84,38.5,-122.5,0.006248072
85,38.5,-121.875,0.006353562
86,38.5,-121.25,0.006018143
87,38.5,-120.625,0.0042923787
88,38.5,-120.0,0.0032067944
89,38.5,-119.375,0.0026466746
90,39.0,-123.125,0.0056901104
91,39.0,-122.5,0.004994335
92,39.0,-121.875,0.0053971945
93,39.0,-121.25,0.004999462
94,39.0,-120.625,0.0039116507
95,39.5,-123.75,0.0073250863
96,39.5,-123.125,0.0047183237
97,39.5,-122.5,0.0043694037
98,39.5,-121.875,0.004717726
99,39.5,-121.25,0.0041434984
100,39.5,-120.625,0.0037210127
101,40.0,-123.75,0.0065156803
102,40.0,-123.125,0.0049070106
103,40.0,-122.5,0.0041856174
104,40.0,-121.875,0.004179453
105,40.0,-121.25,0.0039053631
106,40.0,-120.625,0.0037349071
107,40.0,-120.0,0.0036539638
108,40.5,-124.375,0.008602546
109,40.5,-123.75,0.0060097873
110,40.5,-123.125,0.0049205446
111,40.5,-122.5,0.004132263
112,40.5,-121.875,0.0040011997
113,40.5,-121.25,0.003938007
114,40.5,-120.625,0.003965503
115,40.5,-120.0,0.003824224
116,41.0,-123.75,0.0061766845
117,41.0,-123.125,0.004885548
118,41.0,-122.5,0.004328758
119,41.0,-121.875,0.004184135
120,41.0,-121.25,0.00404218
121,41.0,-120.625,0.0041005756
122,41.0,-120.0,0.0039173584
123,41.5,-123.75,0.006445903
124,41.5,-123.125,0.005186342
125,41.5,-122.5,0.0045969547
126,41.5,-121.875,0.004568585
127,41.5,-121.25,0.004484154
128,41.5,-120.625,0.0043423157
129,41.5,-120.0,0.0040984647
130,42.0,-123.125,0.00570721
131,42.0,-122.5,0.0052440893
132,42.0,-121.875,0.0054258704
